"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
6.095675380E-1	8.551862091E-3	3.329117596E-2	6.230641901E-2
6.179705580E-1	6.413896102E-3	3.741439432E-2	6.444438547E-2
6.263735790E-1	5.803049076E-3	4.046862945E-2	6.658235192E-2
6.347766000E-1	4.886778072E-3	4.260659590E-2	6.826218218E-2
6.431796210E-1	2.596100792E-3	3.955236077E-2	6.826218218E-2
6.515826420E-1	2.748812549E-3	2.626643144E-2	6.734590977E-2
6.599856630E-1	4.123218823E-3	8.704573847E-3	6.566607952E-2
6.683886830E-1	1.527118147E-3	-7.635590620E-3	6.780404598E-2
6.767917040E-1	-1.679830020E-3	-1.252236869E-2	6.322269142E-2
6.851947250E-1	-3.054236295E-3	-2.443389036E-3	5.573981255E-2
6.935977460E-1	-2.443389036E-3	1.634016447E-2	5.222744122E-2
7.020007670E-1	-4.734066315E-3	2.382304333E-2	5.070032179E-2
7.104037880E-1	-6.872031838E-3	1.557660475E-2	4.734066129E-2
7.188068080E-1	-1.160609815E-2	3.512371797E-3	4.779879749E-2
7.272098290E-1	-1.343864016E-2	-2.901524538E-3	4.917320609E-2
7.356128500E-1	-1.649287529E-2	-1.679830020E-3	4.947862774E-2
7.440158710E-1	-1.649287529E-2	-9.162708884E-4	5.329642445E-2
7.524188920E-1	-2.122694254E-2	-6.108472589E-4	5.833591148E-2
7.608219130E-1	-2.702999115E-2	1.527118147E-3	6.352811307E-2
7.692249330E-1	-3.344388679E-2	1.511846948E-2	7.192726433E-2
7.776279540E-1	-3.802524135E-2	3.512371704E-2	7.941014320E-2
7.860309750E-1	-4.535540938E-2	5.176930502E-2	8.903098851E-2
7.944339960E-1	-5.070032179E-2	6.642963737E-2	1.009425074E-1
8.028370170E-1	-5.726693198E-2	8.414421231E-2	1.215586066E-1
8.112400380E-1	-6.459710002E-2	1.010952219E-1	1.417165697E-1
8.196430580E-1	-6.780404598E-2	1.165191159E-1	1.637070626E-1
8.280460790E-1	-7.345438004E-2	1.322484314E-1	1.847812980E-1
8.364491000E-1	-8.063183725E-2	1.418692768E-1	2.086043358E-1
8.448521210E-1	-8.582404256E-2	1.530172378E-1	2.344126403E-1
8.532551420E-1	-8.704573661E-2	1.646233350E-1	2.577775419E-1
8.616581630E-1	-9.055810422E-2	1.728697717E-1	2.829749882E-1
8.700611830E-1	-9.544488788E-2	1.728697717E-1	3.100049794E-1
8.784642040E-1	-9.605573118E-2	1.609582454E-1	3.367295563E-1
8.868672250E-1	-9.483403713E-2	1.409530044E-1	3.585673273E-1
8.952702460E-1	-9.559759498E-2	1.175880954E-1	3.779617548E-1
9.036732670E-1	-9.880454093E-2	9.513945878E-2	3.982724249E-1
9.120762880E-1	-1.000262350E-1	7.452336699E-2	4.187358022E-1
9.204793080E-1	-1.043021679E-1	6.597150117E-2	4.332434237E-1
9.288823290E-1	-1.091889441E-1	7.085828483E-2	4.459185004E-1
9.372853500E-1	-1.133121699E-1	8.231166750E-2	4.566083252E-1
9.456883710E-1	-1.198787764E-1	9.361234307E-2	4.622586668E-1
9.540913920E-1	-1.284306347E-1	1.073564067E-1	4.645493329E-1
9.624944130E-1	-1.351499557E-1	1.211004704E-1	4.639385045E-1
9.708974330E-1	-1.411057115E-1	1.392731816E-1	4.616478086E-1
9.793004540E-1	-1.467560530E-1	1.591257155E-1	4.550811946E-1
9.877034750E-1	-1.542389393E-1	1.702736765E-1	4.424061179E-1
9.961064960E-1	-1.638597846E-1	1.763821393E-1	4.233171642E-1
1.004509517E0	-1.740914732E-1	1.733279079E-1	4.062134326E-1
1.012912538E0	-1.811162084E-1	1.687465608E-1	3.943018913E-1
1.021315558E0	-1.908897758E-1	1.777565479E-1	3.788780272E-1
1.029718579E0	-2.057028115E-1	2.011214644E-1	3.614688516E-1
1.038121600E0	-2.174616307E-1	2.215848416E-1	3.466558158E-1
1.046524621E0	-2.250972092E-1	2.275405973E-1	3.342861533E-1
1.054927642E0	-2.426590770E-1	2.053973973E-1	3.358132839E-1
1.063330663E0	-2.608317733E-1	1.612636745E-1	3.396310806E-1
1.071733683E0	-2.730487287E-1	1.273616552E-1	3.425326049E-1
1.080136704E0	-2.783936262E-1	1.160609797E-1	3.341334462E-1
1.088539725E0	-2.675510943E-1	1.259872466E-1	3.184041381E-1
1.096942746E0	-2.518217862E-1	1.091889441E-1	3.051182032E-1
1.105345767E0	-2.551814318E-1	1.267508119E-1	2.939702570E-1
1.113748788E0	-2.669402659E-1	1.430909634E-1	2.860292196E-1
1.122151808E0	-2.428117841E-1	2.084516287E-1	2.728960216E-1
1.130554829E0	-2.183778882E-1	2.669402659E-1	2.649549842E-1
1.138957850E0	-2.449497581E-1	2.802261710E-1	2.567085624E-1
1.147360871E0	-2.774773538E-1	2.162399292E-1	2.370087355E-1
1.155763892E0	-2.834331393E-1	1.476723254E-1	2.112004459E-1
1.164166913E0	-2.988570333E-1	1.443126649E-1	1.940967143E-1
1.172569933E0	-3.164188862E-1	1.536280811E-1	1.827960461E-1
1.180972954E0	-3.300102353E-1	1.675248593E-1	1.716480851E-1
1.189375975E0	-3.437542915E-1	1.953184158E-1	1.579040140E-1
1.197778996E0	-3.432961702E-1	1.869192570E-1	1.507265568E-1
1.206182017E0	-3.324536085E-1	1.814216375E-1	1.560714692E-1
1.214585038E0	-3.332171738E-1	1.551551968E-1	1.635543555E-1
1.222988058E0	-3.350497186E-1	9.727742523E-2	1.632489264E-1
1.231391079E0	-3.271087110E-1	8.108997345E-2	1.672194302E-1
1.239794100E0	-3.220692277E-1	8.506047726E-2	1.727170646E-1
1.248197121E0	-3.008422852E-1	1.035386100E-1	1.760767251E-1
1.256600142E0	-2.857238054E-1	9.727742523E-2	1.826433241E-1
1.265003163E0	-2.744231224E-1	2.397575416E-2	1.960819662E-1
1.273406183E0	-2.539597452E-1	-5.344913527E-2	2.021904439E-1
1.281809204E0	-2.347180545E-1	-9.849911928E-2	2.023431510E-1
1.290212225E0	-2.061609477E-1	-1.414111406E-1	2.026485801E-1
1.298615246E0	-1.875301152E-1	-1.818797737E-1	1.992889196E-1
1.307018267E0	-1.791309565E-1	-2.066190839E-1	1.817270666E-1
1.315421288E0	-1.681357026E-1	-2.124221325E-1	1.598892659E-1
1.323824308E0	-1.605001241E-1	-1.588202864E-1	1.293469071E-1
1.332227329E0	-1.542389393E-1	-1.175880954E-1	9.147437662E-2
1.340630350E0	-1.382041872E-1	-1.235438585E-1	5.390727147E-2
1.349033371E0	-1.269035190E-1	-1.655396074E-1	3.069507517E-2
1.357436392E0	-1.096470803E-1	-2.009687424E-1	1.359135192E-2
1.365839413E0	-9.223793447E-2	-2.591519356E-1	6.108472589E-4
1.374242433E0	-7.253811508E-2	-3.185568452E-1	-2.000524849E-2
1.382645454E0	-5.207473040E-2	-3.196258247E-1	-5.115845799E-2
1.391048475E0	-3.237490356E-2	-3.081724346E-1	-8.261708915E-2
1.399451496E0	-2.076880634E-2	-3.283303976E-1	-1.061347127E-1
1.407854517E0	-1.939439960E-2	-3.669664860E-1	-1.183516532E-1
1.416257538E0	-1.282779220E-2	-4.094203711E-1	-1.195733473E-1
1.424660558E0	-3.359660041E-3	-4.324798584E-1	-1.035386100E-1
1.433063579E0	1.832541777E-3	-4.378247857E-1	-8.231166750E-2
1.441466600E0	7.024743594E-3	-4.034646153E-1	-6.642963737E-2
1.449869621E0	1.359135192E-2	-3.329117596E-1	-4.795150831E-2
1.458272642E0	1.252236869E-2	-2.771719396E-1	-3.619270027E-2
1.466675663E0	8.704573847E-3	-2.565558553E-1	-2.382304333E-2
1.475078683E0	3.970507067E-3	-2.425063550E-1	3.054236295E-4
1.483481704E0	5.803049076E-3	-2.365505993E-1	2.428117767E-2
1.491884725E0	7.635590620E-3	-2.418955117E-1	4.871506989E-2
1.500287746E0	5.650337320E-3	-2.353289127E-1	7.666133344E-2
1.508690767E0	2.596100792E-3	-2.104368806E-1	9.865183383E-2
1.517093788E0	5.192201585E-3	-1.521009654E-1	1.084253863E-1
1.525496808E0	4.428642802E-3	-9.437590092E-2	1.149920002E-1
1.533899829E0	1.053711493E-2	-7.910472155E-2	1.236965731E-1
1.542302850E0	1.145338640E-2	-9.116895497E-2	1.411057115E-1
1.550705871E0	1.511846948E-2	-1.015533581E-1	1.556133330E-1
1.559108892E0	2.092151903E-2	-9.315420687E-2	1.643179059E-1
1.567511913E0	2.657185495E-2	-7.589777559E-2	1.710372269E-1
1.575914933E0	3.497100621E-2	-7.635590434E-2	1.733279079E-1
1.584317954E0	4.230117425E-2	-8.353336155E-2	1.713426560E-1
1.592720975E0	4.764608666E-2	-8.887827396E-2	1.699682474E-1
1.601123996E0	5.421269313E-2	-1.024696305E-1	1.719534993E-1
1.609527017E0	6.413896382E-2	-1.133121699E-1	1.751604527E-1
1.617930038E0	7.941014320E-2	-1.091889441E-1	1.656923145E-1
1.626333058E0	9.819369763E-2	-8.872556686E-2	1.516428292E-1
1.634736079E0	1.142284349E-1	-6.948387623E-2	1.437018216E-1
1.643139100E0	1.278197914E-1	-5.986303091E-2	1.388150454E-1
1.651542121E0	1.380514801E-1	-6.291726977E-2	1.357607991E-1
1.659945142E0	1.478250325E-1	-5.772506446E-2	1.322484314E-1
1.668348163E0	1.507265568E-1	-3.054236248E-2	1.214058921E-1
1.676751183E0	1.580567211E-1	-4.581354442E-4	1.107160673E-1
1.685154204E0	1.663031727E-1	1.374406274E-3	1.043021679E-1
1.693557225E0	1.719534993E-1	-4.123218823E-3	1.012479365E-1
1.701960246E0	1.771457046E-1	1.679830020E-3	1.024696305E-1
1.710363267E0	1.769929975E-1	2.137965336E-2	1.055238619E-1
1.718766288E0	1.823379099E-1	2.916795574E-2	1.036913246E-1
1.727169308E0	1.817270666E-1	2.993151546E-2	1.120904684E-1
1.735572329E0	1.803526580E-1	2.580829710E-2	1.258345395E-1
1.743975350E0	1.795890927E-1	3.481829539E-2	1.282779276E-1
1.752378371E0	1.718007922E-1	4.688252881E-2	1.185043678E-1
1.760781392E0	1.747023165E-1	1.969982497E-2	9.575030953E-2
1.769184413E0	1.786728203E-1	-1.527118147E-4	8.582404256E-2
1.777587433E0	1.782146841E-1	-2.932066843E-2	8.796200156E-2
1.785990454E0	1.808107942E-1	-5.100574717E-2	7.788302749E-2
1.794393475E0	1.849340051E-1	-3.619270027E-2	6.337540597E-2
1.802796496E0	1.881409585E-1	-1.527118147E-3	5.344913527E-2
1.811199517E0	1.878355294E-1	1.832541823E-2	4.810422286E-2
1.819602538E0	1.861557066E-1	1.328592747E-2	5.283828825E-2
1.828005558E0	1.824906170E-1	-1.527118147E-4	6.383354217E-2
1.836408579E0	1.724116355E-1	-3.313846514E-2	8.353336155E-2
1.844811600E0	1.696628332E-1	-7.040014863E-2	1.053711548E-1
1.853214621E0	1.724116355E-1	-4.031591862E-2	1.212531775E-1
1.861617642E0	1.849340051E-1	7.467607409E-2	1.366770715E-1
1.870020663E0	1.985253543E-1	1.875301152E-1	1.452289373E-1
1.878423683E0	1.980672181E-1	2.250972092E-1	1.458397806E-1
1.886826704E0	2.021904439E-1	1.954711229E-1	1.433963925E-1
1.895229725E0	2.151709497E-1	1.675248593E-1	1.511846930E-1
1.903632746E0	2.211267054E-1	1.501157135E-1	1.557660550E-1
1.912035767E0	2.173089087E-1	1.194206402E-1	1.511846930E-1
1.920438788E0	2.145601064E-1	1.047603041E-1	1.517955512E-1
1.928841808E0	2.145601064E-1	9.513945878E-2	1.432436854E-1
1.937244829E0	2.142546773E-1	9.345962852E-2	1.128540337E-1
1.945647850E0	2.165453583E-1	1.038440317E-1	6.780404598E-2
1.954050871E0	2.186833173E-1	9.254335612E-2	2.122694254E-2
1.962453892E0	2.166980654E-1	1.084253844E-2	-1.007897966E-2
1.970856913E0	2.024958730E-1	-1.159082651E-1	-4.886778072E-3
1.979259933E0	1.763821393E-1	-2.112004459E-1	6.978929788E-2
1.987662954E0	1.537808031E-1	-2.212794125E-1	1.800472289E-1
1.996065975E0	1.331647038E-1	-1.466033459E-1	2.765611112E-1
2.004468996E0	1.020114943E-1	-3.756710514E-2	3.297048211E-1
2.012872017E0	9.544488788E-2	4.840964451E-2	3.776563108E-1
2.021275038E0	9.681928903E-2	1.183516532E-1	4.475983381E-1
2.029678058E0	8.948912472E-2	2.089097649E-1	5.059342384E-1
2.038081079E0	6.719319522E-2	2.918322682E-1	5.370874405E-1
2.046484100E0	6.230641901E-2	3.910949528E-1	5.523586273E-1
2.054887121E0	7.452336699E-2	5.073086619E-1	5.638120174E-1
2.063290142E0	7.620319724E-2	6.270347238E-1	5.538857579E-1
2.071693163E0	5.971032009E-2	7.047650218E-1	4.926483035E-1
2.080096183E0	5.070032179E-2	7.207997441E-1	3.987305462E-1
2.088499204E0	4.504998401E-2	6.989619732E-1	2.980934680E-1
2.096902225E0	5.925218388E-2	7.284353375E-1	1.586675793E-1
2.105305246E0	7.391251624E-2	8.066238165E-1	-8.460234851E-2
2.113708267E0	8.261708915E-2	7.322531343E-1	-2.487675399E-1
2.122111288E0	9.865183383E-2	5.712949038E-1	-3.133646548E-1
2.130514308E0	1.185043678E-1	4.527905285E-1	-4.031592011E-1
2.138917329E0	1.160609797E-1	4.335488379E-1	-5.257867575E-1
2.147320350E0	1.078145429E-1	4.010212123E-1	-6.325323582E-1
2.155723371E0	1.010952219E-1	3.671191931E-1	-7.391251922E-1
2.164126392E0	1.024696305E-1	3.495573401E-1	-8.347227573E-1
2.172529413E0	9.956810623E-2	2.941229641E-1	-8.932114244E-1
2.180932433E0	8.689302206E-2	2.023431510E-1	-9.228374958E-1
2.189335454E0	7.162184268E-2	9.636115283E-2	-9.504783154E-1
2.197738475E0	8.399149776E-2	1.832541777E-3	-9.807152748E-1
2.206141496E0	1.356080920E-1	-1.000262350E-1	-1.004080176E0
2.214544517E0	1.513374150E-1	-2.328855246E-1	-1.019656777E0
2.222947538E0	1.143811494E-1	-3.636068404E-1	-1.034164429E0
2.231350558E0	6.169557199E-2	-4.819584787E-1	-1.014464617E0
2.239753579E0	4.046862945E-2	-5.893148780E-1	-9.274188280E-1
2.248156600E0	3.909422457E-2	-6.135960817E-1	-8.142594099E-1
2.256559621E0	4.993676394E-2	-4.297310412E-1	-7.988355160E-1
2.264962642E0	5.650337040E-2	-1.737860441E-1	-9.152019024E-1
2.273365663E0	4.275930673E-2	-7.146912813E-2	-1.010341406E0
2.281768683E0	2.397575416E-2	-5.467082933E-2	-1.032484531E0
2.290171704E0	1.801999472E-2	-1.327065676E-1	-9.654440880E-1
2.298574725E0	2.489202656E-2	-2.701472044E-1	-8.919897079E-1
2.306977746E0	2.626643144E-2	-3.837648034E-1	-8.785510659E-1
2.315380767E0	1.007897966E-2	-4.398100376E-1	-8.955020905E-1
2.323783788E0	-4.428642802E-3	-4.622586668E-1	-8.773293495E-1
2.332186808E0	-2.947338112E-2	-4.459185004E-1	-8.353336453E-1
2.340589829E0	-5.207473040E-2	-4.049917459E-1	-8.021951914E-1
2.348992850E0	-6.612421572E-2	-3.959817290E-1	-7.673768401E-1
2.357395871E0	-8.826743066E-2	-4.358395338E-1	-7.076665759E-1
2.365798892E0	-1.072036922E-1	-4.782933891E-1	-6.184828281E-1
2.374201913E0	-9.910997003E-2	-4.744756222E-1	-5.412106514E-1
2.382604933E0	-9.223793447E-2	-4.411844313E-1	-4.802786708E-1
2.391007954E0	-1.032331884E-1	-4.417952895E-1	-4.123218954E-1
2.399410975E0	-1.317902952E-1	-4.384356141E-1	-3.416163325E-1
2.407813996E0	-1.412584335E-1	-4.349232614E-1	-2.422009408E-1
2.416217017E0	-1.235438585E-1	-4.063661397E-1	-1.174353883E-1
2.424620038E0	-1.218640283E-1	-3.365768492E-1	-1.679830020E-3
2.433023058E0	-1.771457046E-1	-3.315373361E-1	1.340809762E-1
2.441426079E0	-2.918322682E-1	-4.034646153E-1	3.304683566E-1
2.449829100E0	-4.130854607E-1	-3.668137789E-1	5.079194903E-1
2.458232121E0	-4.575245976E-1	2.806843221E-1	3.368822634E-1
2.466635142E0	-4.547757804E-1	1.281710267E0	-1.249182671E-1
2.475038163E0	-3.944546282E-1	1.805359125E0	-4.078932703E-1
2.483441183E0	-3.295520842E-1	1.459924936E0	-2.405211031E-1
2.491844204E0	-3.614688516E-1	3.872771561E-1	1.934858710E-1
2.500247225E0	-3.458922505E-1	-8.597674966E-1	4.619532526E-1
2.508650246E0	-3.052709103E-1	-1.639361382E0	5.108210444E-1
2.517053267E0	-3.651339412E-1	-1.443584800E0	4.679090083E-1
2.525456288E0	-4.624113739E-1	-5.616740584E-1	3.965925872E-1
2.533859308E0	-4.750864506E-1	3.323009014E-1	3.031329513E-1
2.542262329E0	-4.031592011E-1	8.360971808E-1	2.089097649E-1
2.550665350E0	-3.755183518E-1	8.502993584E-1	1.727170646E-1
2.559068371E0	-3.999522328E-1	5.928272605E-1	2.073826492E-1
2.567471392E0	-3.910949528E-1	2.864873707E-1	2.748812735E-1
2.575874413E0	-3.177932799E-1	9.208522737E-2	3.428380191E-1
2.584277433E0	-2.641914487E-1	-4.947862774E-2	3.581092060E-1
2.592680454E0	-2.466295809E-1	-1.627907902E-1	3.443651497E-1
2.601083475E0	-2.423536479E-1	-1.369825006E-1	3.324536085E-1
2.609486496E0	-2.383831441E-1	9.773556143E-3	3.151971996E-1
2.617889517E0	-2.298312783E-1	1.589729935E-1	2.684673667E-1
2.626292538E0	-2.212794125E-1	2.609844804E-1	2.261662036E-1
2.634695558E0	-2.218902707E-1	2.785463631E-1	2.179197669E-1
2.643098579E0	-2.157817930E-1	2.273878902E-1	2.283041626E-1
2.651501600E0	-2.079934925E-1	1.417165697E-1	2.435753495E-1
2.659904621E0	-1.948602796E-1	7.498150319E-2	2.466295809E-1
2.668307642E0	-1.820324808E-1	5.818320066E-2	2.319692522E-1
2.676710663E0	-1.782146841E-1	6.612421572E-2	2.064663768E-1
2.685113683E0	-1.675248593E-1	5.528167635E-2	1.772984117E-1
2.693516704E0	-1.481304616E-1	2.489202656E-2	1.562241912E-1
2.701919725E0	-1.269035190E-1	-1.832541823E-2	1.574458778E-1
2.710322746E0	-1.072036922E-1	-3.863608837E-2	1.498102844E-1
2.718725767E0	-8.597674966E-2	-4.489727318E-2	1.316375881E-1
2.727128788E0	-7.223268598E-2	-5.604523420E-2	1.107160673E-1
2.735531808E0	-5.894676223E-2	-4.749337584E-2	9.193251282E-2
2.743934829E0	-5.039490014E-2	-3.741439432E-2	7.269082218E-2
2.752337850E0	-4.169032723E-2	-5.253286287E-2	5.467082933E-2
2.760740871E0	-4.123219103E-2	-9.040539712E-2	4.886778072E-2
2.769143892E0	-3.909422457E-2	-1.183516532E-1	5.314370990E-2
2.777546913E0	-3.542914242E-2	-1.351499557E-1	4.840964451E-2
2.785949933E0	-3.359659761E-2	-1.163664013E-1	3.237490356E-2
2.794352954E0	-3.497100621E-2	-8.750387281E-2	1.710372418E-2
2.802755975E0	-3.206948191E-2	-6.505523622E-2	1.175880991E-2
2.811158996E0	-3.451287001E-2	-3.924693540E-2	2.183778957E-2
2.819562017E0	-3.771981969E-2	-4.306473210E-2	3.130592033E-2
2.827965038E0	-4.214845970E-2	-7.253811508E-2	3.955236077E-2
2.836368058E0	-4.734066129E-2	-7.345438004E-2	6.093201414E-2
2.844771079E0	-4.077405483E-2	-5.100574717E-2	8.811471611E-2
2.853174100E0	-3.054236248E-2	-3.481829539E-2	1.079672500E-1
2.861577121E0	-2.443389036E-2	-2.901524492E-2	1.143811494E-1
2.869980142E0	-1.786728203E-2	-2.443389036E-2	1.258345395E-1
2.878383163E0	-1.496575773E-2	-2.977880463E-2	1.501157135E-1
2.886786183E0	-3.359660041E-3	-4.871506989E-2	1.835595965E-1
2.895189204E0	1.038440317E-2	-7.055285573E-2	2.221956849E-1
2.903592225E0	2.076880634E-2	-8.872556686E-2	2.622061968E-1
2.911995246E0	2.779355086E-2	-8.521319181E-2	2.980934680E-1
2.920398267E0	3.741439432E-2	-6.474980712E-2	3.266505599E-1
2.928801288E0	5.054761097E-2	-3.206948191E-2	3.434488773E-1
2.937204308E0	7.162184268E-2	1.374406274E-3	3.533751369E-1
2.945607329E0	8.918370306E-2	1.527118147E-3	3.617742956E-1
2.954010350E0	9.956810623E-2	-1.817270555E-2	3.715478480E-1
2.962413371E0	1.101052165E-1	-4.077405483E-2	3.791834414E-1
2.970816392E0	1.206423342E-1	-4.535540938E-2	3.855973184E-1
2.979219413E0	1.307213157E-1	-2.061609551E-2	3.889569938E-1
2.987622433E0	1.429382563E-1	8.093725890E-3	3.839175105E-1
2.996025454E0	1.586675793E-1	3.268032894E-2	3.761292100E-1
3.004428475E0	1.760767251E-1	5.635065958E-2	3.768927455E-1
3.012831496E0	1.944021434E-1	7.223268598E-2	3.778090179E-1
3.021234517E0	2.188360244E-1	6.856760383E-2	3.826957941E-1
3.029637538E0	2.567085624E-1	4.077405483E-2	3.915531039E-1
3.038040558E0	2.944283783E-1	-1.236965694E-2	3.997995257E-1
3.046443579E0	3.222219348E-1	-7.131642103E-2	4.008685052E-1
3.054846600E0	3.323009014E-1	-1.091889441E-1	3.891097009E-1
3.063249621E0	3.260397315E-1	-1.152974218E-1	3.761292100E-1
3.071652642E0	3.150444627E-1	-1.211004704E-1	3.683409095E-1
3.080055663E0	3.156553209E-1	-1.327065676E-1	3.500154912E-1
3.088458683E0	3.289412558E-1	-1.331647038E-1	2.948864996E-1
3.096861704E0	3.240544796E-1	-2.124221325E-1	2.557922900E-1
3.105264725E0	3.020639718E-1	-3.735330999E-1	2.735068500E-1
3.113667746E0	2.837385535E-1	-4.993676245E-1	3.791834414E-1
3.122070767E0	2.597627938E-1	-4.746283293E-1	5.676298141E-1
3.130473788E0	2.447970361E-1	-3.475720882E-1	7.366818190E-1
3.138876808E0	2.287622988E-1	-2.195995897E-1	8.493831158E-1
3.147279829E0	2.082989216E-1	-8.353336155E-2	9.188669920E-1
3.155682850E0	2.040229887E-1	6.337540597E-2	9.924740791E-1
3.164085871E0	2.142546773E-1	2.347180545E-1	1.073869467E0
3.172488892E0	1.963873953E-1	4.475983381E-1	1.123653531E0
3.180891913E0	1.491994411E-1	6.719319820E-1	1.104717255E0
3.189294933E0	1.328592747E-1	8.099834919E-1	1.067302823E0
3.197697954E0	1.217113137E-1	8.709154725E-1	1.019504070E0
3.206100975E0	8.353336155E-2	8.822161555E-1	9.542961121E-1
3.214503996E0	5.268557742E-2	8.396095634E-1	8.849649429E-1
3.222907017E0	5.192201585E-2	7.696675658E-1	8.057075143E-1
3.231310038E0	9.254335612E-2	7.499676943E-1	6.528429985E-1
3.239713058E0	1.105633527E-1	9.199360013E-1	3.515425920E-1
