"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
4.626622140E-1	6.704048812E-2	-4.944808483E-1	4.520269856E-2
4.710652350E-1	1.653869003E-1	-4.159869850E-1	1.238492802E-1
4.794682560E-1	2.525853515E-1	-2.605263591E-1	1.801999360E-1
4.878712760E-1	3.235963285E-1	-9.116895497E-2	2.021904439E-1
4.962742970E-1	3.709369898E-1	1.180462316E-1	1.892099380E-1
5.046773180E-1	4.173613787E-1	3.132119179E-1	1.882936656E-1
5.130803390E-1	4.796678126E-1	4.019374847E-1	2.367033064E-1
5.214833600E-1	5.115845799E-1	4.228590131E-1	2.903051674E-1
5.298863810E-1	5.154023767E-1	3.558185399E-1	3.607053161E-1
5.382894010E-1	5.581616759E-1	3.206948051E-3	4.419479966E-1
5.466924220E-1	8.018897176E-1	-6.762079000E-1	6.855233312E-1
5.550954430E-1	9.506310225E-1	-1.375627995E0	9.857547879E-1
5.634984640E-1	8.956547976E-1	-1.797876239E0	1.146254897E0
5.719014850E-1	9.336800575E-1	-2.037481070E0	1.198024154E0
5.803045060E-1	1.020878434E0	-2.037633657E0	1.259261608E0
5.887075260E-1	1.069593549E0	-1.775122166E0	1.262773991E0
5.971105470E-1	1.131136417E0	-1.396702290E0	1.134954214E0
6.055135680E-1	1.235743999E0	-1.107924223E0	9.732323885E-1
6.139165890E-1	1.318819284E0	-9.058864713E-1	8.480086923E-1
6.223196100E-1	1.380667567E0	-7.971556783E-1	7.692093849E-1
6.307226310E-1	1.447097182E0	-8.009734750E-1	7.661551833E-1
6.391256510E-1	1.515970230E0	-8.244910836E-1	8.535063267E-1
6.475286720E-1	1.555217147E0	-8.073873520E-1	9.341381788E-1
6.559316930E-1	1.581178188E0	-7.342383862E-1	9.002361298E-1
6.643347140E-1	1.609582543E0	-7.411104441E-1	7.892146707E-1
6.727377350E-1	1.638445020E0	-8.315158486E-1	7.148439884E-1
6.811407560E-1	1.656770468E0	-9.726215601E-1	7.415685654E-1
6.895437760E-1	1.649898410E0	-1.150225401E0	8.614473343E-1
6.979467970E-1	1.624090195E0	-1.353790283E0	9.733850956E-1
7.063498180E-1	1.588202834E0	-1.534600973E0	9.897252917E-1
7.147528390E-1	1.563463569E0	-1.640124917E0	9.231429100E-1
7.231558600E-1	1.547123432E0	-1.685633063E0	8.590039611E-1
7.315588810E-1	1.525591016E0	-1.659366608E0	8.086090684E-1
7.399619010E-1	1.513832211E0	-1.562089205E0	7.493568659E-1
7.483649220E-1	1.503600478E0	-1.456107140E0	6.829272509E-1
7.567679430E-1	1.481457353E0	-1.392426372E0	6.090146899E-1
7.651709640E-1	1.451983929E0	-1.362647533E0	5.260922313E-1
7.735739850E-1	1.411515355E0	-1.375780702E0	4.492781460E-1
7.819770060E-1	1.371199369E0	-1.429687977E0	3.915531039E-1
7.903800260E-1	1.336075664E0	-1.464964390E0	3.573456407E-1
7.987830470E-1	1.307213187E0	-1.479472041E0	3.506263196E-1
8.071860680E-1	1.268729806E0	-1.492299795E0	3.405473530E-1
8.155890890E-1	1.223985195E0	-1.456565261E0	2.771719396E-1
8.239921100E-1	1.182905674E0	-1.372879267E0	1.856975704E-1
8.323951310E-1	1.161831498E0	-1.254832983E0	1.041494608E-1
8.407981510E-1	1.149156451E0	-1.077076435E0	4.337015375E-2
8.492011720E-1	1.130067468E0	-8.406785131E-1	-2.153236605E-2
8.576041930E-1	1.083490372E0	-6.224533319E-1	-1.226275861E-1
8.660072140E-1	1.013548255E0	-4.761554301E-1	-2.522799075E-1
8.744102350E-1	9.518527389E-1	-3.895678520E-1	-3.726168275E-1
8.828132560E-1	9.214630723E-1	-3.124483824E-1	-4.598152637E-1
8.912162760E-1	9.139801860E-1	-2.287622988E-1	-5.111264586E-1
8.996192970E-1	9.100096822E-1	-1.240019947E-1	-5.554128885E-1
9.080223180E-1	8.971819282E-1	-3.252761811E-2	-6.116108298E-1
9.164253390E-1	8.643488884E-1	-1.893626526E-2	-6.775823236E-1
9.248283600E-1	8.524373770E-1	-5.497625098E-3	-7.185090780E-1
9.332313810E-1	8.921424150E-1	8.093725890E-2	-6.905628443E-1
9.416344010E-1	9.567395449E-1	2.692309320E-1	-6.497887969E-1
9.500374220E-1	9.993461370E-1	5.121954083E-1	-6.566607952E-1
9.584404430E-1	9.801044464E-1	6.960604787E-1	-7.157602906E-1
9.668434640E-1	9.374978542E-1	7.956285477E-1	-7.915053368E-1
9.752464850E-1	8.973346353E-1	8.483141065E-1	-8.559496999E-1
9.836495060E-1	8.686248064E-1	8.835905790E-1	-9.020686746E-1
9.920525260E-1	8.699992299E-1	9.443698525E-1	-9.232956171E-1
1.000455547E0	8.794673681E-1	1.026376128E0	-9.057337642E-1
1.008858568E0	8.666395545E-1	1.127471328E0	-8.710681796E-1
1.017261589E0	8.249492049E-1	1.237576604E0	-8.484668136E-1
1.025664610E0	7.704311013E-1	1.300646544E0	-8.704573512E-1
1.034067631E0	7.389724851E-1	1.325538516E0	-9.112313986E-1
1.042470651E0	7.321004272E-1	1.331188917E0	-9.518527389E-1
1.050873672E0	7.345438004E-1	1.337602735E0	-1.002400398E0
1.059276693E0	7.317950130E-1	1.314085126E0	-1.040731072E0
1.067679714E0	7.166765332E-1	1.251473308E0	-1.049130201E0
1.076082735E0	6.879667044E-1	1.190999389E0	-1.050504565E0
1.084485756E0	6.519267559E-1	1.146254897E0	-1.074785709E0
1.092888776E0	6.197045445E-1	1.092042208E0	-1.113269091E0
1.101291797E0	6.050441861E-1	1.064859509E0	-1.160762548E0
1.109694818E0	6.022953987E-1	1.075549364E0	-1.202605486E0
1.118097839E0	5.961869359E-1	1.116781473E0	-1.237882018E0
1.126500860E0	5.628957748E-1	1.158624530E0	-1.247502804E0
1.134903881E0	4.984513521E-1	1.194053650E0	-1.253458619E0
1.143306901E0	4.306473136E-1	1.243837714E0	-1.289498568E0
1.151709922E0	3.912476599E-1	1.287971497E0	-1.342336893E0
1.160112943E0	3.834593594E-1	1.321720719E0	-1.366159916E0
1.168515964E0	3.859027624E-1	1.337602735E0	-1.350277901E0
1.176918985E0	3.629959822E-1	1.338671803E0	-1.316528559E0
1.185322006E0	3.162661791E-1	1.339588046E0	-1.275449038E0
1.193725026E0	2.663294077E-1	1.364632726E0	-1.233453274E0
1.202128047E0	2.225011140E-1	1.437781692E0	-1.217113137E0
1.210531068E0	1.769929975E-1	1.576596737E0	-1.228108406E0
1.218934089E0	1.227803007E-1	1.704569221E0	-1.233300567E0
1.227337110E0	5.711421743E-2	1.769471765E0	-1.224748731E0
1.235740131E0	-3.390202299E-2	1.761836171E0	-1.228261113E0
1.244143151E0	-1.545443535E-1	1.585301399E0	-1.201078415E0
1.252546172E0	-2.970244884E-1	1.208866715E0	-1.129151106E0
1.260949193E0	-4.202629030E-1	7.518002391E-1	-1.019351363E0
1.269352214E0	-5.239542127E-1	3.573456407E-1	-8.101361990E-1
1.277755235E0	-7.597413063E-1	9.223793447E-2	-4.049917459E-1
1.286158256E0	-9.274188280E-1	-4.132381678E-1	3.608580232E-1
1.294561276E0	-4.063661397E-1	-1.227650285E0	4.854708612E-1
1.302964297E0	2.548760176E-1	-7.029324770E-1	-2.634278834E-1
1.311367318E0	5.787777901E-2	-2.516690791E-1	-2.199050188E-1
1.319770339E0	-9.252808690E-1	-4.446968138E-1	3.390202224E-1
1.328173360E0	-1.294996142E0	-1.511846930E-1	-8.246437646E-3
1.336576381E0	-9.013051391E-1	-2.053973973E-1	-2.510582209E-1
1.344979401E0	-4.862344265E-1	-3.042019308E-1	-4.947862774E-2
1.353382422E0	-4.553866386E-1	3.680354655E-1	4.492781460E-1
1.361785443E0	-4.352286756E-1	1.051420808E0	1.321720719E0
1.370188464E0	-5.099047422E-1	1.049282908E0	1.866291046E0
1.378591485E0	-6.543701291E-1	3.839175105E-1	1.613400340E0
1.386994506E0	-7.849387527E-1	-2.322746664E-1	7.559235096E-1
1.395397526E0	-8.922951221E-1	-2.098260373E-1	1.498102844E-1
1.403800547E0	-9.323056340E-1	9.727742523E-2	1.411057115E-1
1.412203568E0	-8.681666851E-1	2.113531530E-1	3.564293683E-1
1.420606589E0	-7.821899056E-1	4.734066129E-2	4.621059597E-1
1.429009610E0	-6.873558760E-1	-1.722589284E-1	5.088357925E-1
1.437412631E0	-5.874823332E-1	-2.515163720E-1	5.450284481E-1
1.445815651E0	-5.218162537E-1	-1.302631795E-1	4.581354558E-1
1.454218672E0	-4.822639227E-1	7.207997888E-2	2.255553454E-1
1.462621693E0	-4.524851143E-1	3.264978528E-1	-2.428117767E-2
1.471024714E0	-4.185830951E-1	5.810684562E-1	-1.676775664E-1
1.479427735E0	-3.637595475E-1	6.557445526E-1	-1.728697717E-1
1.487830756E0	-3.269560039E-1	4.795151055E-1	-1.201841980E-1
1.496233776E0	-3.185568452E-1	1.577513069E-1	-7.941014320E-2
1.504636797E0	-3.121429384E-1	-1.052184403E-1	-7.024743408E-2
1.513039818E0	-2.904578745E-1	-2.406738251E-1	-8.567132801E-2
1.521442839E0	-2.689255178E-1	-2.741177082E-1	-1.443126649E-1
1.529845860E0	-2.574721277E-1	-2.249445021E-1	-2.321219593E-1
1.538248881E0	-2.568612695E-1	-1.287360638E-1	-3.066453338E-1
1.546651901E0	-2.544178963E-1	-5.650337320E-3	-3.555130959E-1
1.555054922E0	-2.619007528E-1	9.147437662E-2	-3.762819171E-1
1.563457943E0	-2.799207568E-1	9.513945878E-2	-3.660502136E-1
1.571860964E0	-2.935121059E-1	3.833066672E-2	-3.388675153E-1
1.580263985E0	-3.052709103E-1	-1.618745178E-2	-3.096995652E-1
1.588667006E0	-2.999260128E-1	-2.901524492E-2	-2.877090573E-1
1.597070026E0	-2.793098986E-1	-2.229592577E-2	-2.605263591E-1
1.605473047E0	-2.673983872E-1	-2.473931387E-2	-2.287622988E-1
1.613876068E0	-2.673983872E-1	-1.603474095E-2	-2.079934925E-1
1.622279089E0	-2.707580328E-1	-5.344913341E-3	-1.965401024E-1
1.630682110E0	-2.725905776E-1	3.069507517E-2	-1.867665499E-1
1.639085131E0	-2.586938143E-1	1.076618284E-1	-1.737860441E-1
1.647488151E0	-2.391466945E-1	1.834068894E-1	-1.585148573E-1
1.655891172E0	-2.286095917E-1	1.747023165E-1	-1.301104724E-1
1.664294193E0	-2.350234836E-1	1.203369126E-1	-1.062874198E-1
1.672697214E0	-2.396048307E-1	7.360709459E-2	-9.147437662E-2
1.681100235E0	-2.249445021E-1	3.802524135E-2	-7.711946964E-2
1.689503256E0	-2.142546773E-1	1.038440317E-2	-6.291726977E-2
1.697906276E0	-2.147128135E-1	9.315420873E-3	-5.238015205E-2
1.706309297E0	-2.128802687E-1	2.886253223E-2	-5.833591148E-2
1.714712318E0	-2.024958730E-1	5.238015205E-2	-8.017370105E-2
1.723115339E0	-1.969982386E-1	4.535540938E-2	-1.001789495E-1
1.731518360E0	-1.994416267E-1	4.902049154E-2	-1.159082651E-1
1.739921381E0	-2.011214644E-1	5.864133686E-2	-1.276670843E-1
1.748324401E0	-1.959292591E-1	6.444438547E-2	-1.365243644E-1
1.756727422E0	-1.837123185E-1	4.840964451E-2	-1.369825006E-1
1.765130443E0	-1.714953631E-1	3.955236077E-2	-1.366770715E-1
1.773533464E0	-1.623326540E-1	4.077405483E-2	-1.206423342E-1
1.781936485E0	-1.553079188E-1	4.001049697E-2	-1.151447073E-1
1.790339506E0	-1.420219839E-1	3.405473381E-2	-1.116323397E-1
1.798742526E0	-1.363716573E-1	2.336490713E-2	-9.636115283E-2
1.807145547E0	-1.395785958E-1	6.719320081E-3	-6.795676053E-2
1.815548568E0	-1.430909634E-1	-2.214321308E-2	-4.917320609E-2
1.823951589E0	-1.420219839E-1	-5.558710173E-2	-3.405473381E-2
1.832354610E0	-1.353026628E-1	-7.253811508E-2	-1.740914769E-2
1.840757631E0	-1.212531775E-1	-5.283828825E-2	-5.650337320E-3
1.849160651E0	-1.186570823E-1	-7.330167107E-3	1.710372418E-2
1.857563672E0	-1.166718230E-1	1.786728203E-2	5.741964281E-2
1.865966693E0	-1.110214889E-1	5.115845799E-2	7.773031294E-2
1.874369714E0	-1.020114943E-1	7.605048269E-2	9.147437662E-2
1.882772735E0	-8.918370306E-2	6.200099736E-2	1.227803007E-1
1.891175756E0	-8.353336155E-2	2.550287358E-2	1.551551968E-1
1.899578776E0	-7.605048269E-2	-5.344913341E-3	1.690519750E-1
1.907981797E0	-6.245913357E-2	-1.527118124E-2	1.869192570E-1
1.916384818E0	-5.482354015E-2	-2.260134928E-2	2.142546773E-1
1.924787839E0	-4.749337584E-2	-2.657185495E-2	2.228065431E-1
1.933190860E0	-3.756710514E-2	-3.665083647E-2	2.113531530E-1
1.941593881E0	-2.825168520E-2	-5.451811850E-2	2.006633282E-1
1.949996901E0	-2.046338283E-2	-8.597674966E-2	2.037175596E-1
1.958399922E0	-1.572931744E-2	-1.188097894E-1	2.104368806E-1
1.966802943E0	-1.511846948E-2	-1.412584335E-1	2.073826492E-1
1.975205964E0	-1.068982668E-2	-1.354553849E-1	1.910424829E-1
1.983608985E0	-2.290677279E-3	-1.035386100E-1	1.658450365E-1
1.992012006E0	1.298050396E-2	-7.238540053E-2	1.420219839E-1
2.000415026E0	2.046338283E-2	-5.864133686E-2	1.447708011E-1
2.008818047E0	2.657185495E-2	-7.192726433E-2	1.673721522E-1
2.017221068E0	4.230117425E-2	-9.239064902E-2	1.855448484E-1
2.025624089E0	5.879404768E-2	-1.218640283E-1	1.994416267E-1
2.034027110E0	7.192726433E-2	-1.446180940E-1	2.018850148E-1
2.042430131E0	8.490777016E-2	-1.521009654E-1	2.024958730E-1
2.050833151E0	9.330692142E-2	-1.450762302E-1	2.173089087E-1
2.059236172E0	1.053711548E-1	-1.452289373E-1	2.345653474E-1
2.067639193E0	1.209477559E-1	-1.574458778E-1	2.475458533E-1
2.076042214E0	1.241547018E-1	-1.637070626E-1	2.538070381E-1
2.084445235E0	1.211004704E-1	-1.514901221E-1	2.635805905E-1
2.092848256E0	1.253764033E-1	-1.157555580E-1	2.724378705E-1
2.101251276E0	1.265980899E-1	-6.704048812E-2	2.744231224E-1
2.109654297E0	1.375933439E-1	-2.535016090E-2	2.712161839E-1
2.118057318E0	1.513374150E-1	-4.275931045E-3	2.753393948E-1
2.126460339E0	1.566823274E-1	-1.695101149E-2	2.858765125E-1
2.134863360E0	1.600419879E-1	-4.107947648E-2	2.964136302E-1
2.143266381E0	1.589729935E-1	-4.779879749E-2	3.057290614E-1
2.151669401E0	1.614163816E-1	-3.466558084E-2	3.066453338E-1
2.160072422E0	1.624853760E-1	-8.857285604E-3	3.081724346E-1
2.168475443E0	1.702736765E-1	1.114796288E-2	3.133646548E-1
2.176878464E0	1.803526580E-1	2.550287358E-2	3.174878657E-1
2.185281485E0	1.899735034E-1	2.122694254E-2	3.174878657E-1
2.193684506E0	1.973036677E-1	7.330167107E-3	3.231382072E-1
2.202087526E0	1.992889196E-1	-1.236965694E-2	3.326063454E-1
2.210490547E0	1.896680743E-1	-1.252236869E-2	3.432961702E-1
2.218893568E0	1.763821393E-1	-3.054236295E-4	3.512371778E-1
2.227296589E0	1.708845198E-1	1.206423342E-2	3.471139669E-1
2.235699610E0	1.646233350E-1	3.588727489E-2	3.341334462E-1
2.244102631E0	1.676775664E-1	4.749337584E-2	3.261924386E-1
2.252505651E0	1.800472289E-1	2.611372061E-2	3.303156495E-1
2.260908672E0	1.918060333E-1	-8.399149403E-3	3.675773442E-1
2.269311693E0	2.089097649E-1	4.886778072E-3	4.314108789E-1
2.277714714E0	2.397575527E-1	7.437065244E-2	5.012001991E-1
2.286117735E0	2.637332976E-1	1.415638477E-1	5.668662786E-1
2.294520756E0	2.982461751E-1	1.734806150E-1	6.158867478E-1
2.302923776E0	3.536805511E-1	2.327328026E-1	6.175665855E-1
2.311326797E0	4.022429287E-1	2.840439677E-1	5.856497884E-1
2.319729818E0	4.283566475E-1	2.673983872E-1	5.896202922E-1
2.328132839E0	4.193466306E-1	1.918060333E-1	6.392516494E-1
2.336535860E0	3.797942698E-1	6.139015034E-2	7.102626562E-1
2.344938881E0	3.289412558E-1	-1.006370857E-1	7.805100679E-1
2.353341901E0	2.730487287E-1	-2.325800955E-1	8.368607163E-1
2.361744922E0	2.254026383E-1	-2.773246467E-1	8.767185211E-1
2.370147943E0	1.910424829E-1	-2.148655206E-1	8.926005363E-1
2.378550964E0	1.687465608E-1	-9.132166207E-2	8.648070097E-1
2.386953985E0	1.698155403E-1	3.436015919E-2	8.229639530E-1
2.395357006E0	1.730224788E-1	1.426328421E-1	7.962393761E-1
2.403760026E0	1.672194302E-1	2.299840003E-1	8.043331504E-1
2.412163047E0	1.491994411E-1	2.738122940E-1	8.498412371E-1
2.420566068E0	1.288887709E-1	2.770192325E-1	9.090934396E-1
2.428969089E0	1.374406368E-1	2.264716178E-1	9.124531150E-1
2.437372110E0	1.679829955E-1	2.142546773E-1	9.243646264E-1
2.445775131E0	1.421747059E-1	2.203631550E-1	1.023321867E0
2.454178151E0	1.278197914E-1	2.458660156E-1	1.098914266E0
2.462581172E0	1.385096163E-1	2.596100867E-1	1.129456639E0
2.470984193E0	1.521009654E-1	2.728960216E-1	1.141062737E0
2.479387214E0	1.652341783E-1	3.071034551E-1	1.166260123E0
2.487790235E0	1.882936656E-1	3.480302393E-1	1.213295341E0
2.496193256E0	2.151709497E-1	3.603998721E-1	1.268271565E0
2.504596276E0	2.496838123E-1	3.391729295E-1	1.308587551E0
2.512999297E0	2.870981991E-1	2.915268540E-1	1.347376347E0
2.521402318E0	3.161134422E-1	2.486148328E-1	1.371504784E0
2.529805339E0	3.520007432E-1	2.034121305E-1	1.340809703E0
2.538208360E0	3.906368315E-1	1.543916464E-1	1.209630251E0
2.546611381E0	4.396573007E-1	6.704048812E-2	1.077229142E0
2.555014401E0	4.698942602E-1	-2.412846684E-2	1.018740535E0
2.563417422E0	4.781406820E-1	-8.154810965E-2	1.002094984E0
2.571820443E0	4.888305068E-1	-1.230857223E-1	9.582666159E-1
2.580223464E0	5.066977739E-1	-1.105633527E-1	8.701519370E-1
2.588626485E0	5.224271417E-1	-4.581354442E-4	7.591304183E-1
2.597029506E0	5.335750580E-1	1.853921413E-1	6.429167390E-1
2.605432526E0	5.347967744E-1	4.121691883E-1	5.051707029E-1
2.613835547E0	5.297572613E-1	6.482616663E-1	3.455868363E-1
2.622238568E0	5.111264586E-1	8.883246183E-1	1.763821393E-1
2.630641589E0	4.876088202E-1	1.107771516E0	2.336490713E-2
2.639044610E0	4.564556181E-1	1.273005724E0	-1.105633527E-1
2.647447631E0	4.283566475E-1	1.366923451E0	-2.284568697E-1
2.655850651E0	4.030064642E-1	1.391662717E0	-3.242071867E-1
2.664253672E0	3.826957941E-1	1.366159916E0	-4.037700295E-1
2.672656693E0	3.732276857E-1	1.287207842E0	-4.953971207E-1
2.681059714E0	3.741439581E-1	1.178629756E0	-5.948125124E-1
2.689462735E0	3.657447994E-1	1.067455530E0	-6.650599241E-1
2.697865756E0	3.445178568E-1	9.477295280E-1	-7.104153633E-1
2.706268776E0	3.174878657E-1	8.104416132E-1	-7.586722970E-1
2.714671797E0	2.870981991E-1	6.687250137E-1	-8.162446618E-1
2.723074818E0	2.525853515E-1	5.519005060E-1	-8.761076927E-1
2.731477839E0	2.221956849E-1	4.836383164E-1	-9.420791864E-1
2.739880860E0	1.882936656E-1	4.450022280E-1	-1.003774762E0
2.748283881E0	1.536280811E-1	4.295783341E-1	-1.058903694E0
2.756686901E0	1.209477559E-1	4.370612204E-1	-1.106855273E0
2.765089922E0	9.345962852E-2	4.683671296E-1	-1.158929944E0
2.773492943E0	7.055285573E-2	5.013529062E-1	-1.213753462E0
2.781895964E0	4.581354558E-2	5.199837089E-1	-1.268577099E0
2.790298985E0	2.260134928E-2	5.150969625E-1	-1.327218413E0
2.798702006E0	3.206948051E-3	4.844018817E-1	-1.368603230E0
2.807105026E0	-1.099525020E-2	4.234698713E-1	-1.384027123E0
2.815508047E0	-2.596100792E-2	3.400892019E-1	-1.391204596E0
2.823911068E0	-4.107947648E-2	2.460187376E-1	-1.399298310E0
2.832314089E0	-5.528167635E-2	1.421747059E-1	-1.411209822E0
2.840717110E0	-7.009471953E-2	3.695625812E-2	-1.428924441E0
2.849120131E0	-8.796200156E-2	-5.940489471E-2	-1.446791768E0
2.857523151E0	-1.123958975E-1	-1.371352077E-1	-1.457939744E0
2.865926172E0	-1.397313178E-1	-1.884463727E-1	-1.469698548E0
2.874329193E0	-1.701209545E-1	-2.176143378E-1	-1.487718463E0
2.882732214E0	-1.980672181E-1	-2.220429778E-1	-1.511236072E0
2.891135235E0	-2.254026383E-1	-2.006633282E-1	-1.539029717E0
2.899538256E0	-2.507528067E-1	-1.605001241E-1	-1.564074397E0
2.907941276E0	-2.675510943E-1	-9.193251282E-2	-1.591562510E0
2.916344297E0	-2.757975459E-1	-1.404948719E-2	-1.605917454E0
2.924747318E0	-2.878617644E-1	7.360709459E-2	-1.624701023E0
2.933150339E0	-2.930539846E-1	1.582094431E-1	-1.665933132E0
2.941553360E0	-2.932066917E-1	2.116585821E-1	-1.699529767E0
2.949956381E0	-2.892361879E-1	2.382304370E-1	-1.704722047E0
2.958359401E0	-2.866400778E-1	2.376195788E-1	-1.702889442E0
2.966762422E0	-2.684673667E-1	2.211267054E-1	-1.697544575E0
2.975165443E0	-2.420482337E-1	2.086043358E-1	-1.674790502E0
2.983568464E0	-2.199050188E-1	2.183778882E-1	-1.637681484E0
2.991971485E0	-2.049392611E-1	2.498365343E-1	-1.613553047E0
3.000374506E0	-1.930277348E-1	2.939702570E-1	-1.603474021E0
3.008777526E0	-1.757712960E-1	3.384093940E-1	-1.590340853E0
3.017180547E0	-1.505738497E-1	3.871244490E-1	-1.556744218E0
3.025583568E0	-1.224748790E-1	4.362976551E-1	-1.499477267E0
3.033986589E0	-9.559759498E-2	4.709632397E-1	-1.422663212E0
3.042389610E0	-6.627693027E-2	4.860817194E-1	-1.338671803E0
3.050792631E0	-3.466558084E-2	4.970769584E-1	-1.262468576E0
3.059195651E0	-1.007897966E-2	5.016583204E-1	-1.183669329E0
3.067598672E0	-3.054236295E-3	5.048652887E-1	-1.091431379E0
3.076001693E0	1.221694518E-3	5.057815313E-1	-9.706363082E-1
3.084404714E0	3.512371797E-3	4.834856093E-1	-8.231166601E-1
3.092807735E0	6.108472589E-4	4.509579837E-1	-6.432221532E-1
3.101210756E0	-9.468132630E-3	4.249969721E-1	-4.301891923E-1
3.109613776E0	-2.428117767E-2	4.172086716E-1	-2.391466945E-1
3.118016797E0	-2.458660305E-2	4.414898455E-1	-1.087308154E-1
3.126419818E0	-1.191152167E-2	4.834856093E-1	-2.428117767E-2
3.134822839E0	8.704573847E-3	4.957025647E-1	5.665608495E-2
3.143225860E0	1.954711229E-2	4.494308829E-1	1.459924877E-1
3.151628881E0	9.162708884E-4	3.510844707E-1	2.350234836E-1
3.160031901E0	-4.184303805E-2	2.090624720E-1	3.625378609E-1
3.168434922E0	-1.388150454E-1	1.641651988E-1	5.118899941E-1
3.176837943E0	-3.100049794E-1	3.370349705E-1	6.219952106E-1
3.185240964E0	-4.028537571E-1	6.103891134E-1	5.380037427E-1
3.193643985E0	-7.873821259E-1	8.736643195E-1	-1.119377613E-1
3.202047006E0	-9.265025854E-1	3.901786804E-1	-7.585195899E-1
3.210450026E0	-2.985515893E-1	-4.882196784E-1	-9.028322697E-1
3.218853047E0	4.718795121E-1	-5.086830258E-1	-2.460187376E-1
3.227256068E0	5.627430081E-1	-3.521534503E-1	1.296828747E0
