"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
3.033986589E0	2.142772675E0	8.873783112E0	-1.475773335E0
3.042389610E0	2.459821701E0	9.040083885E0	-1.380060434E0
3.050792631E0	2.745764017E0	9.208179474E0	-1.409970760E0
3.059195651E0	2.856431961E0	9.257830620E0	-1.603789330E0
3.067598672E0	2.800200701E0	9.103493690E0	-1.579861164E0
3.076001693E0	2.708675146E0	8.803792953E0	-1.496710539E0
3.084404714E0	2.700898647E0	8.542975426E0	-1.383051515E0
3.092807735E0	2.916850805E0	8.343173981E0	-1.220339537E0
3.101210756E0	3.534797192E0	8.259425163E0	-1.150947690E0
3.109613776E0	4.346562386E0	8.346763611E0	-1.150349498E0
3.118016797E0	4.868795872E0	8.448458672E0	-1.101296663E0
3.126419818E0	4.799404144E0	8.378468513E0	-1.205384374E0
3.134822839E0	4.362115860E0	8.261817932E0	-1.463809252E0
3.143225860E0	3.920639992E0	8.227122307E0	-1.728814363E0
3.151628881E0	3.645465374E0	8.245068550E0	-1.796411633E0
3.160031901E0	3.772883177E0	8.232506752E0	-1.418943882E0
3.168434922E0	4.539782524E0	8.734400749E0	-1.908276081E-1
3.176837943E0	5.673382282E0	9.809376717E0	2.177468538E0
3.185240964E0	5.758925915E0	1.189890862E1	2.377269268E0
3.193643985E0	2.535793781E0	1.624666786E1	-4.576273263E-1
3.202047006E0	-4.164707661E0	1.981376839E1	4.229314029E-1
3.210450026E0	-1.280519009E1	2.250270271E1	1.959721804E0
3.218853047E0	-1.942553329E1	1.913181305E1	-8.141579032E-1
3.227256068E0	-1.429472256E1	1.095374393E1	-6.040082455E0
3.235659089E0	-2.493321180E0	6.825526714E0	-5.600401402E0
3.244062110E0	7.694121361E0	6.370292187E0	-4.622933388E0
3.252465131E0	1.211486149E1	6.401997089E0	-2.575873613E0
3.260868151E0	9.209974289E0	6.951149940E0	8.859425783E-1
3.269271172E0	3.919443607E0	8.930612564E0	1.935793519E0
3.277674193E0	4.181457460E-1	1.105184937E1	-2.117647976E-1
3.286083297E0	-1.470987678E0	1.155793190E1	-1.432104349E0
3.294486318E0	-2.559123755E0	1.043270683E1	-1.369890928E0
3.302889339E0	-3.476771355E0	8.915657043E0	-1.965105653E0
3.311292359E0	-3.297907829E0	8.383254051E0	-2.487339020E0
3.319695380E0	-1.622333765E0	9.169296265E0	-1.463211060E0
3.328098401E0	4.606183469E-1	1.044766140E1	-1.902294010E-1
3.336501422E0	1.356132269E0	1.098544884E1	1.160518974E-1
3.344904443E0	6.394818425E-1	1.065583706E1	2.392822653E-1
3.353307464E0	-9.116654396E-1	9.940383911E0	4.079762697E-1
3.361710484E0	-2.260020971E0	9.574281693E0	3.768695593E-1
3.370113505E0	-3.110071182E0	9.640084267E0	5.449653864E-1
3.378516526E0	-3.442075491E0	9.629914284E0	4.043870270E-1
3.386919547E0	-3.122035265E0	9.504291534E0	1.764706671E-1
3.395322568E0	-2.160718918E0	9.433703423E0	-2.554338276E-1
3.403725589E0	-1.173081279E0	9.519247055E0	-5.916253924E-1
3.412128609E0	-5.898307562E-1	9.680762291E0	-8.931210637E-1
