"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
4.453436110E-1	-1.054636598E0	9.826126099E0	-6.340979934E-1
4.537466320E-1	-1.007976532E0	9.889535904E0	-5.635097623E-1
4.621496530E-1	-9.475577474E-1	9.823135376E0	-4.701896608E-1
4.705526740E-1	-9.290133715E-1	9.719047546E0	-4.630111754E-1
4.789556950E-1	-9.104689956E-1	9.665208817E0	-5.515456200E-1
4.873587160E-1	-8.315058947E-1	9.641280174E0	-6.376872063E-1
4.957617360E-1	-7.399803996E-1	9.663414001E0	-6.047859192E-1
5.041647570E-1	-7.064808607E-1	9.672387123E0	-5.676971674E-1
5.125677780E-1	-6.903293133E-1	9.678369522E0	-6.113662124E-1
5.209707990E-1	-7.172485590E-1	9.725627899E0	-6.460621357E-1
5.293738200E-1	-7.399803996E-1	9.792626381E0	-6.251249313E-1
5.377768410E-1	-7.734799385E-1	9.817750931E0	-6.095715761E-1
5.461798610E-1	-7.986045480E-1	9.778269768E0	-5.850451589E-1
5.545828820E-1	-8.231309652E-1	9.728020668E0	-5.240281820E-1
5.629859030E-1	-8.303094506E-1	9.695118904E0	-4.660021961E-1
5.713889240E-1	-8.255237937E-1	9.678967476E0	-4.606183469E-1
5.797919450E-1	-8.105686903E-1	9.706484795E0	-4.749752879E-1
5.881949660E-1	-8.249256015E-1	9.738189697E0	-4.785645306E-1
5.965979860E-1	-8.691928387E-1	9.753145218E0	-5.306084156E-1
6.050010070E-1	-9.194421172E-1	9.769296646E0	-6.000002623E-1
6.134040280E-1	-9.427721500E-1	9.768698692E0	-6.496513486E-1
6.218070490E-1	-8.691928387E-1	9.774680138E0	-6.598208547E-1
6.302100700E-1	-7.848458290E-1	9.801001549E0	-6.209374666E-1
6.386130910E-1	-7.094719410E-1	9.846465111E0	-5.898307562E-1
6.470161110E-1	-6.520441771E-1	9.843474388E0	-5.174478889E-1
6.554191320E-1	-6.185446382E-1	9.818349838E0	-4.366901219E-1
6.638221530E-1	-6.167500615E-1	9.765109062E0	-4.342973232E-1
6.722251740E-1	-7.028916478E-1	9.727422714E0	-4.253242314E-1
6.806281950E-1	-8.039883971E-1	9.728618622E0	-4.654040039E-1
6.890312160E-1	-8.799605370E-1	9.738788605E0	-5.204389095E-1
6.974342360E-1	-8.961120844E-1	9.730413437E0	-4.725824594E-1
7.058372570E-1	-8.614161611E-1	9.668798447E0	-3.481557071E-1
7.142402780E-1	-7.800601721E-1	9.655039787E0	-4.073780477E-1
7.226432990E-1	-7.310073376E-1	9.722038269E0	-4.390829504E-1
7.310463200E-1	-6.598208547E-1	9.779465675E0	-4.636093974E-1
7.394493410E-1	-6.568298340E-1	9.798608780E0	-3.517449200E-1
7.478523610E-1	-7.028916478E-1	9.774082184E0	-3.870390654E-1
7.562553820E-1	-8.123632669E-1	9.702896118E0	-5.898307562E-1
7.646584030E-1	-9.601200819E-1	9.632308006E0	-8.464609981E-1
7.730614240E-1	-9.852447510E-1	9.786644936E0	-9.517452121E-1
7.814644450E-1	-9.451649189E-1	1.011266708E1	-7.902296782E-1
7.898674660E-1	-8.243274093E-1	1.038903809E1	-7.064808607E-1
7.982704860E-1	-7.740781307E-1	1.055174923E1	-6.681957245E-1
8.066735070E-1	-9.026923180E-1	1.054995537E1	-9.260223508E-1
8.150765280E-1	-1.166501045E0	1.019880867E1	-1.212562919E0
8.234795490E-1	-1.360917926E0	9.748359680E0	-1.377667665E0
8.318825700E-1	-1.408176184E0	9.537193298E0	-1.266999602E0
8.402855910E-1	-1.327418327E0	9.705886841E0	-9.954141974E-1
8.486886110E-1	-1.275972724E0	1.010847950E1	-9.032905698E-1
8.570916320E-1	-1.280160069E0	1.039442158E1	-1.129412293E0
8.654946530E-1	-1.207777262E0	1.096869946E1	-9.284151793E-1
8.738976740E-1	-1.528415442E0	1.058524895E1	4.833501875E-1
8.823006950E-1	-1.871785522E0	9.221938133E0	6.161518097E-1
8.907037160E-1	-1.619342685E0	9.031708717E0	-5.216353536E-1
8.991067360E-1	-7.208378315E-1	9.824331284E0	-1.338784218E0
9.075097570E-1	3.302095234E-1	1.056431198E1	-6.879364848E-1
9.159127780E-1	9.649057388E-1	1.070429230E1	-4.307080805E-2
9.243157990E-1	1.053440213E0	1.023230743E1	9.272187948E-2
9.327188200E-1	9.595218897E-1	9.619745255E0	-9.332008660E-2
9.411218410E-1	1.004985452E0	9.326624870E0	-4.707878530E-1
9.495248610E-1	1.146162033E0	9.366106033E0	-7.322037220E-1
9.579278820E-1	1.012762189E0	9.350552559E0	-6.598208547E-1
9.663309030E-1	4.881358147E-1	9.154939651E0	-6.861419082E-1
9.747339240E-1	-2.656033039E-1	8.834898949E0	-9.714859724E-1
9.831369450E-1	-8.398807645E-1	8.539983749E0	-6.987041831E-1
9.915399660E-1	-5.868397355E-1	8.449056625E0	-7.663014531E-1
9.999429860E-1	3.762713671E-1	8.732605934E0	-7.567301393E-1
1.008346007E0	1.204786181E0	9.130413055E0	6.819544733E-2
1.016749028E0	1.746760488E0	9.329615593E0	-2.452643216E-2
1.025152049E0	1.585245013E0	9.365508080E0	-3.655036688E-1
1.033555070E0	6.149554253E-1	9.168698311E0	-6.921239495E-1
1.041958091E0	-5.958128572E-1	8.903095245E0	-8.656035662E-1
1.050361111E0	-1.423729420E0	8.729615211E0	-1.077368379E0
1.058764132E0	-1.546959877E0	8.641678810E0	-1.657029629E0
1.067167153E0	-9.625129104E-1	8.947959900E0	-1.980658889E0
1.075570174E0	5.982056726E-3	9.601799011E0	-1.695913076E0
1.083973195E0	1.000199914E0	1.008215809E1	-1.045065284E0
1.092376216E0	1.746162295E0	1.024845982E1	-7.782655358E-1
1.100779236E0	1.838286042E0	1.018744278E1	-7.698906660E-1
1.109182257E0	1.175474167E0	9.929615974E0	-8.021938205E-1
1.117585278E0	1.393819153E-1	9.568898201E0	-1.164706469E0
1.125988299E0	-6.897311211E-1	9.306285858E0	-1.537388563E0
1.134391320E0	-8.877372146E-1	9.235098839E0	-1.746760488E0
1.142794341E0	-3.828516304E-1	9.159725189E0	-1.681556106E0
1.151197361E0	4.827519655E-1	8.964710236E0	-1.473380566E0
1.159600382E0	1.241874933E0	8.662615776E0	-1.095912814E0
1.168003403E0	1.564307809E0	8.337192535E0	-7.824530005E-1
1.176406424E0	1.439880967E0	8.167900085E0	-6.538388133E-1
1.184809445E0	9.607182741E-1	8.309675217E0	-6.526423693E-1
1.193212466E0	3.822534084E-1	8.510671616E0	-7.202396393E-1
1.201615486E0	-1.375873014E-2	8.994620323E0	-7.022934556E-1
1.210018507E0	3.643072546E-1	9.854242325E0	-1.016949639E-1
1.218421528E0	2.206182480E0	1.130130100E1	7.387840152E-1
1.226824549E0	5.414359570E0	1.278425312E1	-1.089332461E0
1.235227570E0	8.389236450E0	1.388375473E1	-2.366501570E0
1.243630591E0	7.418348312E0	1.319043446E1	1.585244983E-1
1.252033611E0	2.727817774E0	1.112303638E1	1.491326690E0
1.260436632E0	-2.865405083E0	9.484550476E0	1.465603828E0
1.268839653E0	-7.692924976E0	8.623134613E0	-9.529415965E-1
1.277242674E0	-8.295916557E0	9.080761909E0	-4.191627026E0
1.285645695E0	-4.530809879E0	1.002293587E1	-4.146163464E0
1.294048716E0	-1.471585929E-1	1.060558796E1	-2.012363911E0
1.302451736E0	2.858824968E0	1.056311512E1	-1.286142170E-1
1.310854757E0	4.357928276E0	1.016471100E1	5.730810165E-1
1.319257778E0	4.712066174E0	9.695717812E0	7.076773047E-1
1.327660799E0	4.127020836E0	9.406784058E0	8.650053740E-1
1.336063820E0	3.002992392E0	9.386445045E0	1.052243710E0
1.344466841E0	1.594816327E0	9.415757179E0	5.670989752E-1
1.352869861E0	1.286142170E-1	9.580862045E0	2.392822690E-2
1.361272882E0	-1.123430252E0	1.001515961E1	-5.132604837E-1
1.369675903E0	-1.814357758E0	1.037049294E1	-4.947160780E-1
1.378078924E0	-1.716850281E0	1.026042366E1	2.799602449E-1
1.386481945E0	-9.661021233E-1	9.741181374E0	3.332005441E-1
1.394884966E0	-8.733802289E-2	9.416953087E0	-5.647061467E-1
1.403287986E0	6.029912829E-1	9.683753014E0	-1.078564763E0
1.411691007E0	1.080359459E0	1.008634567E1	-4.061816335E-1
1.420094028E0	1.480558991E0	1.014616585E1	-2.596212626E-1
1.428497049E0	1.579861164E0	1.001156998E1	1.794617064E-2
1.436900070E0	1.038485050E0	9.802796364E0	6.658028960E-1
1.445303091E0	3.559323549E-1	9.489336014E0	7.926225066E-1
1.453706111E0	-2.512463741E-2	9.263215065E0	8.530412912E-1
1.462109132E0	1.615155339E-1	9.305686951E0	8.279166222E-1
1.470512153E0	5.952146053E-1	9.503693581E0	7.310073376E-1
1.478915174E0	8.554341197E-1	9.678369522E0	7.040880919E-1
1.487318195E0	7.776673436E-1	9.665806770E0	2.249253243E-1
1.495721216E0	6.897311211E-1	9.650852203E0	-5.874379873E-1
1.504124236E0	7.788637877E-1	9.865009308E0	-6.789634228E-1
1.512527257E0	1.125224829E0	1.014257717E1	-4.935196638E-1
1.520930278E0	1.342971683E0	1.010668468E1	-4.043870270E-1
1.529333299E0	1.193420291E0	9.714262009E0	1.333998591E-1
1.537736320E0	1.009172916E0	9.409774780E0	5.557330847E-1
1.546139341E0	9.918249846E-1	9.464211464E0	8.865407705E-1
1.554542361E0	1.005583763E0	9.660423279E0	1.112662554E0
1.562945382E0	1.042672515E0	9.703494072E0	9.529415965E-1
1.571348403E0	1.101894855E0	9.594022751E0	6.083751321E-1
1.579751424E0	1.179063320E0	9.559925079E0	5.264210105E-1
1.588154445E0	1.295115232E0	9.600004196E0	5.928218365E-1
1.596557466E0	1.347757339E0	9.657432556E0	5.078766346E-1
1.604960486E0	1.277767301E0	9.708279610E0	4.025924206E-1
1.613363507E0	1.203589797E0	9.678369522E0	1.651047617E-1
1.621766528E0	1.173679471E0	9.648459435E0	-5.144568533E-2
1.630169549E0	1.073779106E0	9.637691498E0	-3.230310604E-2
1.638572570E0	9.308080077E-1	9.695717812E0	2.297109663E-1
1.646975591E0	8.506484628E-1	9.888937950E0	3.505485058E-1
1.655378611E0	8.027920127E-1	9.917651176E0	1.794617027E-1
1.663781632E0	7.310073376E-1	9.677771568E0	-3.708875179E-2
1.672184653E0	6.466603279E-1	9.485747337E0	-1.316052526E-1
1.680587674E0	6.921239495E-1	9.473783493E0	-6.879365444E-2
1.688990695E0	8.560323119E-1	9.547960281E0	-1.794616925E-3
1.697393716E0	9.846464992E-1	9.683155060E0	-3.230310604E-2
1.705796736E0	8.973084688E-1	9.865608215E0	-1.304088384E-1
1.714199757E0	5.012963414E-1	9.860223770E0	-8.195417374E-2
1.722602778E0	-1.286142170E-1	9.769296646E0	3.134597540E-1
1.731005799E0	-8.273184299E-1	1.031067276E1	8.488538265E-1
1.739408820E0	-1.380060434E0	1.181994534E1	1.185643673E0
1.747811841E0	-1.430309772E0	1.288295746E1	7.459624410E-1
1.756214861E0	-9.972088337E-1	1.250728416E1	1.004985496E-1
1.764617882E0	-8.279166222E-1	1.201914787E1	-3.858426511E-1
1.773020903E0	-7.028916478E-1	1.205384445E1	-9.188438654E-1
1.781423924E0	-3.230310678E-1	1.208076286E1	-1.275374413E0
1.789826945E0	2.751746178E-1	1.183729362E1	-1.619342685E0
1.798229966E0	6.472585201E-1	1.185045433E1	-1.303490162E0
1.806632986E0	8.446664214E-1	1.202692509E1	-9.529415965E-1
1.815036007E0	1.121037364E0	1.215254784E1	-8.291130662E-1
1.823439028E0	1.587039590E0	1.170209885E1	-7.674978375E-1
1.831842049E0	2.081157446E0	1.079342461E1	-5.335994363E-1
1.840245070E0	2.526222467E0	9.705886841E0	-4.396811724E-1
1.848648091E0	2.998805046E0	8.844470978E0	-1.908276081E-1
1.857051111E0	3.562912941E0	8.339585304E0	1.722832322E-1
1.865454132E0	4.167698860E0	8.116454124E0	2.715853751E-1
1.873857153E0	4.401597023E0	8.143971443E0	2.889333367E-1
1.882260174E0	2.979662418E0	8.084151268E0	9.409775138E-1
1.890663195E0	1.118644550E-1	7.385447025E0	8.195417523E-1
1.899066216E0	-2.852842808E0	6.349354744E0	-4.558327198E-1
1.907469236E0	-4.526622295E0	6.031109333E0	-1.503290772E0
1.915872257E0	-4.508676052E0	6.631708145E0	-1.459023595E0
1.924275278E0	-2.996412039E0	7.447660446E0	-1.374078393E0
1.932678299E0	-9.726824164E-1	7.928617954E0	-7.130611539E-1
1.941081320E0	7.028916478E-1	8.121239662E0	-3.176472187E-1
1.949484341E0	1.736590981E0	8.350353241E0	-1.405783296E-1
1.957887361E0	2.078764677E0	8.608778000E0	4.247260094E-2
1.966290382E0	1.832303882E0	8.798408508E0	-2.751746029E-2
1.974693403E0	1.323829174E0	8.828319550E0	-2.530409992E-1
1.983096424E0	9.912267923E-1	8.871988297E0	-4.923232496E-1
1.991499445E0	1.003789067E0	9.078967094E0	-5.443671346E-1
1.999902466E0	1.314257860E0	9.464810371E0	-4.486542344E-1
2.008305486E0	1.645065546E0	9.859027863E0	-2.913261652E-1
2.016708507E0	1.888535261E0	1.018205833E1	-1.914258152E-1
2.025111528E0	1.954936147E0	1.044646549E1	-2.309073806E-1
2.033514549E0	1.749153376E0	1.043689442E1	7.058826834E-2
2.041917570E0	1.548754454E0	1.026700401E1	-2.614158690E-1
2.050320591E0	1.412961721E0	1.040279675E1	-5.210371017E-1
2.058723611E0	1.158126116E0	1.054875851E1	-2.398804724E-1
2.067126632E0	1.035493970E0	1.026879883E1	-5.090730190E-1
2.075529653E0	1.073779106E0	9.930811882E0	-6.352944374E-1
2.083932674E0	1.220339537E0	9.638289452E0	-3.595215976E-1
2.092335695E0	1.558325768E0	9.435498238E0	-3.451646566E-1
2.100738716E0	2.067996979E0	9.521639824E0	-2.709871531E-1
2.109141736E0	2.758326292E0	9.671789169E0	9.272187948E-2
2.117544757E0	3.504288673E0	9.629316330E0	2.362912297E-1
2.125947778E0	3.956532240E0	9.643074989E0	5.318048596E-1
2.134350799E0	4.022933006E0	9.707083702E0	2.261217386E-1
2.142753820E0	3.812962770E0	9.719047546E0	-5.814558864E-1
2.151156841E0	3.592823267E0	9.910472870E0	-1.462014675E0
2.159559861E0	3.756133318E0	1.000259686E1	-1.853839397E0
2.167962882E0	4.801198483E0	9.757930756E0	-2.567498684E0
2.176365903E0	6.887141705E0	9.589835167E0	-4.085146427E0
2.184768924E0	9.811769485E0	9.657432556E0	-5.464010715E0
2.193171945E0	1.197368431E1	9.896714211E0	-3.592225075E0
2.201574966E0	1.121037388E1	1.018684387E1	1.436890006E0
2.209977986E0	7.513463020E0	1.077488041E1	5.355136871E0
2.218381007E0	2.948555708E0	1.159980583E1	5.833103180E0
2.226784028E0	-2.310868502E0	1.204846001E1	3.245265722E0
2.235187049E0	-8.223533630E0	1.171705437E1	-1.325623751E0
2.243590070E0	-1.165065384E1	1.000139999E1	-5.172684193E0
2.251993091E0	-9.664610863E0	8.260622025E0	-4.680361271E0
2.260396111E0	-4.989035130E0	7.790432453E0	-1.579262972E0
2.268799132E0	-7.698906660E-1	8.558527946E0	2.033899166E-2
2.277202153E0	2.218744755E0	9.857233047E0	8.470591903E-1
2.285605174E0	4.245465755E0	1.080179977E1	1.599003673E0
2.294008195E0	5.594419479E0	1.092383385E1	2.363510609E0
2.302411216E0	6.171089649E0	1.013121128E1	2.639881611E0
2.310814236E0	5.493322372E0	9.157332420E0	1.715653777E0
2.319217257E0	3.521038532E0	8.947361946E0	7.543373108E-1
2.327620278E0	8.416753411E-1	9.674181938E0	1.866401732E-1
2.336023299E0	-1.761715651E0	1.051226807E1	-5.718846321E-1
2.344426320E0	-3.278765202E0	1.073659515E1	-1.591825247E0
2.352829341E0	-3.022135019E0	1.015872860E1	-2.011765718E0
2.361232361E0	-1.181456208E0	9.501300812E0	-1.591227055E0
2.369635382E0	7.938188910E-1	9.421140671E0	-4.325026870E-1
2.378038403E0	2.239681959E0	9.733404160E0	8.506484628E-1
2.386441424E0	3.062214851E0	9.981060982E0	1.373480201E0
2.394844445E0	3.072384357E0	9.983454704E0	1.393221021E0
2.403247466E0	2.364706993E0	9.869196892E0	1.120439172E0
2.411650486E0	1.369890928E0	9.694520950E0	7.926225066E-1
2.420053507E0	4.755735099E-1	9.498908043E0	5.335994363E-1
2.428456528E0	1.184447184E-1	9.449854851E0	1.286142170E-1
2.436859549E0	4.031906128E-1	9.608379364E0	-9.032905847E-2
2.445262570E0	1.039681435E0	9.790233612E0	-1.160518974E-1
2.453665591E0	1.585245013E0	9.905089378E0	1.674975827E-2
2.462068611E0	1.811964989E0	9.924231529E0	1.483550072E-1
2.470471632E0	1.710269928E0	9.836894035E0	1.543370634E-1
2.478874653E0	1.377069473E0	9.738189697E0	-9.571290761E-2
2.487277674E0	9.463613629E-1	9.741181374E0	-2.757728100E-1
2.495680695E0	6.526423693E-1	9.729815483E0	-2.309073806E-1
2.504083716E0	6.376872063E-1	9.649057388E0	-2.596212626E-1
2.512486736E0	8.434699774E-1	9.654440880E0	-3.349951804E-1
2.520889757E0	9.972088337E-1	9.739984512E0	-2.309073806E-1
2.529292778E0	1.048056364E0	9.739386559E0	1.399801224E-1
2.537695799E0	1.036092162E0	9.601799011E0	2.494517565E-1
2.546098820E0	9.475577474E-1	9.497711182E0	2.237289101E-1
2.554501841E0	7.411768436E-1	9.530612946E0	1.579262912E-1
2.562904861E0	4.181457460E-1	9.684351921E0	1.944168359E-1
2.571307882E0	8.015955985E-2	9.863214493E0	1.214357466E-1
2.579710903E0	-1.022931710E-1	9.896116257E0	-9.451649338E-2
2.588113924E0	-1.238285750E-1	9.908080101E0	-2.243271172E-1
2.596516945E0	-2.691925503E-2	1.009472084E1	-1.615155339E-1
2.604919966E0	1.196411327E-1	1.033938694E1	8.973085135E-2
2.613322986E0	3.409772217E-1	1.057328510E1	4.504488707E-1
2.621726007E0	5.880361795E-1	1.087059307E1	7.399803996E-1
2.630129028E0	8.033902049E-1	1.112243748E1	8.338986635E-1
2.638532049E0	9.242277741E-1	1.130548859E1	5.443671346E-1
2.646935070E0	8.632107973E-1	1.109850979E1	1.866401732E-1
2.655338091E0	6.933203340E-1	1.052483082E1	1.549352705E-1
2.663741111E0	6.801598072E-1	1.025444126E1	-6.879365444E-2
2.672144132E0	7.004988194E-1	1.051226807E1	-1.471585929E-1
2.680547153E0	7.316055298E-1	1.103569794E1	-4.013960063E-1
2.688950174E0	7.046862841E-1	1.148435211E1	-8.249256015E-1
2.697353195E0	6.071787477E-1	1.172423267E1	-1.139581800E0
2.705756216E0	4.211367965E-1	1.171167088E1	-1.377667665E0
2.714159236E0	3.906283081E-1	1.157767200E1	-1.472782373E0
2.722562257E0	6.544370055E-1	1.122712421E1	-1.525424480E0
2.730965278E0	1.021137118E0	1.079342461E1	-1.421336651E0
2.739368299E0	1.292722464E0	1.043988514E1	-1.043868899E0
2.747771320E0	1.584048629E0	1.019222832E1	-7.926225066E-1
2.756174341E0	1.956132531E0	1.007079220E1	-7.100701332E-1
2.764577361E0	2.373081923E0	9.838688850E0	-4.863412082E-1
2.772980382E0	2.763111830E0	9.430712700E0	-2.165504545E-1
2.781383403E0	3.077768087E0	8.904291153E0	-8.374879509E-2
2.789786424E0	3.287140131E0	8.443074226E0	-1.555334684E-2
2.798189445E0	3.406183004E0	8.181658745E0	8.793623000E-2
2.806592466E0	3.439084291E0	8.085946083E0	1.286142170E-1
2.814995486E0	3.250649452E0	8.203792572E0	-8.494520187E-2
2.823398507E0	2.395813704E0	8.370692253E0	3.170489892E-2
2.831801528E0	7.555337548E-1	8.224729538E0	3.367897868E-1
2.840204549E0	-1.165304661E0	7.661818027E0	-1.603191197E-1
2.848607570E0	-2.504687071E0	7.270591736E0	-8.422735929E-1
2.857010591E0	-3.235694408E0	7.196413994E0	-3.912265003E-1
2.865413611E0	-3.206382275E0	7.280761242E0	-5.910272002E-1
2.873816632E0	-2.496312141E0	7.547560692E0	-5.485545993E-1
2.882219653E0	-1.642074585E0	7.894520283E0	-1.848455518E-1
2.890622674E0	-8.991031051E-1	8.235497475E0	-3.050848842E-2
2.899025695E0	-4.199403822E-1	8.544769287E0	9.032905847E-2
2.907428716E0	-2.608176768E-1	8.793622971E0	6.999006122E-2
2.915831736E0	-2.745763958E-1	9.029914856E0	4.785645287E-3
2.924234757E0	-2.925225794E-1	9.333204269E0	-1.142572835E-1
2.932637778E0	-1.728814393E-1	9.763314247E0	-1.130608693E-1
2.941040799E0	1.537388563E-1	1.021914768E1	-4.666004330E-2
2.949443820E0	7.004988194E-1	1.062891865E1	-3.589233849E-3
2.957846841E0	1.469193101E0	1.095135117E1	5.802594870E-2
2.966249861E0	2.307877541E0	1.113500023E1	1.788634956E-1
2.974652882E0	2.934797049E0	1.119900799E1	1.190429255E-1
2.983055903E0	3.187239647E0	1.117986584E1	8.374879509E-2
2.991458924E0	3.030509949E0	1.100997543E1	1.447657645E-1
2.999861945E0	2.531606436E0	1.055593681E1	2.482553422E-1
3.008264966E0	2.070389748E0	1.005284595E1	2.392822644E-3
3.016667986E0	1.826321840E0	9.833903313E0	-2.147558331E-1
3.025071007E0	1.714457393E0	9.773484230E0	3.349951655E-2
3.033474028E0	1.889731646E0	9.613164902E0	3.349951804E-1
3.041877049E0	2.447857618E0	9.362516403E0	2.524427772E-1
3.050280070E0	3.215953588E0	9.139386177E0	-1.328016520E-1
3.058683091E0	3.896113396E0	9.055039406E0	-4.396811724E-1
3.067086111E0	4.214358807E0	9.121439934E0	-5.180460811E-1
3.075489132E0	4.173680782E0	9.119047165E0	-7.902296782E-1
3.083892153E0	3.990031719E0	8.934201241E0	-1.529611826E0
3.092295174E0	3.858426571E0	8.632705688E0	-2.009372711E0
3.100698195E0	3.891926050E0	8.410173416E0	-1.971685886E0
3.109101216E0	4.020540237E0	8.290532112E0	-1.680359721E0
3.117504236E0	4.151547432E0	8.231309891E0	-1.363908887E0
3.125907257E0	4.369294167E0	8.258827209E0	-9.158528447E-1
3.134310278E0	4.844867706E0	8.437092781E0	1.034895778E-1
3.142713299E0	6.119643688E0	9.006584167E0	-7.292127013E-1
3.151116320E0	8.313861847E0	1.159382439E1	-3.460021496E0
3.159519341E0	9.542576790E0	1.521536064E1	-4.051048756E0
3.167922361E0	7.841279984E0	1.695135307E1	-2.373680115E0
3.176325382E0	3.063411236E0	1.534397507E1	-7.178468257E-2
3.184728403E0	-2.737389088E0	1.218664551E1	1.756929994E0
3.193131424E0	-8.748159409E0	8.469993591E0	1.339382529E0
3.201534445E0	-1.198445225E1	5.508277893E0	-3.339184046E0
3.209937466E0	-9.785448074E0	5.591428280E0	-5.849853039E0
3.218340486E0	-5.148158073E0	8.016553879E0	-3.192623615E0
3.226743507E0	-1.006780148E0	1.053978539E1	3.050848842E-2
3.235146528E0	2.140978098E0	1.177029419E1	1.217946768E0
3.243549549E0	4.434498787E0	1.163210869E1	1.527817249E0
3.251952570E0	5.516054630E0	1.059900761E1	2.311466694E0
3.260355591E0	5.323431969E0	9.433703423E0	3.148954630E0
3.268758611E0	4.120440483E0	8.860024452E0	1.893919110E0
3.277161632E0	2.453839540E0	9.198010445E0	-9.152546525E-2
3.285564653E0	6.311069727E-1	9.956535339E0	-1.088734269E0
3.293967674E0	-8.063812256E-1	1.045663452E1	-1.657029629E0
3.302370695E0	-1.422533035E0	1.047159004E1	-2.361117840E0
3.310773716E0	-1.253240824E0	1.023350430E1	-2.228914261E0
3.319176736E0	-5.258227587E-1	9.915857315E0	-1.119840980E0
3.327579757E0	4.390829504E-1	9.794421196E0	-5.862415582E-2
3.335982778E0	1.237687469E0	9.827322960E0	7.645068169E-1
3.344385799E0	1.733600020E0	9.857233047E0	1.107278705E0
3.352788820E0	1.730608940E0	9.787242889E0	1.339382529E0
3.361191841E0	1.169492126E0	9.658628464E0	1.549352646E0
3.369594861E0	5.449653864E-1	9.562915802E0	1.386042476E0
3.377997882E0	1.770688742E-1	9.591629982E0	9.559326172E-1
3.386400903E0	1.866401732E-1	9.699904442E0	6.119644046E-1
