"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
2.837716140E-1	-1.804786444E0	9.622735977E0	6.101697683E-2
2.921746350E-1	-1.844268084E0	9.665806770E0	1.393819153E-1
3.005776550E-1	-1.929213285E0	9.644869804E0	2.159522474E-1
3.089806760E-1	-2.011167526E0	9.579067230E0	2.398804724E-1
3.173836970E-1	-2.024926186E0	9.507282257E0	1.537388563E-1
3.257867180E-1	-1.973480463E0	9.513862610E0	1.405783296E-1
3.341897390E-1	-1.936391711E0	9.570094109E0	1.686939895E-1
3.425927600E-1	-1.944766641E0	9.594022751E0	1.477568001E-1
3.509957800E-1	-1.953739643E0	9.575477600E0	1.459621787E-1
3.593988010E-1	-1.977667928E0	9.520442963E0	1.310070455E-1
3.678018220E-1	-1.984846354E0	9.542576790E0	6.340979785E-2
3.762048430E-1	-1.977667928E0	9.614361763E0	8.315058798E-2
3.846078640E-1	-1.972882271E0	9.659825325E0	1.633101404E-1
3.930108850E-1	-2.009970903E0	9.637093544E0	2.374876440E-1
4.014139050E-1	-2.037488461E0	9.548559189E0	2.165504545E-1
4.098169260E-1	-2.061416626E0	9.511469841E0	2.231307179E-1
4.182199470E-1	-2.085345030E0	9.535996437E0	3.026920557E-1
4.266229680E-1	-2.081755638E0	9.604191780E0	3.547359705E-1
4.350259890E-1	-2.035095692E0	9.564111710E0	2.536391914E-1
4.434290100E-1	-2.050648928E0	9.526425362E0	1.405783296E-1
4.518320300E-1	-2.033301115E0	9.552147865E0	9.152546525E-2
4.602350510E-1	-1.973480463E0	9.583852768E0	1.866401732E-1
4.686380720E-1	-1.987239242E0	9.554540634E0	1.824527234E-1
4.770410930E-1	-2.044068813E0	9.541978836E0	6.161518395E-2
4.854441140E-1	-2.093121529E0	9.570094109E0	-1.016949583E-2
4.938471350E-1	-2.068595171E0	9.582656860E0	5.264209956E-2
5.022501550E-1	-2.055434704E0	9.579665184E0	1.100698411E-1
5.106531760E-1	-2.115255117E0	9.551549911E0	1.256231815E-1
5.190561970E-1	-2.167299032E0	9.490532875E0	1.136590764E-1
5.274592180E-1	-2.222334146E0	9.468399048E0	1.190429255E-1
5.358622390E-1	-2.225923300E0	9.510871887E0	1.148554832E-1
5.442652600E-1	-2.224726915E0	9.553344727E0	1.202393398E-1
5.526682800E-1	-2.204986095E0	9.535996437E0	5.922235921E-2
5.610713010E-1	-2.224726915E0	9.502496719E0	-1.136590727E-2
5.694743220E-1	-2.286940336E0	9.488140106E0	-2.273181453E-2
5.778773430E-1	-2.397010088E0	9.510273933E0	1.375873014E-2
5.862803640E-1	-2.558525562E0	9.555138588E0	7.896314561E-2
5.946833850E-1	-2.703291416E0	9.531808853E0	1.244267747E-1
6.030864050E-1	-2.839682341E0	9.446265221E0	1.770688742E-1
6.114894260E-1	-2.892324448E0	9.387042999E0	2.500499785E-1
6.198924470E-1	-2.839682341E0	9.393025398E0	3.385843933E-1
6.282954680E-1	-2.822932482E0	9.457631111E0	4.534398913E-1
6.366984890E-1	-2.900100946E0	9.467801094E0	6.155536175E-1
6.451015100E-1	-3.089133978E0	9.329615593E0	7.698906660E-1
6.535045300E-1	-3.152543783E0	9.282955170E0	8.075776696E-1
6.619075510E-1	-3.132204771E0	9.343972206E0	7.896314859E-1
6.703105720E-1	-3.167499065E0	9.424132347E0	9.152546525E-1
6.787135930E-1	-3.294318676E0	9.444471359E0	9.571290612E-1
6.871166140E-1	-3.307479143E0	9.606584549E0	9.882357717E-1
6.955196350E-1	-3.236292601E0	9.839286804E0	9.284151793E-1
7.039226550E-1	-3.105285645E0	1.002951622E1	9.349954724E-1
7.123256760E-1	-2.849851847E0	1.022512913E1	8.356932998E-1
7.207286970E-1	-2.682952404E0	1.063669491E1	6.574280262E-1
7.291317180E-1	-2.541177750E0	1.112662506E1	5.569294691E-1
7.375347390E-1	-2.325225353E0	1.171884918E1	4.504488707E-1
7.459377600E-1	-2.066202402E0	1.218425274E1	4.091726840E-1
7.543407800E-1	-1.839482427E0	1.244566917E1	1.878365725E-1
7.627438010E-1	-1.718046665E0	1.263290691E1	-1.064806059E-1
7.711468220E-1	-1.758126378E0	1.306959724E1	-3.409772217E-1
7.795498430E-1	-1.971685886E0	1.317009544E1	3.206382394E-1
7.879528640E-1	-2.065604210E0	1.267956734E1	5.413761139E-1
7.963558850E-1	-2.225325108E0	1.199043465E1	1.776670814E-1
8.047589050E-1	-2.474776745E0	1.141256714E1	-1.980060786E-1
8.131619260E-1	-2.712264538E0	1.075633621E1	2.626122832E-1
8.215649470E-1	-3.145963669E0	9.834501266E0	6.705885530E-1
8.299679680E-1	-4.003790379E0	9.052646637E0	1.495514158E-2
8.383709890E-1	-4.705485821E0	8.713463783E0	-8.057830334E-1
8.467740100E-1	-4.792823792E0	8.607581139E0	-1.138385415E0
8.551770300E-1	-4.445864677E0	8.442476273E0	-1.052243710E0
8.635800510E-1	-4.239483356E0	8.085946083E0	-8.464609981E-1
8.719830720E-1	-4.118047714E0	7.723433495E0	-6.628118753E-1
8.803860930E-1	-3.865006685E0	7.409375191E0	-8.315058947E-1
8.887891140E-1	-3.409772158E0	7.447062492E0	-1.018744230E0
8.971921350E-1	-3.037688255E0	7.858627796E0	-1.005583763E0
9.055951550E-1	-2.825923443E0	8.478368759E0	-4.055834413E-1
9.139981760E-1	-2.334198475E0	8.340183258E0	-1.746760458E-1
9.224011970E-1	-2.423929453E0	8.280363083E0	-9.619147182E-1
9.308042180E-1	-2.767897606E0	8.199007034E0	-1.618744493E0
9.392072390E-1	-2.834896564E0	8.301898003E0	-1.350150228E0
9.476102600E-1	-2.757129908E0	8.505288124E0	-6.711867452E-1
9.560132800E-1	-2.620140791E0	8.770891190E0	-7.304090858E-1
9.644163010E-1	-2.461018085E0	9.114859581E0	-1.052243710E0
9.728193220E-1	-2.284547329E0	9.341579437E0	-1.127617717E0
9.812223430E-1	-2.219342947E0	9.416355133E0	-9.750752449E-1
9.896253640E-1	-2.226521492E0	9.446864128E0	-8.997012973E-1
9.980283850E-1	-2.240878344E0	9.535398483E0	-8.793623447E-1
1.006431405E0	-2.224726915E0	9.650253296E0	-6.975077987E-1
1.014834426E0	-2.200798512E0	9.732208252E0	-5.670989752E-1
1.023237447E0	-2.266003132E0	9.824930191E0	-5.437689424E-1
1.031640468E0	-2.394019127E0	9.915857315E0	-5.539384484E-1
1.040043489E0	-2.417947292E0	9.979865074E0	-6.209374666E-1
1.048446510E0	-2.389233351E0	9.975677490E0	-5.282155871E-1
1.056849530E0	-2.283350945E0	9.919445992E0	-2.979064286E-1
1.065252551E0	-1.984846354E0	9.887741089E0	-3.732803464E-1
1.073655572E0	-1.637887120E0	9.939187050E0	-4.468596280E-1
1.082058593E0	-1.436890006E0	1.007797050E1	-3.098705411E-1
1.090461614E0	-1.320239902E0	1.023170948E1	-2.757728100E-1
1.098864635E0	-1.339382529E0	1.028255749E1	-3.918247223E-1
1.107267655E0	-1.518844128E0	1.018804073E1	-2.949153781E-1
1.115670676E0	-1.810768485E0	9.934999466E0	-1.184447184E-1
1.124073697E0	-2.079961061E0	9.653842926E0	6.221338734E-2
1.132476718E0	-2.054238319E0	9.495916367E0	-1.256231871E-2
1.140879739E0	-1.871187329E0	9.463613510E0	-2.422732860E-1
1.149282760E0	-1.759921074E0	9.526425362E0	-1.238285750E-1
1.157685780E0	-1.700698733E0	9.601201057E0	-5.982056726E-3
1.166088801E0	-1.609771490E0	9.582656860E0	-6.640082598E-2
1.174491822E0	-1.607378602E0	9.490532875E0	-1.615155339E-1
1.182894843E0	-1.704886079E0	9.464211464E0	-1.680957973E-1
1.191297864E0	-1.808973908E0	9.472586632E0	-1.184447184E-1
1.199700885E0	-1.849053741E0	9.509675026E0	2.991028316E-2
1.208103905E0	-1.520040631E0	9.614959717E0	1.938186288E-1
1.216506926E0	-1.098305583E0	9.737591743E0	5.210371017E-1
1.224909947E0	-8.081758618E-1	9.801599503E0	6.873382926E-1
1.233312968E0	-6.155536175E-1	9.827322960E0	5.258227587E-1
1.241715989E0	-6.975077987E-1	9.709476471E0	3.337987661E-1
1.250119010E0	-9.499505758E-1	9.571888924E0	8.973085135E-2
1.258522030E0	-1.064207911E0	9.459425926E0	2.213360965E-1
1.266925051E0	-9.230313301E-1	9.383454323E0	3.774677813E-1
1.275328072E0	-6.161518097E-1	9.347561836E0	2.823530734E-1
1.283731093E0	-3.571287692E-1	9.279366493E0	8.554340899E-2
1.292134114E0	-3.170489892E-2	9.236893654E0	-2.662015259E-1
1.300537135E0	1.274178028E-1	9.278169632E0	-5.395814776E-1
1.308940155E0	1.100698411E-1	9.582656860E0	-1.244267821E0
1.317343176E0	1.776670814E-1	1.033400249E1	-1.971087694E0
1.325746197E0	6.418746710E-1	1.194855976E1	-2.781656265E0
1.334149218E0	1.359123230E0	1.371984673E1	-3.299702406E0
1.342552239E0	-8.303094506E-1	1.428574944E1	3.936193287E-1
1.350955260E0	-4.597808838E0	1.310788250E1	1.624128342E0
1.359358280E0	-8.724231720E0	1.128096199E1	1.646261930E0
1.367761301E0	-1.162193966E1	9.869196892E0	1.550549030E0
1.376164322E0	-1.194377422E1	9.572486877E0	6.179464459E-1
1.384567343E0	-9.632308006E0	1.028554821E1	1.104287624E0
1.392970364E0	-6.220740795E0	1.069711399E1	5.467599630E-1
1.401373385E0	-2.656033039E0	1.063669491E1	-4.803591371E-1
1.409776405E0	4.486542568E-2	1.021974564E1	2.087737769E-1
1.418179426E0	4.444667995E-1	9.229117393E0	9.463613629E-1
1.426582447E0	-1.356132269E0	8.081160545E0	8.249256015E-1
1.434985468E0	-3.656233072E0	7.643273830E0	9.607182741E-1
1.443388489E0	-5.068596363E0	7.785646915E0	1.403988719E0
1.451791510E0	-5.699703693E0	8.044071198E0	1.995614052E0
1.460194530E0	-5.764907837E0	8.097909927E0	2.479562521E0
1.468597551E0	-5.271388054E0	7.938787460E0	2.230708838E0
1.477000572E0	-4.367499352E0	7.800601959E0	1.540977836E0
1.485403593E0	-3.514458179E0	7.726424217E0	6.861419082E-1
1.493806614E0	-2.994019270E0	7.852645874E0	-1.232303679E-1
1.502209635E0	-2.824128866E0	8.183453560E0	-6.550351977E-1
1.510612655E0	-2.836092949E0	8.739186287E0	-8.111668825E-1
1.519015676E0	-2.930011272E0	9.280562401E0	-6.969096065E-1
1.527418697E0	-3.065205812E0	9.542576790E0	-7.268198729E-1
1.535821718E0	-3.297309637E0	9.468399048E0	-9.858429432E-1
1.544224739E0	-3.544966698E0	9.162715912E0	-1.095314622E0
1.552627760E0	-3.710669756E0	8.952746391E0	-7.549355626E-1
1.561030780E0	-3.647858143E0	9.037691116E0	-3.218346536E-1
1.569433801E0	-3.408575773E0	9.227920532E0	2.297109663E-1
1.577836822E0	-3.085544825E0	9.480961800E0	7.968099117E-1
1.586239843E0	-2.996412039E0	9.505488396E0	1.109671474E0
1.594642864E0	-3.065804005E0	9.374481201E0	1.329811215E0
1.603045885E0	-3.128615618E0	9.344570160E0	1.607378602E0
1.611448905E0	-2.842673302E0	9.492925644E0	2.224726915E0
1.619851926E0	-2.540579557E0	9.585049629E0	2.831307411E0
1.628254947E0	-2.455035925E0	9.458230019E0	3.026920557E0
1.636657968E0	-2.452044964E0	9.181260109E0	2.627917528E0
1.645060989E0	-2.330609322E0	9.135198593E0	2.065006018E0
1.653464010E0	-2.033899307E0	9.367900848E0	1.536790371E0
1.661867030E0	-1.721037745E0	9.623334885E0	1.185643673E0
1.670270051E0	-1.685145378E0	9.681360245E0	1.020538807E0
1.678673072E0	-1.763510346E0	9.748957634E0	7.950153351E-1
1.687076093E0	-1.820937991E0	9.842875481E0	8.111668825E-1
1.695479114E0	-1.985444546E0	9.796813965E0	8.572286963E-1
1.703882135E0	-1.965703845E0	9.613164902E0	1.055832982E0
1.712285155E0	-2.005783558E0	9.472586632E0	1.310070395E0
1.720688176E0	-2.053640127E0	9.392427444E0	1.558923960E0
1.729091197E0	-2.227119684E0	9.319445610E0	1.709073544E0
1.737494218E0	-2.409572363E0	9.296713829E0	1.844268084E0
1.745897239E0	-2.497508526E0	9.283554077E0	1.768295884E0
1.754300260E0	-2.528615236E0	9.204590797E0	1.728216171E0
1.762703280E0	-2.467000246E0	9.222537041E0	1.543968797E0
1.771106301E0	-2.429313183E0	9.287142754E0	1.118046403E0
1.779509322E0	-2.466402054E0	9.402596474E0	9.098708034E-1
1.787912343E0	-2.404188633E0	9.491728783E0	9.786644578E-1
1.796315364E0	-2.378465652E0	9.465408325E0	1.192223907E0
1.804718385E0	-2.356930256E0	9.307481766E0	1.412961721E0
1.813121405E0	-2.464009047E0	9.196215630E0	1.429711580E0
1.821524426E0	-2.469991207E0	9.217152596E0	1.528415442E0
1.829927447E0	-2.413759947E0	9.247661591E0	1.620539188E0
1.838330468E0	-2.179263115E0	9.220742226E0	1.808375716E0
1.846733489E0	-1.852044702E0	9.240483284E0	1.616949916E0
1.855136510E0	-1.635494232E0	9.457631111E0	1.342373490E0
1.863539530E0	-1.487139225E0	9.507881165E0	1.383051515E0
1.871942551E0	-1.460818172E0	9.406186104E0	1.198205948E0
1.880345572E0	-1.630110383E0	9.577272415E0	1.139581800E0
1.888748593E0	-1.582253933E0	9.625128746E0	1.267597795E0
1.897151614E0	-1.554736495E0	9.597013474E0	1.007378340E0
1.905554635E0	-1.655235052E0	9.555737495E0	1.048654556E0
1.913957655E0	-1.498505235E0	9.564710617E0	8.410771489E-1
1.922360676E0	-1.369292736E0	9.812367439E0	9.026923180E-1
1.930763697E0	-1.237687469E0	9.875777245E0	1.007976532E0
1.939166718E0	-1.116850019E0	9.752547264E0	1.027119160E0
1.947569739E0	-1.059422255E0	9.683753014E0	9.008977413E-1
1.955972760E0	-1.019940615E0	9.632308006E0	9.373882413E-1
1.964375780E0	-1.088734269E0	9.608977318E0	7.016952634E-1
1.972778801E0	-1.145563841E0	9.649057388E0	9.589236975E-1
1.981181822E0	-1.147358418E0	9.765707016E0	9.637092948E-1
1.989584843E0	-1.197009563E0	9.923035622E0	9.421738982E-1
1.997987864E0	-1.317847013E0	1.002233791E1	8.111668825E-1
2.006390885E0	-1.344168067E0	1.002592659E1	7.758727670E-1
2.014793905E0	-1.651645780E0	9.772287369E0	8.093722463E-1
2.023196926E0	-1.950150490E0	9.649655342E0	6.364908218E-1
2.031599947E0	-1.952543259E0	9.802198410E0	6.837490797E-1
2.040002968E0	-1.874776483E0	9.967901230E0	6.364908218E-1
2.048405989E0	-1.810170293E0	1.010130119E1	6.735795736E-1
2.056809010E0	-1.674975872E0	1.015334511E1	1.123430252E0
2.065212030E0	-1.411765337E0	1.001815033E1	1.613360643E0
2.073615051E0	-1.168295622E0	9.815957069E0	1.777867198E0
2.082018072E0	-1.063609719E0	9.943374634E0	1.353141189E0
2.090421093E0	-8.231309652E-1	9.990034103E0	6.496513486E-1
2.098824114E0	-6.969096065E-1	1.023111153E1	1.167099237E0
2.107227135E0	-5.395814776E-1	1.052243805E1	1.046261668E0
2.115630155E0	-6.143572330E-1	1.134018517E1	1.044467092E0
2.124033176E0	-8.303094506E-1	1.232004547E1	1.078564763E0
2.132436197E0	-1.065404296E0	1.305643654E1	1.161715388E0
2.140839218E0	-1.724626899E0	1.343151188E1	1.102493048E0
2.149242239E0	-2.556730986E0	1.366840076E1	6.771687865E-1
2.157645260E0	-2.772084951E0	1.369831181E1	-4.785645287E-3
2.166048280E0	-2.441277266E0	1.339143181E1	-5.395814776E-1
2.174451301E0	-1.674377680E0	1.315932846E1	-9.182456732E-1
2.182854322E0	-1.032503009E0	1.324427319E1	-8.907282352E-1
2.191257343E0	-1.039083242E0	1.341356564E1	-5.844469070E-1
2.199660364E0	-1.590030670E0	1.337228966E1	-3.481557071E-1
2.208063385E0	-2.349153519E0	1.316172123E1	-7.238288224E-2
2.216466405E0	-2.851048231E0	1.316172123E1	1.663011760E-1
2.224869426E0	-2.904288530E0	1.349073410E1	4.695914388E-1
2.233272447E0	-2.148754835E0	1.389811230E1	6.574280262E-1
2.241675468E0	-1.632503271E0	1.405543995E1	1.154536963E0
2.250078489E0	-1.756331801E0	1.347577858E1	1.211964726E0
2.258481510E0	-1.571486235E0	1.315035534E1	8.231309652E-1
2.266884530E0	-1.268794179E0	1.337228966E1	9.439685345E-1
2.275287551E0	-1.204786181E0	1.361994648E1	1.375274777E0
2.283690572E0	-1.537986755E0	1.340578842E1	1.531406522E0
2.292093593E0	-1.877169371E0	1.282134151E1	1.403988719E0
2.300496614E0	-1.987837434E0	1.212144089E1	1.342971683E0
2.308899635E0	-1.753939033E0	1.150349522E1	1.636092424E0
2.317302655E0	-1.167697430E0	1.117627621E1	1.442273855E0
2.325705676E0	-6.400800347E-1	1.098544884E1	9.349954724E-1
2.334108697E0	-2.620140910E-1	1.093340492E1	6.053841114E-1
2.342511718E0	2.991028363E-3	1.064865875E1	7.016952634E-1
2.350914739E0	7.537391037E-2	9.936794281E0	9.816554785E-1
2.359317760E0	1.154536903E-1	9.029315948E0	8.464609981E-1
2.367720780E0	2.446661144E-1	8.167900085E0	5.611169338E-1
2.376123801E0	8.973084688E-1	7.687541008E0	1.310070455E-1
2.384526822E0	1.545165181E0	8.162516594E0	3.361915946E-1
2.392929843E0	2.968296528E0	9.067003250E0	1.567298770E-1
2.401332864E0	4.770092010E0	8.879166603E0	5.347958803E-1
2.409735885E0	4.585246563E0	7.474579811E0	6.765705943E-1
2.418138905E0	2.845066071E0	5.812764645E0	-2.153540403E-2
2.426541926E0	8.398807645E-1	4.876572609E0	1.680957973E-1
2.434944947E0	-8.679963946E-1	4.548755646E0	5.916253924E-1
2.443347968E0	-1.814955950E0	4.540380955E0	6.658028960E-1
2.451750989E0	-1.804188251E0	4.828716278E0	5.419743061E-1
2.460154010E0	-1.190429211E0	5.246263504E0	4.677968323E-1
2.468557030E0	-5.353940725E-1	5.566901684E0	4.486542568E-2
2.476960051E0	-2.542374134E-1	5.334797859E0	-1.698904037E-1
2.485363072E0	-2.009970993E-1	4.847858906E0	-1.226321608E-1
2.493766093E0	-1.824527234E-1	4.557728767E0	-2.111666054E-1
2.502169114E0	-1.812563092E-1	4.549354076E0	-3.248256743E-1
2.510572135E0	-1.160518974E-1	4.785645485E0	-1.322034448E-1
2.518975155E0	8.973085135E-2	5.197809219E0	-1.034895778E-1
2.527378176E0	2.889333367E-1	5.607579708E0	-2.997010350E-1
2.535781197E0	3.236292601E-1	5.943771362E0	-4.331009090E-1
2.544184218E0	2.572284341E-1	6.194419384E0	-4.713860750E-1
2.552587239E0	1.501496136E-1	6.494719028E0	-2.919243574E-1
2.560990260E0	1.274178028E-1	6.841079712E0	-2.027917206E-1
2.569393280E0	1.316052526E-1	7.293323517E0	-1.944168359E-1
2.577796301E0	1.974078640E-2	7.778468132E0	4.187439568E-3
2.586199322E0	-1.477568001E-1	8.259425163E0	2.231307179E-1
2.594602343E0	-2.943171859E-1	8.812167168E0	3.984049559E-1
2.603005364E0	-3.762713671E-1	9.484550476E0	4.809573591E-1
2.611408385E0	-4.151547253E-1	1.020538902E1	5.994020700E-1
2.619811405E0	-4.821537733E-1	1.075872898E1	8.195417523E-1
2.628214426E0	-5.509474277E-1	1.114038372E1	1.069591761E0
2.636617447E0	-6.568298340E-1	1.138086224E1	1.214357495E0
2.645020468E0	-5.988038778E-1	1.164945698E1	1.073779106E0
2.653423489E0	-3.744767308E-1	1.199880886E1	8.895317912E-1
2.661826510E0	-1.136590764E-1	1.235773277E1	8.069794178E-1
2.670229530E0	1.800599098E-1	1.270229912E1	8.027920127E-1
2.678632551E0	4.594219327E-1	1.295833111E1	9.092726111E-1
2.687035572E0	4.031906128E-1	1.319402409E1	9.996016622E-1
2.695438593E0	-9.272187948E-2	1.330170155E1	6.664010882E-1
2.703841614E0	-3.990031779E-1	1.333161163E1	3.116651475E-1
2.712244635E0	-4.797609448E-1	1.366840076E1	1.998006850E-1
2.720647655E0	-2.853440940E-1	1.450887966E1	2.829512656E-1
2.729050676E0	6.041877344E-2	1.531645775E1	2.368894368E-1
2.737453697E0	5.916253924E-1	1.583988762E1	-2.452643216E-2
2.745856718E0	1.138983607E0	1.601994705E1	-1.986042857E-1
2.754259739E0	1.555932879E0	1.562872124E1	-1.136590727E-2
2.762662760E0	2.151147604E0	1.495274830E1	2.327020019E-1
2.771065780E0	2.807977438E0	1.442273808E1	3.463610709E-1
2.779468801E0	3.452244759E0	1.409372520E1	3.655036688E-1
2.787871822E0	3.896113396E0	1.377667618E1	4.749752879E-1
2.796274843E0	3.970290899E0	1.323230934E1	7.878368497E-1
2.804677864E0	3.626920938E0	1.247318649E1	8.919246197E-1
2.813080885E0	2.848057270E0	1.169671535E1	8.847461939E-1
2.821483905E0	2.164308071E0	1.087657547E1	7.692924738E-1
2.829886926E0	2.068595171E0	1.002831936E1	3.816552162E-1
2.838289947E0	2.453839540E0	9.269794464E0	2.213360965E-1
2.846692968E0	3.109472990E0	8.895915985E0	5.605186820E-1
2.855095989E0	3.839283943E0	8.976076126E0	7.088736892E-1
2.863499010E0	4.130609989E0	9.203393936E0	6.759724021E-1
2.871902030E0	3.669991732E0	9.428318977E0	3.302095234E-1
2.880305051E0	2.868994236E0	9.716055870E0	-2.530409992E-1
2.888708072E0	2.303689957E0	1.012702370E1	-9.116654396E-1
2.897111093E0	1.955534339E0	1.053141022E1	-1.210768223E0
2.905514114E0	1.823929071E0	1.088076305E1	-9.481559992E-1
2.913917135E0	1.829312921E0	1.107518005E1	-5.324030519E-1
2.922320155E0	1.786242127E0	1.096570778E1	-3.553341627E-1
2.930723176E0	1.145563841E0	1.068514919E1	-6.215356588E-1
2.939126197E0	-1.304088354E0	1.070369434E1	-1.162911773E0
2.947529218E0	-6.756732941E0	1.069292641E1	-4.095914364E0
2.955932239E0	-1.699980927E1	1.121336555E1	7.645068169E-1
2.964335260E0	-3.791128540E1	7.480561733E0	7.596015453E0
2.972738280E0	-4.267240143E1	4.411766529E0	-7.494320393E0
2.981141301E0	-2.533759880E1	6.908677101E0	-4.533800602E0
2.989544322E0	-9.822537422E0	1.298644638E1	1.148554921E0
2.997947343E0	4.750350952E0	1.859941101E1	-7.429714203E-1
3.006350364E0	1.435274887E1	1.932264137E1	1.716850251E-1
3.014753385E0	1.573520184E1	1.694597054E1	-2.225325108E-1
3.023156405E0	1.102493000E1	1.323948765E1	-2.880958557E0
3.031559426E0	4.494318962E0	8.740383148E0	-3.488137245E0
3.039962447E0	1.830509305E-1	7.100701332E0	-3.290131092E-1
3.048365468E0	-2.478964329E0	7.291528702E0	3.743571043E0
3.056768489E0	-4.188037872E0	7.931010723E0	4.350749969E0
3.065171510E0	-5.803791523E0	8.415556908E0	2.849253654E0
3.073574530E0	-7.427321434E0	8.185248375E0	2.800200701E0
3.081977551E0	-8.469993591E0	7.642077446E0	4.366302967E0
3.090380572E0	-7.199405193E0	8.075776100E0	3.957728624E0
3.098783593E0	-4.487739086E0	9.014361382E0	1.534397483E0
3.107186614E0	-1.406979680E0	9.993025780E0	-1.525424421E-1
3.115589635E0	9.529415965E-1	1.075633621E1	-8.554340899E-2
3.123992655E0	1.208375454E0	1.064327526E1	7.806583643E-1
3.132395676E0	1.417747438E-1	1.015992451E1	1.381256819E0
3.140798697E0	-1.324427366E0	9.760921478E0	1.366301775E0
3.149201718E0	-2.489732027E0	9.490532875E0	7.716853023E-1
3.157604739E0	-3.107678413E0	9.363115311E0	8.087740541E-1
3.166007760E0	-3.197409153E0	9.351150513E0	1.316052437E0
3.174410780E0	-2.901895761E0	9.299106598E0	1.718644857E0
3.182813801E0	-2.328814745E0	9.266205788E0	1.891526341E0
3.191216822E0	-1.859821439E0	9.193822861E0	2.200200319E0
3.199619843E0	-1.817348838E0	9.043074608E0	2.437688112E0
3.208022864E0	-2.035095692E0	8.973683357E0	2.441277266E0
3.216425885E0	-2.209173441E0	9.090332985E0	2.350350142E0
3.224828905E0	-2.225923300E0	9.316454887E0	2.167897224E0
3.233231926E0	-2.139183521E0	9.490532875E0	2.220539331E0
3.241634947E0	-2.056032896E0	9.515657425E0	2.187638044E0
3.250037968E0	-1.911267042E0	9.453444481E0	2.087737799E0
3.258440989E0	-1.789233088E0	9.424730301E0	2.000998020E0
3.266844010E0	-1.875374794E0	9.426525116E0	1.970489502E0
3.275247030E0	-1.932802439E0	9.371489525E0	2.071586132E0
3.283650051E0	-1.960918188E0	9.357132912E0	1.972284079E0
3.292053072E0	-2.063809633E0	9.319445610E0	1.908874273E0
3.300456093E0	-2.121835470E0	9.239884377E0	2.149353027E0
3.308859114E0	-2.216950178E0	9.097511292E0	2.266601324E0
3.317262135E0	-2.300100803E0	9.024530411E0	2.300698996E0
3.325665155E0	-2.180459738E0	9.059226990E0	2.024926186E0
3.334068176E0	-2.019542217E0	9.259027481E0	1.789233088E0
3.342471197E0	-1.782054663E0	9.512067795E0	1.798804402E0
3.350874218E0	-1.639681697E0	9.574879646E0	1.881955028E0
3.359277239E0	-1.592423439E0	9.486345291E0	1.878365755E0
3.367680260E0	-1.599003673E0	9.387641907E0	1.874178290E0
3.376083280E0	-1.486541033E0	9.368498802E0	1.747358680E0
3.384486301E0	-1.269990563E0	9.431908607E0	1.657627940E0
3.392889322E0	-1.152144074E0	9.429515839E0	1.768295884E0
3.401292343E0	-1.383051515E0	9.615557671E0	1.602592945E0
3.409695364E0	-1.336989641E0	9.635896683E0	1.639681697E0
3.418098385E0	-1.077368379E0	9.506684303E0	1.842473388E0
3.426501405E0	-8.273184299E-1	9.406186104E0	1.747956991E0
