"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
4.014139050E-1	4.611896724E-2	1.618745178E-2	-2.244863659E-2
4.098169260E-1	5.467082933E-2	3.817795310E-3	-2.229592577E-2
4.182199470E-1	6.413896382E-2	-3.054236295E-4	-1.695101149E-2
4.266229680E-1	7.513421029E-2	7.941014133E-3	-1.023169141E-2
4.350259890E-1	8.811471611E-2	9.162708884E-4	-8.551862091E-3
4.434290100E-1	9.697200358E-2	-1.145338640E-2	-8.399149403E-3
4.518320300E-1	9.910997003E-2	-8.399149403E-3	-5.344913341E-3
4.602350510E-1	9.941539168E-2	3.970507067E-3	-7.635590737E-4
4.686380720E-1	1.035386100E-1	1.328592747E-2	3.054236295E-4
4.770410930E-1	1.108687744E-1	1.634016447E-2	1.679830020E-3
4.854441140E-1	1.137702987E-1	1.893626526E-2	7.177455351E-3
4.938471350E-1	1.145338640E-1	2.535016090E-2	1.450762246E-2
5.022501550E-1	1.203369126E-1	3.497100621E-2	2.305948362E-2
5.106531760E-1	1.288887709E-1	4.153761268E-2	2.962609194E-2
5.190561970E-1	1.345391124E-1	4.153761268E-2	3.771981969E-2
5.274592180E-1	1.385096163E-1	4.107947648E-2	4.963133857E-2
5.358622390E-1	1.412584335E-1	4.306473210E-2	6.429167092E-2
5.442652600E-1	1.469087601E-1	4.947862774E-2	7.849387079E-2
5.526682800E-1	1.507265568E-1	5.207473040E-2	9.407047927E-2
5.610713010E-1	1.548497826E-1	5.207473040E-2	1.110214889E-1
5.694743220E-1	1.559187621E-1	5.421269313E-2	1.299577504E-1
5.778773430E-1	1.627907902E-1	5.925218388E-2	1.545443535E-1
5.862803640E-1	1.739387512E-1	5.940489471E-2	1.864611208E-1
5.946833850E-1	1.927223057E-1	4.230117425E-2	2.231119573E-1
6.030864050E-1	2.125748396E-1	2.825168520E-2	2.725905776E-1
6.114894260E-1	2.255553454E-1	2.321219631E-2	3.297048211E-1
6.198924470E-1	2.376195788E-1	2.214321308E-2	3.855973184E-1
6.282954680E-1	2.519744933E-1	1.695101149E-2	4.304946065E-1
6.366984890E-1	2.589992285E-1	2.397575416E-2	4.672981501E-1
6.451015100E-1	2.666348219E-1	5.299099907E-2	5.202891231E-1
6.535045300E-1	2.739650011E-1	9.345962852E-2	6.003101468E-1
6.619075510E-1	2.780882120E-1	1.462979168E-1	6.806365848E-1
6.703105720E-1	2.788517773E-1	2.177670449E-1	7.702783942E-1
6.787135930E-1	2.828222811E-1	3.014531136E-1	8.849649429E-1
6.871166140E-1	2.855710983E-1	3.921639323E-1	1.009119630E0
6.955196350E-1	2.829749882E-1	4.888305068E-1	1.111283898E0
7.039226550E-1	2.783936262E-1	5.679352283E-1	1.191304922E0
7.123256760E-1	2.701472044E-1	5.977140665E-1	1.253458619E0
7.207286970E-1	2.469350100E-1	5.732801557E-1	1.302173615E0
7.291317180E-1	1.991362125E-1	5.636593103E-1	1.346001983E0
7.375347390E-1	1.319430023E-1	5.801522136E-1	1.388913989E0
7.459377600E-1	7.467607409E-2	6.247440577E-1	1.426939249E0
7.543407800E-1	4.779879749E-2	6.174138784E-1	1.438545346E0
7.627438010E-1	4.566083103E-2	5.360184908E-1	1.412431598E0
7.711468220E-1	1.695101149E-2	4.167505503E-1	1.389830232E0
7.795498430E-1	-1.863084175E-2	3.301629424E-1	1.391051888E0
7.879528640E-1	-9.620844387E-3	2.414373755E-1	1.398992896E0
7.963558850E-1	-1.511846948E-2	1.965401024E-1	1.385707021E0
8.047589050E-1	-9.483403713E-2	2.854183912E-1	1.342642307E0
8.131619260E-1	-2.055501044E-1	3.912476599E-1	1.259872437E0
8.215649470E-1	-2.363978922E-1	4.077405334E-1	1.104717255E0
8.299679680E-1	-1.805053651E-1	2.023431510E-1	9.397885203E-1
8.383709890E-1	-1.701209545E-1	6.337540597E-2	7.974610925E-1
8.467740100E-1	-2.040229887E-1	2.015795931E-2	6.485670805E-1
8.551770300E-1	-2.270824611E-1	-5.344913341E-3	4.624113739E-1
8.635800510E-1	-2.041756958E-1	-9.651386738E-2	2.570139766E-1
8.719830720E-1	-1.595838517E-1	-2.031067163E-1	6.734590977E-2
8.803860930E-1	-1.275143623E-1	-2.756448388E-1	-1.127013192E-1
8.887891140E-1	-1.302631795E-1	-2.944283783E-1	-2.976353168E-1
8.971921350E-1	-1.589729935E-1	-2.673983872E-1	-4.776825607E-1
9.055951550E-1	-2.254026383E-1	-2.147128135E-1	-6.484143734E-1
9.139981760E-1	-1.786728203E-1	-2.203631550E-1	-7.779139876E-1
9.224011970E-1	-1.203369126E-1	-1.779092699E-1	-9.052756429E-1
9.308042180E-1	-1.611109674E-1	-3.756710514E-2	-1.079061627E0
9.392072390E-1	-2.250972092E-1	1.404948719E-2	-1.241699815E0
9.476102600E-1	-2.386885732E-1	-7.482878864E-3	-1.367992401E0
9.560132800E-1	-2.176143378E-1	-1.985253580E-2	-1.461604834E0
9.644163010E-1	-2.137965411E-1	-3.252761811E-2	-1.545901656E0
9.728193220E-1	-2.276933193E-1	-5.314370990E-2	-1.635543585E0
9.812223430E-1	-2.362451702E-1	-7.498150319E-2	-1.722589254E0
9.896253640E-1	-2.318165302E-1	-9.193251282E-2	-1.791156888E0
9.980283850E-1	-2.341072112E-1	-1.174353883E-1	-1.844758749E0
1.006431405E0	-2.449497581E-1	-1.307213157E-1	-1.895459056E0
1.014834426E0	-2.583884001E-1	-1.322484314E-1	-1.947991967E0
1.023237447E0	-2.686200738E-1	-1.357607991E-1	-2.006022453E0
1.031640468E0	-2.728960216E-1	-1.502684206E-1	-2.058707952E0
1.040043489E0	-2.765611112E-1	-1.727170646E-1	-2.097038746E0
1.048446510E0	-2.823641598E-1	-1.860029846E-1	-2.125442982E0
1.056849530E0	-2.797680497E-1	-1.743968874E-1	-2.150487661E0
1.065252551E0	-2.677038014E-1	-1.760767251E-1	-2.166217089E0
1.073655572E0	-2.576248348E-1	-2.368560284E-1	-2.164231777E0
1.082058593E0	-2.649549842E-1	-2.428117841E-1	-2.156138182E0
1.090461614E0	-2.828222811E-1	-1.930277348E-1	-2.144837379E0
1.098864635E0	-3.022166789E-1	-1.601946950E-1	-2.126206636E0
1.107267655E0	-3.220692277E-1	-1.551551968E-1	-2.108339310E0
1.115670676E0	-3.417690396E-1	-1.287360638E-1	-2.095969677E0
1.124073697E0	-3.452814221E-1	-1.041494608E-1	-2.080545664E0
1.132476718E0	-3.229855001E-1	-1.204896197E-1	-2.049545288E0
1.140879739E0	-2.907632887E-1	-2.250972092E-1	-2.001441002E0
1.149282760E0	-2.690782249E-1	-3.150444627E-1	-1.959445238E0
1.157685780E0	-2.615953386E-1	-3.400892019E-1	-1.928139329E0
1.166088801E0	-2.544178963E-1	-3.561239541E-1	-1.893473744E0
1.174491822E0	-2.374668717E-1	-3.884988427E-1	-1.855143070E0
1.182894843E0	-2.182251811E-1	-4.343124032E-1	-1.817576051E0
1.191297864E0	-1.974563748E-1	-4.784461260E-1	-1.777260065E0
1.199700885E0	-1.878355294E-1	-5.482354164E-1	-1.717397094E0
1.208103905E0	-1.794363856E-1	-6.555918455E-1	-1.626991630E0
1.216506926E0	-1.772984117E-1	-7.350019813E-1	-1.525896430E0
1.224909947E0	-1.601946950E-1	-7.682931423E-1	-1.409071922E0
1.233312968E0	-1.469087601E-1	-7.513421178E-1	-1.296217918E0
1.241715989E0	-1.404948682E-1	-7.198835015E-1	-1.193137407E0
1.250119010E0	-1.357607991E-1	-7.191199064E-1	-1.072189689E0
1.258522030E0	-1.467560530E-1	-6.956022978E-1	-9.370396733E-1
1.266925051E0	-1.461452097E-1	-6.447492838E-1	-7.951704264E-1
1.275328072E0	-1.247655526E-1	-5.942016840E-1	-6.357392669E-1
1.283731093E0	-1.003316641E-1	-5.499152541E-1	-4.660764635E-1
1.292134114E0	-8.674030751E-2	-4.598152637E-1	-3.057290614E-1
1.300537135E0	-8.506047726E-2	-2.785463631E-1	-1.605001241E-1
1.308940155E0	-6.230641901E-2	-8.185353130E-2	-3.206948051E-3
1.317343176E0	-5.940489471E-2	1.408002973E-1	1.734806150E-1
1.325746197E0	-1.078145429E-1	3.501681983E-1	4.001049399E-1
1.334149218E0	-2.470877171E-1	3.849864900E-1	7.351546884E-1
1.342552239E0	-4.940227270E-1	9.655967951E-1	8.780929446E-1
1.350955260E0	-7.108734846E-1	2.001746416E0	7.388197780E-1
1.359358280E0	-8.328902125E-1	2.542804480E0	5.404471159E-1
1.367761301E0	-7.884510756E-1	2.359091997E0	4.265241027E-1
1.376164322E0	-5.517477989E-1	1.371199369E0	5.958815217E-1
1.384567343E0	-2.092151791E-1	2.609844804E-1	9.506310225E-1
1.392970364E0	7.711946964E-2	-3.976615667E-1	1.267049909E0
1.401373385E0	1.679829955E-1	-7.163711190E-1	1.528034449E0
1.409776405E0	8.063183725E-2	-4.585935771E-1	1.579956412E0
1.418179426E0	-1.435491070E-2	1.357607991E-1	1.448929667E0
1.426582447E0	-7.727217674E-2	5.908420086E-1	1.297286868E0
1.434985468E0	-1.331647038E-1	7.621846795E-1	1.217723966E0
1.443388489E0	-1.543916464E-1	6.803311110E-1	1.175422788E0
1.451791510E0	-1.238492802E-1	4.077405334E-1	1.129151106E0
1.460194530E0	-5.925218388E-2	7.757759839E-2	1.085017443E0
1.468597551E0	-7.788302377E-3	-1.692046970E-1	1.064401388E0
1.477000572E0	-1.374406274E-3	-2.803788781E-1	1.047755718E0
1.485403593E0	-4.046862945E-2	-2.315111160E-1	9.904888272E-1
1.493806614E0	-1.148392856E-1	-9.269607067E-2	9.032903910E-1
1.502209635E0	-1.937913001E-1	5.573981255E-2	8.254073858E-1
1.510612655E0	-2.609844804E-1	1.618745178E-1	7.785248160E-1
1.519015676E0	-2.904578745E-1	1.976090819E-1	7.646280527E-1
1.527418697E0	-2.852656841E-1	1.782146841E-1	7.769976854E-1
1.535821718E0	-2.861819267E-1	1.600419879E-1	8.025006056E-1
1.544224739E0	-3.124483824E-1	1.867665499E-1	8.251019120E-1
1.552627760E0	-3.562766612E-1	2.536543310E-1	8.260182142E-1
1.561030780E0	-3.843756318E-1	2.673983872E-1	8.141067028E-1
1.569433801E0	-3.944546282E-1	2.069245130E-1	8.128849864E-1
1.577836822E0	-3.878880143E-1	1.284306347E-1	8.270871639E-1
1.586239843E0	-3.631486893E-1	6.368082762E-2	8.338065147E-1
1.594642864E0	-3.352024257E-1	-3.054236295E-3	8.232693672E-1
1.603045885E0	-3.106158376E-1	-7.299624383E-2	8.168554902E-1
1.611448905E0	-2.831276953E-1	-1.162136942E-1	8.225058317E-1
1.619851926E0	-2.408265322E-1	-1.159082651E-1	8.292251825E-1
1.628254947E0	-1.866138428E-1	-9.132166207E-2	8.076927662E-1
1.636657968E0	-1.418692768E-1	-1.003316641E-1	7.606575489E-1
1.645060989E0	-1.160609797E-1	-1.366770715E-1	7.128587365E-1
1.653464010E0	-1.041494608E-1	-1.423274130E-1	6.902574301E-1
1.661867030E0	-1.032331884E-1	-9.758284688E-2	6.624638438E-1
1.670270051E0	-1.039967462E-1	-2.367033064E-2	6.212316751E-1
1.678673072E0	-1.068982705E-1	1.939439960E-2	5.735855699E-1
1.687076093E0	-1.148392856E-1	4.275930673E-2	5.317425132E-1
1.695479114E0	-1.177408099E-1	6.505523622E-2	5.047125220E-1
1.703882135E0	-1.186570823E-1	9.727742523E-2	4.782933891E-1
1.712285155E0	-1.143811494E-1	1.049130186E-1	4.506525695E-1
1.720688176E0	-9.758284688E-2	9.544488788E-2	4.277457893E-1
1.729091197E0	-7.437065244E-2	5.757235363E-2	4.112529159E-1
1.737494218E0	-4.153761268E-2	1.588202827E-2	4.031592011E-1
1.745897239E0	-1.359135192E-2	-3.069507517E-2	3.972034156E-1
1.754300260E0	6.261184346E-3	-9.987352788E-2	3.950654566E-1
1.762703280E0	2.458660305E-2	-1.469087601E-1	4.054498672E-1
1.771106301E0	3.329117596E-2	-1.801999360E-1	4.155288339E-1
1.779509322E0	3.054236248E-2	-1.930277348E-1	4.268295169E-1
1.787912343E0	3.054236248E-2	-1.627907902E-1	4.524851143E-1
1.796315364E0	2.550287358E-2	-9.666658193E-2	4.851654470E-1
1.804718385E0	3.023693897E-2	-4.046862945E-2	5.012001991E-1
1.813121405E0	3.771981969E-2	-2.932066843E-2	5.181511641E-1
1.821524426E0	4.840964451E-2	-3.405473381E-2	5.448757410E-1
1.829927447E0	5.085303262E-2	-4.657710344E-2	5.763344169E-1
1.838330468E0	5.619794875E-2	-4.367557913E-2	5.990884304E-1
1.846733489E0	6.948387623E-2	-2.993151546E-2	6.076403260E-1
1.855136510E0	6.383354217E-2	-1.282779220E-2	6.149705052E-1
1.863539530E0	6.352811307E-2	2.901524492E-2	6.183301210E-1
1.871942551E0	6.169557199E-2	7.131642103E-2	6.146650314E-1
1.880345572E0	5.925218388E-2	7.788302749E-2	6.160394549E-1
1.888748593E0	7.009471953E-2	8.933641016E-2	6.238277555E-1
1.897151614E0	8.231166750E-2	6.062658876E-2	6.201626658E-1
1.905554635E0	9.590301663E-2	-6.108472589E-4	6.171084642E-1
1.913957655E0	1.062874198E-1	-4.184303805E-2	6.207735538E-1
1.922360676E0	1.049130186E-1	-9.788827598E-2	6.219952106E-1
1.930763697E0	1.192679256E-1	-1.185043678E-1	6.131379604E-1
1.939166718E0	1.282779276E-1	-1.287360638E-1	5.995466113E-1
1.947569739E0	1.305686086E-1	-1.276670843E-1	5.900784731E-1
1.955972760E0	1.339282542E-1	-1.412584335E-1	5.792359114E-1
1.964375780E0	1.307213157E-1	-1.643179059E-1	5.764871240E-1
1.972778801E0	1.375933439E-1	-1.892099380E-1	5.783196688E-1
1.981181822E0	1.528645307E-1	-2.376195788E-1	5.844281316E-1
1.989584843E0	1.710372269E-1	-2.805316150E-1	5.995466113E-1
1.997987864E0	1.898207814E-1	-2.924431264E-1	6.247440577E-1
2.006390885E0	2.096733153E-1	-2.970244884E-1	6.533011198E-1
2.014793905E0	2.406738251E-1	-3.323009014E-1	6.902574301E-1
2.023196926E0	2.701472044E-1	-3.382566571E-1	7.533273697E-1
2.031599947E0	3.014531136E-1	-3.403946459E-1	8.338065147E-1
2.040002968E0	3.374931216E-1	-3.515425920E-1	9.115368128E-1
2.048405989E0	3.689517379E-1	-3.584146202E-1	9.793408513E-1
2.056809010E0	3.845283389E-1	-3.235963285E-1	1.050504565E0
2.065212030E0	3.863608837E-1	-2.527380586E-1	1.118766785E0
2.073615051E0	4.111002088E-1	-2.102841735E-1	1.172979474E0
2.082018072E0	4.446968138E-1	-2.394521236E-1	1.203827262E0
2.090421093E0	4.953971207E-1	-2.823641598E-1	1.241547108E0
2.098824114E0	5.050179958E-1	-2.405211031E-1	1.333021402E0
2.107227135E0	5.170822144E-1	-1.068982705E-1	1.361273170E0
2.115630155E0	5.357130170E-1	-7.345438004E-2	1.381889224E0
2.124033176E0	5.816792846E-1	-5.344913341E-3	1.434574842E0
2.132436197E0	6.187883019E-1	5.207473040E-2	1.481610060E0
2.140839218E0	6.303943992E-1	4.184303805E-2	1.508487344E0
2.149242239E0	6.161921620E-1	-5.680879578E-2	1.544069171E0
2.157645260E0	6.215370893E-1	-2.073826492E-1	1.589119196E0
2.166048280E0	6.485670805E-1	-3.246653080E-1	1.662726283E0
2.174451301E0	6.697940230E-1	-3.422271907E-1	1.745037913E0
2.182854322E0	6.739172339E-1	-2.704526186E-1	1.809482336E0
2.191257343E0	6.752916574E-1	-1.818797737E-1	1.851783514E0
2.199660364E0	6.719319820E-1	-1.046075895E-1	1.874995708E0
2.208063385E0	6.558972597E-1	-4.718795046E-2	1.902636528E0
2.216466405E0	6.322268844E-1	-2.565558441E-2	1.962804914E0
2.224869426E0	6.021426916E-1	-2.596100792E-2	2.035343170E0
2.233272447E0	5.644228458E-1	-1.349972486E-1	2.130177021E0
2.241675468E0	5.285356045E-1	-2.612899244E-1	2.211572409E0
2.250078489E0	4.564556181E-1	-2.513636351E-1	2.225621939E0
2.258481510E0	4.049917459E-1	-3.561239541E-1	2.262731075E0
2.266884530E0	3.367295563E-1	-4.982986450E-1	2.339392185E0
2.275287551E0	2.583884001E-1	-5.126535892E-1	2.419565916E0
2.283690572E0	1.963873953E-1	-4.246915579E-1	2.468739271E0
2.292093593E0	1.400367320E-1	-3.538332880E-1	2.467211962E0
2.300496614E0	7.757759839E-2	-3.138227761E-1	2.440640211E0
2.308899635E0	1.710372418E-2	-2.504473627E-1	2.428270578E0
2.317302655E0	-1.863084175E-2	-1.982199401E-1	2.398033619E0
2.325705676E0	-3.145863488E-2	-2.218902707E-1	2.332062006E0
2.334108697E0	-2.275406010E-2	-3.188622594E-1	2.237075329E0
2.342511718E0	1.130067464E-2	-4.236225784E-1	2.088639498E0
2.350914739E0	6.917845458E-2	-5.265503526E-1	1.916685939E0
2.359317760E0	1.427855492E-1	-6.122216582E-1	1.736638784E0
2.367720780E0	2.241809368E-1	-7.682931423E-1	1.568808436E0
2.376123801E0	2.709107697E-1	-9.298622608E-1	1.420219898E0
2.384526822E0	2.298312783E-1	-8.898517489E-1	1.274990916E0
2.392929843E0	2.058555335E-1	-9.074136019E-1	1.313627005E0
2.401332864E0	1.850867122E-1	-7.618792653E-1	1.363258362E0
2.409735885E0	1.832541777E-3	1.233911440E-1	9.526162744E-1
2.418138905E0	-2.157817930E-1	8.011261821E-1	4.246915579E-1
2.426541926E0	-3.532224298E-1	9.381086826E-1	8.750387281E-2
2.434944947E0	-4.234698713E-1	9.703308940E-1	-1.357607991E-1
2.443347968E0	-4.416425824E-1	9.391776323E-1	-3.355078697E-1
2.451750989E0	-4.104893506E-1	7.850914598E-1	-5.421269536E-1
2.460154010E0	-3.633013964E-1	6.678087711E-1	-7.843278646E-1
2.468557030E0	-3.090887070E-1	5.867187977E-1	-1.051115394E0
2.476960051E0	-2.748812735E-1	5.047125220E-1	-1.355011940E0
2.485363072E0	-2.776300907E-1	4.880669713E-1	-1.682120681E0
2.493766093E0	-2.921377122E-1	4.518742561E-1	-1.971051335E0
2.502169114E0	-2.970244884E-1	3.411581814E-1	-2.188513041E0
2.510572135E0	-2.945810854E-1	2.628170252E-1	-2.371309042E0
2.518975155E0	-2.973299026E-1	2.901524603E-1	-2.578691721E0
2.527378176E0	-3.078670204E-1	3.303156495E-1	-2.804705143E0
2.535781197E0	-3.196258247E-1	3.503209054E-1	-3.023541212E0
2.544184218E0	-3.324536085E-1	3.524588645E-1	-3.216721773E0
2.552587239E0	-3.468085229E-1	3.788780272E-1	-3.386231661E0
2.560990260E0	-3.622324169E-1	4.230117202E-1	-3.547342777E0
2.569393280E0	-3.770454824E-1	4.466820657E-1	-3.708911896E0
2.577796301E0	-3.889569938E-1	4.355340898E-1	-3.872313499E0
2.586199322E0	-3.888042867E-1	3.968980014E-1	-4.028690338E0
2.594602343E0	-3.753656447E-1	3.095468581E-1	-4.157121181E0
2.603005364E0	-3.610107303E-1	1.965401024E-1	-4.258674145E0
2.611408385E0	-3.674246371E-1	9.513945878E-2	-4.348468781E0
2.619811405E0	-3.817795515E-1	6.108472589E-3	-4.438569069E0
2.628214426E0	-3.880407214E-1	-9.636115283E-2	-4.517826557E0
2.636617447E0	-3.741439581E-1	-2.148655206E-1	-4.573260784E0
2.645020468E0	-3.431434333E-1	-3.892624080E-1	-4.593418598E0
2.653423489E0	-3.139754832E-1	-6.175665855E-1	-4.593724251E0
2.661826510E0	-3.078670204E-1	-8.139539957E-1	-4.594487667E0
2.670229530E0	-3.442124426E-1	-8.910734653E-1	-4.596167564E0
2.678632551E0	-4.091149569E-1	-8.651124239E-1	-4.627625942E0
2.687035572E0	-4.610369802E-1	-8.194515705E-1	-4.671148777E0
2.695438593E0	-4.885250926E-1	-8.264763355E-1	-4.683824062E0
2.703841614E0	-5.109737515E-1	-9.200887084E-1	-4.643813610E0
2.712244635E0	-5.378510356E-1	-1.011715770E0	-4.574482441E0
2.720647655E0	-5.551074743E-1	-1.029583097E0	-4.493086815E0
2.729050676E0	-5.615213513E-1	-9.631534219E-1	-4.398863792E0
2.737453697E0	-5.596888065E-1	-8.397622705E-1	-4.268295288E0
2.745856718E0	-5.796940327E-1	-6.685723066E-1	-4.124440670E0
2.754259739E0	-6.401679516E-1	-4.501944184E-1	-3.949280262E0
2.762662760E0	-7.026270628E-1	-2.425063550E-1	-3.717463732E0
2.771065780E0	-7.501204610E-1	-7.345438004E-2	-3.421966314E0
2.779468801E0	-7.951704264E-1	4.260659590E-2	-3.072867155E0
2.787871822E0	-8.425110579E-1	1.154501289E-1	-2.692461967E0
2.796274843E0	-8.677085042E-1	1.918060333E-1	-2.312820435E0
2.804677864E0	-8.357917666E-1	2.020377368E-1	-1.947075605E0
2.813080885E0	-7.408050299E-1	8.536590636E-2	-1.568197608E0
2.821483905E0	-5.737382770E-1	-9.941539168E-2	-1.147171140E0
2.829886926E0	-4.071297050E-1	-2.359397560E-1	-7.007945180E-1
2.838289947E0	-2.667875290E-1	-3.651339412E-1	-2.542651594E-1
2.846692968E0	-1.595838517E-1	-4.268295169E-1	1.882936656E-1
2.855095989E0	-8.689302206E-2	-3.655920923E-1	6.013791561E-1
2.863499010E0	-4.138490185E-2	-2.296785712E-1	9.521581531E-1
2.871902030E0	-4.123218823E-3	-8.490777016E-2	1.256512761E0
2.880305051E0	1.924168877E-2	7.223268598E-2	1.544374585E0
2.888708072E0	2.916795574E-2	1.766875684E-1	1.809024215E0
2.897111093E0	5.497625098E-3	2.599155009E-1	2.020224571E0
2.905514114E0	-3.634541109E-2	3.718532622E-1	2.173089027E0
2.913917135E0	-7.803573459E-2	5.474718809E-1	2.293120623E0
2.922320155E0	-1.177408099E-1	7.867712975E-1	2.387191057E0
2.930723176E0	-2.011214644E-1	1.106702566E0	2.402156830E0
2.939126197E0	-4.758500159E-1	1.555675268E0	2.194621563E0
2.947529218E0	-1.033859015E0	2.052294016E0	1.604848504E0
2.955932239E0	-1.626991630E0	3.329422951E0	1.757712960E-1
2.964335260E0	-1.389830232E0	6.433137894E0	-1.945243120E0
2.972738280E0	-1.140909910E0	5.763038635E0	-1.899276853E0
2.981141301E0	-6.759024858E-1	1.046075940E0	-3.087832928E-1
2.989544322E0	4.590517282E-1	-3.478927851E0	1.285986185E0
2.997947343E0	1.447555304E0	-6.540188789E0	2.804705143E0
3.006350364E0	1.359440565E0	-5.593680859E0	3.204199314E0
3.014753385E0	7.548545003E-1	-2.232188702E0	2.665737391E0
3.023156405E0	1.490467340E-1	6.630746722E-1	1.824448109E0
3.031559426E0	-4.179722369E-1	1.977770686E0	1.383263588E0
3.039962447E0	-8.927532434E-1	2.402920485E0	1.356080890E0
3.048365468E0	-1.007134438E0	2.384747744E0	1.386775970E0
3.056768489E0	-7.826480269E-1	1.945548534E0	1.287818789E0
3.065171510E0	-5.173876286E-1	1.131136417E0	1.026986957E0
3.073574530E0	-3.252761662E-1	1.913478971E-1	8.548807502E-1
3.081977551E0	-1.403421611E-1	-4.897467792E-1	9.492566586E-1
3.090380572E0	7.207997888E-2	-7.855495811E-1	1.263232112E0
3.098783593E0	1.718007922E-1	-8.590039611E-1	1.477028728E0
3.107186614E0	1.537808031E-1	-9.426900148E-1	1.478250384E0
3.115589635E0	1.162136942E-1	-1.029277682E0	1.278045177E0
3.123992655E0	9.376505762E-2	-9.827005267E-1	1.034775257E0
3.132395676E0	6.200099736E-2	-7.012526393E-1	9.003888369E-1
3.140798697E0	2.580829710E-2	-3.875826001E-1	8.532009125E-1
3.149201718E0	-2.000524849E-2	-2.244863659E-1	8.425110579E-1
3.157604739E0	-5.161659420E-2	-2.153236568E-1	8.105943203E-1
3.166007760E0	-3.573456407E-2	-2.805316150E-1	7.823426127E-1
3.174410780E0	1.985253533E-3	-3.400892019E-1	7.736380696E-1
3.182813801E0	1.481304597E-2	-3.390202224E-1	7.666133046E-1
3.191216822E0	1.328592747E-2	-3.205420971E-1	7.382088900E-1
3.199619843E0	2.275406010E-2	-3.113794029E-1	7.035433054E-1
3.208022864E0	3.542914242E-2	-3.353551328E-1	6.775823236E-1
3.216425885E0	4.657710344E-2	-3.703261614E-1	6.502469182E-1
3.224828905E0	5.024218559E-2	-3.982724249E-1	6.235223413E-1
3.233231926E0	5.833591148E-2	-4.011739492E-1	6.039752364E-1
3.241634947E0	6.749862432E-2	-3.681881726E-1	5.957288146E-1
3.250037968E0	7.452336699E-2	-3.348970115E-1	5.839699507E-1
3.258440989E0	8.338065445E-2	-3.081724346E-1	5.670189857E-1
3.266844010E0	9.330692142E-2	-3.051182032E-1	5.587725043E-1
