"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
3.931603400E-1	2.733541466E-2	1.068982668E-2	1.649287529E-2
4.015633610E-1	2.458660305E-2	1.313321572E-2	1.679829881E-2
4.099663820E-1	2.473931387E-2	1.557660475E-2	1.710372418E-2
4.183694020E-1	2.275406010E-2	9.162709117E-3	1.389677543E-2
4.267724230E-1	2.199050039E-2	-6.108472589E-4	1.481304597E-2
4.351754440E-1	1.832541823E-2	-3.054236295E-3	1.481304597E-2
4.435784650E-1	1.679829881E-2	1.527118147E-3	1.343864016E-2
4.519814860E-1	1.664558798E-2	6.719320081E-3	1.023169141E-2
4.603845070E-1	1.908897609E-2	8.093725890E-3	9.926267900E-3
4.687875270E-1	1.908897609E-2	7.482878864E-3	9.926267900E-3
4.771905480E-1	1.786728203E-2	8.704573847E-3	1.114796288E-2
4.855935690E-1	1.786728203E-2	1.572931744E-2	1.236965694E-2
4.939965900E-1	1.649287529E-2	2.199050039E-2	1.236965694E-2
5.023996110E-1	1.527118124E-2	2.321219631E-2	1.099525020E-2
5.108026320E-1	1.527118124E-2	2.107422985E-2	1.099525020E-2
5.192056520E-1	1.771457121E-2	1.893626526E-2	1.282779220E-2
5.276086730E-1	1.618745178E-2	1.603474095E-2	1.359135192E-2
5.360116940E-1	1.420219894E-2	7.330167107E-3	1.359135192E-2
5.444147150E-1	1.542389300E-2	1.527118147E-4	1.481304597E-2
5.528177360E-1	1.664558798E-2	-2.290677279E-3	1.542389300E-2
5.612207570E-1	1.649287529E-2	-3.970507067E-3	1.481304597E-2
5.696237770E-1	1.557660475E-2	-8.246437646E-3	1.481304597E-2
5.780267980E-1	1.466033421E-2	-8.093725890E-3	1.557660475E-2
5.864298190E-1	1.099525020E-2	-2.901524538E-3	1.298050396E-2
5.948328400E-1	9.162709117E-3	5.192201585E-3	1.221694518E-2
6.032358610E-1	7.024743594E-3	1.359135192E-2	1.221694518E-2
6.116388820E-1	4.275931045E-3	2.641914412E-2	9.773556143E-3
6.200419020E-1	5.039489828E-3	3.756710514E-2	1.038440317E-2
6.284449230E-1	6.719320081E-3	3.558185324E-2	1.221694518E-2
6.368479440E-1	4.581354558E-3	2.718270384E-2	1.343864016E-2
6.452509650E-1	4.275931045E-3	1.878355257E-2	1.542389300E-2
6.536539860E-1	4.428642802E-3	1.191152167E-2	1.450762246E-2
6.620570070E-1	3.359660041E-3	7.635590620E-3	1.343864016E-2
6.704600270E-1	5.039489828E-3	6.566607859E-3	1.420219894E-2
6.788630480E-1	2.748812549E-3	1.985253533E-3	1.603474095E-2
6.872660690E-1	3.206948051E-3	-0.000000000E0	1.572931744E-2
6.956690900E-1	-1.221694518E-3	-9.162708884E-4	1.450762246E-2
7.040721110E-1	-1.679830020E-3	6.872031838E-3	1.450762246E-2
7.124751320E-1	-4.581354442E-4	1.175880991E-2	1.236965694E-2
7.208781520E-1	-4.581354442E-4	8.704573847E-3	1.328592747E-2
7.292811730E-1	-3.206948051E-3	5.192201585E-3	1.328592747E-2
7.376841940E-1	-4.886778072E-3	3.054236295E-3	1.130067464E-2
7.460872150E-1	-4.123218823E-3	4.734066315E-3	1.084253844E-2
7.544902360E-1	-5.497625098E-3	5.955760833E-3	7.788302377E-3
7.628932570E-1	-6.413896102E-3	7.177455351E-3	6.566607859E-3
7.712962770E-1	-3.970507067E-3	6.566607859E-3	4.428642802E-3
7.796992980E-1	-6.261184346E-3	1.221694518E-3	3.359660041E-3
7.881023190E-1	-7.635590620E-3	-3.817795310E-3	-6.108472589E-4
7.965053400E-1	-7.482878864E-3	-6.719320081E-3	-5.650337320E-3
8.049083610E-1	-8.857285604E-3	-7.788302377E-3	-7.941014133E-3
8.133113820E-1	-8.857285604E-3	-1.099525020E-2	-1.221694518E-2
8.217144020E-1	-9.773556143E-3	-1.236965694E-2	-1.557660475E-2
8.301174230E-1	-9.773556143E-3	-1.206423342E-2	-1.924168877E-2
8.385204440E-1	-8.704573847E-3	-9.926267900E-3	-2.107422985E-2
8.469234650E-1	-9.009997360E-3	-8.704573847E-3	-2.351761982E-2
8.553264860E-1	-9.773556143E-3	-1.343864016E-2	-2.473931387E-2
8.637295070E-1	-1.099525020E-2	-1.404948719E-2	-2.229592577E-2
8.721325270E-1	-9.926267900E-3	-1.496575773E-2	-2.229592577E-2
8.805355480E-1	-1.206423342E-2	-1.404948719E-2	-2.305948362E-2
8.889385690E-1	-1.435491070E-2	-1.206423342E-2	-2.199050039E-2
8.973415900E-1	-1.588202827E-2	-1.130067464E-2	-1.985253580E-2
9.057446110E-1	-1.588202827E-2	-1.221694518E-2	-1.664558798E-2
9.141476320E-1	-1.710372418E-2	-1.191152167E-2	-1.511846948E-2
9.225506520E-1	-1.603474095E-2	-9.315420873E-3	-1.068982668E-2
9.309536730E-1	-1.404948719E-2	2.596100792E-3	-3.054236295E-3
9.393566940E-1	5.650337320E-3	2.840439789E-2	7.177455351E-3
9.477597150E-1	1.114796288E-2	7.040014863E-2	2.137965336E-2
9.561627360E-1	1.664558798E-2	1.067455560E-1	3.909422457E-2
9.645657570E-1	1.618745178E-2	1.334701329E-1	6.306997687E-2
9.729687770E-1	8.399149403E-3	1.372879148E-1	1.010952219E-1
9.813717980E-1	-4.428642802E-3	1.255291104E-1	1.404948682E-1
9.897748190E-1	-1.618745178E-2	1.130067408E-1	1.823379099E-1
9.981778400E-1	-2.779355086E-2	1.250709742E-1	2.144073844E-1
1.006580861E0	-3.924693540E-2	1.459924877E-1	2.431172132E-1
1.014983882E0	-5.008947477E-2	1.698155403E-1	2.702999115E-1
1.023386902E0	-5.971032009E-2	1.875301152E-1	2.942756712E-1
1.031789923E0	-6.856760383E-2	1.983726472E-1	3.132119179E-1
1.040192944E0	-7.727217674E-2	2.096733153E-1	3.303156495E-1
1.048595965E0	-8.475505561E-2	2.166980654E-1	3.474193811E-1
1.056998986E0	-8.567132801E-2	2.183778882E-1	3.694098890E-1
1.065402007E0	-9.147437662E-2	2.217375487E-1	3.894151151E-1
1.073805027E0	-1.000262350E-1	2.325800955E-1	4.049917459E-1
1.082208048E0	-1.000262350E-1	2.493783981E-1	4.080459774E-1
1.090611069E0	-1.004843712E-1	2.620534599E-1	4.077405334E-1
1.099014090E0	-1.059819981E-1	2.617480457E-1	4.097257853E-1
1.107417111E0	-1.085781008E-1	2.512109280E-1	4.040754735E-1
1.115820132E0	-1.104106456E-1	2.397575527E-1	3.953709006E-1
1.124223152E0	-1.078145429E-1	2.321219593E-1	3.866663277E-1
1.132626173E0	-1.043021679E-1	2.321219593E-1	3.761292100E-1
1.141029194E0	-1.032331884E-1	2.322746664E-1	3.655920923E-1
1.149432215E0	-1.010952219E-1	2.351761907E-1	3.506263196E-1
1.157835236E0	-9.758284688E-2	2.460187376E-1	3.313846290E-1
1.166238257E0	-9.177979827E-2	2.495311052E-1	3.078670204E-1
1.174641277E0	-9.055810422E-2	2.423536479E-1	2.826695740E-1
1.183044298E0	-9.055810422E-2	2.159345001E-1	2.603736520E-1
1.191447319E0	-8.887827396E-2	1.860029846E-1	2.368560284E-1
1.199850340E0	-8.444963396E-2	1.669140160E-1	2.153236568E-1
1.208253361E0	-7.925742865E-2	1.499630064E-1	1.947075576E-1
1.216656382E0	-7.589777559E-2	1.374406368E-1	1.769929975E-1
1.225059402E0	-7.895200700E-2	1.226275861E-1	1.574458778E-1
1.233462423E0	-8.292251825E-2	1.079672500E-1	1.404948682E-1
1.241865444E0	-8.750387281E-2	9.941539168E-2	1.217113137E-1
1.250268465E0	-9.437590092E-2	8.750387281E-2	1.065928489E-1
1.258671486E0	-1.007898003E-1	7.498150319E-2	9.223793447E-2
1.267074507E0	-1.079672500E-1	6.444438547E-2	7.834116369E-2
1.275477527E0	-1.148392856E-1	5.314370990E-2	6.551336497E-2
1.283880548E0	-1.244601309E-1	5.100574717E-2	5.451811850E-2
1.292283569E0	-1.328592747E-1	5.741964281E-2	4.718795046E-2
1.300686590E0	-1.368297935E-1	6.093201414E-2	3.955236077E-2
1.309089611E0	-1.354553849E-1	5.329642445E-2	3.649812192E-2
1.317492632E0	-1.356080920E-1	3.878879920E-2	3.603998944E-2
1.325895652E0	-1.397313178E-1	2.611372061E-2	4.001049697E-2
1.334298673E0	-1.418692768E-1	1.221694518E-2	3.970507160E-2
1.342701694E0	-1.455343664E-1	-1.145338640E-2	3.817795217E-2
1.351104715E0	-1.539335102E-1	-3.985778242E-2	4.260659590E-2
1.359507736E0	-1.624853760E-1	-5.299099907E-2	4.993676394E-2
1.367910757E0	-1.653869003E-1	-3.222219273E-2	5.390727147E-2
1.376313777E0	-1.687465608E-1	-2.137965523E-3	5.329642445E-2
1.384716798E0	-1.774511337E-1	1.557660475E-2	5.421269313E-2
1.393119819E0	-1.919587553E-1	2.473931387E-2	6.047387794E-2
1.401522840E0	-2.090624720E-1	4.092676565E-2	6.948387623E-2
1.409925861E0	-2.255553454E-1	7.757759839E-2	8.124268800E-2
1.418328882E0	-2.399102598E-1	1.282779276E-1	1.029277667E-1
1.426731902E0	-2.486148328E-1	1.908897758E-1	1.220167428E-1
1.435134923E0	-2.576248348E-1	2.391466945E-1	1.392731816E-1
1.443537944E0	-2.695363462E-1	2.531961799E-1	1.621799469E-1
1.451940965E0	-2.797680497E-1	2.472404242E-1	1.933331639E-1
1.460343986E0	-2.901524603E-1	2.153236568E-1	2.220429778E-1
1.468747007E0	-3.052709103E-1	1.769929975E-1	2.483094037E-1
1.477150027E0	-3.223746419E-1	1.499630064E-1	2.764083743E-1
1.485553048E0	-3.290939629E-1	1.299577504E-1	2.964136302E-1
1.493956069E0	-3.376458287E-1	1.049130186E-1	3.151971996E-1
1.502359090E0	-3.397837877E-1	6.505523622E-2	3.350497186E-1
1.510762111E0	-3.313846290E-1	2.779355086E-2	3.585673273E-1
1.519165132E0	-3.419217467E-1	-1.374406368E-2	3.669664860E-1
1.527568152E0	-3.284831047E-1	-4.657710344E-2	3.683409095E-1
1.535971173E0	-2.970244884E-1	-2.733541466E-2	3.614688516E-1
1.544374194E0	-2.661767006E-1	2.748812549E-3	3.484883606E-1
1.552777215E0	-2.547233105E-1	9.926267900E-3	3.318427801E-1
1.561180236E0	-2.643441558E-1	-1.450762246E-2	3.135173619E-1
1.569583257E0	-2.675510943E-1	-6.872031838E-3	3.003841341E-1
1.577986277E0	-2.680092454E-1	3.420744836E-2	2.866400778E-1
1.586389298E0	-2.753393948E-1	5.971032009E-2	2.634278834E-1
1.594792319E0	-2.855710983E-1	5.543438718E-2	2.389939874E-1
1.603195340E0	-2.939702570E-1	5.650337040E-2	2.237228155E-1
1.611598361E0	-3.011476994E-1	5.940489471E-2	2.052446753E-1
1.620001382E0	-3.028275371E-1	6.597150117E-2	1.844758689E-1
1.628404402E0	-2.874036431E-1	6.520794332E-2	1.750077456E-1
1.636807423E0	-2.644968629E-1	6.184828654E-2	1.695101112E-1
1.645210444E0	-2.428117841E-1	4.367557913E-2	1.667613089E-1
1.653613465E0	-2.108950168E-1	3.466558084E-2	1.597365588E-1
1.662016486E0	-1.792836636E-1	3.023693897E-2	1.511846930E-1
1.670419507E0	-1.482831687E-1	-7.635590737E-4	1.479777545E-1
1.678822527E0	-1.304158866E-1	-4.627167806E-2	1.534753740E-1
1.687225548E0	-1.101052165E-1	-6.887302548E-2	1.673721522E-1
1.695628569E0	-9.269607067E-2	-9.162709117E-2	1.812689304E-1
1.704031590E0	-7.375980914E-2	-1.227803007E-1	2.011214644E-1
1.712434611E0	-6.688777357E-2	-1.516428292E-1	2.302894145E-1
1.720837632E0	-6.337540597E-2	-1.524063945E-1	2.640387416E-1
1.729240652E0	-6.245913357E-2	-1.458397806E-1	2.970244884E-1
1.737643673E0	-6.948387623E-2	-1.351499557E-1	3.327590525E-1
1.746046694E0	-7.406523079E-2	-1.217113137E-1	3.672719002E-1
1.754449715E0	-7.391251624E-2	-1.178935245E-1	3.921639323E-1
1.762852736E0	-7.284353673E-2	-1.343863904E-1	4.115583301E-1
1.771255757E0	-7.559234649E-2	-1.539335102E-1	4.225535989E-1
1.779658777E0	-7.055285573E-2	-1.598892659E-1	4.220954478E-1
1.788061798E0	-6.933116168E-2	-1.658450365E-1	4.158342779E-1
1.796464819E0	-7.131642103E-2	-1.592784226E-1	4.049917459E-1
1.804867840E0	-6.734590977E-2	-1.330119967E-1	3.892624080E-1
1.813270861E0	-6.200099736E-2	-1.030804738E-1	3.717005551E-1
1.821673882E0	-5.818320066E-2	-9.116895497E-2	3.536805511E-1
1.830076902E0	-5.741964281E-2	-1.043021679E-1	3.457395434E-1
1.838479923E0	-6.123743951E-2	-1.273616552E-1	3.414636254E-1
1.846882944E0	-6.077930331E-2	-1.462979168E-1	3.309265077E-1
1.855285965E0	-5.405998230E-2	-1.598892659E-1	3.277195692E-1
1.863688986E0	-5.619794875E-2	-1.832541823E-1	3.319954872E-1
1.872092007E0	-5.833591148E-2	-1.870719790E-1	3.333698809E-1
1.880495027E0	-5.848862603E-2	-1.716480851E-1	3.353551328E-1
1.888898048E0	-5.680879578E-2	-1.491994411E-1	3.440597057E-1
1.897301069E0	-5.604523420E-2	-1.178935245E-1	3.524588645E-1
1.905704090E0	-5.085303262E-2	-7.635590434E-2	3.634541333E-1
1.914107111E0	-5.085303262E-2	-5.909947306E-2	3.804051280E-1
1.922510132E0	-5.573981255E-2	-5.451811850E-2	4.046863019E-1
1.930913152E0	-6.077930331E-2	-4.688252881E-2	4.277457893E-1
1.939316173E0	-5.925218388E-2	-4.291202128E-2	4.527905285E-1
1.947719194E0	-6.551336497E-2	-4.688252881E-2	4.737120569E-1
1.956122215E0	-7.131642103E-2	-1.710372418E-2	4.924955964E-1
1.964525236E0	-7.773031294E-2	3.939964995E-2	4.987567961E-1
1.972928257E0	-7.757759839E-2	6.673506647E-2	5.108210444E-1
1.981331277E0	-8.353336155E-2	5.573981255E-2	5.318952799E-1
1.989734298E0	-8.399149776E-2	5.085303262E-2	5.425850749E-1
1.998137319E0	-8.185353130E-2	6.032116711E-2	5.546492934E-1
2.006540340E0	-7.971556485E-2	4.611896724E-2	5.633538961E-1
2.014943361E0	-8.093725890E-2	1.893626526E-2	5.738909841E-1
2.023346382E0	-8.383878320E-2	1.236965694E-2	5.793886185E-1
2.031749402E0	-7.879929990E-2	6.413896102E-3	5.845808387E-1
2.040152423E0	-7.773031294E-2	-1.175880991E-2	5.931326747E-1
2.048555444E0	-6.108472496E-2	-1.496575773E-2	6.048914790E-1
2.056958465E0	-5.100574717E-2	-2.672456764E-2	6.157340407E-1
2.065361486E0	-4.978405312E-2	-4.840964451E-2	6.262711287E-1
2.073764507E0	-4.917320609E-2	-6.352811307E-2	6.392516494E-1
2.082167527E0	-4.596625641E-2	-8.612946421E-2	6.613948941E-1
2.090570548E0	-3.741439432E-2	-9.651386738E-2	6.762079000E-1
2.098973569E0	-3.115320951E-2	-1.015533581E-1	6.859814525E-1
2.107376590E0	-3.115320951E-2	-1.249182671E-1	7.059867382E-1
2.115779611E0	-2.916795574E-2	-1.574458778E-1	7.285880446E-1
2.124182632E0	-2.382304333E-2	-1.756185889E-1	7.495095730E-1
2.132585652E0	-1.099525020E-2	-1.569877416E-1	7.670714259E-1
2.140988673E0	3.054236295E-3	-1.417165697E-1	7.902836204E-1
2.149391694E0	5.192201585E-3	-1.450762302E-1	8.179244995E-1
2.157794715E0	7.024743594E-3	-1.320957243E-1	8.472451568E-1
2.166197736E0	1.466033421E-2	-8.979454637E-2	8.840487003E-1
2.174600757E0	2.565558441E-2	-5.238015205E-2	9.236010313E-1
2.183003777E0	3.390202299E-2	-3.527642787E-2	9.680401683E-1
2.191406798E0	4.474456236E-2	-2.031067200E-2	1.016755223E0
2.199809819E0	6.322269142E-2	-2.611372061E-2	1.055085897E0
2.208212840E0	7.421794534E-2	-6.306997687E-2	1.091278672E0
2.216615861E0	7.696675509E-2	-1.294996142E-1	1.121821046E0
2.225018882E0	8.124268800E-2	-2.105895877E-1	1.148698330E0
2.233421902E0	8.490777016E-2	-3.237490356E-1	1.181225896E0
2.241824923E0	8.231166750E-2	-4.479037523E-1	1.219098449E0
2.250227944E0	7.589777559E-2	-5.578562617E-1	1.267508030E0
2.258630965E0	7.818844914E-2	-6.390989423E-1	1.328287363E0
2.267033986E0	9.376505762E-2	-7.104153633E-1	1.393800735E0
2.275437007E0	1.044548824E-1	-7.576032877E-1	1.478555799E0
2.283840027E0	1.304158866E-1	-7.247702479E-1	1.577513099E0
2.292243048E0	1.681357026E-1	-7.009472251E-1	1.672652483E0
2.300646069E0	2.183778882E-1	-6.329904795E-1	1.769777179E0
2.309049090E0	2.089097649E-1	-5.464028716E-1	1.851630807E0
2.317452111E0	1.641651988E-1	-5.337277651E-1	1.876828194E0
2.325855132E0	1.012479365E-1	-5.537330508E-1	1.982046604E0
2.334258152E0	2.932066843E-2	-5.709894896E-1	2.149876833E0
2.342661173E0	-5.512896553E-2	-5.146388412E-1	2.292204380E0
2.351064194E0	-1.516428292E-1	-4.958552718E-1	2.367796659E0
2.359467215E0	-2.310529798E-1	-4.970769584E-1	2.445679665E0
2.367870236E0	-2.852656841E-1	-5.615213513E-1	2.533030987E0
2.376273257E0	-3.203893900E-1	-5.954233408E-1	2.629850149E0
2.384676277E0	-3.194731176E-1	-5.317425132E-1	2.755379200E0
2.393079298E0	-2.718270421E-1	-3.243598938E-1	2.894805193E0
2.401482319E0	-2.113531530E-1	-1.087308154E-1	3.014989376E0
2.409885340E0	-1.499630064E-1	1.718007922E-1	3.004605055E0
2.418288361E0	-9.132166207E-2	3.156553209E-1	2.863499165E0
2.426691382E0	-1.049130186E-1	1.346918195E-1	2.730792761E0
2.435094402E0	-1.458397806E-1	-1.814216375E-1	2.601140261E0
2.443497423E0	-1.449235082E-1	-4.955498278E-1	2.467364788E0
2.451900444E0	-9.376505762E-2	-8.800781965E-1	2.333283901E0
2.460303465E0	-7.238540053E-2	-1.115559816E0	2.202867985E0
2.468706486E0	-2.657185495E-2	-1.205507040E0	2.115516663E0
2.477109507E0	4.993676394E-2	-1.163205862E0	2.024347782E0
2.485512527E0	1.375933439E-1	-1.154348612E0	1.880951405E0
2.493915548E0	1.760767251E-1	-1.071426034E0	1.690061688E0
2.502318569E0	2.773246467E-1	-7.360709310E-1	1.411209822E0
2.510721590E0	3.293993771E-1	-3.124483824E-1	1.129914761E0
2.519124611E0	3.310792148E-1	7.391251624E-2	8.490777016E-1
2.527527632E0	3.362714052E-1	3.830012381E-1	5.580089688E-1
2.535930652E0	3.585673273E-1	6.343649030E-1	2.577775419E-1
2.544333673E0	3.985778391E-1	8.570187092E-1	-3.955236077E-2
2.552736694E0	4.352286756E-1	1.017060637E0	-3.092414141E-1
2.561139715E0	4.621059597E-1	1.082726717E0	-5.829010010E-1
2.569542736E0	4.950917065E-1	1.046686769E0	-8.764131069E-1
2.577945757E0	5.228852630E-1	9.097042680E-1	-1.162595034E0
2.586348777E0	5.338805318E-1	7.171346545E-1	-1.431825995E0
2.594751798E0	5.360184908E-1	5.442649126E-1	-1.700598717E0
2.603154819E0	5.289937258E-1	3.747547865E-1	-1.964942932E0
2.611557840E0	5.095993280E-1	1.805053651E-1	-2.209281921E0
2.619960861E0	4.703523815E-1	-2.672456764E-2	-2.430103064E0
2.628363882E0	4.231644273E-1	-1.724116355E-1	-2.646953821E0
2.636766902E0	3.749074936E-1	-2.473931462E-1	-2.871440172E0
2.645169923E0	3.202366829E-1	-2.373141646E-1	-3.101118803E0
2.653572944E0	2.744231224E-1	-1.620272398E-1	-3.335226059E0
2.661975965E0	2.463241518E-1	-8.521319181E-2	-3.557574511E0
2.670378986E0	2.238755226E-1	-5.711421743E-2	-3.755183458E0
2.678782007E0	1.940967143E-1	-9.559759498E-2	-3.933245420E0
2.687185027E0	1.650814712E-1	-1.435490996E-1	-4.105962753E0
2.695588048E0	1.351499557E-1	-1.707318127E-1	-4.274403572E0
2.703991069E0	9.407047927E-2	-2.079934925E-1	-4.418716431E0
2.712394090E0	5.604523420E-2	-2.437280566E-1	-4.537678719E0
2.720797111E0	3.023693897E-2	-2.425063550E-1	-4.652060032E0
2.729200132E0	3.359660041E-3	-2.348707765E-1	-4.761707306E0
2.737603152E0	-2.626643144E-2	-2.194468826E-1	-4.879142284E0
2.746006173E0	-6.200099736E-2	-2.264716178E-1	-5.016736031E0
2.754409194E0	-1.024696305E-1	-3.057290614E-1	-5.170363903E0
2.762812215E0	-1.594311297E-1	-4.761554301E-1	-5.305513859E0
2.771215236E0	-2.095206082E-1	-6.861341596E-1	-5.385229588E0
2.779618257E0	-2.541124523E-1	-8.602256775E-1	-5.426156044E0
2.788021277E0	-3.016058207E-1	-9.665130973E-1	-5.466319561E0
2.796424298E0	-3.335226178E-1	-1.000415087E0	-5.515645504E0
2.804827319E0	-3.489464819E-1	-9.930849075E-1	-5.542828083E0
2.813230340E0	-3.403946459E-1	-9.877400398E-1	-5.505566120E0
2.821633361E0	-3.074088693E-1	-9.440644383E-1	-5.429515839E0
2.830036382E0	-2.451024652E-1	-8.170081973E-1	-5.312080383E0
2.838439402E0	-1.533226669E-1	-5.508314967E-1	-5.154940128E0
2.846842423E0	-4.963133857E-2	-1.621799469E-1	-4.948473454E0
2.855245444E0	8.857285231E-2	2.144073844E-1	-4.675577641E0
2.863648465E0	2.626643181E-1	5.867187977E-1	-4.339153290E0
2.872051486E0	3.014531136E-1	9.973608851E-1	-3.879643679E0
2.880454507E0	2.706053257E-1	1.250404358E0	-3.374014854E0
2.888857527E0	1.858502775E-1	1.317597508E0	-2.852504015E0
2.897260548E0	-6.688777357E-2	9.768974781E-1	-2.137812614E0
2.905663569E0	-3.368822634E-1	2.090624720E-1	-1.273921967E0
2.914066590E0	-5.037962794E-1	-6.702521443E-1	-2.455606014E-1
2.922469611E0	-5.123481154E-1	-1.126096964E0	7.973083854E-1
2.930872632E0	-4.216373265E-1	-9.889616966E-1	1.643179178E0
2.939275652E0	-3.408527672E-1	-4.286620617E-1	2.245779991E0
2.947678673E0	-3.093941510E-1	3.213056624E-1	2.665584803E0
2.956081694E0	-3.510844707E-1	1.012784719E0	3.014073133E0
2.964484715E0	-4.225535989E-1	1.673874259E0	3.288038015E0
2.972887736E0	-4.854708612E-1	2.434684515E0	3.340570927E0
2.981290757E0	-6.224533319E-1	3.304378271E0	3.119444132E0
2.989693777E0	-3.110739589E-1	4.001966000E0	2.777675152E0
2.998096798E0	1.539335102E-1	4.741854668E0	1.727476001E0
3.006499819E0	3.052709103E-1	3.975852013E0	4.645493329E-1
3.014902840E0	-2.425063550E-1	1.111589313E0	3.907895386E-1
3.023305861E0	-1.062568784E0	-9.582666159E-1	1.660588264E0
3.031708882E0	-1.324164152E0	-2.526922464E0	2.686200857E0
3.040111902E0	-1.052031636E0	-3.531613350E0	2.668180943E0
3.048514923E0	-8.889354467E-1	-2.837385416E0	1.813758254E0
3.056917944E0	-6.300889254E-1	-3.158080280E-1	1.109756708E0
3.065320965E0	-1.588202864E-1	2.152014971E0	8.971819282E-1
3.073723986E0	-3.619270027E-2	2.707275152E0	8.199097514E-1
3.082127007E0	-2.394521236E-1	2.064052820E0	6.578825116E-1
3.090530027E0	-4.775298536E-1	1.083032131E0	5.913001299E-1
3.098933048E0	-6.465818286E-1	3.237490356E-1	8.005153537E-1
3.107336069E0	-6.594096422E-1	2.535016090E-2	9.648332596E-1
3.115739090E0	-5.609105229E-1	8.200624585E-2	8.182299137E-1
3.124142111E0	-4.459185004E-1	3.185568452E-1	6.232169271E-1
3.132545132E0	-3.168770075E-1	5.340332389E-1	6.061131954E-1
3.140948152E0	-2.215848416E-1	6.759024858E-1	6.699467301E-1
3.149351173E0	-1.939440072E-1	6.783458591E-1	6.972821355E-1
3.157754194E0	-1.872246861E-1	5.421269536E-1	6.983511448E-1
3.166157215E0	-2.241809368E-1	3.362714052E-1	7.492041588E-1
3.174560236E0	-2.828222811E-1	1.580567211E-1	8.083036542E-1
3.182963257E0	-3.336753249E-1	4.291202128E-2	8.338065147E-1
3.191366277E0	-3.332171738E-1	-1.481304597E-2	8.229639530E-1
3.199769298E0	-2.852656841E-1	7.757759839E-2	8.054021001E-1
3.208172319E0	-2.298312783E-1	1.798945218E-1	7.994463444E-1
3.216575340E0	-1.989834905E-1	1.493521482E-1	8.066238165E-1
3.224978361E0	-1.995943487E-1	2.809897438E-2	8.260182142E-1
3.233381382E0	-2.122694254E-1	-1.090362370E-1	8.547280431E-1
3.241784402E0	-2.357870489E-1	-1.989834905E-1	8.788564801E-1
3.250187423E0	-2.286095917E-1	-2.029540092E-1	8.771766424E-1
3.258590444E0	-2.150182426E-1	-1.510319859E-1	8.619054556E-1
