"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
7.881023190E-1	-1.319641709E0	9.686744690E0	-8.913264424E-2
7.965053400E-1	-1.310668588E0	9.677771568E0	-7.477571070E-2
8.049083610E-1	-1.323230863E0	9.689735413E0	-8.255238086E-2
8.133113820E-1	-1.331007600E0	9.686744690E0	-8.494520187E-2
8.217144020E-1	-1.328016520E0	9.684949875E0	-7.776673883E-2
8.301174230E-1	-1.320838094E0	9.671789169E0	-4.366901144E-2
8.385204440E-1	-1.348953724E0	9.672985077E0	-4.905286431E-2
8.469234650E-1	-1.389033556E0	9.685547829E0	-4.965107143E-2
8.553264860E-1	-1.433300734E0	9.703494072E0	-6.999006122E-2
8.637295070E-1	-1.425524116E0	9.699306488E0	-6.520441920E-2
8.721325270E-1	-1.435095429E0	9.699306488E0	-4.486542568E-2
8.805355480E-1	-1.431506157E0	9.702896118E0	-4.007977992E-2
8.889385690E-1	-1.441675663E0	9.709476471E0	-3.649054468E-2
8.973415900E-1	-1.447657704E0	9.729216576E0	-4.965107143E-2
9.057446110E-1	-1.445264935E0	9.747760773E0	-6.400800496E-2
9.141476320E-1	-1.435095429E0	9.748359680E0	-7.836493850E-2
9.225506520E-1	-1.384247899E0	9.743574142E0	-6.400800496E-2
9.309536730E-1	-1.332802176E0	9.759725571E0	3.589234129E-2
9.393566940E-1	-1.249053478E0	9.732806206E0	-2.991028363E-3
9.477597150E-1	-1.200598717E0	9.759127617E0	1.112662554E-1
9.561627360E-1	-1.377069473E0	9.744172096E0	2.207378894E-1
9.645657570E-1	-1.791027784E0	9.658030510E0	2.243271172E-1
9.729687770E-1	-2.104487419E0	9.654440880E0	1.363908947E-1
9.813717980E-1	-2.175673962E0	9.694520950E0	9.332008660E-2
9.897748190E-1	-2.018345833E0	9.668798447E0	4.007977992E-2
9.981778400E-1	-1.849053741E0	9.671191216E0	-2.273181453E-2
1.006580861E0	-1.760519266E0	9.767501831E0	-7.657032460E-2
1.014983882E0	-1.729412556E0	9.890732765E0	-1.082752272E-1
1.023386902E0	-1.685743570E0	9.958928108E0	-1.304088384E-1
1.031789923E0	-1.643869162E0	9.942177773E0	-1.776670814E-1
1.040192944E0	-1.645663738E0	9.841081619E0	-2.201396823E-1
1.048595965E0	-1.630110383E0	9.726225853E0	-1.980060786E-1
1.056998986E0	-1.511067510E0	9.646664619E0	-2.039881349E-1
1.065402007E0	-1.333998680E0	9.661021233E0	-1.668993831E-1
1.073805027E0	-1.210170031E0	9.737591743E0	-3.708875179E-2
1.082208048E0	-1.275374413E0	9.801001549E0	7.776673883E-2
1.090611069E0	-1.427916884E0	9.761520386E0	1.166501045E-1
1.099014090E0	-1.440479279E0	9.701699257E0	1.657029688E-1
1.107417111E0	-1.305882931E0	9.650253296E0	2.338984162E-1
1.115820132E0	-1.133001566E0	9.602995872E0	2.177468538E-1
1.124223152E0	-9.463613629E-1	9.600004196E0	1.986042857E-1
1.132626173E0	-6.771687865E-1	9.559925079E0	1.597209126E-1
1.141029194E0	-4.259224236E-1	9.515657425E0	1.058823988E-1
1.149432215E0	-2.877369225E-1	9.504889488E0	9.092725813E-2
1.157835236E0	-3.182454109E-1	9.534799576E0	3.469592705E-2
1.166238257E0	-4.456632137E-1	9.570094109E0	-7.178467698E-3
1.174641277E0	-5.000999570E-1	9.559326172E0	-5.623133108E-2
1.183044298E0	-4.522434771E-1	9.480362892E0	-7.597211748E-2
1.191447319E0	-3.948157430E-1	9.440881729E0	-2.751746029E-2
1.199850340E0	-3.720839322E-1	9.490532875E0	1.794617064E-2
1.208253361E0	-3.649054468E-1	9.562915802E0	8.853443712E-2
1.216656382E0	-3.098705411E-1	9.655637741E0	1.698904037E-1
1.225059402E0	-2.105683982E-1	9.675378799E0	2.350948304E-1
1.233462423E0	-2.225325108E-1	9.664012909E0	2.626122832E-1
1.241865444E0	-3.188436031E-1	9.618548393E0	1.686939895E-1
1.250268465E0	-4.420739710E-1	9.591031075E0	1.196411345E-2
1.258671486E0	-5.090730190E-1	9.593423843E0	-8.554340899E-2
1.267074507E0	-4.689932466E-1	9.595218658E0	-1.423729509E-1
1.275477527E0	-4.085744619E-1	9.621540070E0	-1.345962733E-1
1.283880548E0	-3.655036688E-1	9.683155060E0	-9.092725813E-2
1.292283569E0	-3.589234054E-1	9.696913719E0	-4.606183618E-2
1.300686590E0	-3.798605800E-1	9.653244972E0	-4.965107143E-2
1.309089611E0	-5.018945336E-1	9.591031075E0	-1.004985496E-1
1.317492632E0	-5.994020700E-1	9.549157143E0	-1.178465188E-1
1.325895652E0	-6.269195080E-1	9.550951958E0	-1.256231871E-2
1.334298673E0	-6.245267391E-1	9.571290970E0	1.274178028E-1
1.342701694E0	-5.958128572E-1	9.559925079E0	2.374876440E-1
1.351104715E0	-5.545366406E-1	9.490532875E0	2.937189937E-1
1.359507736E0	-5.012963414E-1	9.478569031E0	3.655036688E-1
1.367910757E0	-5.581258535E-1	9.578469276E0	4.456632137E-1
1.376313777E0	-7.322037220E-1	9.710074425E0	4.103690982E-1
1.384716798E0	-9.553344250E-1	9.776474953E0	3.535395563E-1
1.393119819E0	-1.031904817E0	9.796813965E0	3.134597540E-1
1.401522840E0	-9.409775138E-1	9.757930756E0	3.014956415E-1
1.409925861E0	-7.740781307E-1	9.787242889E0	3.092723191E-1
1.418328882E0	-5.976074338E-1	9.891330719E0	3.242274821E-1
1.426731902E0	-5.844469070E-1	1.002592659E1	3.206382394E-1
1.435134923E0	-7.674978375E-1	1.004566765E1	2.386840582E-1
1.443537944E0	-9.696913958E-1	9.926624298E0	1.435693651E-1
1.451940965E0	-1.019342422E0	9.803992271E0	5.682953820E-2
1.460343986E0	-8.859425783E-1	9.784850121E0	-7.896314561E-2
1.468747007E0	-6.634100676E-1	9.828518867E0	-1.555334777E-1
1.477150027E0	-5.186443329E-1	9.881759644E0	-1.106680483E-1
1.485553048E0	-5.353940725E-1	9.839884758E0	-7.417750359E-2
1.493956069E0	-6.095715761E-1	9.756733894E0	-8.315058798E-2
1.502359090E0	-8.207381964E-1	9.716654778E0	1.698904037E-1
1.510762111E0	-8.069794178E-1	9.674779892E0	3.583251834E-1
1.519165132E0	-3.661018610E-1	9.719645500E0	7.076773047E-1
1.527568152E0	1.178465188E-1	9.812965393E0	1.252044439E0
1.535971173E0	2.398804724E-1	1.001396275E1	1.493719578E0
1.544374194E0	1.914258115E-2	1.005942631E1	1.496710539E0
1.552777215E0	-1.357926875E-1	9.856635094E0	1.241874933E0
1.561180236E0	-6.161518395E-2	9.488738060E0	1.063609719E0
1.569583257E0	8.673982322E-2	9.384650230E0	8.590233326E-1
1.577986277E0	2.620140910E-1	9.642477036E0	6.035895348E-1
1.586389298E0	4.426721931E-1	1.004088211E1	3.798605800E-1
1.594792319E0	4.390829504E-1	1.017308521E1	2.548356056E-1
1.603195340E0	4.660021961E-1	1.004327488E1	2.961117923E-1
1.611598361E0	4.677968323E-1	1.000080204E1	4.582255483E-1
1.620001382E0	3.092723191E-1	9.957731247E0	8.213363886E-1
1.628404402E0	1.495514214E-1	9.827920914E0	1.131805062E0
1.636807423E0	6.939185411E-2	9.785448074E0	1.327418327E0
1.645210444E0	4.785645287E-3	9.873384476E0	1.462612867E0
1.653613465E0	-9.391828626E-2	9.862616539E0	1.655833244E0
1.662016486E0	-2.123630047E-1	9.757930756E0	1.858026743E0
1.670419507E0	-1.770688742E-1	9.764511108E0	1.442872047E0
1.678822527E0	-3.601198196E-1	9.848259926E0	1.572682738E0
1.687225548E0	-4.013960063E-1	9.723235130E0	1.400399446E0
1.695628569E0	-3.391826153E-1	9.672387123E0	1.381855130E0
1.704031590E0	-3.062812984E-1	9.724431038E0	1.156929731E0
1.712434611E0	-3.349951804E-1	9.744770050E0	1.037288666E0
1.720837632E0	-3.684946895E-1	9.707083702E0	1.041476011E0
1.729240652E0	-4.013960063E-1	9.594022751E0	9.882357717E-1
1.737643673E0	-3.942175210E-1	9.553942680E0	8.991031051E-1
1.746046694E0	-3.469592929E-1	9.741779327E0	9.672985673E-1
1.754449715E0	-3.116651475E-1	9.811769485E0	1.115055323E0
1.762852736E0	-2.237289101E-1	9.681958199E0	1.189831018E0
1.771255757E0	2.691925503E-2	9.556933403E0	1.250249863E0
1.779658777E0	1.998006850E-1	9.569496155E0	1.327418327E0
1.788061798E0	4.354937077E-1	9.622138023E0	1.249053478E0
1.796464819E0	7.561319470E-1	9.602995872E0	1.295115232E0
1.804867840E0	9.954141974E-1	9.608379364E0	1.301695466E0
1.813270861E0	9.457631707E-1	9.679565430E0	1.338784218E0
1.821673882E0	7.615157962E-1	9.702297211E0	1.249651670E0
1.830076902E0	5.814558864E-1	9.655039787E0	1.172483087E0
1.838479923E0	5.820540786E-1	9.706484795E0	1.143769264E0
