"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
9.698136450E-1	-2.140379906E0	9.878170013E0	8.602197170E-1
9.782166660E-1	-2.230110645E0	9.885947227E0	9.206385016E-1
9.866196860E-1	-1.704287887E0	9.860223770E0	1.058824062E0
9.950227070E-1	-1.037886858E0	9.848857880E0	1.134796143E0
1.003425728E0	-6.735795736E-1	9.954740524E0	6.472585201E-1
1.011828749E0	-8.428717852E-1	1.011805058E1	4.606183469E-1
1.020231770E0	-1.252642632E0	1.008694363E1	4.468596280E-1
1.028634791E0	-1.445863128E0	9.905687332E0	2.829512656E-1
1.037037811E0	-1.347159147E0	9.742377281E0	2.488535494E-1
1.045440832E0	-1.141974568E0	9.831509590E0	3.762713671E-1
1.053843853E0	-1.002592683E0	1.009950638E1	5.455635786E-1
1.062246874E0	-1.075573802E0	1.030588722E1	6.161518097E-1
1.070649895E0	-1.370489120E0	1.027358437E1	5.994020700E-1
1.079052916E0	-1.659422517E0	1.005105114E1	4.791627228E-1
1.087455936E0	-1.661217093E0	9.815957069E0	2.021935135E-1
1.095858957E0	-1.368694544E0	9.717850685E0	4.067798331E-2
1.104261978E0	-9.379864931E-1	9.722636223E0	9.571290575E-3
1.112664999E0	-5.162515044E-1	9.733404160E0	-1.651047617E-1
1.121068020E0	-2.614158690E-1	9.761520386E0	-1.286142170E-1
1.129471041E0	-2.428714931E-1	9.788438797E0	1.196411322E-3
1.137874061E0	-4.636093974E-1	9.803992271E0	-3.828516230E-2
1.146277082E0	-8.703892231E-1	9.767501831E0	-1.794616925E-3
1.154680103E0	-1.365105271E0	9.760323524E0	7.118647546E-2
1.163083124E0	-1.780858278E0	9.796216011E0	1.405783296E-1
1.171486145E0	-1.840678811E0	9.794421196E0	7.716853172E-2
1.179889166E0	-1.452443361E0	9.765109062E0	-1.633101404E-1
1.188292186E0	-8.913264275E-1	9.736993790E0	-3.266202807E-1
1.196695207E0	-3.505485058E-1	9.649655342E0	-3.661018610E-1
1.205098228E0	-8.554340899E-2	9.473783493E0	-7.818548083E-1
1.213501249E0	-3.828516230E-2	9.174081802E0	-1.277767301E0
1.221904270E0	4.187439568E-3	8.940781593E0	-1.628913999E0
1.230307291E0	2.398804724E-1	9.062217712E0	-1.786840320E0
1.238710311E0	3.870390654E-1	9.369096756E0	-1.554138303E0
1.247113332E0	2.781656384E-1	9.564111710E0	-1.264008522E0
1.255516353E0	4.546362907E-2	9.593423843E0	-1.296909928E0
1.263919374E0	-3.517449200E-1	9.405587196E0	-1.514656782E0
1.272322395E0	-7.196413875E-1	9.209974289E0	-1.607976794E0
1.280725416E0	-7.956135273E-1	9.348757744E0	-1.507478237E0
1.289128436E0	-8.841479421E-1	9.325428009E0	-1.034895778E0
1.297531457E0	-1.077368379E0	9.028120041E0	-6.969096065E-1
1.305934478E0	-1.147956610E0	8.744570732E0	-7.615157962E-1
1.314337499E0	-9.876375198E-1	8.737990379E0	-7.896314859E-1
1.322740520E0	-7.585247755E-1	8.858229637E0	-7.106683254E-1
1.331143541E0	-5.670989752E-1	9.061020851E0	-5.892325640E-1
1.339546561E0	-6.101697683E-1	9.130413055E0	-4.289134443E-1
1.347949582E0	-7.896314859E-1	9.050851822E0	-4.342973232E-1
1.356352603E0	-9.643075466E-1	8.991629601E0	-5.485545993E-1
1.364755624E0	-1.118644595E0	8.968298912E0	-4.456632137E-1
1.373158645E0	-1.293320656E0	9.044869423E0	-6.999006122E-2
1.381561666E0	-1.480558991E0	9.049654961E0	4.331009090E-1
1.389964686E0	-1.585245013E0	9.059226990E0	5.557330847E-1
1.398367707E0	-1.575075507E0	9.117850304E0	3.565305769E-1
1.406770728E0	-1.536790371E0	9.198608398E0	1.686939895E-1
1.415173749E0	-1.295713425E0	9.324232101E0	1.986042857E-1
1.423576770E0	-1.022333503E0	9.419346809E0	8.315058798E-2
1.431979791E0	-1.073180914E0	9.553344727E0	1.160518974E-1
1.440382811E0	-1.530210137E0	9.786644936E0	3.541377485E-1
1.448785832E0	-2.274976015E0	9.887143135E0	6.197410822E-1
1.457188853E0	-3.065205812E0	9.894919395E0	8.967102766E-1
1.465591874E0	-3.579064369E0	9.872187614E0	1.109073281E0
1.473994895E0	-3.668197155E0	9.872786522E0	1.209571838E0
1.482397916E0	-3.437887907E0	9.890133858E0	1.075573802E0
1.490800936E0	-3.136990547E0	9.951749802E0	7.232306600E-1
1.499203957E0	-2.958725214E0	1.004447079E1	4.624129832E-1
1.507606978E0	-2.988635540E0	1.010249710E1	1.268195957E-1
1.516009999E0	-3.133401155E0	1.009591675E1	-3.559323549E-1
1.524413020E0	-3.259024382E0	1.012582684E1	-7.597211599E-1
1.532816041E0	-3.253042459E0	1.020479012E1	-1.079162955E0
1.541219061E0	-3.020938635E0	1.025264645E1	-1.351346612E0
1.549622082E0	-2.475374937E0	1.016052341E1	-1.561915040E0
1.558025103E0	-1.960319996E0	9.699904442E0	-1.664806366E0
1.566428124E0	-1.407577872E0	9.376873970E0	-1.753340840E0
1.574831145E0	-7.645068169E-1	9.451051712E0	-2.042274237E0
1.583234166E0	-3.888336942E-2	9.812965393E0	-2.654238462E0
1.591637186E0	6.382854581E-1	1.041416264E1	-3.387040377E0
1.600040207E0	1.130608678E0	1.093280697E1	-4.120440483E0
1.608443228E0	1.377667665E0	1.169910812E1	-4.544568539E0
1.616846249E0	8.697910309E-1	1.183849049E1	-4.238286972E0
1.625249270E0	-5.599204898E-1	1.124028397E1	-3.759722471E0
1.633652291E0	-2.241476536E0	1.062233829E1	-3.232105255E0
1.642055311E0	-3.278167009E0	1.028973579E1	-2.732005358E0
1.650458332E0	-3.283550978E0	1.002233791E1	-1.994417667E0
1.658861353E0	-2.743969440E0	9.784252167E0	-9.260223508E-1
1.667264374E0	-1.998605132E0	9.572486877E0	8.913264424E-2
1.675667395E0	-1.401595831E0	9.272188187E0	7.459624410E-1
1.684070416E0	-1.113260746E0	9.007781029E0	9.858429432E-1
1.692473436E0	-1.075573802E0	8.941978455E0	9.637092948E-1
1.700876457E0	-1.134796143E0	9.225527763E0	8.231309652E-1
1.709279478E0	-1.200000525E0	9.410971642E0	5.892325640E-1
1.717682499E0	-1.028913736E0	9.446864128E0	5.563312769E-1
1.726085520E0	-6.610172391E-1	9.447462082E0	7.698906660E-1
1.734488541E0	-4.648058116E-1	9.553942680E0	8.931210637E-1
1.742891561E0	-5.778666735E-1	9.961918831E0	4.456632137E-1
1.751294582E0	-9.828519225E-1	1.038664532E1	-2.177468538E-1
1.759697603E0	-1.504487276E0	1.041296577E1	-6.227321029E-1
1.768100624E0	-2.175673962E0	1.033460140E1	-1.037886858E0
1.776503645E0	-2.824727058E0	1.048415279E1	-1.166501045E0
1.784906666E0	-2.881556749E0	1.035673428E1	-1.372283816E0
1.793309686E0	-2.042872429E0	9.954740524E0	-6.245267391E-1
1.801712707E0	-6.729813814E-1	9.814162254E0	2.434697002E-1
1.810115728E0	3.625126183E-1	9.793823242E0	5.856433511E-1
1.818518749E0	5.324030519E-1	9.693922997E0	6.095715761E-1
1.826921770E0	-1.483550072E-1	9.638887405E0	6.675975323E-1
1.835324791E0	-1.076770186E0	9.785448074E0	7.872386575E-1
1.843727811E0	-1.902892232E0	9.721440315E0	6.442674994E-1
1.852130832E0	-2.310868502E0	9.576076508E0	4.259224236E-1
1.860533853E0	-1.862812400E0	9.623932838E0	4.504488707E-1
1.868936874E0	-1.259821177E0	9.598209381E0	9.326026440E-1
1.877339895E0	-9.230313301E-1	9.500103951E0	1.342971683E0
1.885742916E0	-9.397810698E-1	9.602396965E0	6.197410822E-1
1.894145936E0	-1.176072359E0	9.810572624E0	-2.572284341E-1
1.902548957E0	-1.309472203E0	9.879964828E0	3.110669367E-2
1.910951978E0	-1.246660590E0	9.720243454E0	1.603191197E-1
1.919354999E0	-1.251446247E0	9.712467194E0	-7.956135273E-2
1.927758020E0	-1.196411371E0	9.845867157E0	2.428714931E-1
1.936161041E0	-1.104885817E0	9.823135376E0	6.939185858E-1
1.944564061E0	-1.235294700E0	9.658030510E0	1.359721422E0
1.952967082E0	-1.134796143E0	9.588638306E0	9.122636318E-1
1.961370103E0	-9.696913958E-1	9.652048111E0	2.685943544E-1
1.969773124E0	-7.674978375E-1	9.735198975E0	4.654040039E-1
1.978176145E0	-4.893322289E-1	9.787840843E0	3.511467278E-1
1.986579166E0	-1.447657645E-1	9.940981865E0	1.495514158E-2
1.994982186E0	3.409772366E-2	9.942776680E0	-4.606183618E-2
2.003385207E0	-5.575276613E-1	1.022273636E1	1.226321608E-1
2.011788228E0	-8.548358679E-1	9.978070259E0	-4.869394004E-1
2.020191249E0	-8.787640929E-1	1.000558758E1	-4.247260094E-1
2.028594270E0	-9.278169870E-1	1.012223816E1	-1.292124242E-1
2.036997291E0	-1.033101201E0	1.007438183E1	1.483550072E-1
2.045400311E0	-8.829515576E-1	9.942177773E0	2.596212626E-1
2.053803332E0	-5.587241054E-1	9.847661972E0	4.217349887E-1
2.062206353E0	-3.684946895E-1	9.777671814E0	4.791627228E-1
2.070609374E0	-1.944168359E-1	9.667601585E0	3.194418252E-1
2.079012395E0	6.580262631E-2	9.599406242E0	5.778666735E-1
2.087415416E0	3.068794906E-1	9.596415520E0	7.214360237E-1
2.095818436E0	2.554338276E-1	9.625128746E0	7.148557901E-1
2.104221457E0	-1.088734269E-1	9.602396965E0	5.706881881E-1
2.112624478E0	-2.650051117E-1	9.572486877E0	3.655036688E-1
2.121027499E0	-6.879365444E-2	9.591031075E0	1.435693651E-1
2.129430520E0	2.093719840E-1	9.635298729E0	2.500499785E-1
2.137833541E0	2.847459018E-1	9.734601021E0	1.914258152E-1
2.146236561E0	1.196411327E-1	9.830313683E0	1.172483116E-1
2.154639582E0	-2.177468538E-1	9.798608780E0	2.494517565E-1
2.163042603E0	-4.660021961E-1	9.714262009E0	1.866401732E-1
2.171445624E0	-5.258227587E-1	9.712467194E0	2.105683982E-1
2.179848645E0	-4.313062727E-1	9.665208817E0	3.726821244E-1
2.188251666E0	-4.570291340E-1	9.552745819E0	6.065805554E-1
2.196654686E0	-4.127618968E-1	9.558728218E0	4.486542344E-1
2.205057707E0	-1.651047617E-1	9.629914284E0	3.619144261E-1
2.213460728E0	2.153540403E-2	9.638887405E0	3.720839322E-1
2.221863749E0	-4.426721856E-2	9.770493507E0	2.787638307E-1
2.230266770E0	-1.992024779E-1	1.001456070E1	1.543370634E-1
2.238669791E0	-3.631108403E-1	1.017667484E1	1.782652885E-1
2.247072811E0	-5.192425251E-1	1.016171932E1	2.225325108E-1
2.255475832E0	-6.131607890E-1	1.001934624E1	3.637090325E-1
2.263878853E0	-5.784648657E-1	9.977472305E0	2.757728100E-1
2.272281874E0	-4.995017350E-1	9.937392235E0	3.936193287E-1
2.280684895E0	-4.588237405E-1	9.837491989E0	6.466603279E-1
2.289087916E0	-4.025924206E-1	9.912267685E0	6.245267391E-1
2.297490936E0	-2.697907388E-1	9.989436150E0	4.067798555E-1
2.305893957E0	-2.213360965E-1	9.969695091E0	4.223332107E-1
2.314296978E0	-1.591227055E-1	9.943972588E0	3.774677813E-1
2.322699999E0	2.991028363E-3	9.946365356E0	2.051845491E-1
2.331103020E0	1.064806059E-1	9.853643417E0	7.776673883E-2
2.339506041E0	6.640082598E-2	9.803394318E0	3.888336942E-2
2.347909061E0	-5.024927482E-2	9.788438797E0	-1.196411345E-2
2.356312082E0	-1.860419661E-1	9.767501831E0	-1.615155339E-1
2.364715103E0	-3.206382394E-1	9.731011391E0	-3.726821244E-1
2.373118124E0	-4.486542344E-1	9.813564301E0	-4.809573591E-1
2.381521145E0	-5.078766346E-1	1.004626560E1	-4.241278172E-1
2.389924166E0	-5.647061467E-1	1.039621639E1	-4.534398913E-1
2.398327186E0	-7.686942816E-1	1.049013424E1	-7.399803996E-1
2.406730207E0	-1.006780148E0	1.040937710E1	-7.112665176E-1
2.415133228E0	-1.143171072E0	1.027119160E1	-6.520441771E-1
2.423536249E0	-1.175474167E0	9.986445427E0	-7.112665176E-1
2.431939270E0	-1.040279627E0	9.607781410E0	-6.376872063E-1
2.440342291E0	-7.758727670E-1	9.389435768E0	-4.863412082E-1
2.448745311E0	-4.049852192E-1	9.479166985E0	-3.828516304E-1
2.457148332E0	-6.101697683E-2	9.611968994E0	-4.336991012E-1
2.465551353E0	4.785645381E-2	9.644869804E0	-4.097708762E-1
2.473954374E0	-6.939185411E-2	9.637691498E0	-4.019941986E-1
2.482357395E0	-2.667997181E-1	9.588638306E0	-3.942175210E-1
2.490760416E0	-4.480560422E-1	9.610174179E0	-3.559323549E-1
2.499163436E0	-5.904290080E-1	9.652048111E0	-2.955136001E-1
2.507566457E0	-6.442674994E-1	9.586843491E0	-1.962114573E-1
2.515969478E0	-6.011967063E-1	9.512067795E0	-1.280160099E-1
2.524372499E0	-5.198407173E-1	9.582057953E0	-1.196411345E-2
2.532775520E0	-4.648058116E-1	9.836894035E0	-4.486542568E-2
2.541178541E0	-4.815555513E-1	9.989436150E0	-1.668993831E-1
2.549581561E0	-5.982056856E-1	9.856635094E0	-2.793620527E-1
2.557984582E0	-6.628118753E-1	9.665208817E0	-2.338984162E-1
2.566387603E0	-6.610172391E-1	9.540184021E0	-1.944168359E-1
2.574790624E0	-5.688936114E-1	9.430113792E0	-2.566302419E-1
2.583193645E0	-4.893322289E-1	9.378668785E0	-2.530409992E-1
2.591596666E0	-4.564309120E-1	9.399007797E0	-2.243271172E-1
2.599999686E0	-4.295116663E-1	9.469595909E0	-1.668993831E-1
2.608402707E0	-6.574280262E-1	9.555138588E0	9.870393574E-2
2.616805728E0	-7.256234884E-1	9.658030510E0	-4.217349887E-1
2.625208749E0	-4.809573591E-1	9.923035622E0	-1.021137118E0
2.633611770E0	-1.585244983E-1	1.017667484E1	-1.060618639E0
2.642014791E0	4.007977992E-2	1.014616585E1	-6.747759581E-1
2.650417811E0	2.021935135E-1	9.893723488E0	-4.761717021E-1
2.658820832E0	2.021935135E-1	9.693324089E0	-6.592226624E-1
2.667223853E0	5.982056726E-3	9.646664619E0	-8.865407705E-1
2.675626874E0	-3.254238665E-1	9.687940598E0	-8.344969153E-1
2.684029895E0	-5.306084156E-1	9.770493507E0	-8.656035662E-1
2.692432916E0	-5.503492355E-1	9.883553505E0	-9.517452121E-1
2.700835936E0	-3.332005441E-1	1.002173901E1	-1.030708313E0
2.709238957E0	-1.322034448E-1	1.008634567E1	-8.829515576E-1
2.717641978E0	1.854437590E-2	1.008574772E1	-6.825526357E-1
2.726044999E0	2.093719877E-2	1.004566765E1	-5.718846321E-1
2.734448020E0	-1.130608693E-1	9.997213364E0	-5.497509837E-1
2.742851041E0	-2.650051117E-1	1.000977516E1	-5.964110494E-1
2.751254061E0	-3.984049559E-1	1.001934624E1	-6.795616150E-1
2.759657082E0	-5.036891699E-1	9.974481583E0	-7.692924738E-1
2.768060103E0	-5.365904570E-1	9.801001549E0	-8.554341197E-1
2.776463124E0	-4.295116663E-1	9.689735413E0	-8.039883971E-1
2.784866145E0	-2.309073806E-1	9.645467758E0	-7.064808607E-1
2.793269166E0	-3.649054468E-2	9.594022751E0	-6.388836503E-1
2.801672186E0	8.614161611E-2	9.513862610E0	-5.294120312E-1
2.810075207E0	1.214357466E-1	9.430113792E0	-4.803591371E-1
2.818478228E0	-8.015955985E-2	9.436694145E0	-2.973082066E-1
2.826881249E0	-2.781656384E-1	9.564710617E0	-2.021935135E-1
2.835284270E0	-2.255235314E-1	9.766305923E0	-5.718846321E-1
2.843687291E0	-5.503492057E-2	1.001456070E1	-8.350951076E-1
2.852090311E0	9.750752151E-2	1.003908730E1	-8.757730722E-1
2.860493332E0	1.878365725E-1	9.864411354E0	-6.729813814E-1
2.868896353E0	2.979064286E-1	9.692726135E0	-5.168496966E-1
2.877299374E0	4.013960063E-1	9.592825890E0	-6.550351977E-1
2.885702395E0	3.535395563E-1	9.525228500E0	-5.575276613E-1
2.894105416E0	2.967100143E-1	9.451051712E0	-5.461617708E-1
2.902508436E0	3.511467278E-1	9.439086914E0	-8.267202377E-1
2.910911457E0	5.186443329E-1	9.623334885E0	-8.500502706E-1
2.919314478E0	7.716853023E-1	9.809974670E0	-7.591229677E-1
2.927717499E0	9.912267923E-1	9.848857880E0	-7.956135273E-1
2.936120520E0	1.060020447E0	9.686145782E0	-8.195417523E-1
2.944523541E0	1.001994491E0	9.464810371E0	-7.627122402E-1
2.952926561E0	9.092726111E-1	9.262616158E0	-6.646065116E-1
2.961329582E0	8.967102766E-1	9.215956688E0	-6.508477330E-1
2.969732603E0	8.608179688E-1	9.361918449E0	-4.163511395E-1
2.978135624E0	9.116654396E-1	9.570692062E0	-6.406782866E-1
2.986538645E0	9.212366939E-1	9.766903877E0	-7.764709592E-1
2.994941666E0	8.482556343E-1	9.908080101E0	-6.723831892E-1
3.003344686E0	9.068797827E-1	9.939187050E0	-8.428717852E-1
3.011747707E0	9.708877802E-1	9.870393753E0	-9.098708034E-1
3.020150728E0	9.290133715E-1	9.741181374E0	-7.908278704E-1
3.028553749E0	8.452646136E-1	9.637093544E0	-6.131607890E-1
3.036956770E0	8.015955687E-1	9.568898201E0	-5.623133183E-1
3.045359791E0	8.500502706E-1	9.566504478E0	-5.934200287E-1
3.053762811E0	9.092726111E-1	9.580862045E0	-5.694918036E-1
3.062165832E0	9.535398483E-1	9.597611427E0	-4.911268353E-1
3.070568853E0	9.613165259E-1	9.607182503E0	-5.288137794E-1
3.078971874E0	8.895317912E-1	9.625128746E0	-5.461617708E-1
3.087374895E0	7.848458290E-1	9.596415520E0	-5.114658475E-1
3.095777916E0	7.334001660E-1	9.589237213E0	-4.935196638E-1
3.104180936E0	6.957131624E-1	9.617352486E0	-5.036891699E-1
3.112583957E0	6.281159520E-1	9.561120987E0	-5.084748268E-1
3.120986978E0	6.610172391E-1	9.506086349E0	-5.629115105E-1
3.129389999E0	7.908278704E-1	9.541379929E0	-6.867401004E-1
3.137793020E0	9.332008362E-1	9.560523033E0	-7.836494446E-1
3.146196041E0	1.016949654E0	9.472586632E0	-7.393822074E-1
3.154599061E0	1.040877819E0	9.300303459E0	-6.610172391E-1
3.163002082E0	1.000798106E0	9.233304024E0	-6.179464459E-1
3.171405103E0	9.266205430E-1	9.347561836E0	-6.101697683E-1
3.179808124E0	8.015955687E-1	9.513264656E0	-6.646065116E-1
3.188211145E0	6.406782866E-1	9.651450157E0	-7.070791125E-1
