"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
3.563931240E-1	-1.908897609E-2	-1.023169141E-2	-2.641914412E-2
3.647961450E-1	-1.588202827E-2	1.160609815E-2	-3.130592033E-2
3.731991660E-1	-1.191152167E-2	1.466033421E-2	-3.298575059E-2
3.816021860E-1	-1.282779220E-2	2.290677279E-3	-3.710897267E-2
3.900052070E-1	-1.756185852E-2	-1.084253844E-2	-3.726168349E-2
3.984082280E-1	-1.740914769E-2	-4.352286831E-2	-4.321744293E-2
4.068112490E-1	-1.740914769E-2	-6.154286116E-2	-5.192201585E-2
4.152142700E-1	-1.832541823E-2	-5.757235363E-2	-4.764608666E-2
4.236172910E-1	-1.985253580E-2	-6.994201243E-2	-5.008947477E-2
4.320203110E-1	-1.572931744E-2	-7.009471953E-2	-5.711421743E-2
4.404233320E-1	-1.664558798E-2	-8.780929446E-2	-7.437065244E-2
4.488263530E-1	-1.572931744E-2	-8.918370306E-2	-7.849387079E-2
4.572293740E-1	-1.679829881E-2	-7.971556485E-2	-6.963659078E-2
4.656323950E-1	-2.061609551E-2	-2.183778957E-2	-4.413371533E-2
4.740354160E-1	-2.596100792E-2	-2.580829710E-2	-3.634541109E-2
4.824384360E-1	-2.901524492E-2	-2.764083818E-2	-3.420744836E-2
4.908414570E-1	-1.985253580E-2	-4.688252881E-2	-3.588727489E-2
4.992444780E-1	-1.023169141E-2	-4.550812021E-2	-2.244863659E-2
5.076474990E-1	-1.267508045E-2	-4.535540938E-2	1.236965694E-2
5.160505200E-1	-2.183778957E-2	-6.093201414E-2	2.015795931E-2
5.244535410E-1	-2.382304333E-2	-7.055285573E-2	2.046338283E-2
5.328565610E-1	-1.771457121E-2	-5.512896553E-2	1.252236869E-2
5.412595820E-1	-1.771457121E-2	-2.061609551E-2	3.054236295E-3
5.496626030E-1	-2.168507688E-2	-4.581354442E-4	-5.803049076E-3
5.580656240E-1	-2.061609551E-2	-3.359660041E-3	-1.267508045E-2
5.664686450E-1	-2.153236605E-2	-8.704573847E-3	-9.468132630E-3
5.748716660E-1	-2.565558441E-2	-5.650337320E-3	0.000000000E0
5.832746860E-1	-2.611372061E-2	-8.551862091E-3	5.344913341E-3
5.916777070E-1	-2.412846684E-2	-1.527118124E-2	2.596100792E-3
6.000807280E-1	-2.367033064E-2	-2.367033064E-2	-1.832541777E-3
6.084837490E-1	-2.458660305E-2	-2.901524492E-2	-1.985253533E-3
6.168867700E-1	-2.550287358E-2	-2.199050039E-2	-6.108472589E-4
6.252897910E-1	-2.535016090E-2	-1.053711493E-2	-7.635590737E-4
6.336928110E-1	-2.489202656E-2	-5.650337320E-3	-1.679830020E-3
6.420958320E-1	-2.657185495E-2	-1.374406274E-3	-1.985253533E-3
6.504988530E-1	-2.870982140E-2	3.206948051E-3	-2.137965523E-3
6.589018740E-1	-2.458660305E-2	2.290677279E-3	-3.206948051E-3
6.673048950E-1	-2.489202656E-2	-1.236965694E-2	-2.596100792E-3
6.757079160E-1	-2.641914412E-2	-2.153236605E-2	4.123218823E-3
6.841109360E-1	-2.641914412E-2	-2.367033064E-2	9.009997360E-3
6.925139570E-1	-2.733541466E-2	-2.657185495E-2	9.315420873E-3
7.009169780E-1	-2.672456764E-2	-1.801999472E-2	7.788302377E-3
7.093199990E-1	-2.092151903E-2	-2.290677279E-3	9.315420873E-3
7.177230200E-1	-7.330167107E-3	1.572931744E-2	1.267508045E-2
7.261260410E-1	9.162708884E-4	4.688252881E-2	2.244863659E-2
7.345290610E-1	1.679830020E-3	9.773556143E-2	3.313846514E-2
7.429320820E-1	1.847812906E-2	1.438545287E-1	3.573456407E-2
7.513351030E-1	2.702999115E-2	1.710372269E-1	3.497100621E-2
7.597381240E-1	2.489202656E-2	2.125748396E-1	3.695625812E-2
7.681411450E-1	2.367033064E-2	2.544178963E-1	3.008422814E-2
7.765441660E-1	4.413371533E-2	2.796153426E-1	1.252236869E-2
7.849471860E-1	6.352811307E-2	3.040492237E-1	8.551862091E-3
7.933502070E-1	7.452336699E-2	3.423798978E-1	2.046338283E-2
8.017532280E-1	9.590301663E-2	3.655920923E-1	2.076880634E-2
8.101562490E-1	1.253764033E-1	3.689517379E-1	1.282779220E-2
8.185592700E-1	1.449235082E-1	4.146125913E-1	1.954711229E-2
8.269622910E-1	1.681357026E-1	4.981459379E-1	3.710897267E-2
8.353653110E-1	2.157817930E-1	5.942016840E-1	4.566083103E-2
8.437683320E-1	2.577775419E-1	7.221741676E-1	5.573981255E-2
8.521713530E-1	2.877090573E-1	8.976400495E-1	6.856760383E-2
8.605743740E-1	3.017585576E-1	1.065012217E0	6.032116711E-2
8.689773950E-1	3.063398898E-1	1.183058381E0	2.076880634E-2
8.773804160E-1	3.058817685E-1	1.232537031E0	-3.649812192E-2
8.857834360E-1	3.048127890E-1	1.194206357E0	-7.650861889E-2
8.941864570E-1	3.084778786E-1	1.089904189E0	-7.467607409E-2
9.025894780E-1	3.254288733E-1	9.903361201E-1	-1.557660475E-2
9.109924990E-1	3.323009014E-1	9.575030804E-1	5.848862603E-2
9.193955200E-1	3.251234591E-1	9.736905098E-1	9.620844573E-2
9.277985410E-1	3.144336343E-1	1.017213345E0	7.009471953E-2
9.362015610E-1	2.997733057E-1	1.094791055E0	4.886778072E-3
9.446045820E-1	2.791571915E-1	1.160151601E0	-6.352811307E-2
9.530076030E-1	2.530434728E-1	1.173284888E0	-1.212531775E-1
9.614106240E-1	2.244863659E-1	1.113727212E0	-1.446180940E-1
9.698136450E-1	1.953184158E-1	9.965972900E-1	-1.331647038E-1
9.782166660E-1	1.733279079E-1	8.586985469E-1	-9.407047927E-2
9.866196860E-1	1.505738497E-1	7.598940134E-1	-6.077930331E-2
9.950227070E-1	1.508792788E-1	6.859814525E-1	-5.894676223E-2
1.003425728E0	1.661504507E-1	5.990884304E-1	-9.590301663E-2
1.011828749E0	1.658450365E-1	5.294518471E-1	-1.423274130E-1
1.020231770E0	1.774511337E-1	5.238015056E-1	-1.508792788E-1
1.028634791E0	1.875301152E-1	5.497625470E-1	-1.324011385E-1
1.037037811E0	1.960819662E-1	5.740436912E-1	-1.116323397E-1
1.045440832E0	2.067717910E-1	6.048914790E-1	-9.972081333E-2
1.053843853E0	2.072299272E-1	6.484143734E-1	-1.082726792E-1
1.062246874E0	2.118112892E-1	6.620057225E-1	-1.324011385E-1
1.070649895E0	2.159345001E-1	6.323796511E-1	-1.560714692E-1
1.079052916E0	2.206685692E-1	5.714476109E-1	-1.588202864E-1
1.087455936E0	2.264716178E-1	5.079194903E-1	-1.316375881E-1
1.095858957E0	2.299840003E-1	4.798205197E-1	-1.021642014E-1
1.104261978E0	2.434226274E-1	5.001311898E-1	-7.971556485E-2
1.112664999E0	2.528907657E-1	5.522059202E-1	-7.757759839E-2
1.121068020E0	2.480039895E-1	6.384881139E-1	-9.468132257E-2
1.129471041E0	2.443388999E-1	7.256865501E-1	-1.233911440E-1
1.137874061E0	2.365505993E-1	7.773031592E-1	-1.540862173E-1
1.146277082E0	2.194468826E-1	8.034168482E-1	-1.776038408E-1
1.154680103E0	2.087570578E-1	8.081509471E-1	-1.878355294E-1
1.163083124E0	2.072299272E-1	8.115105629E-1	-1.663031727E-1
1.171486145E0	2.170034945E-1	8.428165317E-1	-1.128540337E-1
1.179889166E0	2.252499312E-1	9.049702287E-1	-6.062658876E-2
1.188292186E0	2.247917950E-1	9.990406632E-1	-3.313846514E-2
1.196695207E0	2.414373755E-1	1.104106426E0	-2.733541466E-2
1.205098228E0	2.786990702E-1	1.229177356E0	-4.443913698E-2
1.213501249E0	3.035911024E-1	1.396854997E0	-4.596625641E-2
1.221904270E0	3.129065037E-1	1.603626728E0	-1.771457121E-2
1.230307291E0	3.052709103E-1	1.803068399E0	1.817270555E-2
1.238710311E0	2.944283783E-1	1.977312565E0	1.114796288E-2
1.247113332E0	3.005368412E-1	2.143921137E0	-1.374406368E-2
1.255516353E0	3.219164908E-1	2.269450188E0	-4.260659590E-2
1.263919374E0	3.312319219E-1	2.351303816E0	-6.749862432E-2
1.272322395E0	3.173351586E-1	2.351914644E0	-4.978405312E-2
1.280725416E0	2.811424434E-1	2.271893740E0	-1.893626526E-2
1.289128436E0	2.545706034E-1	2.167438745E0	-1.756185852E-2
1.297531457E0	2.654131353E-1	2.078560591E0	-1.068982761E-3
1.305934478E0	2.903051674E-1	2.036564827E0	5.207473040E-2
1.314337499E0	2.762556672E-1	2.067412615E0	1.044548824E-1
1.322740520E0	2.661767006E-1	2.107423067E0	1.174353883E-1
1.331143541E0	2.710634768E-1	2.108186483E0	1.049130186E-1
1.339546561E0	2.777827978E-1	2.144837379E0	6.642963737E-2
1.347949582E0	2.727433145E-1	2.190192938E0	3.222219273E-2
1.356352603E0	2.434226274E-1	2.172325611E0	1.038440317E-2
1.364755624E0	1.991362125E-1	2.099329233E0	-1.191152167E-2
1.373158645E0	1.401894391E-1	2.005869627E0	-3.298575059E-2
1.381561666E0	1.039967462E-1	1.931651711E0	-4.535540938E-2
1.389964686E0	1.094943732E-1	1.857739210E0	-3.558185324E-2
1.398367707E0	1.409530044E-1	1.802762985E0	-1.695101149E-2
1.406770728E0	1.504211426E-1	1.812078357E0	2.290677279E-3
1.415173749E0	1.339282542E-1	1.889961362E0	1.649287529E-2
1.423576770E0	1.149920002E-1	1.929971933E0	-3.817795310E-3
1.431979791E0	6.627693027E-2	1.908286810E0	-5.528167635E-2
1.440382811E0	-2.137965523E-3	1.834221601E0	-1.198787764E-1
1.448785832E0	-6.230641901E-2	1.687312841E0	-1.766875684E-1
1.457188853E0	-1.177408099E-1	1.468476772E0	-1.937913001E-1
1.465591874E0	-1.649287641E-1	1.224443316E0	-1.815743446E-1
1.473994895E0	-1.956238300E-1	9.614735842E-1	-1.597365588E-1
1.482397916E0	-2.064663768E-1	6.629219651E-1	-1.401894391E-1
1.490800936E0	-2.066190839E-1	3.629959822E-1	-1.316375881E-1
1.499203957E0	-2.093679011E-1	1.012479365E-1	-1.421747059E-1
1.507606978E0	-2.050919682E-1	-1.553079188E-1	-1.615691036E-1
1.516009999E0	-2.011214644E-1	-4.408790171E-1	-1.702736765E-1
1.524413020E0	-2.078407854E-1	-7.293516397E-1	-1.696628332E-1
1.532816041E0	-2.255553454E-1	-9.969027042E-1	-1.600419879E-1
1.541219061E0	-2.278460264E-1	-1.263384819E0	-1.440072358E-1
1.549622082E0	-2.458660156E-1	-1.449693203E0	-1.301104724E-1
1.558025103E0	-2.582356930E-1	-1.510625243E0	-1.211004704E-1
1.566428124E0	-2.348707765E-1	-1.445875406E0	-8.964183182E-2
1.574831145E0	-1.977618039E-1	-1.244601250E0	-3.466558084E-2
1.583234166E0	-1.525591016E-1	-9.275715351E-1	1.420219894E-2
1.591637186E0	-1.134648770E-1	-5.424323678E-1	3.313846514E-2
1.600040207E0	-1.211004704E-1	-1.336228400E-1	1.572931744E-2
1.608443228E0	-1.608055383E-1	1.826433241E-1	-1.603474095E-2
1.616846249E0	-2.092151791E-1	3.313846290E-1	-8.857285231E-2
1.625249270E0	-2.284568697E-1	3.278722763E-1	-1.695101112E-1
1.633652291E0	-2.324273884E-1	2.634278834E-1	-1.614163816E-1
1.642055311E0	-2.321219593E-1	1.600419879E-1	-6.704048812E-2
1.650458332E0	-2.415900975E-1	2.764083818E-2	4.550812021E-2
1.658861353E0	-2.550287247E-1	-1.154501289E-1	1.249182671E-1
1.667264374E0	-2.553341687E-1	-2.394521236E-1	1.678302884E-1
1.675667395E0	-2.402156889E-1	-3.384093940E-1	1.860029846E-1
1.684070416E0	-2.247917950E-1	-3.979669809E-1	1.872246861E-1
1.692473436E0	-2.247917950E-1	-4.210264683E-1	1.934858710E-1
1.700876457E0	-2.241809368E-1	-4.268295169E-1	2.012741715E-1
1.709279478E0	-2.324273884E-1	-3.727695346E-1	2.125748396E-1
1.717682499E0	-2.603736520E-1	-2.444916219E-1	2.452551723E-1
1.726085520E0	-2.895416021E-1	-6.291726977E-2	2.510582209E-1
1.734488541E0	-2.948864996E-1	1.203369126E-1	2.231119573E-1
1.742891561E0	-2.800734639E-1	2.678565085E-1	1.710372269E-1
1.751294582E0	-2.634278834E-1	3.310792148E-1	1.440072358E-1
1.759697603E0	-2.484621257E-1	3.370349705E-1	1.411057115E-1
1.768100624E0	-2.483094037E-1	3.060344756E-1	1.469087601E-1
1.776503645E0	-2.486148328E-1	2.733541429E-1	1.635543555E-1
1.784906666E0	-2.522799075E-1	2.119639963E-1	2.012741715E-1
1.793309686E0	-2.709107697E-1	1.082726792E-1	2.405211031E-1
1.801712707E0	-2.666348219E-1	3.710897267E-2	2.533488870E-1
1.810115728E0	-2.440334857E-1	6.047387794E-2	2.192941606E-1
1.818518749E0	-2.295258641E-1	1.470614821E-1	1.565296054E-1
1.826921770E0	-2.289150059E-1	2.367033064E-1	1.159082651E-1
1.835324791E0	-2.223484069E-1	2.922904193E-1	1.085781008E-1
1.843727811E0	-2.006633282E-1	3.035911024E-1	1.110214889E-1
1.852130832E0	-1.937913001E-1	2.754921019E-1	1.433963925E-1
1.860533853E0	-2.084516287E-1	2.510582209E-1	1.832541823E-1
1.868936874E0	-2.168507725E-1	2.759502530E-1	1.968455315E-1
1.877339895E0	-1.956238300E-1	3.309265077E-1	1.927223057E-1
1.885742916E0	-1.714953631E-1	4.014793634E-1	1.936385781E-1
1.894145936E0	-1.860029846E-1	4.074351192E-1	1.997470558E-1
1.902548957E0	-2.053973973E-1	4.454603493E-1	2.136438340E-1
1.910951978E0	-1.919587553E-1	4.578300118E-1	2.264716178E-1
1.919354999E0	-1.901262105E-1	4.143071473E-1	2.273878902E-1
1.927758020E0	-2.047865391E-1	3.662029207E-1	2.312056869E-1
1.936161041E0	-2.212794125E-1	4.109475017E-1	2.148655206E-1
1.944564061E0	-2.131856978E-1	4.532486796E-1	1.927223057E-1
1.952967082E0	-1.881409585E-1	4.263713956E-1	1.953184158E-1
1.961370103E0	-1.916533262E-1	3.732276857E-1	1.950129867E-1
1.969773124E0	-1.834068894E-1	3.521534503E-1	1.979145110E-1
1.978176145E0	-1.670667231E-1	3.588727713E-1	2.079934925E-1
1.986579166E0	-1.597365588E-1	3.871244490E-1	1.994416267E-1
1.994982186E0	-1.583621502E-1	3.608580232E-1	1.475196183E-1
2.003385207E0	-1.247655526E-1	3.852919042E-1	1.218640283E-1
2.011788228E0	-1.130067408E-1	3.103103936E-1	1.716480851E-1
2.020191249E0	-1.137702987E-1	2.150182426E-1	1.889045089E-1
2.028594270E0	-1.053711548E-1	1.191152185E-1	1.966928244E-1
2.036997291E0	-9.941539168E-2	8.154810965E-2	1.966928244E-1
2.045400311E0	-9.284878522E-2	2.290677279E-2	2.101314515E-1
2.053803332E0	-7.711946964E-2	-1.649287529E-2	2.139492482E-1
2.062206353E0	-5.604523420E-2	-2.657185495E-2	2.113531530E-1
2.070609374E0	-4.153761268E-2	-3.161134571E-2	2.090624720E-1
2.079012395E0	-2.825168520E-2	-4.260659590E-2	1.991362125E-1
2.087415416E0	-9.009997360E-3	-3.771981969E-2	1.834068894E-1
2.095818436E0	9.620844387E-3	-2.137965336E-2	1.556133330E-1
2.104221457E0	2.046338283E-2	-1.801999472E-2	1.294996142E-1
2.112624478E0	3.329117596E-2	-4.382828996E-2	1.267508119E-1
2.121027499E0	4.306473210E-2	-8.215895295E-2	1.247655526E-1
2.129430520E0	4.718795046E-2	-1.174353883E-1	1.119377613E-1
2.137833541E0	6.032116711E-2	-1.296523362E-1	9.300149232E-2
2.146236561E0	6.978929788E-2	-1.186570823E-1	7.452336699E-2
2.154639582E0	7.620319724E-2	-9.849911928E-2	6.215370819E-2
2.163042603E0	8.108997345E-2	-9.788827598E-2	5.940489471E-2
2.171445624E0	8.582404256E-2	-1.101052165E-1	6.704048812E-2
2.179848645E0	8.582404256E-2	-1.113269106E-1	7.696675509E-2
2.188251666E0	9.407047927E-2	-1.023169160E-1	7.528692484E-2
2.196654686E0	1.015533581E-1	-9.972081333E-2	7.925742865E-2
2.205057707E0	1.096470803E-1	-1.195733473E-1	8.292251825E-2
2.213460728E0	1.218640283E-1	-1.467560530E-1	7.269082218E-2
2.221863749E0	1.354553849E-1	-1.594311297E-1	6.245913357E-2
2.230266770E0	1.501157135E-1	-1.606528312E-1	5.848862603E-2
2.238669791E0	1.621799469E-1	-1.585148573E-1	5.176930502E-2
2.247072811E0	1.667613089E-1	-1.617218107E-1	4.275930673E-2
2.255475832E0	1.774511337E-1	-1.667613089E-1	3.771981969E-2
2.263878853E0	1.849340051E-1	-1.809635013E-1	4.214845970E-2
2.272281874E0	1.876828223E-1	-1.840177327E-1	4.092676565E-2
2.280684895E0	1.898207814E-1	-1.632489264E-1	3.512371704E-2
2.289087916E0	2.024958730E-1	-1.397313178E-1	2.993151546E-2
2.297490936E0	2.137965411E-1	-1.333174109E-1	2.305948362E-2
2.305893957E0	2.241809368E-1	-1.349972486E-1	9.620844387E-3
2.314296978E0	2.379250079E-1	-1.302631795E-1	-3.817795310E-3
2.322699999E0	2.495311052E-1	-1.133121699E-1	-1.435491070E-2
2.331103020E0	2.542651594E-1	-9.254335612E-2	-3.237490356E-2
2.339506041E0	2.553341687E-1	-6.062658876E-2	-5.085303262E-2
2.347909061E0	2.542651594E-1	-2.183778957E-2	-6.368082762E-2
2.356312082E0	2.499892414E-1	4.581354558E-3	-7.238540053E-2
2.364715103E0	2.454078794E-1	1.130067464E-2	-7.452336699E-2
2.373118124E0	2.354816198E-1	1.908897609E-2	-7.009471953E-2
2.381521145E0	2.281514555E-1	2.962609194E-2	-6.856760383E-2
2.389924166E0	2.309002578E-1	3.848337755E-2	-9.223793447E-2
2.398327186E0	2.281514555E-1	1.313321572E-2	-1.212531775E-1
2.406730207E0	2.128802687E-1	-4.169032723E-2	-1.281252056E-1
2.415133228E0	2.046338320E-1	-9.513945878E-2	-1.229330078E-1
2.423536249E0	1.959292591E-1	-1.504211426E-1	-1.079672500E-1
2.431939270E0	1.823379099E-1	-2.038702667E-1	-7.849387079E-2
2.440342291E0	1.673721522E-1	-2.142546773E-1	-3.787253052E-2
2.448745311E0	1.568350345E-1	-1.965401024E-1	-1.679830020E-3
2.457148332E0	1.516428292E-1	-1.798945218E-1	1.939439960E-2
2.465551353E0	1.495048702E-1	-1.711899489E-1	1.908897609E-2
2.473954374E0	1.498102844E-1	-1.537808031E-1	1.267508045E-2
2.482357395E0	1.491994411E-1	-1.409530044E-1	1.710372418E-2
2.490760416E0	1.441599578E-1	-1.349972486E-1	2.382304333E-2
2.499163436E0	1.420219839E-1	-1.403421611E-1	3.497100621E-2
2.507566457E0	1.423274130E-1	-1.447708011E-1	4.917320609E-2
2.515969478E0	1.414111406E-1	-1.354553849E-1	6.597150117E-2
2.524372499E0	1.337755471E-1	-1.035386100E-1	8.047912270E-2
2.532775520E0	1.342336833E-1	-7.330167294E-2	8.231166750E-2
2.541178541E0	1.368297935E-1	-7.696675509E-2	6.826218218E-2
2.549581561E0	1.363716573E-1	-1.157555580E-1	5.528167635E-2
2.557984582E0	1.337755471E-1	-1.519482583E-1	6.016845629E-2
2.566387603E0	1.330119967E-1	-1.583621502E-1	7.391251624E-2
2.574790624E0	1.325538605E-1	-1.585148573E-1	9.498675168E-2
2.583193645E0	1.278197914E-1	-1.513374150E-1	1.148392856E-1
2.591596666E0	1.270562261E-1	-1.265980899E-1	1.316375881E-1
2.599999686E0	1.337755471E-1	-9.819369763E-2	1.464506239E-1
2.608402707E0	1.539335102E-1	-6.245913357E-2	1.582094431E-1
2.616805728E0	1.806580722E-1	-2.443389036E-2	1.745496094E-1
2.625208749E0	1.673721522E-1	-2.626643144E-2	1.881409585E-1
2.633611770E0	1.401894391E-1	-4.550812021E-2	1.814216375E-1
2.642014791E0	1.226275861E-1	-5.161659420E-2	1.785201132E-1
2.650417811E0	1.218640283E-1	-1.832541777E-3	1.743968874E-1
2.658820832E0	1.175880954E-1	4.138490185E-2	1.588202864E-1
2.667223853E0	1.056765765E-1	4.947862774E-2	1.421747059E-1
2.675626874E0	9.559759498E-2	3.237490356E-2	1.403421611E-1
2.684029895E0	9.804098308E-2	2.183778957E-2	1.588202864E-1
2.692432916E0	9.513945878E-2	7.635590620E-3	1.881409585E-1
2.700835936E0	9.071081877E-2	6.108472589E-4	2.078407854E-1
2.709238957E0	8.002099395E-2	3.359660041E-3	2.110477239E-1
2.717641978E0	7.711946964E-2	2.183778957E-2	2.053973973E-1
2.726044999E0	7.574506104E-2	5.222744122E-2	1.960819662E-1
2.734448020E0	6.887302548E-2	8.551861346E-2	1.890572309E-1
2.742851041E0	6.322269142E-2	1.058292910E-1	1.866138428E-1
2.751254061E0	5.879404768E-2	1.062874198E-1	1.837123185E-1
2.759657082E0	6.016845629E-2	7.895200700E-2	1.779092699E-1
2.768060103E0	5.741964281E-2	3.161134571E-2	1.840177327E-1
2.776463124E0	5.467082933E-2	-4.275931045E-3	2.023431510E-1
2.784866145E0	4.993676394E-2	-1.191152167E-2	2.176143378E-1
2.793269166E0	4.963133857E-2	-2.137965523E-3	2.290677279E-1
2.801672186E0	4.718795046E-2	2.336490713E-2	2.415900975E-1
2.810075207E0	4.657710344E-2	6.077930331E-2	2.484621257E-1
2.818478228E0	4.840964451E-2	1.007898003E-1	2.599155009E-1
2.826881249E0	6.597150117E-2	1.536280811E-1	2.728960216E-1
2.835284270E0	7.559234649E-2	1.762294322E-1	2.872509360E-1
2.843687291E0	6.872031838E-2	1.612636745E-1	2.898470163E-1
2.852090311E0	5.848862603E-2	1.168245375E-1	2.843494117E-1
2.860493332E0	4.795150831E-2	7.834116369E-2	2.849602401E-1
2.868896353E0	4.963133857E-2	7.513421029E-2	2.864873707E-1
2.877299374E0	4.657710344E-2	8.689302206E-2	2.852656841E-1
2.885702395E0	4.581354558E-2	9.162709117E-2	2.840439677E-1
2.894105416E0	5.405998230E-2	8.429691941E-2	2.796153426E-1
2.902508436E0	5.161659420E-2	8.964183182E-2	2.785463631E-1
2.910911457E0	3.665083647E-2	9.498675168E-2	2.786990702E-1
2.919314478E0	3.359659761E-2	8.674030751E-2	2.683146596E-1
2.927717499E0	3.237490356E-2	6.704048812E-2	2.435753495E-1
2.936120520E0	3.298575059E-2	5.115845799E-2	2.145601064E-1
2.944523541E0	2.993151546E-2	5.008947477E-2	1.872246861E-1
2.952926561E0	2.657185495E-2	6.536065787E-2	1.711899489E-1
2.961329582E0	2.504473738E-2	9.009996802E-2	1.594311297E-1
2.969732603E0	2.886253223E-2	1.075091213E-1	1.505738497E-1
2.978135624E0	4.367557913E-2	9.681928903E-2	1.360662282E-1
2.986538645E0	4.627167806E-2	7.437065244E-2	1.094943732E-1
2.994941666E0	5.024218559E-2	5.344913527E-2	8.322793990E-2
3.003344686E0	5.665608495E-2	1.007897966E-2	6.581879407E-2
3.011747707E0	5.008947477E-2	-3.756710514E-2	3.588727489E-2
3.020150728E0	4.382828996E-2	-7.559234649E-2	-2.748812549E-3
3.028553749E0	4.413371533E-2	-9.300149232E-2	-3.298575059E-2
3.036956770E0	4.535540938E-2	-9.086353332E-2	-5.070032179E-2
3.045359791E0	4.566083103E-2	-9.376505762E-2	-6.536065787E-2
3.053762811E0	4.046862945E-2	-9.620844573E-2	-8.383878320E-2
3.062165832E0	4.001049697E-2	-9.437590092E-2	-1.029277667E-1
3.070568853E0	4.031591862E-2	-9.391776472E-2	-1.302631795E-1
3.078971874E0	3.741439432E-2	-1.119377613E-1	-1.565296054E-1
3.087374895E0	3.619270027E-2	-1.333174109E-1	-1.757712960E-1
3.095777916E0	4.001049697E-2	-1.577513069E-1	-1.881409585E-1
3.104180936E0	4.199574888E-2	-1.789782494E-1	-2.087570578E-1
3.112583957E0	4.718795046E-2	-1.959292591E-1	-2.319692522E-1
3.120986978E0	5.222744122E-2	-2.162399292E-1	-2.473931462E-1
3.129389999E0	5.589252338E-2	-2.330382317E-1	-2.716743052E-1
3.137793020E0	5.451811850E-2	-2.603736520E-1	-2.958027720E-1
3.146196041E0	5.405998230E-2	-2.806843221E-1	-3.223746419E-1
3.154599061E0	5.451811850E-2	-2.765611112E-1	-3.449759781E-1
3.163002082E0	5.314370990E-2	-2.498365343E-1	-3.574983478E-1
3.171405103E0	5.115845799E-2	-2.092151791E-1	-3.700207174E-1
3.179808124E0	4.902049154E-2	-1.708845198E-1	-3.869717419E-1
3.188211145E0	4.672981426E-2	-1.493521482E-1	-4.059080184E-1
3.196614166E0	4.779879749E-2	-1.437018216E-1	-4.193466306E-1
3.205017186E0	4.749337584E-2	-1.462979168E-1	-4.285093546E-1
3.213420207E0	4.260659590E-2	-1.488940120E-1	-4.298837483E-1
3.221823228E0	3.206948191E-2	-1.522536725E-1	-4.297310412E-1
