"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
3.879499100E-1	9.152546525E-2	9.857233047E0	3.990031779E-1
3.963529310E-1	-9.451649338E-2	9.757332802E0	3.008974493E-1
4.047559510E-1	-1.926222295E-1	9.696913719E0	1.345962733E-1
4.131589720E-1	-1.794617027E-1	9.743574142E0	2.572284266E-2
4.215619930E-1	-1.902294010E-1	9.820143700E0	1.597209126E-1
4.299650140E-1	-2.219343036E-1	9.815957069E0	3.493520916E-1
4.383680350E-1	-1.806581169E-1	9.733404160E0	4.959124923E-1
4.467710560E-1	6.460621208E-2	9.660423279E0	4.707878530E-1
4.551740760E-1	2.907279432E-1	9.681958199E0	4.408775866E-1
4.635770970E-1	2.368894368E-1	9.733404160E0	4.624129832E-1
4.719801180E-1	-8.494520187E-2	9.733404160E0	2.572284341E-1
4.803831390E-1	-2.081755698E-1	9.772287369E0	-1.196411345E-2
4.887861600E-1	3.110669367E-2	9.868598938E0	-2.219343036E-1
4.971891810E-1	2.871387303E-1	9.937392235E0	-2.243271172E-1
5.055922010E-1	2.368894368E-1	9.840482712E0	-7.477571070E-2
5.139952220E-1	2.434697002E-1	9.745966911E0	-6.400800496E-2
5.223982430E-1	3.409772217E-1	9.795618057E0	2.691925503E-2
5.308012640E-1	2.889333367E-1	9.818947792E0	1.417747438E-1
5.392042850E-1	2.159522474E-1	9.793823242E0	2.201396823E-1
5.476073060E-1	2.201396823E-1	9.732806206E0	4.241278172E-1
5.560103260E-1	3.643072546E-1	9.624530792E0	4.606183469E-1
5.644133470E-1	4.498506486E-1	9.552147865E0	2.057827413E-1
5.728163680E-1	2.811566591E-1	9.635896683E0	1.597209126E-1
5.812193890E-1	1.310070455E-1	9.761520386E0	1.854437590E-1
5.896224100E-1	2.183450609E-1	9.872786522E0	2.392822653E-1
5.980254310E-1	3.738785386E-1	9.938589096E0	3.774677813E-1
6.064284510E-1	4.061816335E-1	9.833903313E0	6.658028960E-1
6.148314720E-1	4.450650215E-1	9.653244972E0	8.590233326E-1
6.232344930E-1	5.886343718E-1	9.622138023E0	8.805587292E-1
6.316375140E-1	7.501499057E-1	9.751948357E0	7.668996453E-1
6.400405350E-1	6.646065116E-1	9.875777245E0	6.394818425E-1
6.484435560E-1	4.654040039E-1	9.953543663E0	4.109672904E-1
6.568465760E-1	4.043870270E-1	1.002054310E1	3.661018610E-1
6.652495970E-1	5.252245665E-1	9.979865074E0	5.706881881E-1
6.736526180E-1	7.082754970E-1	9.878767967E0	7.549355626E-1
6.820556390E-1	8.488538265E-1	9.842277527E0	1.046261668E0
6.904586600E-1	8.745766878E-1	9.864411354E0	1.094716311E0
6.988616810E-1	8.327022791E-1	9.858428955E0	9.056833982E-1
7.072647010E-1	8.620143533E-1	9.811769485E0	8.841479421E-1
7.156677220E-1	8.913264275E-1	9.787242889E0	8.823533654E-1
7.240707430E-1	8.811569214E-1	9.769296646E0	6.765705943E-1
7.324737640E-1	9.182456732E-1	9.755537987E0	6.245267391E-1
7.408767850E-1	8.560323119E-1	9.719047546E0	6.418746710E-1
7.492798060E-1	6.245267391E-1	9.657432556E0	6.538388133E-1
7.576828260E-1	4.139583111E-1	9.671191216E0	6.640082598E-1
7.660858470E-1	3.708875179E-1	9.701699257E0	5.952146053E-1
7.744888680E-1	4.103690982E-1	9.722038269E0	7.016952634E-1
7.828918890E-1	3.266202807E-1	9.695717812E0	7.944171429E-1
7.912949100E-1	2.745763958E-1	9.623932838E0	9.218349457E-1
7.996979310E-1	3.182454109E-1	9.600603104E0	1.016351461E0
8.081009510E-1	2.488535494E-1	9.562317848E0	8.656035662E-1
8.165039720E-1	2.009970993E-1	9.605986595E0	7.411768436E-1
8.249069930E-1	2.099701911E-1	9.629914284E0	8.213363886E-1
8.333100140E-1	2.434697002E-1	9.560523033E0	9.038887620E-1
8.417130350E-1	4.133601189E-1	9.576076508E0	8.147560954E-1
8.501160560E-1	6.969096065E-1	9.756733894E0	7.202396393E-1
8.585190760E-1	7.770691514E-1	9.903294563E0	6.753742099E-1
8.669220970E-1	5.778666735E-1	9.824930191E0	6.412764788E-1
8.753251180E-1	4.773681164E-1	9.713663101E0	5.066801906E-1
8.837281390E-1	4.450650215E-1	9.723833084E0	3.906283081E-1
8.921311600E-1	5.401797295E-1	9.826126099E0	7.118647546E-2
9.005341810E-1	8.638089895E-1	9.943972588E0	1.322034448E-1
9.089372010E-1	1.063011408E0	9.876974106E0	2.913261652E-1
9.173402220E-1	1.211964726E0	9.716654778E0	5.240281820E-1
9.257432430E-1	1.258624673E0	9.671789169E0	6.885347366E-1
9.341462640E-1	1.139581800E0	9.703494072E0	6.478567123E-1
9.425492850E-1	9.517452121E-1	9.745368004E0	6.005984545E-1
9.509523060E-1	7.543373108E-1	9.750752449E0	6.825526357E-1
9.593553260E-1	7.680960894E-1	9.719047546E0	6.323033571E-1
9.677583470E-1	9.966106415E-1	9.746564865E0	6.801598072E-1
9.761613680E-1	1.076171994E0	9.736993790E0	7.501499057E-1
9.845643890E-1	8.608179688E-1	9.605986595E0	6.921239495E-1
9.929674100E-1	6.514459848E-1	9.588638306E0	6.412764788E-1
1.001370431E0	6.125625968E-1	9.686145782E0	6.705885530E-1
1.009773451E0	6.610172391E-1	9.754940033E0	7.345965505E-1
1.018176472E0	6.634100676E-1	9.699904442E0	8.434699774E-1
1.026579493E0	5.928218365E-1	9.600004196E0	8.093722463E-1
1.034982514E0	5.156532526E-1	9.579665184E0	8.021938205E-1
1.043385535E0	5.312066078E-1	9.641879082E0	7.208378315E-1
1.051788556E0	6.891329288E-1	9.695717812E0	6.448656917E-1
1.060191576E0	8.291130662E-1	9.719047546E0	6.233302951E-1
1.068594597E0	8.943174481E-1	9.734601021E0	6.550351977E-1
1.076997618E0	8.668000102E-1	9.751350403E0	5.521438122E-1
1.085400639E0	7.842476368E-1	9.776474953E0	3.637090325E-1
1.093803660E0	7.112665176E-1	9.783653259E0	4.223332107E-1
1.102206681E0	6.723831892E-1	9.649655342E0	5.443671346E-1
1.110609701E0	6.681957245E-1	9.639486313E0	7.399803996E-1
1.119012722E0	5.575276613E-1	9.677172661E0	1.103091240E0
1.127415743E0	2.542374134E-1	9.708877563E0	1.226321578E0
1.135818764E0	-8.973085135E-2	9.705288887E0	1.214357495E0
1.144221785E0	-3.433700502E-1	9.695717812E0	1.332203984E0
1.152624806E0	-5.491527915E-1	9.649057388E0	1.322632670E0
1.161027826E0	-8.039883971E-1	9.702896118E0	1.232901812E0
1.169430847E0	-1.014556766E0	9.836296082E0	1.517647743E0
1.177833868E0	-1.172483087E0	9.893723488E0	1.972882271E0
1.186236889E0	-1.398006678E0	9.878767967E0	2.199602127E0
1.194639910E0	-1.660020709E0	9.990633011E0	2.079961061E0
1.203042931E0	-1.770688772E0	1.029272652E1	1.663609982E0
1.211445951E0	-1.549352646E0	1.075214863E1	1.232303619E0
1.219848972E0	-1.044467092E0	1.126122189E1	9.272187948E-1
1.228251993E0	-4.929214716E-1	1.179302597E1	8.769695163E-1
1.236655014E0	-2.961117923E-1	1.233918858E1	8.799605370E-1
1.245058035E0	-3.577269912E-1	1.291406345E1	6.131607890E-1
1.253461056E0	-7.160521746E-1	1.297926807E1	1.794616938E0
1.261864076E0	-1.710868239E0	1.140359497E1	2.196012974E0
1.270267097E0	-1.689931035E0	1.008036327E1	5.078766346E-1
1.278670118E0	-1.030708313E0	9.620942116E0	2.937189937E-1
1.287073139E0	-2.566302419E-1	8.845666885E0	1.425524116E0
1.295476160E0	2.135594189E-1	8.479565620E0	1.619940877E0
1.303879181E0	2.530409992E-1	8.642276764E0	9.206385016E-1
1.312282201E0	-2.691925466E-1	8.533403397E0	2.871387079E-2
1.320685222E0	-5.419743061E-1	8.221738815E0	-1.249053478E0
1.329088243E0	-3.906283081E-1	8.522037506E0	-1.158724308E0
1.337491264E0	-7.645068169E-1	8.354539871E0	-7.220342159E-1
1.345894285E0	-6.807580590E-1	8.279764175E0	-1.298106313E0
1.354297306E0	-4.666004330E-2	8.818747520E0	-2.103291035E0
1.362700326E0	3.942175210E-1	9.330811501E0	-1.840080619E0
1.371103347E0	4.683950245E-1	9.564111710E0	-1.756929994E0
1.379506368E0	4.426721856E-2	9.693922997E0	-2.109871387E0
1.387909389E0	-7.118647099E-1	9.549157143E0	-2.529213428E0
1.396312410E0	-1.304088354E0	8.922237396E0	-3.032304525E0
1.404715431E0	-8.943174481E-1	8.590831757E0	-3.512065411E0
1.413118451E0	2.809173822E0	6.014359951E0	-9.248259664E-1
1.421521472E0	1.181695461E1	7.261618614E0	-9.348159790E0
1.429924493E0	1.798565102E1	1.001156998E1	-2.035095692E0
1.438327514E0	2.480160713E1	7.777870178E0	-1.064267731E1
1.446730535E0	3.193461037E1	1.392144203E1	-8.863015175E0
1.455133556E0	2.101137543E1	1.467039585E1	9.643074989E0
1.463536576E0	3.982853174E0	7.545766354E0	1.081316566E1
1.471939597E0	-1.097587776E1	4.855635166E0	3.832105398E0
1.480342618E0	-1.478704548E1	7.989036560E0	1.674975872E0
1.488745639E0	-8.270791054E0	1.133300591E1	-2.442473650E0
1.497148660E0	-2.803789854E0	1.184985638E1	-3.562912941E0
1.505551681E0	7.058826685E-1	1.141735363E1	-3.146561682E-1
1.513954701E0	2.572882652E0	1.030947590E1	1.257428288E0
1.522357722E0	3.643670797E0	9.039485931E0	1.440479279E0
1.530760743E0	4.651647091E0	8.980263710E0	1.564307809E0
1.539163764E0	4.503292084E0	9.806983948E0	1.331605792E0
1.547566785E0	2.806781054E0	1.047757244E1	7.405785918E-1
1.555969806E0	7.555337548E-1	1.029870892E1	2.255235314E-1
1.564372826E0	-5.802594870E-2	9.832706451E0	-4.079762697E-1
1.572775847E0	1.537388563E-1	9.820143700E0	-5.796613097E-1
1.581178868E0	5.401797295E-1	1.005823040E1	-5.120640397E-1
1.589581889E0	9.080761671E-1	1.012582684E1	-8.853443712E-2
1.597984910E0	1.258026481E0	9.935597420E0	6.999006271E-1
1.606387931E0	1.418943882E0	9.659825325E0	1.066002488E0
1.614790951E0	1.428515077E0	9.457033157E0	1.049850941E0
1.623193972E0	1.314257860E0	9.324830055E0	9.248259664E-1
1.631596993E0	1.029511929E0	9.270393372E0	8.303094506E-1
1.640000014E0	7.058826685E-1	9.354142189E0	6.538388133E-1
1.648403035E0	4.606183469E-1	9.557532310E0	4.199403822E-1
1.656806056E0	3.236292601E-1	9.739386559E0	2.458625287E-1
1.665209076E0	3.643072546E-1	9.763913155E0	3.320041299E-1
1.673612097E0	5.874379873E-1	9.635896683E0	5.401797295E-1
1.682015118E0	9.804590940E-1	9.540781975E0	7.692924738E-1
1.690418139E0	1.415952802E0	9.682557106E0	9.128618240E-1
1.698821160E0	1.600200176E0	9.903294563E0	1.001994491E0
1.707224181E0	1.370489120E0	9.976275444E0	9.026923180E-1
1.715627201E0	1.027119160E0	1.008574772E1	8.123632669E-1
1.724030222E0	8.859425783E-1	1.017846966E1	5.862415433E-1
1.732433243E0	9.499505758E-1	1.007797050E1	3.696911037E-1
1.740836264E0	9.672985673E-1	9.834501266E0	9.690931439E-2
1.749239285E0	9.631111026E-1	9.535398483E0	2.518445849E-1
1.757642306E0	1.113858938E0	9.439086914E0	7.686942816E-1
1.766045326E0	1.130010486E0	9.623334885E0	7.274180651E-1
1.774448347E0	8.739784956E-1	9.899106979E0	6.484549642E-1
1.782851368E0	5.048855543E-1	1.000020409E1	4.396811724E-1
1.791254389E0	1.208375469E-1	1.004327488E1	6.981059909E-1
1.799657410E0	-2.237289101E-1	1.011565781E1	1.327418327E0
1.808060431E0	-4.636093974E-1	1.039501953E1	1.347159147E0
1.816463451E0	-5.312066078E-1	1.076471043E1	1.084546804E0
1.824866472E0	-5.036891699E-1	1.103151035E1	9.667003751E-1
1.833269493E0	-4.677968323E-1	1.112004471E1	9.403793216E-1
1.841672514E0	-4.115654826E-1	1.120917797E1	8.967102766E-1
1.850075535E0	-2.141576260E-1	1.151246834E1	1.106082320E0
1.858478556E0	4.426721856E-2	1.118106174E1	1.458425403E0
1.866881576E0	6.957131624E-1	1.087896824E1	-8.913264424E-2
1.875284597E0	1.561316729E0	1.078445148E1	-2.931207791E-2
1.883687618E0	2.435295343E0	1.028794098E1	1.908276081E-1
1.892090639E0	3.139981508E0	9.926026344E0	-1.393819153E-1
1.900493660E0	2.843869686E0	9.755537987E0	6.879365444E-2
1.908896681E0	9.511470199E-1	9.506684303E0	4.887340367E-1
1.917299701E0	-2.124228239E0	8.763712883E0	8.027920127E-1
1.925702722E0	-4.579264164E0	7.237092018E0	5.377869010E-1
1.934105743E0	-4.443471432E0	6.835696220E0	4.289134443E-1
1.942508764E0	-2.650051117E0	7.093522549E0	7.752745152E-1
1.950911785E0	-1.003789067E0	7.934001446E0	7.830511928E-1
1.959314806E0	-4.719842672E-1	8.922835350E0	9.978070259E-1
1.967717826E0	-4.534398913E-1	9.315258980E0	5.264210105E-1
1.976120847E0	-1.136590764E-1	9.630513191E0	-3.200400174E-1
1.984523868E0	3.284149170E-1	9.808179855E0	4.773681164E-1
1.992926889E0	2.225325108E-1	9.373284340E0	4.211367965E-1
2.001329910E0	9.750752151E-2	9.365508080E0	-3.792623878E-1
2.009732931E0	8.015955985E-2	9.811769485E0	-5.629115105E-1
2.018135951E0	-2.213360928E-2	1.001874828E1	-3.463610709E-1
2.026538972E0	5.413761139E-1	9.351150513E0	1.838286042E0
2.034941993E0	4.135993958E0	6.726224422E0	4.851447940E-1
2.043345014E0	1.102493000E1	8.627322197E0	-4.635495663E0
2.051748035E0	1.440419388E1	8.860622406E0	-2.343171597E0
2.060151056E0	1.861017799E1	5.962316036E0	-7.814958572E0
2.068554076E0	2.719921494E1	9.245268822E0	-1.359362507E1
2.076957097E0	2.446720886E1	1.541276932E1	-9.158528447E-1
2.085360118E0	9.381061554E0	1.183310604E1	1.015753174E1
2.093763139E0	-7.693522930E0	6.420541286E0	3.098107100E0
2.102166160E0	-1.637169266E1	7.735995770E0	2.227119684E0
2.110569181E0	-9.264410973E0	1.123131084E1	1.643869162E0
2.118972201E0	-2.477767944E0	1.172363472E1	-3.130410194E0
2.127375222E0	1.218544960E0	1.111765194E1	-2.231307030E0
2.135778243E0	3.010170937E0	1.059063339E1	9.541380405E-1
2.144181264E0	3.839283943E0	9.406186104E0	1.868196249E0
2.152584285E0	4.454837322E0	9.067003250E0	2.342573404E0
2.160987306E0	3.552145243E0	9.630513191E0	1.715653777E0
2.169390326E0	1.337587833E0	1.005105114E1	2.883351147E-1
2.177793347E0	1.639083475E-1	1.019581699E1	-3.786641955E-1
2.186196368E0	5.168496966E-1	1.008754253E1	-4.307080805E-1
2.194599389E0	1.018744230E0	9.962516785E0	-2.285145670E-1
2.203002410E0	1.079162955E0	1.007019424E1	-1.477568001E-1
2.211405431E0	7.369893789E-1	1.015274620E1	2.733799815E-1
2.219808451E0	6.011967063E-1	1.003789139E1	5.814558864E-1
2.228211472E0	8.321040869E-1	9.881160736E0	1.115653515E0
2.236614493E0	1.202991605E0	9.622138023E0	1.570888042E0
2.245017514E0	1.496710539E0	9.351150513E0	1.527817249E0
2.253420535E0	1.543370605E0	9.230313301E0	1.068395257E0
2.261823556E0	1.377667665E0	9.154939651E0	5.078766346E-1
2.270226576E0	1.177268744E0	9.318249702E0	3.343969584E-1
2.278629597E0	1.019342422E0	9.666405678E0	5.413761139E-1
2.287032618E0	9.451649189E-1	9.793225288E0	7.369893789E-1
2.295435639E0	9.655039310E-1	9.625128746E0	6.143572330E-1
2.303838660E0	9.876375198E-1	9.380462646E0	5.527420044E-1
2.312241681E0	8.273184299E-1	9.217152596E0	7.471588850E-1
2.320644701E0	6.574280262E-1	9.105886459E0	9.056833982E-1
2.329047722E0	5.330012441E-1	9.032307625E0	8.829515576E-1
2.337450743E0	5.120640397E-1	9.481559753E0	1.141974568E0
2.345853764E0	6.628118753E-1	1.047577763E1	1.479362607E0
2.354256785E0	9.487541914E-1	1.138026428E1	1.342971683E0
2.362659806E0	1.185045362E0	1.151904774E1	7.375875711E-1
2.371062826E0	9.637092948E-1	1.022034359E1	-6.759724021E-2
2.379465847E0	5.252245665E-1	9.201001167E0	-1.519442350E-1
2.387868868E0	4.438686073E-1	9.464810371E0	1.345962733E-1
2.396271889E0	6.927221417E-1	1.034776115E1	2.626122832E-1
2.404674910E0	9.427721500E-1	1.082991505E1	1.734796353E-2
2.413077931E0	9.080761671E-1	1.071745300E1	-5.850451589E-1
2.421480951E0	7.609176040E-1	1.040279675E1	-5.533402562E-1
2.429883972E0	7.471588850E-1	1.036750221E1	2.111666054E-1
2.438286993E0	1.026520967E0	1.076351452E1	1.342373490E0
2.446690014E0	1.207179070E0	1.090469074E1	2.594418049E0
2.455093035E0	1.249651670E0	1.091904831E1	1.329213023E0
2.463496056E0	1.536790371E0	1.128814125E1	9.583254457E-1
2.471899076E0	1.637887120E0	1.128993511E1	9.487541914E-1
2.480302097E0	1.714457393E0	1.114397335E1	8.757730722E-1
2.488705118E0	1.875972986E0	1.065224838E1	7.052844763E-1
2.497108139E0	1.986641049E0	1.001575756E1	4.677968323E-1
2.505511160E0	1.809572101E0	9.681958199E0	6.490531564E-1
2.513914181E0	8.991031051E-1	9.685547829E0	7.429714203E-1
2.522317201E0	-1.490130305E0	9.549157143E0	1.832303882E0
2.530720222E0	-4.404588223E0	8.447261810E0	2.190030813E0
2.539123243E0	-6.212365627E0	7.483552933E0	1.965703845E0
2.547526264E0	-6.032904148E0	7.037291527E0	1.438684583E0
2.555929285E0	-3.652045488E0	7.542775154E0	9.254241586E-1
2.564332306E0	-1.884347796E0	8.898907661E0	2.207378894E-1
2.572735326E0	-1.853241086E0	1.018086243E1	8.482556343E-1
2.581138347E0	-3.343371391E0	9.579665184E0	1.536192179E0
2.589541368E0	-3.859024763E0	9.015557289E0	1.657029688E-1
2.597944389E0	-3.108874798E0	9.419944763E0	-7.704889178E-1
2.606347410E0	-2.085345030E0	1.003250694E1	-1.252044439E0
2.614750431E0	-1.125224829E0	1.054457092E1	-1.286740422E0
2.623153451E0	-4.719842672E-1	1.086939716E1	-1.254437327E0
2.631556472E0	-1.184447184E-1	1.082453156E1	-1.310668588E0
2.639959493E0	2.009970993E-1	1.039860916E1	-1.042074203E0
2.648362514E0	1.959123492E0	8.525627136E0	4.564309120E-1
2.656765535E0	8.763114929E0	6.078966141E0	-3.372085333E0
2.665168556E0	2.212643051E1	8.708678246E0	-1.103569794E1
2.673571576E0	3.481736374E1	1.002831936E1	-1.053320503E1
2.681974597E0	4.044528198E1	1.201735306E1	-1.357926846E1
2.690377618E0	2.688216591E1	1.445085430E1	4.392025948E0
2.698780639E0	8.087141991E0	8.569295883E0	1.502752399E1
2.707183660E0	-1.087178993E1	2.648854733E0	2.809173822E0
2.715586681E0	-1.782951927E1	5.416153908E0	-1.782652885E-1
2.723989701E0	-9.796216011E0	1.113141060E1	2.931207791E-2
2.732392722E0	-4.471587181E0	1.298046494E1	-4.747360229E0
2.740795743E0	-1.456032634E0	1.270947742E1	-3.233301640E0
2.749198764E0	1.494915962E0	1.187976646E1	2.434697002E-1
2.757601785E0	3.857230186E0	9.845269203E0	1.176670551E0
2.766004806E0	5.468796253E0	8.668000221E0	1.711466432E0
2.774407826E0	5.180460930E0	9.044869423E0	2.600998163E0
2.782810847E0	2.516052961E0	9.743574142E0	2.032104731E0
2.791213868E0	-2.273181528E-1	1.011745262E1	9.960124493E-1
2.799616889E0	-6.939185858E-1	1.008275604E1	6.155536175E-1
2.808019910E0	-6.520441920E-2	9.808777809E0	5.330012441E-1
2.816422931E0	6.735795736E-1	9.701699257E0	6.299105883E-1
2.824825951E0	1.127019525E0	9.686744690E0	6.825526357E-1
2.833228972E0	1.019342422E0	9.572486877E0	1.076770186E0
2.841631993E0	8.494520187E-1	9.615557671E0	1.288534999E0
2.850035014E0	8.721838593E-1	9.855438232E0	1.360319614E0
2.858438035E0	1.239482164E0	1.000080204E1	9.738788009E-1
2.866841056E0	1.457229018E0	9.914062500E0	6.921239495E-1
2.875244076E0	1.306481123E0	9.606584549E0	4.743770957E-1
2.883647097E0	1.118046403E0	9.412766457E0	3.661018610E-1
2.892050118E0	1.073180914E0	9.370293617E0	3.571287692E-1
2.900453139E0	1.162313581E0	9.452247620E0	5.557330847E-1
2.908856160E0	1.229910851E0	9.451649666E0	7.806583643E-1
2.917259181E0	9.804590940E-1	9.355338097E0	8.901300430E-1
2.925662201E0	7.112665176E-1	9.324830055E0	1.066600680E0
2.934065222E0	5.282155871E-1	9.256035805E0	1.034297585E0
2.942468243E0	5.126622319E-1	9.325428009E0	1.000199914E0
2.950871264E0	6.789634228E-1	9.820742607E0	1.177866936E0
2.959274285E0	8.919246197E-1	1.023649502E1	1.195813060E0
2.967677306E0	1.000798106E0	1.035494041E1	1.020538807E0
2.976080326E0	1.262213945E0	1.070728302E1	9.116654396E-1
2.984483347E0	1.390828133E0	1.089212894E1	6.891329288E-1
2.992886368E0	1.131206870E0	1.023290634E1	-1.657029688E-1
3.001289389E0	7.692924738E-1	9.378668785E0	-6.777670383E-1
3.009692410E0	7.166503668E-1	9.590433121E0	-3.792623878E-1
3.018095431E0	6.137589812E-1	1.041296577E1	-2.087737769E-1
3.026498451E0	5.515456200E-1	1.110209846E1	-1.040877849E-1
3.034901472E0	6.035895348E-1	1.125882912E1	-1.609173268E-1
3.043304493E0	5.724828243E-1	1.116251755E1	2.638086975E-1
3.051707514E0	5.114658475E-1	1.109372425E1	1.016351461E0
3.060110535E0	5.270192027E-1	1.128933716E1	1.823330879E0
3.068513556E0	5.670989752E-1	1.150528908E1	2.483749866E0
3.076916576E0	5.132604837E-1	1.123131084E1	1.453639746E0
3.085319597E0	8.925228715E-1	1.119900799E1	3.637090325E-1
3.093722618E0	1.497906923E0	1.087896824E1	3.966103494E-1
3.102125639E0	2.097907305E0	1.028913784E1	1.962114573E-1
3.110528660E0	2.723630428E0	9.655039787E0	-1.806581169E-1
3.118931681E0	3.173480988E0	9.183652878E0	-5.072783828E-1
3.127334701E0	2.851646423E0	9.240483284E0	-3.050848842E-1
3.135737722E0	1.034895778E0	9.339186668E0	9.332008362E-1
3.144140743E0	-1.925025821E0	8.473583221E0	2.050050735E0
3.152543764E0	-4.533800602E0	7.097112179E0	1.643270969E0
3.160946785E0	-5.156532764E0	6.197410583E0	1.127617717E0
3.169349806E0	-3.940979004E0	6.203392506E0	4.187439680E-1
3.177752826E0	-2.758326292E0	7.448856831E0	-4.163511395E-1
3.186155847E0	-3.132204771E0	8.414361000E0	9.170492887E-1
3.194558868E0	-3.501895905E0	8.177471161E0	1.076770186E0
3.202961889E0	-2.743371248E0	8.328219414E0	1.686939895E-1
3.211364910E0	-1.527219057E0	8.977272034E0	-8.255238086E-2
3.219767931E0	-3.816552162E-1	9.662218094E0	8.494520187E-2
3.228170951E0	6.436693072E-1	1.017547798E1	2.285145670E-1
3.236573972E0	1.353141189E0	1.044945621E1	2.063809484E-1
3.244976993E0	1.465603828E0	1.057926750E1	7.597211748E-2
3.253380014E0	1.058824062E0	1.061276627E1	-2.626122832E-1
3.261783035E0	1.107876897E0	9.801599503E0	1.709671736E0
3.270186056E0	4.746761799E0	5.157131195E0	5.230112076E0
3.278589076E0	2.087857437E1	3.092125177E0	-1.454656696E1
3.286992097E0	4.249353790E1	1.269990635E1	-2.271207428E1
3.295395118E0	3.965744781E1	2.271985054E1	7.908278704E-1
3.303798139E0	1.395075417E1	1.300738430E1	2.177767754E1
3.312201160E0	-1.127498055E1	2.367697954E0	5.841478348E0
3.320604181E0	-2.119801521E1	3.647858143E0	-9.882357717E-1
3.329007201E0	-9.253643036E0	1.100877857E1	2.135594189E-1
3.337410222E0	-2.402393818E0	1.319222927E1	-6.610172749E0
3.345813243E0	-3.517449200E-1	1.198445225E1	-6.496513367E0
3.354216264E0	6.263213158E-1	1.064746284E1	-7.603194118E-1
3.362619285E0	1.991426587E0	8.735597610E0	1.394417405E0
3.371022306E0	5.167898655E0	8.514859200E0	2.287538528E0
3.379425326E0	7.199405193E0	9.797411919E0	3.540779352E0
3.387828347E0	5.522634506E0	1.057328510E1	2.566900492E0
3.396231368E0	1.808375716E0	1.034776115E1	9.302098155E-1
3.404634389E0	-1.160518974E-1	9.770493507E0	2.937189937E-1
3.413037410E0	-7.956135273E-2	9.595218658E0	-3.278166950E-1
