"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
2.636843170E-1	1.649287529E-2	-6.108472589E-3	3.756710514E-2
2.720873380E-1	1.527118124E-2	6.566607859E-3	3.222219273E-2
2.804903590E-1	1.649287529E-2	5.803049076E-3	2.840439789E-2
2.888933800E-1	1.466033421E-2	-3.054236295E-3	2.321219631E-2
2.972964010E-1	1.068982668E-2	-1.099525020E-2	1.924168877E-2
3.056994220E-1	8.551862091E-3	-1.343864016E-2	1.511846948E-2
3.141024420E-1	6.413896102E-3	-6.872031838E-3	1.160609815E-2
3.225054630E-1	4.275931045E-3	1.679830020E-3	5.497625098E-3
3.309084840E-1	3.359660041E-3	2.596100792E-3	-0.000000000E0
3.393115050E-1	4.886778072E-3	2.137965523E-3	-6.261184346E-3
3.477145260E-1	1.053711493E-2	-5.039489828E-3	-8.246437646E-3
3.561175470E-1	1.206423342E-2	-1.603474095E-2	-6.261184346E-3
3.645205670E-1	9.162709117E-3	-1.725643501E-2	-5.039489828E-3
3.729235880E-1	4.734066315E-3	-1.084253844E-2	-6.413896102E-3
3.813266090E-1	4.123218823E-3	-2.443389036E-3	-9.773556143E-3
3.897296300E-1	7.177455351E-3	3.665083554E-3	-1.114796288E-2
3.981326510E-1	1.084253844E-2	2.901524538E-3	-1.206423342E-2
4.065356720E-1	1.130067464E-2	-4.734066315E-3	-1.191152167E-2
4.149386920E-1	1.359135192E-2	-1.374406368E-2	-1.236965694E-2
4.233417130E-1	1.572931744E-2	-1.588202827E-2	-1.343864016E-2
4.317447340E-1	1.328592747E-2	-1.084253844E-2	-1.298050396E-2
4.401477550E-1	1.298050396E-2	-2.596100792E-3	-1.206423342E-2
4.485507760E-1	1.191152167E-2	6.261184346E-3	-1.114796288E-2
4.569537970E-1	1.221694518E-2	7.482878864E-3	-1.023169141E-2
4.653568170E-1	1.084253844E-2	6.261184346E-3	-5.192201585E-3
4.737598380E-1	1.068982668E-2	3.359660041E-3	-2.443389036E-3
4.821628590E-1	1.068982668E-2	1.221694518E-3	7.635590737E-4
4.905658800E-1	1.664558798E-2	-8.704573847E-3	2.748812549E-3
4.989689010E-1	2.550287358E-2	-2.901524492E-2	7.788302377E-3
5.073719220E-1	3.985778242E-2	-5.955760926E-2	1.634016447E-2
5.157749420E-1	5.803048983E-2	-1.029277667E-1	2.611372061E-2
5.241779630E-1	7.345438004E-2	-1.511846930E-1	3.405473381E-2
5.325809840E-1	8.292251825E-2	-1.823379099E-1	3.894151375E-2
5.409840050E-1	8.063183725E-2	-1.782146841E-1	3.970507160E-2
5.493870260E-1	6.673506647E-2	-1.372879148E-1	3.466558084E-2
5.577900470E-1	4.291202128E-2	-6.627693027E-2	2.473931387E-2
5.661930670E-1	1.939439960E-2	1.572931744E-2	1.420219894E-2
5.745960880E-1	5.039489828E-3	9.040539712E-2	6.719320081E-3
5.829991090E-1	0.000000000E0	1.452289373E-1	7.330167107E-3
5.914021300E-1	4.581354442E-4	1.646233350E-1	9.468132630E-3
5.998051510E-1	3.206948051E-3	1.408002973E-1	1.466033421E-2
6.082081720E-1	1.359135192E-2	8.796200156E-2	1.557660475E-2
6.166111920E-1	2.428117767E-2	3.344388679E-2	1.954711229E-2
6.250142130E-1	3.451287001E-2	-7.330167107E-3	2.244863659E-2
6.334172340E-1	4.107947648E-2	-3.329117596E-2	2.580829710E-2
6.418202550E-1	4.474456236E-2	-4.443913698E-2	2.229592577E-2
6.502232760E-1	4.443913698E-2	-4.001049697E-2	2.107422985E-2
6.586262970E-1	4.107947648E-2	-1.725643501E-2	1.863084175E-2
6.670293170E-1	3.756710514E-2	1.252236869E-2	1.679829881E-2
6.754323380E-1	3.771981969E-2	3.863608837E-2	1.435491070E-2
6.838353590E-1	4.077405483E-2	6.001574174E-2	1.679829881E-2
6.922383800E-1	3.939964995E-2	6.627693027E-2	2.092151903E-2
7.006414010E-1	3.726168349E-2	5.818320066E-2	1.634016447E-2
7.090444220E-1	3.145863488E-2	4.001049697E-2	1.282779220E-2
7.174474420E-1	2.886253223E-2	2.168507688E-2	8.399149403E-3
7.258504630E-1	3.145863488E-2	6.261184346E-3	5.192201585E-3
7.342534840E-1	3.344388679E-2	-7.788302377E-3	4.428642802E-3
7.426565050E-1	3.252761811E-2	-1.221694518E-2	4.581354442E-4
7.510595260E-1	2.916795574E-2	-7.024743594E-3	-2.290677279E-3
7.594625470E-1	2.809897438E-2	3.359660041E-3	-1.985253533E-3
7.678655670E-1	2.901524492E-2	9.315420873E-3	-5.803049076E-3
7.762685880E-1	2.886253223E-2	7.330167107E-3	-7.330167107E-3
7.846716090E-1	2.901524492E-2	2.137965523E-3	-9.468132630E-3
7.930746300E-1	2.840439789E-2	-3.665083554E-3	-1.206423342E-2
8.014776510E-1	2.718270384E-2	-9.620844387E-3	-1.435491070E-2
8.098806720E-1	3.054236248E-2	-1.557660475E-2	-1.817270555E-2
8.182836920E-1	2.840439789E-2	-1.985253580E-2	-1.908897609E-2
8.266867130E-1	2.764083818E-2	-2.275406010E-2	-1.893626526E-2
8.350897340E-1	2.672456764E-2	-2.122694254E-2	-2.107422985E-2
8.434927550E-1	2.580829710E-2	-1.817270555E-2	-2.428117767E-2
8.518957760E-1	2.977880463E-2	-2.489202656E-2	-2.825168520E-2
8.602987970E-1	3.176405653E-2	-3.695625812E-2	-3.405473381E-2
8.687018170E-1	2.702999115E-2	-3.726168349E-2	-3.909422457E-2
8.771048380E-1	1.969982497E-2	-2.794626169E-2	-4.001049697E-2
8.855078590E-1	2.290677279E-2	-2.412846684E-2	-3.726168349E-2
8.939108800E-1	2.886253223E-2	-2.947338112E-2	-3.741439432E-2
9.023139010E-1	3.191677108E-2	-3.237490356E-2	-3.649812192E-2
9.107169220E-1	3.008422814E-2	-3.008422814E-2	-3.817795217E-2
9.191199420E-1	2.901524492E-2	-2.031067200E-2	-3.894151375E-2
9.275229630E-1	2.840439789E-2	-9.926267900E-3	-3.909422457E-2
9.359259840E-1	3.130592033E-2	2.748812549E-3	-4.123219103E-2
9.443290050E-1	3.344388679E-2	1.863084175E-2	-4.107947648E-2
9.527320260E-1	3.206948191E-2	3.054236248E-2	-3.909422457E-2
9.611350470E-1	3.634541109E-2	3.222219273E-2	-3.634541109E-2
9.695380670E-1	4.291202128E-2	3.038965166E-2	-2.962609194E-2
9.779410880E-1	5.115845799E-2	2.901524492E-2	-2.214321308E-2
9.863441090E-1	6.062658876E-2	2.382304333E-2	-1.893626526E-2
9.947471300E-1	7.223268598E-2	1.969982497E-2	-1.756185852E-2
1.003150151E0	8.047912270E-2	1.893626526E-2	-1.664558798E-2
1.011553172E0	8.231166750E-2	2.580829710E-2	-1.572931744E-2
1.019956192E0	8.506047726E-2	3.833066672E-2	-1.481304597E-2
1.028359213E0	8.903098851E-2	6.001574174E-2	-9.468132630E-3
1.036762234E0	9.422318637E-2	7.513421029E-2	-1.221694518E-3
1.045165255E0	1.024696305E-1	8.353336155E-2	4.734066315E-3
1.053568276E0	1.107160673E-1	8.124268800E-2	1.221694518E-2
1.061971297E0	1.226275861E-1	6.902574003E-2	1.756185852E-2
1.070374317E0	1.310267299E-1	6.077930331E-2	2.183778957E-2
1.078777338E0	1.360662282E-1	6.245913357E-2	3.329117596E-2
1.087180359E0	1.420219839E-1	8.108997345E-2	5.008947477E-2
1.095583380E0	1.524063945E-1	1.043021679E-1	6.215370819E-2
1.103986401E0	1.653869003E-1	1.160609797E-1	7.207997888E-2
1.112389422E0	1.711899489E-1	1.253764033E-1	8.292251825E-2
1.120792442E0	1.797417998E-1	1.372879148E-1	9.910997003E-2
1.129195463E0	1.973036677E-1	1.437018216E-1	1.267508119E-1
1.137598484E0	2.154763639E-1	1.447708011E-1	1.566823274E-1
1.146001505E0	2.278460264E-1	1.521009654E-1	1.757712960E-1
1.154404526E0	2.382304370E-1	1.731752008E-1	1.887518018E-1
1.162807547E0	2.509055138E-1	1.979145110E-1	1.960819662E-1
1.171210567E0	2.574721277E-1	2.257080674E-1	1.921114624E-1
1.179613588E0	2.524326444E-1	2.420482337E-1	1.834068894E-1
1.188016609E0	2.440334857E-1	2.620534599E-1	1.797417998E-1
1.196419630E0	2.400629669E-1	2.932066917E-1	1.890572309E-1
1.204822651E0	2.428117841E-1	3.182514310E-1	2.092151791E-1
1.213225672E0	2.458660156E-1	3.397837877E-1	2.279987335E-1
1.221628692E0	2.499892414E-1	3.555130959E-1	2.504473627E-1
1.230031713E0	2.518217862E-1	3.695625961E-1	2.823641598E-1
1.238434734E0	2.559449971E-1	3.665083647E-1	3.355078697E-1
1.246837755E0	2.562504113E-1	3.558185399E-1	3.955236077E-1
1.255240776E0	2.504473627E-1	3.477247953E-1	4.523324072E-1
1.263643797E0	2.394521236E-1	3.338280320E-1	5.070032477E-1
1.272046817E0	2.234173864E-1	3.014531136E-1	5.667135715E-1
1.280449838E0	1.986780763E-1	2.857238054E-1	6.268820167E-1
1.288852859E0	1.687465608E-1	2.916795611E-1	6.859814525E-1
1.297255880E0	1.334701329E-1	3.202366829E-1	7.350019813E-1
1.305658901E0	9.376505762E-2	3.689517379E-1	7.611156702E-1
1.314061922E0	5.665608495E-2	4.172086716E-1	7.753179073E-1
1.322464942E0	2.687728032E-2	4.468347728E-1	7.879929543E-1
1.330867963E0	1.374406274E-3	4.584408700E-1	8.014315963E-1
1.339270984E0	-2.122694254E-2	4.735593498E-1	8.134958148E-1
1.347674005E0	-3.313846514E-2	4.663818777E-1	8.275453448E-1
1.356077026E0	-3.726168349E-2	4.558447599E-1	8.377770185E-1
1.364480047E0	-4.856235534E-2	4.921901822E-1	8.244910836E-1
1.372883067E0	-1.731752008E-1	5.749599934E-1	7.606575489E-1
1.381286088E0	-2.880144715E-1	7.101099491E-1	6.195518374E-1
1.389689109E0	-2.478512824E-1	6.783458591E-1	5.399889946E-1
1.398092130E0	-1.658450365E-1	5.404471159E-1	5.147915483E-1
1.406495151E0	-1.432436854E-1	5.137225389E-1	4.645493329E-1
1.414898172E0	-1.896680743E-1	5.784723759E-1	3.921639323E-1
1.423301192E0	-2.501419485E-1	6.838434935E-1	2.904578745E-1
1.431704213E0	-2.831276953E-1	8.070819378E-1	1.565296054E-1
1.440107234E0	-2.864873707E-1	8.886300325E-1	2.244863659E-2
1.448510255E0	-2.678565085E-1	9.071081877E-1	-8.994726092E-2
1.456913276E0	-2.554868758E-1	8.701519370E-1	-1.806580722E-1
1.465316297E0	-2.608317733E-1	7.872294188E-1	-2.582356930E-1
1.473719317E0	-2.761029601E-1	6.817055345E-1	-3.332171738E-1
1.482122338E0	-2.808370292E-1	5.746545792E-1	-4.062134326E-1
1.490525359E0	-2.774773538E-1	4.934118688E-1	-4.694361091E-1
1.498928380E0	-2.667875290E-1	4.382829070E-1	-5.247178078E-1
1.507331401E0	-2.596100867E-1	3.773508966E-1	-5.783196688E-1
1.515734422E0	-2.605263591E-1	2.838912606E-1	-6.319214702E-1
1.524137442E0	-2.597627938E-1	1.676775664E-1	-6.833853722E-1
1.532540463E0	-2.486148328E-1	4.810422286E-2	-7.204943299E-1
1.540943484E0	-2.319692522E-1	-5.650337040E-2	-7.401941419E-1
1.549346505E0	-2.200577259E-1	-1.415638477E-1	-7.421793938E-1
1.557749526E0	-2.159345001E-1	-2.069245130E-1	-7.325585485E-1
1.566152547E0	-2.177670449E-1	-2.443388999E-1	-7.287407517E-1
1.574555567E0	-2.174616307E-1	-2.461714447E-1	-7.363763452E-1
1.582958588E0	-2.099787444E-1	-2.156290859E-1	-7.411104441E-1
1.591361609E0	-1.998997629E-1	-1.884463727E-1	-7.224795818E-1
1.599764630E0	-1.968455315E-1	-1.517955512E-1	-7.009472251E-1
1.608167651E0	-2.082989216E-1	-6.337540597E-2	-6.995728016E-1
1.616570672E0	-2.225011140E-1	4.123219103E-2	-7.113316059E-1
1.624973692E0	-2.313583940E-1	1.495048702E-1	-7.218687534E-1
1.633376713E0	-2.302894145E-1	2.516690791E-1	-7.258392572E-1
1.641779734E0	-2.212794125E-1	3.287885487E-1	-7.183563709E-1
1.650182755E0	-2.058555335E-1	3.744493723E-1	-7.087355256E-1
1.658585776E0	-1.922641695E-1	3.917058110E-1	-7.114843726E-1
1.666988797E0	-1.841704547E-1	3.994941115E-1	-7.211052179E-1
1.675391817E0	-1.797417998E-1	4.004103839E-1	-7.229377031E-1
1.683794838E0	-1.776038408E-1	3.903313875E-1	-7.072083950E-1
1.692197859E0	-1.542389393E-1	3.674246371E-1	-6.829272509E-1
1.700600880E0	-1.223221645E-1	3.313846290E-1	-6.503996253E-1
1.709003901E0	-9.788827598E-2	2.611372173E-1	-6.137487888E-1
1.717406922E0	-9.132166207E-2	2.035648525E-1	-5.899257660E-1
1.725809942E0	-1.091889441E-1	1.982199401E-1	-5.974085927E-1
1.734212963E0	-1.250709742E-1	2.136438340E-1	-6.106945276E-1
1.742615984E0	-1.276670843E-1	2.192941606E-1	-6.161921620E-1
1.751019005E0	-1.149920002E-1	1.994416267E-1	-6.109999418E-1
1.759422026E0	-9.468132257E-2	1.550024897E-1	-5.893148780E-1
1.767825047E0	-6.948387623E-2	7.299624383E-2	-5.525113344E-1
1.776228067E0	-5.268557742E-2	5.039489828E-3	-5.192201734E-1
1.784631088E0	-5.070032179E-2	-8.857285604E-3	-4.958552718E-1
1.793034109E0	-5.299099907E-2	-1.374406274E-3	-4.726430774E-1
1.801437130E0	-5.314370990E-2	1.328592747E-2	-4.451549351E-1
1.809840151E0	-3.451287001E-2	3.970507067E-3	-4.172086716E-1
1.818243172E0	-1.511846948E-2	4.321744293E-2	-4.164451063E-1
1.826646192E0	9.162708884E-4	9.819369763E-2	-3.962871730E-1
1.835049213E0	1.679830020E-3	1.036913246E-1	-3.477247953E-1
1.843452234E0	-1.664558798E-2	1.101052165E-1	-3.171824515E-1
1.851855255E0	-3.512371704E-2	1.426328421E-1	-3.086305857E-1
1.860258276E0	-3.939964995E-2	1.563768983E-1	-2.974826097E-1
1.868661297E0	-3.634541109E-2	1.553079188E-1	-2.849602401E-1
1.877064317E0	-4.001049697E-2	1.623326540E-1	-2.799207568E-1
1.885467338E0	-4.688252881E-2	1.524063945E-1	-2.802261710E-1
1.893870359E0	-4.764608666E-2	1.090362370E-1	-2.768665254E-1
1.902273380E0	-3.802524135E-2	5.085303262E-2	-2.704526186E-1
1.910676401E0	-2.932066843E-2	-1.084253844E-2	-2.623589039E-1
1.919079422E0	-1.939439960E-2	-8.399149776E-2	-2.515163720E-1
1.927482442E0	-1.160609815E-2	-1.606528312E-1	-2.475458533E-1
1.935885463E0	-9.162709117E-3	-2.234173864E-1	-2.513636351E-1
1.944288484E0	-7.024743594E-3	-2.722851634E-1	-2.588465214E-1
1.952691505E0	-2.137965523E-3	-3.083251417E-1	-2.637332976E-1
1.961094526E0	1.053711493E-2	-3.290939629E-1	-2.525853515E-1
1.969497547E0	1.557660475E-2	-3.895678520E-1	-2.136438340E-1
1.977900567E0	1.664558798E-2	-4.714213610E-1	-1.569877416E-1
1.986303588E0	1.053711493E-2	-5.373928547E-1	-9.193251282E-2
1.994706609E0	-4.581354442E-4	-5.845808387E-1	-2.779355086E-2
2.003109630E0	-2.229592577E-2	-5.813738704E-1	2.993151546E-2
2.011512651E0	-5.421269313E-2	-5.207473040E-1	8.032641560E-2
2.019915672E0	-7.559234649E-2	-4.159869850E-1	1.223221645E-1
2.028318692E0	-9.284878522E-2	-3.009949923E-1	1.459924877E-1
2.036721713E0	-1.110214889E-1	-1.800472289E-1	1.478250325E-1
2.045124734E0	-1.276670843E-1	-9.865183383E-2	1.430909634E-1
2.053527755E0	-1.108687744E-1	-1.064401343E-1	1.884463727E-1
2.061930776E0	-8.246438205E-2	-1.856975704E-1	2.751866877E-1
2.070333797E0	-9.880454093E-2	-2.209739983E-1	3.509317636E-1
2.078736817E0	-1.565296054E-1	-2.082989216E-1	4.196520746E-1
2.087139838E0	-1.861557066E-1	-2.367033064E-1	5.163186193E-1
2.095542859E0	-2.011214644E-1	-1.945548505E-1	5.590779781E-1
2.103945880E0	-2.683146596E-1	4.230117425E-2	5.054761171E-1
2.112348901E0	-4.101839364E-1	3.996468186E-1	3.582619131E-1
2.120751922E0	-4.795151055E-1	5.732801557E-1	2.793098986E-1
2.129154942E0	-4.653128982E-1	5.537330508E-1	3.400892019E-1
2.137557963E0	-3.674246371E-1	2.715215981E-1	5.853443742E-1
2.145960984E0	-2.157817930E-1	-2.174616307E-1	8.907679915E-1
2.154364005E0	-6.642963737E-2	-7.281299233E-1	1.111283898E0
2.162767026E0	2.031067200E-2	-1.068219185E0	1.190235853E0
2.171170047E0	1.038440317E-2	-1.144880533E0	1.142437100E0
2.179573067E0	-6.810946763E-2	-9.936957955E-1	1.013395548E0
2.187976088E0	-1.724116355E-1	-7.058340311E-1	8.484668136E-1
2.196379109E0	-2.449497581E-1	-4.008685052E-1	7.046123147E-1
2.204782130E0	-2.712161839E-1	-1.088835225E-1	6.203153729E-1
2.213185151E0	-2.536543310E-1	1.885990947E-1	6.035171151E-1
2.221588172E0	-2.402156889E-1	4.324798584E-1	6.125270724E-1
2.229991192E0	-2.557922900E-1	5.248705149E-1	5.975613594E-1
2.238394213E0	-2.783936262E-1	4.575245976E-1	5.702258945E-1
2.246797234E0	-2.757975459E-1	2.870981991E-1	5.729747415E-1
2.255200255E0	-2.617480457E-1	1.572931707E-1	6.000047326E-1
2.263603276E0	-2.640387416E-1	1.169772521E-1	6.148177385E-1
2.272006297E0	-2.765611112E-1	1.563768983E-1	6.004628539E-1
2.280409317E0	-2.851129472E-1	2.733541429E-1	5.786250830E-1
2.288812338E0	-2.922904193E-1	4.034646153E-1	5.580089688E-1
2.297215359E0	-2.869454920E-1	4.753918648E-1	5.409052372E-1
2.305618380E0	-2.870981991E-1	4.208737612E-1	5.363239050E-1
2.314021401E0	-2.704526186E-1	2.930539846E-1	5.410579443E-1
2.322424422E0	-2.560977042E-1	1.670667231E-1	5.435013771E-1
2.330827442E0	-2.480039895E-1	1.084253863E-1	5.248705149E-1
2.339230463E0	-2.547233105E-1	1.250709742E-1	4.963133931E-1
2.347633484E0	-2.709107697E-1	1.760767251E-1	4.686725736E-1
2.356036505E0	-2.765611112E-1	2.321219593E-1	4.373666346E-1
2.364439526E0	-2.825168669E-1	2.527380586E-1	4.146125913E-1
2.372842547E0	-2.706053257E-1	2.535016239E-1	4.017847776E-1
2.381245567E0	-2.464768738E-1	2.370087355E-1	4.092676640E-1
2.389648588E0	-2.212794125E-1	1.774511337E-1	4.333961308E-1
2.398051609E0	-1.950129867E-1	7.895200700E-2	4.483618736E-1
2.406454630E0	-1.747023165E-1	-2.886253223E-2	4.491254389E-1
2.414857651E0	-1.577513069E-1	-1.110214889E-1	4.448495209E-1
2.423260672E0	-1.302631795E-1	-1.403421611E-1	4.399627447E-1
2.431663692E0	-1.204896197E-1	-1.302631795E-1	4.271349311E-1
2.440066713E0	-1.133121699E-1	-9.315420687E-2	4.094203711E-1
2.448469734E0	-1.061347127E-1	-7.727217674E-2	3.914003670E-1
2.456872755E0	-9.636115283E-2	-7.162184268E-2	3.674246371E-1
2.465275776E0	-9.284878522E-2	-6.551336497E-2	3.342861533E-1
2.473678797E0	-9.177979827E-2	-5.512896553E-2	3.045073450E-1
2.482081817E0	-9.025268257E-2	-3.451287001E-2	2.762556672E-1
2.490484838E0	-8.872556686E-2	-1.572931744E-2	2.515163720E-1
2.498887859E0	-8.521319181E-2	-1.527118124E-2	2.299840003E-1
2.507290880E0	-8.154810965E-2	-2.779355086E-2	2.093679011E-1
2.515693901E0	-8.002099395E-2	-4.581354558E-2	1.947075576E-1
2.524096922E0	-7.421794534E-2	-5.650337040E-2	1.798945218E-1
2.532499942E0	-7.085828483E-2	-5.329642445E-2	1.695101112E-1
2.540902963E0	-6.627693027E-2	-5.925218388E-2	1.551551968E-1
2.549305984E0	-6.169557199E-2	-7.024743408E-2	1.382041872E-1
2.557709005E0	-5.787777901E-2	-7.941014320E-2	1.159082651E-1
2.566112026E0	-5.467082933E-2	-8.903098851E-2	9.468132257E-2
2.574515047E0	-5.100574717E-2	-8.750387281E-2	8.139539510E-2
2.582918067E0	-5.100574717E-2	-7.360709459E-2	7.925742865E-2
2.591321088E0	-4.153761268E-2	-6.826218218E-2	8.154810965E-2
2.599724109E0	-3.084778599E-2	-7.574506104E-2	8.872556686E-2
2.608127130E0	-2.153236605E-2	-9.208522737E-2	1.009425074E-1
2.616530151E0	-9.620844387E-3	-1.209477559E-1	1.105633527E-1
2.624933172E0	1.985253533E-3	-1.456870735E-1	1.107160673E-1
2.633336192E0	9.468132630E-3	-1.589729935E-1	1.136175916E-1
2.641739213E0	1.466033421E-2	-1.734806150E-1	1.204896197E-1
2.650142234E0	2.305948362E-2	-1.852394342E-1	1.288887709E-1
2.658545255E0	3.176405653E-2	-1.974563748E-1	1.345391124E-1
2.666948276E0	3.970507160E-2	-2.073826492E-1	1.385096163E-1
2.675351297E0	4.978405312E-2	-2.176143378E-1	1.498102844E-1
2.683754317E0	6.032116711E-2	-2.199050188E-1	1.638597846E-1
2.692157338E0	6.810946763E-2	-2.008160353E-1	1.714953631E-1
2.700560359E0	7.742489129E-2	-1.751604527E-1	1.788255423E-1
2.708963380E0	8.994726092E-2	-1.583621502E-1	1.838650256E-1
2.717366401E0	1.006370857E-1	-1.488940120E-1	1.875301152E-1
2.725769422E0	1.075091213E-1	-1.238492802E-1	1.902789176E-1
2.734172442E0	1.149920002E-1	-7.834116369E-2	1.959292591E-1
2.742575463E0	1.156028435E-1	-2.977880463E-2	1.960819662E-1
2.750978484E0	1.105633527E-1	2.229592577E-2	1.892099380E-1
2.759381505E0	1.064401343E-1	6.154286116E-2	1.873773932E-1
2.767784526E0	1.146865711E-1	6.658235192E-2	1.971509457E-1
2.776187547E0	1.185043678E-1	1.756185852E-2	2.024958730E-1
2.784590567E0	1.203369126E-1	-3.023693897E-2	2.159345001E-1
2.792993588E0	1.186570823E-1	-6.749862432E-2	2.437280566E-1
2.801396609E0	1.122431830E-1	-8.078455180E-2	2.655658424E-1
2.809799630E0	1.056765765E-1	-6.963659078E-2	2.735068500E-1
2.818202651E0	1.058292910E-1	-5.864133686E-2	2.814478874E-1
2.826605672E0	1.078145429E-1	-3.894151375E-2	2.861819267E-1
2.835008692E0	1.128540337E-1	-2.565558441E-2	2.922904193E-1
2.843411713E0	1.214058921E-1	-2.901524492E-2	3.046600819E-1
2.851814734E0	1.328592747E-1	-3.741439432E-2	3.194731176E-1
2.860217755E0	1.424801201E-1	-4.871506989E-2	3.384093940E-1
2.868620776E0	1.531699449E-1	-5.497625470E-2	3.558185399E-1
2.877023797E0	1.655396074E-1	-5.329642445E-2	3.640649617E-1
2.885426817E0	1.783674061E-1	-3.023693897E-2	3.665083647E-1
2.893829838E0	1.864611208E-1	5.650337320E-3	3.686463237E-1
2.902232859E0	1.933331639E-1	2.702999115E-2	3.732276857E-1
2.910635880E0	2.018850148E-1	2.580829710E-2	3.773508966E-1
2.919038901E0	2.186833173E-1	1.298050396E-2	3.831539452E-1
2.927441922E0	2.272351831E-1	-1.496575773E-2	4.013266563E-1
2.935844942E0	2.435753495E-1	-5.360184610E-2	4.265241027E-1
2.944247963E0	2.586938143E-1	-1.035386100E-1	4.448495209E-1
2.952650984E0	2.768665254E-1	-1.377460510E-1	4.598152637E-1
2.961054005E0	2.971771955E-1	-1.467560530E-1	4.781406820E-1
2.969457026E0	3.263451457E-1	-1.637070626E-1	4.982986450E-1
2.977860047E0	3.584146202E-1	-1.876828223E-1	5.083776116E-1
2.986263067E0	3.889569938E-1	-2.157817930E-1	5.129590034E-1
2.994666088E0	4.167505503E-1	-2.524326444E-1	5.138752460E-1
3.003069109E0	4.337015450E-1	-3.083251417E-1	5.097520351E-1
3.011472130E0	4.352286756E-1	-3.785725832E-1	5.021164417E-1
3.019875151E0	4.343124032E-1	-4.448495209E-1	4.978405237E-1
3.028278172E0	4.259132445E-1	-4.969242513E-1	4.949389994E-1
3.036681192E0	4.265241027E-1	-5.352548957E-1	4.816530645E-1
3.045084213E0	4.471401870E-1	-5.719057322E-1	4.129327536E-1
3.053487234E0	4.643966258E-1	-6.102364063E-1	2.683146596E-1
3.061890255E0	4.691306949E-1	-7.024743557E-1	1.722589284E-1
3.070293276E0	4.892886579E-1	-8.664868474E-1	2.336490750E-1
3.078696297E0	4.779879749E-1	-1.013395548E0	4.488200247E-1
3.087099317E0	4.216373265E-1	-9.970554113E-1	6.261184216E-1
3.095502338E0	3.578037918E-1	-8.913788795E-1	7.058340311E-1
3.103905359E0	3.058817685E-1	-7.806627750E-1	7.527165413E-1
3.112308380E0	2.713688910E-1	-6.369609833E-1	8.247964978E-1
3.120711401E0	2.254026383E-1	-4.914266169E-1	9.225320816E-1
3.129114422E0	1.892099380E-1	-3.939964771E-1	1.017060637E0
3.137517442E0	1.840177327E-1	-3.332171738E-1	1.085475564E0
3.145920463E0	1.557660550E-1	-2.408265322E-1	1.125180602E0
3.154323484E0	1.142284349E-1	-1.058292910E-1	1.147476554E0
3.162726505E0	7.360709459E-2	4.856235534E-2	1.149767280E0
3.171129526E0	3.130592033E-2	2.026485801E-1	1.126860499E0
3.179532547E0	-7.330167107E-3	3.121429384E-1	1.089140654E0
3.187935567E0	-3.298575059E-2	3.614688516E-1	1.014617324E0
3.196338588E0	-6.322269142E-2	3.805578351E-1	8.562551737E-1
3.204741609E0	-9.529217333E-2	4.697415531E-1	6.400152445E-1
3.213144630E0	-1.325538605E-1	5.888567567E-1	4.572191834E-1
