"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
3.056994220E-1	-2.148156643E0	9.546165466E0	-5.587241054E-1
3.141024420E-1	-2.167897224E0	9.516255379E0	-5.353940725E-1
3.225054630E-1	-2.204387903E0	9.524032593E0	-5.096712112E-1
3.309084840E-1	-2.223530531E0	9.537193298E0	-4.857429862E-1
3.393115050E-1	-2.259422779E0	9.546764374E0	-4.773681164E-1
3.477145260E-1	-2.275574446E0	9.512067795E0	-5.156532526E-1
3.561175470E-1	-2.237289190E0	9.495318413E0	-5.814558864E-1
3.645205670E-1	-2.221137524E0	9.531808853E0	-5.802595019E-1
3.729235880E-1	-2.219941139E0	9.562915802E0	-5.461617708E-1
3.813266090E-1	-2.239681959E0	9.556933403E0	-4.857429862E-1
3.897296300E-1	-2.285743713E0	9.523433685E0	-4.534398913E-1
3.981326510E-1	-2.306680918E0	9.502496719E0	-4.695914388E-1
4.065356720E-1	-2.294716835E0	9.490532875E0	-4.923232496E-1
4.149386920E-1	-2.261217356E0	9.520442963E0	-4.959124923E-1
4.233417130E-1	-2.242672920E0	9.548559189E0	-5.186443329E-1
4.317447340E-1	-2.245065928E0	9.533603668E0	-5.246263742E-1
4.401477550E-1	-2.254039049E0	9.522835732E0	-4.947160780E-1
4.485507760E-1	-2.282154560E0	9.482157707E0	-4.917250574E-1
4.569537970E-1	-2.319243431E0	9.449256897E0	-5.330012441E-1
4.653568170E-1	-2.354537487E0	9.460622787E0	-5.461617708E-1
4.737598380E-1	-2.358126640E0	9.479764938E0	-5.264210105E-1
4.821628590E-1	-2.343769789E0	9.487542152E0	-5.222335458E-1
4.905658800E-1	-2.373081923E0	9.486345291E0	-4.845465720E-1
4.989689010E-1	-2.463410854E0	9.452247620E0	-4.103690982E-1
5.073719220E-1	-2.546561480E0	9.425926208E0	-3.433700502E-1
5.157749420E-1	-2.580659151E0	9.440283775E0	-3.643072546E-1
5.241779630E-1	-2.535793781E0	9.447462082E0	-4.007977843E-1
5.325809840E-1	-2.440080881E0	9.459425926E0	-4.498506486E-1
5.409840050E-1	-2.262413740E0	9.491130829E0	-5.551348329E-1
5.493870260E-1	-2.060220242E0	9.528220177E0	-6.687939167E-1
5.577900470E-1	-1.896311998E0	9.601201057E0	-7.214360237E-1
5.661930670E-1	-1.852642894E0	9.655039787E0	-6.951149702E-1
5.745960880E-1	-1.956730723E0	9.646066666E0	-5.946164131E-1
5.829991090E-1	-2.170290232E0	9.570692062E0	-5.742774606E-1
5.914021300E-1	-2.349751949E0	9.479166985E0	-6.173482537E-1
5.998051510E-1	-2.467598438E0	9.440283775E0	-6.334998012E-1
6.082081720E-1	-2.531606436E0	9.401400566E0	-5.820540786E-1
6.166111920E-1	-2.549552441E0	9.389435768E0	-5.162515044E-1
6.250142130E-1	-2.475973129E0	9.441479683E0	-4.666004181E-1
6.334172340E-1	-2.346162558E0	9.494720459E0	-4.887340367E-1
6.418202550E-1	-2.243271112E0	9.546165466E0	-4.959124923E-1
6.502232760E-1	-2.180459738E0	9.561718941E0	-5.072783828E-1
6.586262970E-1	-2.155334949E0	9.541978836E0	-4.851447940E-1
6.670293170E-1	-2.155334949E0	9.527621269E0	-4.995017350E-1
6.754323380E-1	-2.199602127E0	9.507282257E0	-4.725824594E-1
6.838353590E-1	-2.275574446E0	9.490532875E0	-5.234299302E-1
6.922383800E-1	-2.277967215E0	9.476176262E0	-6.604190469E-1
7.006414010E-1	-2.264806747E0	9.489336014E0	-7.651050687E-1
7.090444220E-1	-2.264208317E0	9.506086349E0	-7.447660565E-1
7.174474420E-1	-2.256431818E0	9.501898766E0	-6.664010882E-1
7.258504630E-1	-2.239083767E0	9.511469841E0	-6.466603279E-1
7.342534840E-1	-2.221137524E0	9.530612946E0	-6.370890141E-1
7.426565050E-1	-2.223530531E0	9.533603668E0	-6.245267391E-1
7.510595260E-1	-2.239681959E0	9.522237778E0	-6.179464459E-1
7.594625470E-1	-2.227717876E0	9.519845009E0	-5.844469070E-1
7.678655670E-1	-2.197807550E0	9.506684303E0	-6.221339107E-1
7.762685880E-1	-2.202593327E0	9.519247055E0	-6.424728632E-1
7.846716090E-1	-2.207977057E0	9.539586067E0	-6.675975323E-1
7.930746300E-1	-2.218146563E0	9.516854286E0	-6.658028960E-1
8.014776510E-1	-2.218146563E0	9.481559753E0	-6.634100676E-1
8.098806720E-1	-2.232503414E0	9.471988678E0	-6.849454641E-1
8.182836920E-1	-2.265404940E0	9.483952522E0	-6.753742099E-1
8.266867130E-1	-2.277967215E0	9.495916367E0	-6.693921089E-1
8.350897340E-1	-2.271386862E0	9.527621269E0	-6.502495408E-1
8.434927550E-1	-2.191227436E0	9.513862610E0	-6.460621357E-1
8.518957760E-1	-2.133799553E0	9.479166985E0	-6.819544435E-1
8.602987970E-1	-2.150549412E0	9.463015556E0	-7.501499057E-1
8.687018170E-1	-2.225325108E0	9.465408325E0	-7.435696125E-1
8.771048380E-1	-2.290529490E0	9.493523598E0	-6.855437160E-1
8.855078590E-1	-2.292324066E0	9.491130829E0	-6.071787477E-1
8.939108800E-1	-2.289931297E0	9.437891006E0	-6.017948985E-1
9.023139010E-1	-2.288734913E0	9.424730301E0	-6.544370055E-1
9.107169220E-1	-2.280958176E0	9.451649666E0	-6.622136831E-1
9.191199420E-1	-2.256431818E0	9.500103951E0	-6.293123364E-1
9.275229630E-1	-2.216950178E0	9.533005714E0	-5.712863803E-1
9.359259840E-1	-2.231905222E0	9.506684303E0	-5.120640397E-1
9.443290050E-1	-2.288734913E0	9.447462082E0	-4.851447940E-1
9.527320260E-1	-2.344367981E0	9.413962364E0	-5.066801906E-1
9.611350470E-1	-2.405983210E0	9.458827972E0	-5.024927258E-1
9.695380670E-1	-2.465205431E0	9.470791817E0	-4.677968323E-1
9.779410880E-1	-2.466402054E0	9.473783493E0	-4.612165689E-1
9.863441090E-1	-2.419143677E0	9.532406807E0	-4.689932466E-1
9.947471300E-1	-2.374278307E0	9.555737495E0	-4.713860750E-1
1.003150151E0	-2.325823545E0	9.507282257E0	-4.923232496E-1
1.011553172E0	-2.286940336E0	9.431908607E0	-4.971089065E-1
1.019956192E0	-2.327618122E0	9.445667267E0	-5.024927258E-1
1.028359213E0	-2.366501570E0	9.499505997E0	-4.875376225E-1
1.036762234E0	-2.423331022E0	9.526425362E0	-5.102694035E-1
1.045165255E0	-2.462214470E0	9.497711182E0	-5.551348329E-1
1.053568276E0	-2.469991207E0	9.464211464E0	-5.982056856E-1
1.061971297E0	-2.465803623E0	9.442078590E0	-6.287141442E-1
1.070374317E0	-2.472383976E0	9.413364410E0	-6.352944374E-1
1.078777338E0	-2.513660192E0	9.379266739E0	-5.706881881E-1
1.087180359E0	-2.540579557E0	9.406186104E0	-4.719842672E-1
1.095583380E0	-2.525624275E0	9.463613510E0	-4.618147612E-1
1.103986401E0	-2.545365095E0	9.467203140E0	-5.186443329E-1
1.112389422E0	-2.637488842E0	9.418149948E0	-5.318048596E-1
1.120792442E0	-2.691925526E0	9.348159790E0	-4.558327198E-1
1.129195463E0	-2.644068956E0	9.326025963E0	-4.079762697E-1
1.137598484E0	-2.557329178E0	9.347561836E0	-4.528416991E-1
1.146001505E0	-2.482553482E0	9.394820213E0	-5.024927258E-1
1.154404526E0	-2.435893536E0	9.531808853E0	-5.395814776E-1
1.162807547E0	-2.375474691E0	9.653842926E0	-5.922235847E-1
1.171210567E0	-2.312064886E0	9.659825325E0	-7.214360237E-1
1.179613588E0	-2.252842426E0	9.550353050E0	-8.165507317E-1
1.188016609E0	-2.252842426E0	9.469595909E0	-7.292127013E-1
1.196419630E0	-2.248056889E0	9.466604233E0	-5.760720372E-1
1.204822651E0	-2.264208317E0	9.490532875E0	-5.168496966E-1
1.213225672E0	-2.325225353E0	9.546764374E0	-5.814558864E-1
1.221628692E0	-2.452044964E0	9.642477036E0	-6.753742099E-1
1.230031713E0	-2.632104874E0	9.707083702E0	-7.716853023E-1
1.238434734E0	-2.777468920E0	9.707083702E0	-8.697910309E-1
1.246837755E0	-2.931207657E0	9.714262009E0	-9.391828775E-1
1.255240776E0	-3.087339401E0	9.720842361E0	-8.883354068E-1
1.263643797E0	-3.130410194E0	9.694520950E0	-9.445667267E-1
1.272046817E0	-3.153740168E0	9.659226418E0	-9.170492887E-1
1.280449838E0	-3.134597778E0	9.692128181E0	-7.998009920E-1
1.288852859E0	-3.038286448E0	9.833304405E0	-6.508477330E-1
1.297255880E0	-2.855833769E0	1.003011417E1	-5.341976285E-1
1.305658901E0	-2.702693224E0	1.015035343E1	-4.600201547E-1
1.314061922E0	-2.646461725E0	1.018325520E1	-4.695914388E-1
1.322464942E0	-2.594418049E0	1.020179939E1	-6.000002623E-1
1.330867963E0	-2.554936409E0	1.026760197E1	-6.717849374E-1
1.339270984E0	-2.441875458E0	1.033759212E1	-7.663014531E-1
1.347674005E0	-2.294118643E0	1.039681435E1	-8.943174481E-1
1.356077026E0	-2.193022013E0	1.046680450E1	-1.085743308E0
1.364480047E0	-2.164308071E0	1.065583706E1	-1.432702541E0
1.372883067E0	-2.325225353E0	1.118106174E1	-1.347159147E0
1.381286088E0	-2.785843849E0	1.069113159E1	5.964110494E-1
1.389689109E0	-2.951546669E0	9.604789734E0	8.081758618E-1
1.398092130E0	-3.198007345E0	8.982656479E0	8.973085321E-3
1.406495151E0	-3.456432343E0	8.918049812E0	-9.254241586E-1
1.414898172E0	-3.400201082E0	9.155537605E0	-1.385444283E0
1.423301192E0	-3.190829039E0	9.375677109E0	-1.009172916E0
1.431704213E0	-3.043670416E0	9.376873970E0	-4.079762697E-1
1.440107234E0	-3.129213810E0	9.120243073E0	-1.914258152E-1
1.448510255E0	-3.451048374E0	8.797212601E0	-2.733799815E-1
1.456913276E0	-3.732803345E0	8.637491226E0	-7.298108935E-1
1.465316297E0	-3.816552162E0	8.696713448E0	-1.077966571E0
1.473719317E0	-3.686741590E0	8.836693764E0	-1.067797065E0
1.482122338E0	-3.470191002E0	8.947959900E0	-8.727820516E-1
1.490525359E0	-3.248256683E0	9.002396584E0	-6.681957245E-1
1.498928380E0	-3.032902718E0	9.021539688E0	-6.448656917E-1
1.507331401E0	-2.846860647E0	9.104091644E0	-8.614161611E-1
1.515734422E0	-2.724228621E0	9.226125717E0	-1.055832982E0
1.524137442E0	-2.694916487E0	9.277571678E0	-1.116850019E0
1.532540463E0	-2.736192703E0	9.297312737E0	-1.191027522E0
1.540943484E0	-2.748156786E0	9.315258980E0	-1.331605792E0
1.549346505E0	-2.641676188E0	9.347561836E0	-1.509871125E0
1.557749526E0	-2.395813704E0	9.451051712E0	-1.625324726E0
1.566152547E0	-2.055434704E0	9.568299294E0	-1.613958836E0
1.574555567E0	-1.780858278E0	9.637691498E0	-1.542174220E0
1.582958588E0	-1.539183140E0	9.663414001E0	-1.523031592E0
1.591361609E0	-1.270588875E0	9.658628464E0	-1.697109461E0
1.599764630E0	-1.054038405E0	9.634101868E0	-1.736590981E0
1.608167651E0	-9.068797827E-1	9.576674461E0	-1.719841242E0
1.616570672E0	-8.703892231E-1	9.481559753E0	-1.703689694E0
1.624973692E0	-9.625129104E-1	9.412167549E0	-1.619940877E0
1.633376713E0	-1.079761267E0	9.448060036E0	-1.589432478E0
1.641779734E0	-1.150947690E0	9.538389206E0	-1.623530149E0
1.650182755E0	-1.179661512E0	9.648459435E0	-1.718644857E0
1.658585776E0	-1.284347534E0	9.671191216E0	-1.804786444E0
1.666988797E0	-1.482951880E0	9.664610863E0	-1.874776483E0
1.675391817E0	-1.715653777E0	9.687940598E0	-1.854437590E0
1.683794838E0	-1.831107497E0	9.726823807E0	-1.714457393E0
1.692197859E0	-1.761117458E0	9.721440315E0	-1.513460279E0
1.700600880E0	-1.540977836E0	9.641280174E0	-1.493121386E0
1.709003901E0	-1.286142230E0	9.524630547E0	-1.563111424E0
1.717406922E0	-1.130608678E0	9.458230019E0	-1.579861164E0
1.725809942E0	-1.151545882E0	9.435498238E0	-1.446461320E0
1.734212963E0	-1.285543919E0	9.381659508E0	-1.342971683E0
1.742615984E0	-1.500898004E0	9.379266739E0	-1.233500123E0
1.751019005E0	-1.714457393E0	9.416355133E0	-1.246660590E0
1.759422026E0	-1.831107497E0	9.434301376E0	-1.299302697E0
1.767825047E0	-1.827518344E0	9.464810371E0	-1.450648785E0
1.776228067E0	-1.822732687E0	9.558130264E0	-1.445264935E0
1.784631088E0	-1.815554142E0	9.648459435E0	-1.370489120E0
1.793034109E0	-1.782054663E0	9.708877563E0	-1.341775298E0
1.801437130E0	-1.743171334E0	9.762118340E0	-1.234696507E0
1.809840151E0	-1.713261008E0	9.811170578E0	-1.283749342E0
1.818243172E0	-1.904686809E0	9.754341125E0	-1.208375454E0
1.826646192E0	-2.042872429E0	9.614959717E0	-1.465603828E0
1.835049213E0	-1.959123492E0	9.607182503E0	-1.695314884E0
1.843452234E0	-1.844866276E0	9.646664619E0	-1.459023595E0
1.851855255E0	-1.811366796E0	9.565308571E0	-1.115653515E0
1.860258276E0	-1.794616938E0	9.396016121E0	-9.744769931E-1
1.868661297E0	-1.877767563E0	9.287740707E0	-9.421738982E-1
1.877064317E0	-2.023131609E0	9.233304024E0	-1.027119160E0
1.885467338E0	-2.137388945E0	9.230911255E0	-1.141974568E0
1.893870359E0	-2.224726915E0	9.230313301E0	-1.109671474E0
1.902273380E0	-2.285743713E0	9.209376335E0	-1.000798106E0
1.910676401E0	-2.329412937E0	9.161520004E0	-9.379864931E-1
1.919079422E0	-2.274377823E0	9.124430656E0	-9.373882413E-1
1.927482442E0	-2.234896421E0	9.117252350E0	-8.883354068E-1
1.935885463E0	-2.208575249E0	9.055039406E0	-8.123632669E-1
1.944288484E0	-2.163709879E0	8.949754715E0	-7.381857634E-1
1.952691505E0	-2.110469580E0	8.851649284E0	-6.143572330E-1
1.961094526E0	-1.954936147E0	8.799007416E0	-5.976074338E-1
1.969497547E0	-1.624128342E0	8.799605370E0	-7.310073376E-1
1.977900567E0	-1.258026481E0	8.867800713E0	-6.281159520E-1
1.986303588E0	-8.715856671E-1	8.974281311E0	-4.695914388E-1
1.994706609E0	-5.318048596E-1	9.070592880E0	-3.547359705E-1
2.003109630E0	-3.032902777E-1	9.142974854E0	-2.805584669E-1
2.011512651E0	-2.123630047E-1	9.213563919E0	-1.794617027E-1
2.019915672E0	-2.386840582E-1	9.217751503E0	-1.208375469E-1
2.028318692E0	-3.984049559E-1	9.210572243E0	-2.315055877E-1
2.036721713E0	-7.112665176E-1	9.149555206E0	-3.637090325E-1
2.045124734E0	-1.080359459E0	9.057432175E0	-4.737788737E-1
2.053527755E0	-1.242473125E0	8.891130447E0	-5.611169338E-1
2.061930776E0	-1.140778184E0	8.920442581E0	-8.602197170E-1
2.070333797E0	-9.505487680E-1	9.282357216E0	-9.164510965E-1
2.078736817E0	-5.437689424E-1	9.720842361E0	-6.807580590E-1
2.087139838E0	-1.022931710E-1	1.001037312E1	-5.641079545E-1
2.095542859E0	-4.139583111E-1	1.029392338E1	-6.652047038E-1
2.103945880E0	-1.811964989E0	1.067139053E1	-1.067797065E0
2.112348901E0	-4.521836758E0	1.147179031E1	-1.680957913E0
2.120751922E0	-7.588238716E0	1.230628681E1	-1.511067510E0
2.129154942E0	-9.562915802E0	1.240558910E1	-1.133001566E0
2.137557963E0	-9.702297211E0	1.159621716E1	-7.531409264E-1
2.145960984E0	-7.747959614E0	1.034417248E1	-4.402793646E-1
2.154364005E0	-4.887340069E0	9.332606316E0	-3.314059377E-1
2.162767026E0	-2.380260229E0	8.819346428E0	-7.298108935E-1
2.171170047E0	-4.426721931E-1	8.592626572E0	-1.229312658E0
2.179573067E0	9.613165259E-1	8.543573380E0	-1.348355532E0
2.187976088E0	1.762313843E0	8.628518105E0	-1.023529887E0
2.196379109E0	1.823330879E0	8.949754715E0	-3.529413342E-1
2.204782130E0	1.041476011E0	9.501300812E0	7.585247755E-1
2.213185151E0	-3.445664644E-1	9.937392235E0	1.704886079E0
2.221588172E0	-1.500299811E0	9.845867157E0	1.649253011E0
2.229991192E0	-2.192423820E0	9.392427444E0	1.052243710E0
2.238394213E0	-2.553740025E0	9.022735596E0	5.916253924E-1
2.246797234E0	-2.600998163E0	8.984451294E0	5.006981492E-1
2.255200255E0	-2.267199516E0	9.370293617E0	4.396811724E-1
2.263603276E0	-1.637887120E0	9.862616539E0	3.870390654E-1
2.272006297E0	-1.179661512E0	1.002532864E1	5.503492355E-1
2.280409317E0	-1.232303619E0	9.945169449E0	7.136593461E-1
2.288812338E0	-1.601994753E0	9.854242325E0	4.845465720E-1
2.297215359E0	-2.000998020E0	9.922437668E0	-2.859423161E-1
2.305618380E0	-2.236690998E0	1.008814049E1	-8.069794178E-1
2.314021401E0	-2.125424623E0	1.022453117E1	-9.445667267E-1
2.322424422E0	-1.707278967E0	1.017667484E1	-6.711867452E-1
2.330827442E0	-1.287338614E0	9.924231529E0	-1.962114573E-1
2.339230463E0	-9.774680734E-1	9.571290970E0	2.003988922E-1
2.347633484E0	-8.021938205E-1	9.388837814E0	2.518445849E-1
2.356036505E0	-8.189435601E-1	9.515657425E0	2.632104978E-2
2.364439526E0	-1.095314622E0	9.863813400E0	-1.615155302E-2
2.372842547E0	-1.607976794E0	1.013121128E1	2.733799815E-1
2.381245567E0	-1.999203324E0	1.005404282E1	4.408775866E-1
2.389648588E0	-2.060220242E0	9.824331284E0	3.948157430E-1
2.398051609E0	-1.843669891E0	9.610174179E0	3.678964674E-1
2.406454630E0	-1.581057549E0	9.470193863E0	4.815555513E-1
2.414857651E0	-1.295115232E0	9.474381447E0	6.861419082E-1
2.423260672E0	-1.094716311E0	9.620942116E0	5.545366406E-1
2.431663692E0	-1.018744230E0	9.899705887E0	5.030909777E-1
2.440066713E0	-9.499505758E-1	1.001336479E1	6.646065116E-1
2.448469734E0	-7.902296782E-1	9.933803558E0	6.717849374E-1
2.456872755E0	-6.334998012E-1	9.790832520E0	6.299105883E-1
2.465275776E0	-5.371887088E-1	9.713663101E0	6.227321029E-1
2.473678797E0	-4.761717021E-1	9.716654778E0	6.586244106E-1
2.482081817E0	-4.552344978E-1	9.771689415E0	7.160521746E-1
2.490484838E0	-4.683950245E-1	9.765707016E0	6.747759581E-1
2.498887859E0	-5.102694035E-1	9.740582466E0	5.270192027E-1
2.507290880E0	-6.047859192E-1	9.789635658E0	3.792623878E-1
2.515693901E0	-7.022934556E-1	9.835697174E0	3.948157430E-1
2.524096922E0	-8.057830334E-1	9.845867157E0	5.036891699E-1
2.532499942E0	-8.069794178E-1	9.787242889E0	5.156532526E-1
2.540902963E0	-7.004988194E-1	9.730413437E0	6.137589812E-1
2.549305984E0	-5.258227587E-1	9.692726135E0	6.783652306E-1
2.557709005E0	-3.834498227E-1	9.681958199E0	6.717849374E-1
2.566112026E0	-3.822534084E-1	9.697511673E0	6.239284873E-1
2.574515047E0	-5.694918036E-1	9.729216576E0	5.216353536E-1
2.582918067E0	-7.974081635E-1	9.818947792E0	4.654040039E-1
2.591321088E0	-1.004387259E0	9.861420631E0	6.161518097E-1
2.599724109E0	-1.153938770E0	9.805189133E0	6.849454641E-1
2.608127130E0	-1.153938770E0	9.698110580E0	6.843472719E-1
2.616530151E0	-1.046859860E0	9.649655342E0	7.208378315E-1
2.624933172E0	-9.774680734E-1	9.654440880E0	6.735795736E-1
2.633336192E0	-9.720842242E-1	9.682557106E0	5.808576941E-1
2.641739213E0	-9.403793216E-1	9.744770050E0	6.388836503E-1
2.650142234E0	-9.266205430E-1	9.715457916E0	6.646065116E-1
2.658545255E0	-9.373882413E-1	9.656235695E0	6.382854581E-1
2.666948276E0	-9.613165259E-1	9.592825890E0	6.897311211E-1
2.675351297E0	-9.326026440E-1	9.576674461E0	6.945167780E-1
2.683754317E0	-8.967102766E-1	9.648459435E0	7.537391186E-1
2.692157338E0	-8.685946465E-1	9.739984512E0	8.530412912E-1
2.700560359E0	-8.033902049E-1	9.747162819E0	8.470591903E-1
2.708963380E0	-7.238288522E-1	9.729216576E0	8.129615188E-1
2.717366401E0	-6.723831892E-1	9.655637741E0	8.003991842E-1
2.725769422E0	-6.305087805E-1	9.583852768E0	8.590233326E-1
2.734172442E0	-5.377869010E-1	9.590433121E0	8.853443861E-1
2.742575463E0	-4.007977843E-1	9.673583984E0	8.333004713E-1
2.750978484E0	-3.966103494E-1	9.716654778E0	7.944171429E-1
2.759381505E0	-4.935196638E-1	9.681360245E0	5.072783828E-1
2.767784526E0	-6.047859192E-1	9.798608780E0	7.776673883E-2
2.776187547E0	-7.854440212E-1	9.939187050E0	-1.597209126E-1
2.784590567E0	-9.403793216E-1	9.848857880E0	-3.086741269E-1
2.792993588E0	-8.572286963E-1	9.686744690E0	-3.355933726E-1
2.801396609E0	-6.514459848E-1	9.694520950E0	-2.009970993E-1
2.809799630E0	-4.959124923E-1	9.753743172E0	2.093719877E-2
2.818202651E0	-4.157529473E-1	9.778867722E0	2.805584669E-1
2.826605672E0	-4.414757788E-1	9.778269768E0	4.205385745E-1
2.835008692E0	-5.485545993E-1	9.737591743E0	4.821537733E-1
2.843411713E0	-6.789634228E-1	9.690333366E0	5.234299302E-1
2.851814734E0	-7.513462901E-1	9.662816048E0	4.695914388E-1
2.860217755E0	-6.897311211E-1	9.629316330E0	4.576273263E-1
2.868620776E0	-4.839483798E-1	9.651450157E0	4.384847581E-1
2.877023797E0	-2.889333367E-1	9.723235130E0	5.371887088E-1
2.885426817E0	-1.812563092E-1	9.765109062E0	6.526423693E-1
2.893829838E0	-1.250249892E-1	9.706484795E0	6.562315822E-1
2.902232859E0	-1.328016520E-1	9.660423279E0	5.162515044E-1
2.910635880E0	-2.117647976E-1	9.690333366E0	4.319044948E-1
2.919038901E0	-3.882354796E-1	9.762716293E0	3.415754437E-1
2.927441922E0	-4.947160780E-1	9.774082184E0	2.267199457E-1
2.935844942E0	-4.498506486E-1	9.753145218E0	1.860419661E-1
2.944247963E0	-3.960121572E-1	9.767501831E0	9.451649338E-2
2.952650984E0	-4.767699242E-1	9.874580383E0	1.938186288E-1
2.961054005E0	-5.024927258E-1	1.006780148E1	3.816552162E-1
2.969457026E0	-4.331009090E-1	1.030648518E1	5.706881881E-1
2.977860047E0	-4.211367965E-1	1.044287586E1	8.817551732E-1
2.986263067E0	-4.097708762E-1	1.052243805E1	1.149153113E0
2.994666088E0	-3.248256743E-1	1.045184898E1	1.214955688E0
3.003069109E0	-1.680957973E-1	1.031007481E1	8.751748800E-1
3.011472130E0	-5.084748194E-2	1.016889763E1	4.779663086E-1
3.019875151E0	4.127619043E-2	1.019462109E1	9.511470050E-2
3.028278172E0	1.076770201E-1	1.046500969E1	-2.542374134E-1
3.036681192E0	2.494517565E-1	1.084965611E1	-4.043870270E-1
3.045084213E0	3.559323549E-1	1.135813046E1	-6.771687865E-1
3.053487234E0	3.649054468E-2	1.177567863E1	-1.145563841E0
3.061890255E0	-8.398807645E-1	1.159023476E1	-1.028913736E0
3.070293276E0	-1.587637782E0	1.093161011E1	-1.133599758E0
3.078696297E0	-1.765903115E0	1.051047325E1	-8.638089895E-1
3.087099317E0	-1.368096352E0	1.072881889E1	-2.566302419E-1
3.095502338E0	-9.738788009E-1	1.096211910E1	4.067798331E-2
3.103905359E0	-1.097707391E0	1.096331501E1	6.161518395E-2
3.112308380E0	-1.435693622E0	1.095793152E1	-3.720839322E-1
3.120711401E0	-1.505683661E0	1.117627621E1	-7.154539824E-1
3.129114422E0	-1.173679471E0	1.132941723E1	-6.323033571E-1
3.137517442E0	-6.675975323E-1	1.128096199E1	-6.771687865E-1
3.145920463E0	-9.990034252E-2	1.112961674E1	-7.465606928E-1
3.154323484E0	4.450650215E-1	1.085324574E1	-5.659025311E-1
3.162726505E0	9.619147182E-1	1.061994553E1	-3.918247223E-1
3.171129526E0	1.386042476E0	1.037288570E1	-3.385843933E-1
3.179532547E0	1.694118381E0	1.016829967E1	-4.037888348E-1
3.187935567E0	1.739582062E0	1.008634567E1	-4.845465720E-1
3.196338588E0	1.152144074E0	9.985248566E0	-4.217349887E-1
3.204741609E0	-1.794617064E-2	9.717850685E0	-1.908276081E-1
3.213144630E0	-1.316052437E0	9.206983566E0	-1.932204217E-1
3.221547651E0	-2.261217356E0	8.693722725E0	-1.190429255E-1
3.229950672E0	-2.664407969E0	8.390432358E0	-1.094716340E-1
3.238353692E0	-2.538784742E0	8.254041672E0	-2.135594189E-1
3.246756713E0	-2.143370867E0	8.112865448E0	-3.649054468E-1
3.255159734E0	-1.712662816E0	8.122436523E0	-5.892325640E-1
3.263562755E0	-1.375872970E0	8.273782730E0	-6.687939167E-1
3.271965776E0	-1.127617717E0	8.542376518E0	-5.126622319E-1
3.280368797E0	-9.547362328E-1	8.826524734E0	-3.726821244E-1
3.288771817E0	-8.015955687E-1	9.102895737E0	-3.188436031E-1
3.297174838E0	-6.765705943E-1	9.265008926E0	-3.906283081E-1
3.305577859E0	-6.191428304E-1	9.295517921E0	-5.012963414E-1
3.313980880E0	-5.288137794E-1	9.253643036E0	-6.263213158E-1
3.322383901E0	-4.498506486E-1	9.211171150E0	-7.339983582E-1
3.330786922E0	-3.774677813E-1	9.195617676E0	-8.249256015E-1
3.339189942E0	-3.559323549E-1	9.224929810E0	-9.200403094E-1
