"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
1.202912811E0	-6.939185411E-2	9.862018585E0	-2.219343036E-1
1.211315832E0	-1.375873089E-1	1.001037312E1	-3.613162339E-1
1.219718853E0	7.776673418E-3	1.004207802E1	-4.630111754E-1
1.228121874E0	1.651047617E-1	9.968499184E0	-2.907279432E-1
1.236524895E0	2.225325108E-1	9.865608215E0	-1.130608693E-1
1.244927915E0	3.343969584E-1	9.831509590E0	8.434699476E-2
1.253330936E0	4.516452849E-1	9.795019150E0	2.847459018E-1
1.261733957E0	5.694918036E-1	9.740582466E0	2.697907388E-1
1.270136978E0	6.562315822E-1	9.685547829E0	1.022931710E-1
1.278539999E0	6.424728632E-1	9.665208817E0	-7.298108935E-2
1.286943020E0	6.801598072E-1	9.760323524E0	-2.231307179E-1
1.295346040E0	7.226324677E-1	9.895518303E0	-1.944168359E-1
1.303749061E0	6.209374666E-1	9.912865639E0	-6.041877344E-2
1.312152082E0	5.515456200E-1	9.829715729E0	-4.187439568E-3
1.320555103E0	6.011967063E-1	9.795618057E0	-1.196411345E-2
1.328958124E0	6.149554253E-1	9.805189133E0	1.286142170E-1
1.337361145E0	6.239284873E-1	9.774082184E0	4.175475538E-1
1.345764165E0	5.772684813E-1	9.729216576E0	4.001995921E-1
1.354167186E0	4.701896608E-1	9.804591179E0	2.267199457E-1
1.362570207E0	3.822534084E-1	9.909874916E0	1.519442350E-1
1.370973228E0	2.105683982E-1	9.781859398E0	1.196411327E-1
1.379376249E0	2.895315289E-1	9.598808289E0	4.905286431E-2
1.387779270E0	4.887340367E-1	9.623932838E0	2.440679073E-1
1.396182290E0	7.262216806E-1	9.744172096E0	3.984049559E-1
1.404585311E0	8.243274093E-1	9.761520386E0	4.576273263E-1
1.412988332E0	7.579265833E-1	9.704689980E0	4.031906128E-1
1.421391353E0	5.455635786E-1	9.678369522E0	2.428714931E-1
1.429794374E0	3.565305769E-1	9.692128181E0	5.503492057E-2
1.438197395E0	2.662015259E-1	9.647860527E0	-8.135596663E-2
1.446600415E0	3.260220885E-1	9.588040352E0	-1.752742529E-1
1.455003436E0	3.236292601E-1	9.632308006E0	-1.525424421E-1
1.463406457E0	2.614158690E-1	9.644271851E0	-6.161518395E-2
1.471809478E0	1.830509305E-1	9.657432556E0	-6.580262445E-3
1.480212499E0	8.973085135E-2	9.750752449E0	8.973085321E-3
1.488615520E0	-4.666004330E-2	9.857831001E0	1.016949639E-1
1.497018540E0	-7.597211748E-2	9.856635094E0	1.429711580E-1
1.505421561E0	-2.033899166E-2	9.634101868E0	1.453639716E-1
1.513824582E0	1.405783296E-1	9.617950439E0	4.187439755E-2
1.522227603E0	2.781656384E-1	9.735198975E0	1.046859920E-1
1.530630624E0	3.098705411E-1	9.762716293E0	2.225325108E-1
1.539033645E0	2.937189937E-1	9.695717812E0	3.224328458E-1
1.547436665E0	1.950150430E-1	9.690931320E0	2.937189937E-1
1.555839686E0	9.571290575E-3	9.726823807E0	7.178468257E-2
1.564242707E0	-8.015955985E-2	9.748957634E0	-2.440679073E-1
1.572645728E0	1.555334777E-1	9.866206169E0	-3.260220885E-1
1.581048749E0	4.761717021E-1	9.957731247E0	-2.805584669E-1
1.589451770E0	7.411768436E-1	9.917053223E0	-1.974078715E-1
1.597854790E0	8.787640929E-1	9.769296646E0	1.992024779E-1
1.606257811E0	9.272187948E-1	9.745966911E0	3.349951804E-1
1.614660832E0	7.393822074E-1	9.748359680E0	2.261217386E-1
1.623063853E0	5.898307562E-1	9.742377281E0	5.503492057E-2
1.631466874E0	6.149554253E-1	9.796216011E0	-1.914258115E-2
1.639869895E0	7.088736892E-1	9.796216011E0	4.307080805E-2
1.648272915E0	7.956135273E-1	9.753145218E0	3.230310604E-2
1.656675936E0	8.650053740E-1	9.745966911E0	-6.460621208E-2
1.665078957E0	8.811569214E-1	9.786644936E0	-8.015955985E-2
1.673481978E0	9.014959335E-1	9.827322960E0	-2.093719877E-2
1.681884999E0	9.146564603E-1	9.818349838E0	6.400800496E-2
1.690288020E0	9.523434043E-1	9.717252731E0	1.040877849E-1
1.698691040E0	9.038887620E-1	9.645467758E0	1.477568001E-1
1.707094061E0	8.350951076E-1	9.734601021E0	2.045863420E-1
1.715497082E0	8.404789567E-1	9.852447510E0	1.274178028E-1
1.723900103E0	7.471588850E-1	9.878170013E0	-1.262213886E-1
1.732303124E0	8.967102766E-1	9.792626381E0	-5.347958803E-1
1.740706145E0	1.180858016E0	9.789635658E0	-4.432703853E-1
1.749109165E0	1.302891970E0	9.782457352E0	-1.459621787E-1
1.757512186E0	1.245464206E0	9.723833084E0	1.423729509E-1
1.765915207E0	1.227517962E0	9.694520950E0	2.638086975E-1
1.774318228E0	1.246660590E0	9.655039787E0	-7.956135273E-2
1.782721249E0	1.267597795E0	9.692726135E0	-2.338984162E-1
1.791124270E0	1.182652593E0	9.746564865E0	-2.679961324E-1
1.799527290E0	1.036092162E0	9.750154495E0	-4.217349887E-1
1.807930311E0	7.328019142E-1	9.784252167E0	-3.912265003E-1
1.816333332E0	6.628118753E-1	9.864411354E0	-3.696911037E-1
1.824736353E0	9.828519225E-1	9.763913155E0	-3.595215976E-1
1.833139374E0	1.328016520E0	9.711869240E0	-1.148554832E-1
1.841542395E0	1.435693622E0	9.806385040E0	1.298106313E-1
1.849945415E0	1.219741344E0	9.678369522E0	-4.187439568E-3
1.858348436E0	9.349954724E-1	9.614959717E0	-5.264209956E-2
1.866751457E0	5.150550604E-1	9.761520386E0	2.494517565E-1
1.875154478E0	2.835494876E-1	9.904491425E0	-2.650051117E-1
1.883557499E0	6.616154313E-1	9.932008743E0	-7.549355626E-1
1.891960520E0	1.339382529E0	9.844670296E0	-7.621139884E-1
1.900363540E0	1.773679733E0	9.723833084E0	-4.360919297E-1
1.908766561E0	1.843071699E0	9.715457916E0	-1.698904037E-1
1.917169582E0	1.664806366E0	9.705886841E0	1.974078640E-2
1.925572603E0	1.500898004E0	9.756135941E0	2.428714931E-1
1.933975624E0	1.494317770E0	9.713663101E0	3.128615618E-1
1.942378645E0	1.828116536E0	9.632905960E0	2.327020019E-1
1.950781665E0	2.120040894E0	9.595816612E0	4.019941986E-1
1.959184686E0	2.155933142E0	9.640682220E0	4.474578202E-1
1.967587707E0	2.144567251E0	9.630513191E0	4.420739710E-1
1.975990728E0	2.023131609E0	9.596415520E0	3.236292601E-1
1.984393749E0	1.671386600E0	9.680762291E0	8.195417374E-2
1.992796770E0	1.317248821E0	9.778867722E0	-5.563312769E-2
2.001199790E0	1.395015597E0	9.723235130E0	-1.280160099E-1
2.009602811E0	1.779661894E0	9.565906525E0	-7.776673883E-2
2.018005832E0	2.146361828E0	9.500103951E0	1.459621787E-1
2.026408853E0	2.391626120E0	9.431908607E0	2.482553422E-1
2.034811874E0	2.459821701E0	9.404989243E0	3.774677813E-1
2.043214895E0	2.314457655E0	9.378069878E0	3.439682424E-1
2.051617915E0	2.130210400E0	9.358927727E0	3.834498227E-1
2.060020936E0	2.004587173E0	9.372088432E0	2.165504545E-1
2.068423957E0	1.913061738E0	9.446864128E0	1.196411327E-1
2.076826978E0	1.816750646E0	9.474979401E0	1.226321608E-1
2.085229999E0	1.764706731E0	9.425926208E0	6.281159073E-2
2.093633020E0	1.797009826E0	9.424132347E0	-2.392822690E-2
2.102036040E0	1.854437590E0	9.464211464E0	-8.255238086E-2
2.110439061E0	1.884347796E0	9.506086349E0	-2.057827413E-1
2.118842082E0	1.796411633E0	9.485149384E0	-8.793623000E-2
2.127245103E0	1.752742529E0	9.433105469E0	1.088734269E-1
2.135648124E0	1.799402595E0	9.425926208E0	2.380858511E-1
2.144051145E0	1.859223247E0	9.406186104E0	1.513460279E-1
2.152454165E0	1.954936147E0	9.393623352E0	8.255238086E-2
2.160857186E0	1.969891191E0	9.405587196E0	1.142572835E-1
2.169260207E0	1.865803480E0	9.413364410E0	-5.503492057E-2
2.177663228E0	1.949552298E0	9.544969559E0	-3.661018610E-1
2.186066249E0	2.139183521E0	9.687342644E0	-4.241278172E-1
2.194469270E0	2.115853310E0	9.753145218E0	-4.301098585E-1
2.202872290E0	1.884347796E0	9.794421196E0	-4.474578202E-1
2.211275311E0	1.796411633E0	9.690931320E0	-4.695914388E-1
2.219678332E0	1.958525300E0	9.549755096E0	-4.241278172E-1
2.228081353E0	2.129612207E0	9.508479118E0	-3.248256743E-1
2.236484374E0	2.167299032E0	9.509077072E0	-3.014956415E-1
2.244887395E0	2.201995134E0	9.519247055E0	-2.877369225E-1
2.253290415E0	2.240280151E0	9.504291534E0	-3.038884699E-1
2.261693436E0	2.336591244E0	9.435498238E0	-3.906283081E-1
2.270096457E0	2.425125837E0	9.443872452E0	-4.504488707E-1
2.278499478E0	2.361117840E0	9.498908043E0	-4.779663086E-1
2.286902499E0	2.227119684E0	9.515059471E0	-4.552344978E-1
2.295305520E0	2.173879385E0	9.437891006E0	-4.779663086E-1
2.303708540E0	2.134397745E0	9.560523033E0	-4.660021961E-1
2.312111561E0	1.982453585E0	9.766305923E0	-5.066801906E-1
2.320514582E0	1.840080619E0	9.710672379E0	-5.485545993E-1
2.328917603E0	1.801197290E0	9.587442398E0	-5.670989752E-1
2.337320624E0	1.822732687E0	9.575477600E0	-6.735795736E-1
2.345723645E0	1.916650891E0	9.569496155E0	-6.813562512E-1
2.354126665E0	2.140978098E0	9.619147301E0	-4.857429862E-1
2.362529686E0	2.364108801E0	9.787242889E0	-2.356930375E-1
2.370932707E0	2.428714991E0	1.004746246E1	9.690931439E-2
2.379335728E0	2.580060959E0	1.029870892E1	3.367897868E-1
2.387738749E0	2.860619545E0	1.030528927E1	4.031906128E-1
2.396141770E0	3.081357241E0	9.915857315E0	1.621137410E-1
2.404544790E0	3.098107100E0	9.323633194E0	-3.266202807E-1
2.412947811E0	2.807977438E0	8.916254997E0	-7.968099117E-1
2.421350832E0	2.446063042E0	9.064012527E0	-1.131805062E0
2.429753853E0	2.159522533E0	9.552745819E0	-1.336989641E0
2.438156874E0	2.065006018E0	9.939785004E0	-1.435693622E0
2.446559895E0	2.143969059E0	1.003789139E1	-1.258624673E0
2.454962915E0	2.294716835E0	1.021256733E1	-1.045065284E0
2.463365936E0	2.228316069E0	1.044826031E1	-9.649057388E-1
2.471768957E0	2.122433662E0	1.066122150E1	-9.367900491E-1
2.480171978E0	2.005783558E0	1.083350468E1	-1.021137118E0
2.488574999E0	1.728216171E0	1.067318535E1	-1.007976532E0
2.496978020E0	1.963310957E0	9.945767403E0	-1.998006940E0
2.505381040E0	2.228316069E0	1.041117096E1	-7.627122402E-1
2.513784061E0	1.116251707E0	9.999606133E0	-6.747759581E-1
2.522187082E0	1.377069473E0	1.004626560E1	-1.598405480E0
2.530590103E0	1.330409408E0	1.037707329E1	-1.358525038E0
2.538993124E0	7.172485590E-1	1.021017456E1	-1.764706731E0
2.547396145E0	6.329016089E-1	1.012642574E1	-2.003390789E0
2.555799165E0	9.332008362E-1	1.012403297E1	-1.958525300E0
2.564202186E0	1.053440213E0	1.006720352E1	-1.978266120E0
2.572605207E0	1.102493048E0	9.990633011E0	-2.032104731E0
2.581008228E0	1.204187989E0	9.979267120E0	-2.007578135E0
2.589411249E0	1.311864972E0	9.967901230E0	-1.994417667E0
2.597814270E0	1.468594909E0	9.926026344E0	-2.038684845E0
2.606217290E0	1.578066587E0	9.880562782E0	-1.967498422E0
2.614620311E0	1.630110383E0	9.814162254E0	-1.887937069E0
2.623023332E0	1.724626899E0	9.741779327E0	-1.899901152E0
2.631426353E0	1.907677889E0	9.669396400E0	-1.898704767E0
2.639829374E0	2.145763636E0	9.647262573E0	-1.732403636E0
2.648232395E0	2.304288149E0	9.538987160E0	-1.692323804E0
2.656635415E0	2.514856577E0	9.354740143E0	-1.718644857E0
2.665038436E0	2.595016241E0	9.254241943E0	-1.516451359E0
2.673441457E0	2.647658348E0	9.218349457E0	-1.440479279E0
2.681844478E0	2.837887764E0	9.266803741E0	-1.569093466E0
2.690247499E0	2.986242771E0	9.425926208E0	-1.545165181E0
2.698650520E0	3.068196774E0	9.520442963E0	-1.441077471E0
2.707053540E0	3.150749207E0	9.413962364E0	-1.357926846E0
2.715456561E0	3.221935749E0	9.237491608E0	-1.314856052E0
2.723859582E0	3.181257725E0	9.045467377E0	-1.237089276E0
2.732262603E0	3.112463951E0	8.859425545E0	-1.112662554E0
2.740665624E0	3.038884640E0	8.813364029E0	-9.230313301E-1
2.749068645E0	3.027518749E0	9.071788788E0	-8.279166222E-1
2.757471665E0	2.951546669E0	9.534799576E0	-7.680960894E-1
2.765874686E0	2.290529490E0	9.994221687E0	-4.289134443E-1
2.774277707E0	9.511470199E-1	1.004626560E1	2.859423161E-1
2.782680728E0	-9.990034252E-2	9.690931320E0	2.398804724E-1
2.791083749E0	-5.084748268E-1	9.431310654E0	-4.552344978E-1
2.799486770E0	-6.747759581E-1	9.311669350E0	-1.140778184E0
2.807889790E0	-5.982056856E-1	9.296713829E0	-1.482353687E0
2.816292811E0	-2.147558331E-1	9.332606316E0	-1.582253933E0
2.824695832E0	1.824527234E-1	9.361320496E0	-1.391426325E0
2.833098853E0	3.702892959E-1	9.222537041E0	-1.088734269E0
2.841501874E0	6.125625968E-1	9.029914856E0	-1.256231904E0
2.849904895E0	8.763712645E-1	9.031708717E0	-1.359123230E0
2.858307915E0	1.025324464E0	9.208778381E0	-1.254437327E0
2.866710936E0	1.110867858E0	9.334999084E0	-1.271187067E0
2.875113957E0	1.229312658E0	9.306883812E0	-1.441675663E0
2.883516978E0	1.220339537E0	9.245866776E0	-1.502692580E0
2.891919999E0	1.155733347E0	9.250054359E0	-1.425524116E0
2.900323020E0	1.278963685E0	9.393623352E0	-1.345364571E0
2.908726040E0	1.450648785E0	9.595218658E0	-1.271187067E0
2.917129061E0	1.445863128E0	9.718449593E0	-1.290329576E0
2.925532082E0	1.217348576E0	9.681360245E0	-1.221535921E0
2.933935103E0	1.000199914E0	9.573683739E0	-1.192223907E0
2.942338124E0	9.224331379E-1	9.555138588E0	-1.258026481E0
2.950741145E0	9.499505758E-1	9.601201057E0	-1.426720500E0
2.959144165E0	9.888339639E-1	9.678967476E0	-1.508076429E0
2.967547186E0	1.012762189E0	9.735198975E0	-1.503290772E0
2.975950207E0	1.079761267E0	9.757930756E0	-1.527817249E0
2.984353228E0	1.243669510E0	9.772287369E0	-1.562513232E0
2.992756249E0	1.390828133E0	9.810572624E0	-1.654636860E0
3.001159270E0	1.436291814E0	9.880562782E0	-1.738983870E0
3.009562290E0	1.317847013E0	9.909276962E0	-1.737787485E0
3.017965311E0	1.283151150E0	9.809974670E0	-1.660618901E0
3.026368332E0	1.472782373E0	9.684949875E0	-1.729412556E0
3.034771353E0	1.649851203E0	9.677172661E0	-1.794018745E0
3.043174374E0	1.691725612E0	9.796813965E0	-1.781456470E0
3.051577395E0	1.718046665E0	9.856036186E0	-1.876571178E0
3.059980415E0	1.669592023E0	9.858428955E0	-1.832902193E0
3.068383436E0	1.586441398E0	9.808179855E0	-1.843071699E0
3.076786457E0	1.514058471E0	9.854242325E0	-1.938186288E0
3.085189478E0	1.291526079E0	9.831509590E0	-1.966900229E0
3.093592499E0	1.095314622E0	9.774082184E0	-2.041675806E0
3.101995520E0	9.194421172E-1	9.684949875E0	-2.016551256E0
3.110398540E0	8.865407705E-1	9.559326172E0	-2.167299032E0
3.118801561E0	8.901300430E-1	9.525228500E0	-2.303091764E0
3.127204582E0	8.566305041E-1	9.596415520E0	-2.257030010E0
3.135607603E0	8.494520187E-1	9.620343208E0	-2.199003935E0
3.144010624E0	1.039083242E0	9.623932838E0	-2.158924341E0
3.152413645E0	1.527817249E0	9.578469276E0	-2.407777786E0
3.160816665E0	1.986042738E0	9.744770050E0	-2.439482689E0
3.169219686E0	2.117049932E0	9.844670296E0	-2.188834429E0
3.177622707E0	2.231905222E0	9.878170013E0	-2.383251429E0
3.186025728E0	2.603390932E0	1.008455086E1	-2.875574589E0
3.194428749E0	2.948555708E0	1.036810017E1	-2.833700180E0
3.202831770E0	3.170490026E0	1.031127071E1	-2.671586514E0
3.211234790E0	3.727419376E0	1.015214825E1	-3.071187973E0
3.219637811E0	4.514657974E0	1.017547798E1	-4.116253376E0
3.228040832E0	5.394618511E0	1.044167995E1	-3.689134359E0
3.236443853E0	5.513063431E0	9.751350403E0	-2.629113913E0
3.244846874E0	5.005186558E0	8.870791435E0	-2.606382132E0
3.253249895E0	3.954737663E0	8.749356270E0	-2.893520832E0
3.261652915E0	3.136392355E0	9.443274498E0	-2.999403238E0
3.270055936E0	2.706880569E0	1.010130119E1	-2.468196630E0
3.278458957E0	1.984248161E0	1.010728264E1	-1.813759565E0
3.286861978E0	1.139581800E0	9.681958199E0	-1.337587833E0
3.295264999E0	5.694918036E-1	9.235098839E0	-9.978070259E-1
3.303668020E0	2.931207716E-1	8.931808472E0	-8.889335990E-1
3.312071040E0	3.493520916E-1	8.896514893E0	-1.006181955E0
3.320474061E0	6.454638839E-1	9.082556725E0	-1.313061476E0
3.328877082E0	8.913264275E-1	9.146564484E0	-1.574477315E0
3.337280103E0	1.033101201E0	9.077172279E0	-1.615155339E0
3.345683124E0	1.343569875E0	8.937790871E0	-1.545763373E0
3.354086145E0	2.210968018E0	8.526823044E0	-1.604387641E0
3.362489165E0	3.365504980E0	8.093722343E0	-1.698904037E0
3.370892186E0	4.099503517E0	8.035098076E0	-1.250848055E0
3.379295207E0	3.639483213E0	8.322834969E0	9.571290761E-2
3.387698228E0	2.507678032E0	8.456833839E0	1.022931695E0
3.396101249E0	1.601396561E0	8.380861282E0	1.116251707E0
3.404504270E0	9.062815905E-1	8.353343964E0	7.136593461E-1
3.412907290E0	4.115654826E-1	8.781659126E0	1.633101404E-1
