"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
4.718499990E-1	-1.481304597E-2	6.795676053E-2	-7.482878864E-3
4.802530200E-1	-1.130067464E-2	4.413371533E-2	-3.206948051E-3
4.886560400E-1	-8.857285604E-3	1.466033421E-2	2.137965523E-3
4.970590610E-1	-4.428642802E-3	-2.519745007E-2	9.315420873E-3
5.054620820E-1	1.679830020E-3	-2.244863659E-2	-6.108472589E-4
5.138651030E-1	-2.748812549E-3	-2.061609551E-2	5.955760833E-3
5.222681240E-1	-8.246437646E-3	-1.634016447E-2	1.832541777E-3
5.306711450E-1	-4.734066315E-3	-9.773556143E-3	-1.374406274E-3
5.390741650E-1	1.374406274E-3	7.482878864E-3	-1.985253533E-3
5.474771860E-1	3.206948051E-3	2.397575416E-2	1.221694518E-3
5.558802070E-1	4.123218823E-3	3.222219273E-2	2.901524538E-3
5.642832280E-1	8.246437646E-3	2.305948362E-2	1.527118147E-3
5.726862490E-1	8.551862091E-3	3.970507067E-3	6.719320081E-3
5.810892700E-1	1.068982668E-2	-7.635590620E-3	7.788302377E-3
5.894922900E-1	8.246437646E-3	-1.679829881E-2	5.650337320E-3
5.978953110E-1	5.803049076E-3	-2.031067200E-2	4.581354558E-3
6.062983320E-1	4.886778072E-3	-1.710372418E-2	2.596100792E-3
6.147013530E-1	6.719320081E-3	-1.282779220E-2	1.374406274E-3
6.231043740E-1	1.084253844E-2	-7.635590737E-4	9.162708884E-4
6.315073950E-1	1.084253844E-2	7.635590620E-3	-2.137965523E-3
6.399104150E-1	1.206423342E-2	6.413896102E-3	-2.137965523E-3
6.483134360E-1	1.236965694E-2	4.581354558E-3	-2.137965523E-3
6.567164570E-1	1.634016447E-2	1.618745178E-2	2.290677279E-3
6.651194780E-1	2.031067200E-2	3.069507517E-2	7.788302377E-3
6.735224990E-1	1.786728203E-2	2.458660305E-2	7.024743594E-3
6.819255200E-1	1.756185852E-2	7.024743594E-3	2.748812549E-3
6.903285400E-1	1.572931744E-2	-2.046338283E-2	2.901524538E-3
6.987315610E-1	1.267508045E-2	-4.779879749E-2	4.886778072E-3
7.071345820E-1	1.191152167E-2	-6.856760383E-2	4.123218823E-3
7.155376030E-1	5.803049076E-3	-9.071081877E-2	2.596100792E-3
7.239406240E-1	-3.054236295E-4	-1.090362370E-1	-4.581354442E-4
7.323436450E-1	6.108472589E-4	-1.072036922E-1	-6.719320081E-3
7.407466650E-1	1.068982761E-3	-9.239064902E-2	-1.053711493E-2
7.491496860E-1	9.162708884E-4	-6.291726977E-2	-1.023169141E-2
7.575527070E-1	6.261184346E-3	-2.825168520E-2	-1.084253844E-2
7.659557280E-1	9.468132630E-3	-6.413896102E-3	-1.084253844E-2
7.743587490E-1	1.557660475E-2	-0.000000000E0	-7.788302377E-3
7.827617700E-1	2.000524849E-2	4.428642802E-3	-6.719320081E-3
7.911647900E-1	2.092151903E-2	8.704573847E-3	-6.719320081E-3
7.995678110E-1	1.908897609E-2	7.635590737E-4	-1.160609815E-2
8.079708320E-1	1.924168877E-2	-6.719320081E-3	-1.511846948E-2
8.163738530E-1	1.466033421E-2	6.108472589E-4	-2.046338283E-2
8.247768740E-1	1.252236869E-2	1.618745178E-2	-1.924168877E-2
8.331798950E-1	1.496575773E-2	3.115320951E-2	-2.046338283E-2
8.415829150E-1	1.679829881E-2	4.153761268E-2	-2.397575416E-2
8.499859360E-1	1.786728203E-2	4.764608666E-2	-2.290677279E-2
8.583889570E-1	2.183778957E-2	5.161659420E-2	-1.511846948E-2
8.667919780E-1	2.519745007E-2	5.405998230E-2	-9.468132630E-3
8.751949990E-1	2.993151546E-2	4.504998401E-2	-0.000000000E0
8.835980200E-1	3.191677108E-2	3.466558084E-2	1.053711493E-2
8.920010400E-1	3.573456407E-2	1.786728203E-2	1.954711229E-2
9.004040610E-1	3.710897267E-2	-6.566607859E-3	2.443389036E-2
9.088070820E-1	3.176405653E-2	-2.748812735E-2	2.962609194E-2
9.172101030E-1	3.344388679E-2	-3.939964995E-2	3.390202299E-2
9.256131240E-1	3.176405653E-2	-4.596625641E-2	3.848337755E-2
9.340161450E-1	2.901524492E-2	-4.535540938E-2	4.214845970E-2
9.424191650E-1	2.565558441E-2	-3.176405653E-2	4.520269856E-2
9.508221860E-1	2.794626169E-2	-1.282779220E-2	4.703523964E-2
9.592252070E-1	3.115320951E-2	5.497625098E-3	4.886778072E-2
9.676282280E-1	3.100049868E-2	1.985253580E-2	5.070032179E-2
9.760312490E-1	3.405473381E-2	2.351761982E-2	5.192201585E-2
9.844342700E-1	3.710897267E-2	2.244863659E-2	5.390727147E-2
9.928372900E-1	3.573456407E-2	2.367033064E-2	4.779879749E-2
1.001240311E0	3.451287001E-2	4.062134400E-2	4.474456236E-2
1.009643332E0	3.924693540E-2	7.162184268E-2	4.077405483E-2
1.018046353E0	3.894151375E-2	1.052184403E-1	3.710897267E-2
1.026449374E0	4.001049697E-2	1.437018216E-1	3.008422814E-2
1.034852395E0	4.169032723E-2	1.835595965E-1	2.886253223E-2
1.043255415E0	4.169032723E-2	2.119639963E-1	3.237490356E-2
1.051658436E0	4.077405483E-2	2.217375487E-1	4.184303805E-2
1.060061457E0	4.596625641E-2	2.194468826E-1	5.573981255E-2
1.068464478E0	4.734066129E-2	2.144073844E-1	7.085828483E-2
1.076867499E0	4.902049154E-2	2.121167034E-1	8.399149776E-2
1.085270520E0	5.360184610E-2	2.254026383E-1	9.605573118E-2
1.093673540E0	5.848862603E-2	2.516690791E-1	1.067455560E-1
1.102076561E0	6.749862432E-2	2.840439677E-1	1.198787764E-1
1.110479582E0	7.925742865E-2	3.219164908E-1	1.325538605E-1
1.118882603E0	8.704573661E-2	3.405473530E-1	1.449235082E-1
1.127285624E0	9.009996802E-2	3.347443044E-1	1.548497826E-1
1.135688645E0	9.590301663E-2	3.333698809E-1	1.708845198E-1
1.144091665E0	1.010952219E-1	3.457395434E-1	1.840177327E-1
1.152494686E0	1.116323397E-1	3.394783735E-1	1.948602796E-1
1.160897707E0	1.130067408E-1	3.255815804E-1	1.969982386E-1
1.169300728E0	1.065928489E-1	3.083251417E-1	1.998997629E-1
1.177703749E0	9.666658193E-2	2.941229641E-1	2.011214644E-1
1.186106770E0	9.009996802E-2	2.922904193E-1	2.009687424E-1
1.194509790E0	8.414421231E-2	2.947337925E-1	2.040229887E-1
1.202912811E0	7.803573459E-2	2.892361879E-1	2.101314515E-1
1.211315832E0	7.162184268E-2	2.878617644E-1	2.107423097E-1
1.219718853E0	6.001574174E-2	2.600682080E-1	1.983726472E-1
1.228121874E0	5.192201585E-2	2.119639963E-1	1.905843467E-1
1.236524895E0	4.459185153E-2	2.014268786E-1	1.931804419E-1
1.244927915E0	3.084778599E-2	2.209739983E-1	1.942494214E-1
1.253330936E0	2.489202656E-2	2.283041626E-1	1.933331639E-1
1.261733957E0	1.985253580E-2	2.115058601E-1	1.872246861E-1
1.270136978E0	1.756185852E-2	1.800472289E-1	1.721062213E-1
1.278539999E0	1.282779220E-2	1.629435122E-1	1.539335102E-1
1.286943020E0	7.482878864E-3	1.536280811E-1	1.397313178E-1
1.295346040E0	3.054236295E-3	1.403421611E-1	1.291942000E-1
1.303749061E0	1.068982761E-3	1.339282542E-1	1.207950488E-1
1.312152082E0	1.832541777E-3	1.424801201E-1	1.104106456E-1
1.320555103E0	-3.970507067E-3	1.412584335E-1	9.620844573E-2
1.328958124E0	-1.313321572E-2	1.427855492E-1	8.567132801E-2
1.337361145E0	-1.298050396E-2	1.605001241E-1	8.276980370E-2
1.345764165E0	-1.221694518E-3	1.696628332E-1	7.635590434E-2
1.354167186E0	6.413896102E-3	1.685938388E-1	7.024743408E-2
1.362570207E0	1.924168877E-2	1.589729935E-1	5.665608495E-2
1.370973228E0	2.916795574E-2	1.395785958E-1	3.588727489E-2
1.379376249E0	2.947338112E-2	1.195733473E-1	2.183778957E-2
1.387779270E0	2.428117767E-2	1.151447073E-1	1.527118124E-2
1.396182290E0	2.580829710E-2	1.522536725E-1	1.695101149E-2
1.404585311E0	3.069507517E-2	2.090624720E-1	2.657185495E-2
1.412988332E0	3.313846514E-2	2.701472044E-1	3.069507517E-2
1.421391353E0	3.573456407E-2	3.100049794E-1	3.420744836E-2
1.429794374E0	3.894151375E-2	3.222219348E-1	3.558185324E-2
1.438197395E0	3.680354729E-2	3.150444627E-1	3.252761811E-2
1.446600415E0	2.565558441E-2	2.916795611E-1	3.451287001E-2
1.455003436E0	1.740914769E-2	2.681619525E-1	4.581354558E-2
1.463406457E0	1.450762246E-2	2.680092454E-1	6.505523622E-2
1.471809478E0	1.343864016E-2	2.774773538E-1	8.414421231E-2
1.480212499E0	9.926267900E-3	2.748812735E-1	1.020114943E-1
1.488615520E0	1.282779220E-2	2.730487287E-1	1.206423342E-1
1.497018540E0	2.199050039E-2	2.644968629E-1	1.368297935E-1
1.505421561E0	3.344388679E-2	2.548760176E-1	1.473668963E-1
1.513824582E0	3.665083647E-2	2.431172132E-1	1.557660550E-1
1.522227603E0	3.665083647E-2	2.342599183E-1	1.667613089E-1
1.530630624E0	3.802524135E-2	2.425063550E-1	1.811162084E-1
1.539033645E0	4.016320780E-2	2.615953386E-1	1.997470558E-1
1.547436665E0	4.978405312E-2	2.612899244E-1	2.232646793E-1
1.555839686E0	6.154286116E-2	2.441861928E-1	2.426590770E-1
1.564242707E0	6.230641901E-2	2.151709497E-1	2.573194206E-1
1.572645728E0	5.390727147E-2	1.705790907E-1	2.707580328E-1
1.581048749E0	5.024218559E-2	1.291942000E-1	2.742704153E-1
1.589451770E0	4.825693369E-2	1.041494608E-1	2.764083743E-1
1.597854790E0	4.077405483E-2	1.214058921E-1	2.756448388E-1
1.606257811E0	4.764608666E-2	1.470614821E-1	2.716743052E-1
1.614660832E0	6.108472496E-2	1.606528312E-1	2.677038014E-1
1.623063853E0	6.505523622E-2	1.789782494E-1	2.669402659E-1
1.631466874E0	6.077930331E-2	1.811162084E-1	2.699944973E-1
1.639869895E0	5.635065958E-2	1.727170646E-1	2.730487287E-1
1.648272915E0	5.833591148E-2	1.728697717E-1	2.738122940E-1
1.656675936E0	5.665608495E-2	1.805053651E-1	2.721324563E-1
1.665078957E0	5.131116882E-2	1.898207814E-1	2.712161839E-1
1.673481978E0	4.489727318E-2	2.029540092E-1	2.750339806E-1
1.681884999E0	4.031591862E-2	2.223484069E-1	2.773246467E-1
1.690288020E0	4.062134400E-2	2.370087355E-1	2.710634768E-1
1.698691040E0	3.848337755E-2	2.318165302E-1	2.675510943E-1
1.707094061E0	4.001049697E-2	2.295258641E-1	2.699944973E-1
1.715497082E0	4.795150831E-2	2.260134816E-1	2.706053257E-1
1.723900103E0	6.581879407E-2	1.969982386E-1	2.771719396E-1
1.732303124E0	4.932591692E-2	1.976090819E-1	2.722851634E-1
1.740706145E0	2.764083818E-2	1.745496094E-1	2.634278834E-1
1.749109165E0	1.679829881E-2	1.620272398E-1	2.583884001E-1
1.757512186E0	1.114796288E-2	1.921114624E-1	2.582356930E-1
1.765915207E0	1.908897609E-2	2.148655206E-1	2.536543310E-1
1.774318228E0	2.137965336E-2	2.005106062E-1	2.464768738E-1
1.782721249E0	1.007897966E-2	1.666085869E-1	2.438807636E-1
1.791124270E0	5.497625098E-3	1.505738497E-1	2.418955117E-1
1.799527290E0	1.679830020E-3	1.291942000E-1	2.470877171E-1
1.807930311E0	-1.985253533E-3	9.009996802E-2	2.620534599E-1
1.816333332E0	-2.901524538E-3	8.002099395E-2	2.728960216E-1
1.824736353E0	-5.803049076E-3	8.399149776E-2	2.599155009E-1
1.833139374E0	-1.191152167E-2	3.695625812E-2	2.579302490E-1
1.841542395E0	-9.773556143E-3	9.009997360E-3	2.626643181E-1
1.849945415E0	-6.413896102E-3	1.343864016E-2	2.628170252E-1
1.858348436E0	-5.497625098E-3	-2.443389036E-3	2.786990702E-1
1.866751457E0	8.551862091E-3	-2.825168520E-2	2.962609231E-1
1.875154478E0	2.519745007E-2	-5.253286287E-2	3.121429384E-1
1.883557499E0	1.710372418E-2	-1.522536725E-1	3.234436214E-1
1.891960520E0	4.275931045E-3	-2.619007528E-1	3.225273490E-1
1.900363540E0	-6.261184346E-3	-3.075616062E-1	3.194731176E-1
1.908766561E0	-9.773556143E-3	-2.947337925E-1	3.185568452E-1
1.917169582E0	-1.130067464E-2	-2.663294077E-1	3.194731176E-1
1.925572603E0	-4.734066315E-3	-2.435753495E-1	3.141281903E-1
1.933975624E0	6.566607859E-3	-2.377723008E-1	3.029802442E-1
1.942378645E0	4.123218823E-3	-2.669402659E-1	2.907632887E-1
1.950781665E0	5.955760833E-3	-2.999260128E-1	2.748812735E-1
1.959184686E0	1.679829881E-2	-2.904578745E-1	2.602209449E-1
1.967587707E0	2.275406010E-2	-2.545706034E-1	2.446443290E-1
1.975990728E0	3.023693897E-2	-2.377723008E-1	2.342599183E-1
1.984393749E0	3.726168349E-2	-2.309002578E-1	2.228065431E-1
1.992796770E0	4.550812021E-2	-2.406738251E-1	2.212794125E-1
2.001199790E0	4.978405312E-2	-2.615953386E-1	2.263189107E-1
2.009602811E0	5.268557742E-2	-2.825168669E-1	2.206685692E-1
2.018005832E0	5.375456065E-2	-2.907632887E-1	2.050919682E-1
2.026408853E0	5.573981255E-2	-2.761029601E-1	1.863084137E-1
2.034811874E0	5.665608495E-2	-2.599155009E-1	1.713426560E-1
2.043214895E0	6.352811307E-2	-2.363978922E-1	1.603474021E-1
2.051617915E0	6.673506647E-2	-2.093679011E-1	1.495048702E-1
2.060020936E0	6.948387623E-2	-1.904316396E-1	1.409530044E-1
2.068423957E0	7.543963939E-2	-1.835595965E-1	1.395785958E-1
2.076826978E0	8.170082420E-2	-1.641651988E-1	1.392731816E-1
2.085229999E0	8.872556686E-2	-1.325538605E-1	1.437018216E-1
2.093633020E0	9.620844573E-2	-1.162136942E-1	1.495048702E-1
2.102036040E0	9.956810623E-2	-1.145338640E-1	1.516428292E-1
2.110439061E0	1.026223376E-1	-1.395785958E-1	1.568350345E-1
2.118842082E0	1.049130186E-1	-1.634016484E-1	1.643179059E-1
2.127245103E0	1.123958975E-1	-1.620272398E-1	1.731752008E-1
2.135648124E0	1.220167428E-1	-1.618745178E-1	1.803526580E-1
2.144051145E0	1.340809762E-1	-1.635543555E-1	1.849340051E-1
2.152454165E0	1.412584335E-1	-1.601946950E-1	1.843231618E-1
2.160857186E0	1.534753740E-1	-1.516428292E-1	1.875301152E-1
2.169260207E0	1.685938388E-1	-1.353026628E-1	1.945548505E-1
2.177663228E0	1.716480851E-1	-1.107160673E-1	1.927223057E-1
2.186066249E0	1.750077456E-1	-1.152974218E-1	1.838650256E-1
2.194469270E0	1.792836636E-1	-1.232384369E-1	1.827960461E-1
2.202872290E0	1.889045089E-1	-1.163664013E-1	1.884463727E-1
2.211275311E0	1.988307834E-1	-1.198787764E-1	1.931804419E-1
2.219678332E0	2.006633282E-1	-1.479777545E-1	1.911951900E-1
2.228081353E0	2.011214644E-1	-1.916533262E-1	1.841704547E-1
2.236484374E0	2.055501044E-1	-2.199050188E-1	1.800472289E-1
2.244887395E0	2.070772201E-1	-2.359397560E-1	1.739387512E-1
2.253290415E0	2.096733153E-1	-2.423536479E-1	1.688992679E-1
2.261693436E0	2.098260373E-1	-2.547233105E-1	1.611109674E-1
2.270096457E0	2.110477239E-1	-2.756448388E-1	1.484358907E-1
2.278499478E0	2.092151791E-1	-2.968717813E-1	1.395785958E-1
2.286902499E0	2.113531530E-1	-3.037438095E-1	1.368297935E-1
2.295305520E0	2.163926363E-1	-3.005368412E-1	1.359135211E-1
2.303708540E0	2.206685692E-1	-3.089359999E-1	1.388150454E-1
2.312111561E0	2.296785712E-1	-3.122956753E-1	1.447708011E-1
2.320514582E0	2.415900975E-1	-3.075616062E-1	1.542389393E-1
2.328917603E0	2.519744933E-1	-3.136700690E-1	1.701209545E-1
2.337320624E0	2.588465214E-1	-3.268032968E-1	1.794363856E-1
2.345723645E0	2.619007528E-1	-3.530697227E-1	1.875301152E-1
2.354126665E0	2.692309320E-1	-3.742966652E-1	1.951656938E-1
2.362529686E0	2.799207568E-1	-3.816268146E-1	1.927223057E-1
2.370932707E0	2.988570333E-1	-3.596363366E-1	1.798945218E-1
2.379335728E0	3.260397315E-1	-3.135173619E-1	1.611109674E-1
2.387738749E0	3.489464819E-1	-2.709107697E-1	1.319430023E-1
2.396141770E0	3.643703759E-1	-2.380777150E-1	9.743013978E-2
2.404544790E0	3.713951409E-1	-2.171562016E-1	6.826218218E-2
2.412947811E0	3.687990308E-1	-1.898207814E-1	4.902049154E-2
2.421350832E0	3.611634374E-1	-1.513374150E-1	3.848337755E-2
2.429753853E0	3.593308926E-1	-1.241547018E-1	3.100049868E-2
2.438156874E0	3.616215885E-1	-1.149920002E-1	3.100049868E-2
2.446559895E0	3.634541333E-1	-1.043021679E-1	3.222219273E-2
2.454962915E0	3.707842827E-1	-7.238540053E-2	1.664558798E-2
2.463365936E0	3.762819171E-1	-3.573456407E-2	-1.328592747E-2
2.471768957E0	3.819322586E-1	-2.596100792E-2	-2.336490713E-2
2.480171978E0	3.875826001E-1	-4.871506989E-2	-2.535016090E-2
2.488574999E0	4.033119082E-1	-7.391251624E-2	-2.748812735E-2
2.496978020E0	4.077405334E-1	-1.206423342E-1	3.436015919E-2
2.505381040E0	3.596363366E-1	-1.805053651E-1	6.169557199E-2
2.513784061E0	3.926220834E-1	-8.047912270E-2	5.955760926E-2
2.522187082E0	3.681881726E-1	-1.160609797E-1	1.408002973E-1
2.530590103E0	3.570402265E-1	-1.771457046E-1	1.637070626E-1
2.538993124E0	3.665083647E-1	-2.034121305E-1	1.919587553E-1
2.547396145E0	3.571929336E-1	-2.463241518E-1	2.544178963E-1
2.555799165E0	3.570402265E-1	-2.938175201E-1	3.101576865E-1
2.564202186E0	3.665083647E-1	-3.196258247E-1	3.472666740E-1
2.572605207E0	3.775036037E-1	-3.069507480E-1	3.823903799E-1
2.581008228E0	3.889569938E-1	-2.753393948E-1	4.176668227E-1
2.589411249E0	4.014793634E-1	-2.301367074E-1	4.521796703E-1
2.597814270E0	4.112529159E-1	-1.997470558E-1	4.891359508E-1
2.606217290E0	4.123218954E-1	-1.831014603E-1	5.120427012E-1
2.614620311E0	4.141544402E-1	-1.666085869E-1	5.270084739E-1
2.623023332E0	4.170559645E-1	-1.580567211E-1	5.419742465E-1
2.631426353E0	4.169032574E-1	-1.571404636E-1	5.596888065E-1
2.639829374E0	4.216373265E-1	-1.336228400E-1	5.657972693E-1
2.648232395E0	4.341596961E-1	-8.246438205E-2	5.644228458E-1
2.656635415E0	4.366030693E-1	-4.520269856E-2	5.720584393E-1
2.665038436E0	4.503471553E-1	-5.344913341E-3	5.711421967E-1
2.673441457E0	4.726430774E-1	6.230641901E-2	5.673243999E-1
2.681844478E0	4.918847680E-1	1.189625040E-1	5.618267655E-1
2.690247499E0	5.060869455E-1	1.530172378E-1	5.514423847E-1
2.698650520E0	5.242596865E-1	1.942494214E-1	5.442649126E-1
2.707053540E0	5.427377820E-1	2.377723008E-1	5.465555787E-1
2.715456561E0	5.520532131E-1	2.776300907E-1	5.564818382E-1
2.723859582E0	5.569399595E-1	3.257342875E-1	5.772506595E-1
2.732262603E0	5.519005060E-1	3.817795515E-1	6.044333577E-1
2.740665624E0	5.373928547E-1	4.437805414E-1	6.331431866E-1
2.749068645E0	5.201364160E-1	4.917320311E-1	6.529957056E-1
2.757471665E0	4.721849263E-1	5.222744346E-1	6.520794630E-1
2.765874686E0	3.941491842E-1	5.409052372E-1	6.082511544E-1
2.774277707E0	3.318427801E-1	5.496098399E-1	5.248705149E-1
2.782680728E0	3.127537966E-1	4.540122151E-1	4.532486796E-1
2.791083749E0	2.838912606E-1	2.293731421E-1	3.771981895E-1
2.799486770E0	2.379250079E-1	-4.321744293E-2	2.765611112E-1
2.807889790E0	1.739387512E-1	-2.909159958E-1	1.774511337E-1
2.816292811E0	1.065928489E-1	-4.550811946E-1	8.383878320E-2
2.824695832E0	3.985778242E-2	-5.311316848E-1	-1.114796288E-2
2.833098853E0	-2.137965523E-3	-5.311316848E-1	-1.113269106E-1
2.841501874E0	-4.504998401E-2	-4.970769584E-1	-2.179197669E-1
2.849904895E0	-1.134648770E-1	-4.396573007E-1	-3.307738006E-1
2.858307915E0	-1.785201132E-1	-3.486410677E-1	-4.424061179E-1
2.866710936E0	-2.212794125E-1	-2.240282297E-1	-5.422796607E-1
2.875113957E0	-2.600682080E-1	-9.407047927E-2	-6.351284385E-1
2.883516978E0	-3.019112647E-1	2.580829710E-2	-7.293516397E-1
2.891919999E0	-3.407000601E-1	1.438545287E-1	-8.157865405E-1
2.900323020E0	-3.756710589E-1	2.446443290E-1	-8.866447806E-1
2.908726040E0	-4.008685052E-1	3.151971996E-1	-9.587247968E-1
2.917129061E0	-4.217900336E-1	3.530697227E-1	-1.032637239E0
2.925532082E0	-4.440859556E-1	3.642176688E-1	-1.105175376E0
2.933935103E0	-4.579827189E-1	3.425326049E-1	-1.162747741E0
2.942338124E0	-4.711159468E-1	2.913741469E-1	-1.215127945E0
2.950741145E0	-4.886777997E-1	2.099787444E-1	-1.262315869E0
2.959144165E0	-5.106683373E-1	1.139230132E-1	-1.301868200E0
2.967547186E0	-5.328115225E-1	3.817795217E-2	-1.340656996E0
2.975950207E0	-5.546492934E-1	-1.710372418E-2	-1.370283127E0
2.984353228E0	-5.761816502E-1	-6.490252167E-2	-1.398076653E0
2.992756249E0	-5.995466113E-1	-1.032331884E-1	-1.429229856E0
3.001159270E0	-6.250494719E-1	-1.269035190E-1	-1.462826490E0
3.009562290E0	-6.482616663E-1	-1.310267299E-1	-1.492147088E0
3.017965311E0	-6.618530154E-1	-1.091889441E-1	-1.505585790E0
3.026368332E0	-6.734591126E-1	-7.162184268E-2	-1.515053868E0
3.034771353E0	-6.879667044E-1	-2.870982140E-2	-1.527423620E0
3.043174374E0	-6.988092661E-1	2.428117767E-2	-1.536738992E0
3.051577395E0	-7.044596076E-1	6.963659078E-2	-1.535822749E0
3.059980415E0	-7.090409398E-1	9.407047927E-2	-1.538877010E0
3.068383436E0	-7.139277458E-1	9.376505762E-2	-1.539182425E0
3.076786457E0	-7.207997441E-1	4.856235534E-2	-1.532310367E0
3.085189478E0	-7.233958840E-1	-2.718270384E-2	-1.515970230E0
3.093592499E0	-7.290462255E-1	-1.123958975E-1	-1.487871170E0
3.101995520E0	-7.296570539E-1	-1.913478971E-1	-1.453511000E0
3.110398540E0	-7.250757217E-1	-2.701472044E-1	-1.413653255E0
3.118801561E0	-7.305732965E-1	-3.422271907E-1	-1.377155185E0
3.127204582E0	-7.375980616E-1	-3.723114133E-1	-1.349056125E0
3.135607603E0	-7.252284288E-1	-3.671191931E-1	-1.316070437E0
3.144010624E0	-6.965186000E-1	-3.469612300E-1	-1.281252146E0
3.152413645E0	-6.700994372E-1	-3.498627543E-1	-1.226581335E0
3.160816665E0	-6.594096422E-1	-3.506263196E-1	-1.155722976E0
3.169219686E0	-6.117635369E-1	-3.019112647E-1	-1.075396657E0
3.177622707E0	-5.286883116E-1	-2.339545041E-1	-9.549070001E-1
3.186025728E0	-4.691306949E-1	-1.805053651E-1	-8.087617755E-1
3.194428749E0	-4.460712075E-1	-1.433963925E-1	-6.580352187E-1
3.202831770E0	-3.637595475E-1	-1.820324808E-1	-4.717268050E-1
3.211234790E0	-1.995943487E-1	-2.793098986E-1	-2.299840003E-1
3.219637811E0	-9.529217333E-2	-3.297048211E-1	3.313846514E-2
3.228040832E0	-1.383569092E-1	-2.739650011E-1	2.658712566E-1
