"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
3.696926010E-1	-8.303094506E-1	9.703494072E0	-7.184450030E-1
3.780956220E-1	-7.842476368E-1	9.756135941E0	-7.196413875E-1
3.864986430E-1	-7.914260626E-1	9.775279045E0	-7.148557901E-1
3.949016640E-1	-8.500502706E-1	9.781859398E0	-6.921239495E-1
4.033046850E-1	-8.596215248E-1	9.729216576E0	-6.897311211E-1
4.117077060E-1	-8.315058947E-1	9.692726135E0	-6.681957245E-1
4.201107260E-1	-8.267202377E-1	9.664012909E0	-7.046862841E-1
4.285137470E-1	-8.949156404E-1	9.631111145E0	-7.148557901E-1
4.369167680E-1	-9.541380405E-1	9.620942116E0	-7.381857634E-1
4.453197890E-1	-9.804590940E-1	9.653842926E0	-7.603194118E-1
4.537228100E-1	-9.625129104E-1	9.710672379E0	-7.986045480E-1
4.621258310E-1	-9.248259664E-1	9.766903877E0	-8.273184299E-1
4.705288510E-1	-8.656035662E-1	9.791430473E0	-8.093722463E-1
4.789318720E-1	-8.321040869E-1	9.729815483E0	-7.082754970E-1
4.873348930E-1	-8.374879360E-1	9.735198975E0	-7.573283911E-1
4.957379140E-1	-8.691928387E-1	9.713663101E0	-7.369893789E-1
5.041409350E-1	-9.068797827E-1	9.722038269E0	-7.088736892E-1
5.125439560E-1	-9.415757060E-1	9.737591743E0	-8.105686903E-1
5.209469760E-1	-9.672985673E-1	9.770493507E0	-8.213363886E-1
5.293499970E-1	-1.053440213E0	9.742975235E0	-8.171489239E-1
5.377530180E-1	-1.144965649E0	9.696315765E0	-8.602197170E-1
5.461560390E-1	-1.168295622E0	9.686145782E0	-8.285148144E-1
5.545590600E-1	-1.035493970E0	9.722636223E0	-7.776673436E-1
5.629620810E-1	-9.493523836E-1	9.797411919E0	-7.274180651E-1
5.713651010E-1	-1.012163997E0	9.784850121E0	-6.867401004E-1
5.797681220E-1	-1.217946768E0	9.667003632E0	-6.562315822E-1
5.881711430E-1	-1.180858016E0	9.686744690E0	-6.592226624E-1
5.965741640E-1	-9.804590940E-1	9.809974670E0	-5.970092416E-1
6.049771850E-1	-8.578268886E-1	9.722038269E0	-5.844469070E-1
6.133802060E-1	-2.044068813E0	8.562715530E0	-1.436890006E0
6.217832260E-1	-1.245464206E0	9.846465111E0	1.615155302E-2
6.301862470E-1	-6.879364848E-1	1.013300610E1	-5.126622319E-1
6.385892680E-1	-1.310070455E-1	1.019581699E1	-9.792626500E-1
6.469922890E-1	1.495514158E-2	9.181859016E0	-8.973084688E-1
6.553953100E-1	1.351944804E-1	8.484949112E0	-9.571290575E-3
6.637983310E-1	2.231307179E-1	9.605388641E0	2.620140910E-1
6.722013510E-1	-3.948157430E-1	1.021555805E1	-2.452643216E-2
6.806043720E-1	-1.325623751E0	1.038664532E1	-8.303094506E-1
6.890073930E-1	-1.673181176E0	1.014855862E1	-1.561316729E0
6.974104140E-1	-1.571486235E0	9.838688850E0	-1.651047587E0
7.058134350E-1	-1.327418327E0	9.640682220E0	-1.191625714E0
7.142164560E-1	-9.720842242E-1	9.540781975E0	-5.826523304E-1
7.226194760E-1	-6.089733839E-1	9.553942680E0	-3.128615618E-1
7.310224970E-1	-3.708875179E-1	9.676574707E0	-6.233302951E-1
7.394255180E-1	-3.667000830E-1	9.750154495E0	-1.015753269E0
7.478285390E-1	-4.983053207E-1	9.798010826E0	-1.182054400E0
7.562315600E-1	-5.760720372E-1	9.839884758E0	-1.254437327E0
7.646345810E-1	-6.125625968E-1	9.824930191E0	-1.186840057E0
7.730376010E-1	-5.976074338E-1	9.768099785E0	-1.092921734E0
7.814406220E-1	-5.036891699E-1	9.777072906E0	-1.087537885E0
7.898436430E-1	-4.887340367E-1	9.774082184E0	-1.096511006E0
7.982466640E-1	-4.953143001E-1	9.747760773E0	-1.054636598E0
8.066496850E-1	-4.833501875E-1	9.760323524E0	-9.828519225E-1
8.150527060E-1	-4.881358147E-1	9.732806206E0	-9.439685345E-1
8.234557260E-1	-5.054838061E-1	9.744770050E0	-9.164510965E-1
8.318587470E-1	-5.096712112E-1	9.755537987E0	-9.074779749E-1
8.402617680E-1	-5.216353536E-1	9.742377281E0	-8.811569214E-1
8.486647890E-1	-5.515456200E-1	9.745368004E0	-8.632107973E-1
8.570678100E-1	-5.976074338E-1	9.726823807E0	-8.362914920E-1
8.654708310E-1	-6.418746710E-1	9.695118904E0	-8.207381964E-1
8.738738510E-1	-6.556333899E-1	9.699904442E0	-8.009973764E-1
8.822768720E-1	-6.532405615E-1	9.714859962E0	-8.536394835E-1
8.906798930E-1	-6.592226624E-1	9.734002113E0	-8.757730722E-1
8.990829140E-1	-6.382854581E-1	9.729815483E0	-8.470591903E-1
9.074859350E-1	-5.862415433E-1	9.731609344E0	-8.452646136E-1
9.158889560E-1	-5.204389095E-1	9.734002113E0	-8.673982024E-1
9.242919760E-1	-4.797609448E-1	9.730413437E0	-9.134600163E-1
9.326949970E-1	-4.959124923E-1	9.717850685E0	-9.589236975E-1
9.410980180E-1	-5.653043389E-1	9.731011391E0	-9.553344250E-1
9.495010390E-1	-6.556333899E-1	9.745368004E0	-9.092726111E-1
9.579040600E-1	-6.987041831E-1	9.738189697E0	-8.566305041E-1
9.663070810E-1	-6.951149702E-1	9.731609344E0	-8.338986635E-1
9.747101010E-1	-6.293123364E-1	9.715457916E0	-8.608179688E-1
9.831131220E-1	-5.665007830E-1	9.720243454E0	-9.002995491E-1
9.915161430E-1	-5.503492355E-1	9.725028992E0	-9.164510965E-1
9.999191640E-1	-5.210371017E-1	9.724431038E0	-8.721838593E-1
1.008322185E0	-5.204389095E-1	9.705288887E0	-8.476574421E-1
1.016725206E0	-5.365904570E-1	9.722636223E0	-9.248259664E-1
1.025128226E0	-5.647061467E-1	9.772287369E0	-1.004387259E0
1.033531247E0	-5.461617708E-1	9.797411919E0	-9.463613629E-1
1.041934268E0	-5.294120312E-1	9.768099785E0	-7.477570772E-1
1.050337289E0	-5.557330847E-1	9.689735413E0	-6.137589812E-1
1.058740310E0	-5.988038778E-1	9.675378799E0	-7.202396393E-1
1.067143331E0	-5.880361795E-1	9.708877563E0	-8.255237937E-1
1.075546351E0	-5.270192027E-1	9.759127617E0	-8.943174481E-1
1.083949372E0	-5.234299302E-1	9.716055870E0	-8.129615188E-1
1.092352393E0	-5.306084156E-1	9.689735413E0	-7.555337548E-1
1.100755414E0	-5.838487148E-1	9.673583984E0	-7.417750359E-1
1.109158435E0	-6.179464459E-1	9.690333366E0	-7.399803996E-1
1.117561456E0	-6.436693072E-1	9.710074425E0	-6.999006271E-1
1.125964476E0	-6.843472719E-1	9.717850685E0	-7.142575383E-1
1.134367497E0	-7.322037220E-1	9.746564865E0	-7.531409264E-1
1.142770518E0	-7.190431952E-1	9.750752449E0	-8.602197170E-1
1.151173539E0	-7.280163169E-1	9.742975235E0	-9.044869542E-1
1.159576560E0	-7.603194118E-1	9.716055870E0	-8.769695163E-1
1.167979581E0	-7.902296782E-1	9.698110580E0	-8.135597110E-1
1.176382601E0	-7.926225066E-1	9.680762291E0	-7.441678643E-1
1.184785622E0	-7.716853023E-1	9.660423279E0	-6.879364848E-1
1.193188643E0	-7.268198729E-1	9.638887405E0	-7.028916478E-1
1.201591664E0	-6.604190469E-1	9.637093544E0	-6.999006271E-1
1.209994685E0	-6.179464459E-1	9.696913719E0	-6.640082598E-1
1.218397706E0	-6.305087805E-1	9.720842361E0	-6.999006271E-1
1.226800726E0	-6.424728632E-1	9.671789169E0	-8.285148144E-1
1.235203747E0	-6.741777658E-1	9.663414001E0	-9.523434043E-1
1.243606768E0	-6.616154313E-1	9.671789169E0	-9.062815905E-1
1.252009789E0	-5.419743061E-1	9.676574707E0	-7.758727670E-1
1.260412810E0	-4.223332107E-1	9.674181938E0	-6.233302951E-1
1.268815831E0	-2.985046208E-1	9.677172661E0	-6.484549642E-1
1.277218851E0	-2.063809484E-1	9.659226418E0	-8.578268886E-1
1.285621872E0	-1.316052526E-1	9.668199539E0	-1.056431174E0
1.294024893E0	-7.657032460E-2	9.734601021E0	-1.147358418E0
1.302427914E0	-1.256231815E-1	9.762118340E0	-1.070788145E0
1.310830935E0	-2.901297510E-1	9.728618622E0	-1.071984529E0
1.319233956E0	-4.498506486E-1	9.666405678E0	-1.350748420E0
1.327636976E0	-4.348955154E-1	9.692726135E0	-1.582253933E0
1.336039997E0	-2.087737769E-1	9.775279045E0	-1.628315806E0
1.344443018E0	2.452643216E-2	9.784252167E0	-1.579861164E0
1.352846039E0	3.050848842E-2	9.684949875E0	-1.485344648E0
1.361249060E0	-1.513460279E-1	9.629316330E0	-1.497906923E0
1.369652081E0	-4.115654826E-1	9.686145782E0	-1.467996716E0
1.378055101E0	-5.856433511E-1	9.736394882E0	-1.365703583E0
1.386458122E0	-6.059823632E-1	9.737591743E0	-1.337587833E0
1.394861143E0	-5.174478889E-1	9.682557106E0	-1.353739381E0
1.403264164E0	-3.804588020E-1	9.650852203E0	-1.290329576E0
1.411667185E0	-3.068794906E-1	9.620942116E0	-1.030110121E0
1.420070206E0	-2.991028428E-1	9.592227936E0	-8.297112584E-1
1.428473226E0	-4.319044948E-1	9.586843491E0	-8.123632669E-1
1.436876247E0	-6.406782866E-1	9.672985077E0	-9.379864931E-1
1.445279268E0	-7.692924738E-1	9.739386559E0	-1.121037364E0
1.453682289E0	-7.525427341E-1	9.705886841E0	-1.267597795E0
1.462085310E0	-6.257231236E-1	9.622138023E0	-1.295713425E0
1.470488331E0	-5.054838061E-1	9.617352486E0	-1.092323542E0
1.478891351E0	-4.588237405E-1	9.622138023E0	-9.649057388E-1
1.487294372E0	-4.695914388E-1	9.635896683E0	-8.919246197E-1
1.495697393E0	-4.582255483E-1	9.662816048E0	-9.589236975E-1
1.504100414E0	-3.954139352E-1	9.726225853E0	-1.163509965E0
1.512503435E0	-3.032902777E-1	9.842277527E0	-1.214357495E0
1.520906456E0	-1.686939895E-1	9.934999466E0	-1.139581800E0
1.529309476E0	-1.100698411E-1	9.842277527E0	-1.158126116E0
1.537712497E0	-1.417747438E-1	9.604789734E0	-1.378864050E0
1.546115518E0	-2.799602449E-1	9.483354568E0	-1.497906923E0
1.554518539E0	-4.827519655E-1	9.508479118E0	-1.549950838E0
1.562921560E0	-5.850451589E-1	9.696315765E0	-1.869990945E0
1.571324581E0	-5.012963414E-1	9.915857315E0	-2.172683001E0
1.579727601E0	-2.793620527E-1	9.986445427E0	-2.248655081E0
1.588130622E0	-1.387837082E-1	9.906285286E0	-2.083550215E0
1.596533643E0	-1.848455518E-1	9.802198410E0	-1.854437590E0
1.604936664E0	-3.445664644E-1	9.747760773E0	-1.751546144E0
1.613339685E0	-5.090730190E-1	9.765109062E0	-1.792224169E0
1.621742706E0	-5.886343718E-1	9.854840279E0	-1.871187329E0
1.630145726E0	-5.000999570E-1	9.987043381E0	-1.978266120E0
1.638548747E0	-2.703889608E-1	1.015334511E1	-2.081755638E0
1.646951768E0	-4.187439568E-3	1.030409241E1	-2.018944025E0
1.655354789E0	2.231307179E-1	1.034417248E1	-1.816152334E0
1.663757810E0	3.224328458E-1	1.024367332E1	-1.613360643E0
1.672160831E0	2.237289101E-1	1.011266708E1	-1.336989641E0
1.680563851E0	-7.417750359E-2	9.951749802E0	-1.121037364E0
1.688966872E0	-3.936193287E-1	9.862616539E0	-9.684949517E-1
1.697369893E0	-6.089733839E-1	9.865608215E0	-8.620143533E-1
1.705772914E0	-5.964110494E-1	1.007258701E1	-7.477570772E-1
1.714175935E0	-3.547359705E-1	1.029990482E1	-7.298108935E-1
1.722578956E0	-3.714857101E-1	1.061157036E1	-3.481557071E-1
1.730981976E0	-6.346961856E-1	1.070608711E1	-6.077769399E-1
1.739384997E0	-7.196413875E-1	1.068634605E1	-1.286142230E0
1.747788018E0	-5.958128572E-1	1.052243805E1	-1.174277663E0
1.756191039E0	6.101697683E-2	1.039083195E1	-1.123430252E0
1.764594060E0	1.016351461E0	1.056311512E1	-9.056833982E-1
1.772997081E0	1.700698733E0	1.072821999E1	-3.672982752E-1
1.781400101E0	1.731207132E0	1.045424175E1	-4.905286431E-1
1.789803122E0	1.059422255E0	1.007856941E1	-9.930213690E-1
1.798206143E0	-6.460621208E-2	9.687342644E0	-1.528415442E0
1.806609164E0	-1.124028444E0	9.394820213E0	-2.008774519E0
1.815012185E0	-1.776072621E0	9.269196510E0	-1.907079697E0
1.823415206E0	-1.879562140E0	9.260223389E0	-1.450050473E0
1.831818226E0	-1.499103427E0	9.299106598E0	-1.033699393E0
1.840221247E0	-8.907282352E-1	9.351150513E0	-7.483552694E-1
1.848624268E0	-4.546363056E-1	9.406784058E0	-4.396811724E-1
1.857027289E0	-4.468596280E-1	9.455837250E0	-2.303091735E-1
1.865430310E0	-8.434699774E-1	9.500103951E0	-1.692921966E-1
1.873833331E0	-1.333998680E0	9.564111710E0	-2.446661144E-1
1.882236351E0	-1.786242127E0	9.562915802E0	-6.364908218E-1
1.890639372E0	-2.284547329E0	9.481559753E0	-1.375274777E0
1.899042393E0	-2.771486759E0	9.407382011E0	-1.913659930E0
1.907445414E0	-3.030509949E0	9.305686951E0	-2.226521492E0
1.915848435E0	-2.804986238E0	9.254241943E0	-2.310270309E0
1.924251456E0	-2.061416626E0	9.325428009E0	-2.124228239E0
1.932654476E0	-1.135992527E0	9.441479683E0	-1.862214208E0
1.941057497E0	-3.720839322E-1	9.534201622E0	-1.583450437E0
1.949460518E0	2.039881349E-1	9.512666702E0	-1.442273855E0
1.957863539E0	5.712863803E-1	9.373882294E0	-1.645663738E0
1.966266560E0	6.406782866E-1	9.218947411E0	-1.963310957E0
1.974669581E0	4.426721931E-1	9.107083321E0	-2.295315027E0
1.983072601E0	3.768695518E-2	9.018548965E0	-2.429911375E0
1.991475622E0	-3.176472187E-1	9.021539688E0	-2.513660192E0
1.999878643E0	-3.942175210E-1	9.111269951E0	-2.659024239E0
2.008281664E0	-1.513460279E-1	9.262018204E0	-2.635694027E0
2.016684685E0	2.931207716E-1	9.414560318E0	-2.507079840E0
2.025087706E0	6.664010882E-1	9.507282257E0	-2.392822742E0
2.033490726E0	8.608179688E-1	9.564710617E0	-2.407179594E0
2.041893747E0	8.075776696E-1	9.451051712E0	-2.701496840E0
2.050296768E0	4.971089065E-1	9.368498802E0	-2.973082066E0
2.058699789E0	7.357929647E-2	9.356534958E0	-3.064607620E0
2.067102810E0	-1.268195957E-1	9.562317848E0	-3.008974552E0
2.075505831E0	-2.991028363E-3	9.626923561E0	-3.238685369E0
2.083908851E0	4.366901219E-1	9.572486877E0	-3.138785124E0
2.092311872E0	9.379864931E-1	9.448657990E0	-2.843271494E0
2.100714893E0	1.409372568E0	9.320642471E0	-2.786442041E0
2.109117914E0	1.862214208E0	9.340981483E0	-2.919841766E0
2.117520935E0	2.126022816E0	9.303294182E0	-2.749353170E0
2.125923956E0	2.224128723E0	9.286544800E0	-2.185245275E0
2.134326976E0	2.238485575E0	9.236893654E0	-2.262413740E0
2.142729997E0	2.256431818E0	9.215357780E0	-2.651845694E0
2.151133018E0	2.400599241E0	9.285946846E0	-2.755335331E0
2.159536039E0	2.816950560E0	9.387042999E0	-2.961716175E0
2.167939060E0	3.206980467E0	9.442676544E0	-2.934797049E0
2.176342081E0	3.500101328E0	9.338588715E0	-2.676372051E0
2.184745101E0	3.792025566E0	9.012566566E0	-2.782852650E0
2.193148122E0	4.202992916E0	8.697312355E0	-3.004188776E0
2.201551143E0	4.667200565E0	8.707481384E0	-2.836092949E0
2.209954164E0	4.947160721E0	9.004789352E0	-2.608774900E0
2.218357185E0	4.530809879E0	9.264410973E0	-2.109273195E0
2.226760206E0	3.239283562E0	9.239286423E0	-1.792822361E0
2.235163226E0	1.630110383E0	9.053244591E0	-1.890329838E0
2.243566247E0	1.830509305E-1	8.879166603E0	-1.893919110E0
2.251969268E0	-7.363911867E-1	8.972486496E0	-1.589432478E0
2.260372289E0	-8.488538265E-1	9.348159790E0	-1.369890928E0
2.268775310E0	-3.098705411E-1	9.920044899E0	-1.409372568E0
2.277178331E0	4.989035130E-1	1.053619671E1	-1.409372568E0
2.285581351E0	1.193420291E0	1.097767162E1	-1.095314622E0
2.293984372E0	1.504487276E0	1.098843956E1	-5.874379873E-1
2.302387393E0	1.516451359E0	1.068455124E1	-3.074777126E-1
2.310790414E0	1.246660590E0	1.023410225E1	-3.332005441E-1
2.319193435E0	8.739784956E-1	9.795019150E0	-6.059823632E-1
2.327596456E0	7.190431952E-1	9.535398483E0	-1.010369420E0
2.335999476E0	1.089332461E0	9.534799576E0	-1.655235052E0
2.344402497E0	1.987239242E0	9.676574707E0	-2.160718918E0
2.352805518E0	2.851048231E0	9.444471359E0	-1.919641972E0
2.361208539E0	3.459423304E0	9.306285858E0	-1.241276741E0
2.369611560E0	3.705285788E0	9.448060036E0	-9.649057388E-1
2.378014581E0	3.348755360E0	9.478569031E0	-1.204187989E0
2.386417601E0	2.688934565E0	9.334401131E0	-8.380861282E-1
2.394820622E0	2.184048891E0	9.333803177E0	-5.036891699E-1
2.403223643E0	1.884945989E0	9.612566948E0	-4.576273263E-1
2.411626664E0	1.578664780E0	1.004806042E1	-6.825526357E-1
2.420029685E0	1.414158225E0	1.047039413E1	-6.472585201E-1
2.428432706E0	1.482353687E0	1.059422207E1	-7.405785918E-1
2.436835726E0	1.655833244E0	1.029990482E1	-5.527420044E-1
2.445238747E0	1.725823283E0	9.996016502E0	4.725824669E-2
2.453641768E0	1.707877159E0	9.867402077E0	5.306084156E-1
2.462044789E0	1.635494232E0	9.792626381E0	6.783652306E-1
2.470447810E0	1.580459356E0	9.721440315E0	6.239284873E-1
2.478850831E0	1.601396561E0	9.613164902E0	5.653043389E-1
2.487253851E0	1.580459356E0	9.479166985E0	4.941178858E-1
2.495656872E0	1.527219057E0	9.418149948E0	5.407779217E-1
2.504059893E0	1.572682738E0	9.369695663E0	4.666004181E-1
2.512462914E0	1.599601984E0	9.351749420E0	1.651047617E-1
2.520865935E0	1.522433400E0	9.437891006E0	-1.884347796E-1
2.529268956E0	1.318445325E0	9.505488396E0	-2.703889608E-1
2.537671976E0	1.083948612E0	9.543174744E0	-2.919243574E-1
2.546074997E0	9.230313301E-1	9.725028992E0	-3.451646566E-1
2.554478018E0	8.560323119E-1	9.982257843E0	-7.836493850E-2
2.562881039E0	9.367900491E-1	9.998409271E0	2.763710022E-1
2.571284060E0	1.006181955E0	9.868598938E0	1.986042857E-1
2.579687081E0	9.714859724E-1	9.754341125E0	3.308077157E-1
2.588090101E0	9.541380405E-1	9.638289452E0	6.484549642E-1
2.596493122E0	1.095314622E0	9.594022751E0	4.624129832E-1
2.604896143E0	1.275374413E0	9.672985077E0	3.206382394E-1
2.613299164E0	1.414158225E0	9.745966911E0	3.074777126E-1
2.621702185E0	1.671984792E0	9.773484230E0	5.084748194E-2
2.630105206E0	1.898704767E0	9.805787086E0	-1.214357466E-1
2.638508226E0	1.913659930E0	9.754341125E0	-3.230310604E-2
2.646911247E0	1.777867198E0	9.722636223E0	-4.905286431E-2
2.655314268E0	1.646860242E0	9.787840843E0	-1.256231871E-2
2.663717289E0	1.673779488E0	9.782457352E0	-1.914258115E-2
2.672120310E0	1.824527264E0	9.760323524E0	1.974078640E-2
2.680523331E0	1.950150490E0	9.760921478E0	1.860419661E-1
2.688926351E0	2.070987940E0	9.714262009E0	2.476571500E-1
2.697329372E0	2.184048891E0	9.641879082E0	1.579262912E-1
2.705732393E0	2.229512453E0	9.570692062E0	9.810572863E-2
2.714135414E0	2.143969059E0	9.534201622E0	1.866401732E-1
2.722538435E0	2.003390789E0	9.613762856E0	1.357926875E-1
2.730941456E0	1.852044702E0	9.734002113E0	-2.392822644E-3
2.739344476E0	1.731805444E0	9.798608780E0	-3.230310604E-2
2.747747497E0	1.537986755E0	9.739386559E0	4.067798331E-2
2.756150518E0	1.328614831E0	9.607182503E0	7.896314561E-2
2.764553539E0	1.241276741E0	9.528818130E0	1.567298770E-1
2.772956560E0	1.205384374E0	9.514460564E0	1.196411327E-1
2.781359581E0	1.143769264E0	9.594022751E0	-5.204389244E-2
2.789762601E0	1.083948612E0	9.740582466E0	2.871387079E-2
2.798165622E0	1.097109199E0	9.807581902E0	3.014956415E-1
2.806568643E0	1.100100160E0	9.717850685E0	4.414757788E-1
2.814971664E0	1.118046403E0	9.583852768E0	3.110669553E-1
2.823374685E0	1.134796143E0	9.542576790E0	1.974078715E-1
2.831777706E0	1.129412293E0	9.544969559E0	2.614158690E-1
2.840180726E0	1.166501045E0	9.541978836E0	2.638086975E-1
2.848583747E0	1.243071318E0	9.585647583E0	3.266202807E-1
2.856986768E0	1.222134113E0	9.659226418E0	6.484549642E-1
2.865389789E0	1.133599758E0	9.652048111E0	6.035895348E-1
2.873792810E0	1.091127157E0	9.617352486E0	4.384847581E-1
2.882195831E0	1.081555843E0	9.546165466E0	4.689932466E-1
2.890598851E0	1.021735311E0	9.437891006E0	4.725824594E-1
2.899001872E0	9.296116233E-1	9.473783493E0	1.435693651E-1
2.907404893E0	9.164510965E-1	9.702297211E0	1.280160099E-1
2.915807914E0	9.655039310E-1	9.831509590E0	1.495514214E-1
2.924210935E0	1.109671474E0	9.836894035E0	1.854437590E-1
2.932613956E0	1.270588875E0	9.816555023E0	2.715853751E-1
2.941016976E0	1.276570916E0	9.747162819E0	3.337987661E-1
2.949419997E0	1.165304661E0	9.643074989E0	4.313062727E-1
2.957823018E0	1.042672515E0	9.542576790E0	5.126622319E-1
2.966226039E0	1.036690354E0	9.524630547E0	4.181457460E-1
2.974629060E0	1.173081279E0	9.626325607E0	3.780659735E-1
2.983032081E0	1.199402332E0	9.838089943E0	6.233302951E-1
2.991435101E0	1.098305583E0	1.035852909E1	1.243071318E0
2.999838122E0	1.103091240E0	1.093041420E1	1.526620865E0
3.008241143E0	1.018744230E0	1.119362450E1	1.414756417E0
3.016644164E0	7.190431952E-1	1.110150051E1	8.961120844E-1
3.025047185E0	5.054838061E-1	1.108175945E1	1.136590764E-1
3.033450206E0	5.814558864E-1	1.155434227E1	-2.225325108E-1
3.041853226E0	8.614161611E-1	1.211426258E1	-5.090730190E-1
3.050256247E0	1.053440213E0	1.219262791E1	-7.136593461E-1
3.058659268E0	1.430309772E0	1.233500099E1	-7.615157962E-1
3.067062289E0	1.392622828E0	1.306660652E1	3.026920557E-1
3.075465310E0	2.416750938E-1	1.306002617E1	2.787638307E-1
3.083868331E0	-8.901300430E-1	1.221775246E1	-1.046261668E0
3.092271351E0	-1.173081279E0	1.159681511E1	-1.881955028E0
3.100674372E0	-6.658028960E-1	1.138804150E1	-1.498505235E0
3.109077393E0	1.890329868E-1	1.139103222E1	-1.061815023E0
3.117480414E0	1.174277663E0	1.146879864E1	-1.207179070E0
3.125883435E0	2.207378864E0	1.152203941E1	-1.173081279E0
3.134286456E0	3.200998545E0	1.139821053E1	-4.923232496E-1
3.142689476E0	4.295116425E0	1.102732277E1	-1.459621787E-1
3.151092497E0	5.118845940E0	1.084606647E1	1.854437590E-1
3.159495518E0	5.118845940E0	1.056251717E1	-6.879365444E-2
3.167898539E0	4.216153622E0	1.021436119E1	-4.612165689E-1
3.176301560E0	3.071786165E0	9.735198975E0	-8.237292171E-1
3.184704581E0	2.180459738E0	9.264410973E0	-1.249651670E0
3.193107601E0	1.657627940E0	8.925827026E0	-1.183848977E0
3.201510622E0	1.465603828E0	8.626724243E0	-1.108475089E0
3.209913643E0	1.494915962E0	8.529216766E0	-1.027717352E0
3.218316664E0	1.522433400E0	8.481958389E0	-8.644071817E-1
3.226719685E0	1.334596872E0	8.337192535E0	-9.505487680E-1
3.235122706E0	1.089930773E0	8.111668587E0	-1.114457130E0
3.243525726E0	1.112064362E0	8.093722343E0	-1.179063320E0
3.251928747E0	1.724626899E0	7.657630444E0	-7.142575383E-1
3.260331768E0	3.343969584E0	7.125825882E0	-1.094716311E0
3.268734789E0	4.512863636E0	7.174280643E0	-6.203392744E-1
3.277137810E0	4.542773724E0	7.416553974E0	-7.740781307E-1
3.285540831E0	3.442075491E0	7.739584923E0	-9.272187948E-1
3.293943851E0	1.927418590E0	7.899903774E0	-1.019342422E0
3.302346872E0	4.097708762E-1	7.631309509E0	-1.106680512E0
3.310749893E0	-3.894318938E-1	7.219145775E0	-1.811964989E0
3.319152914E0	-2.584248483E-1	7.256234646E0	-2.027917147E0
3.327555935E0	3.463610709E-1	7.380661488E0	-1.723430514E0
3.335958956E0	1.152144074E0	7.519444942E0	-1.489532113E0
3.344361976E0	2.014158487E0	7.817351341E0	-1.206580877E0
3.352764997E0	2.869592667E0	8.255238533E0	-1.137188911E0
3.361168018E0	3.389433384E0	8.572287560E0	-9.696913958E-1
3.369571039E0	3.403192043E0	8.663214684E0	-6.532405615E-1
