"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
7.592302360E-1	-9.337990284E-1	9.580264091E0	8.961120844E-1
7.676332570E-1	-1.219741344E0	9.768698692E0	7.603194118E-1
7.760362770E-1	-1.458425403E0	9.875777245E0	4.869394004E-1
7.844392980E-1	-1.621137381E0	9.839884758E0	2.931207716E-1
7.928423190E-1	-1.642074585E0	9.753145218E0	2.895315289E-1
8.012453400E-1	-1.512862086E0	9.670592308E0	2.697907388E-1
8.096483610E-1	-1.290329576E0	9.668798447E0	4.109672904E-1
8.180513820E-1	-1.158724308E0	9.732208252E0	6.520441771E-1
8.264544020E-1	-1.136590719E0	9.651450157E0	7.818548083E-1
8.348574230E-1	-1.064207911E0	9.539586067E0	8.530412912E-1
8.432604440E-1	-1.000798106E0	9.459425926E0	8.464609981E-1
8.516634650E-1	-9.750752449E-1	9.571888924E0	7.525427341E-1
8.600664860E-1	-9.541380405E-1	9.746564865E0	6.963114142E-1
8.684695070E-1	-9.050851464E-1	9.801599503E0	5.497509837E-1
8.768725270E-1	-9.218349457E-1	9.751350403E0	5.389832854E-1
8.852755480E-1	-1.113858938E0	9.619745255E0	5.401797295E-1
8.936785690E-1	-1.253839016E0	9.659825325E0	5.270192027E-1
9.020815900E-1	-1.286740422E0	9.808777809E0	4.594219327E-1
9.104846110E-1	-1.210170031E0	9.817750931E0	3.667000830E-1
9.188876320E-1	-1.082154036E0	9.659226418E0	2.667997181E-1
9.272906520E-1	-1.021137118E0	9.539586067E0	3.828516304E-1
9.356936730E-1	-1.032503009E0	9.568299294E0	5.216353536E-1
9.440966940E-1	-9.613165259E-1	9.658628464E0	3.020938635E-1
9.524997150E-1	-9.696913958E-1	9.789037704E0	1.896311939E-1
9.609027360E-1	-1.012163997E0	9.882955551E0	3.487538993E-1
9.693057570E-1	-9.487541914E-1	9.808777809E0	6.418746710E-1
9.777087770E-1	-8.009973764E-1	9.622138023E0	1.022931695E0
9.861117980E-1	-9.146564603E-1	9.457631111E0	1.369292736E0
9.945148190E-1	-1.172483087E0	9.346364975E0	1.134197950E0
1.002917840E0	-1.252044439E0	9.473184586E0	7.381857634E-1
1.011320861E0	-9.643075466E-1	9.683155060E0	6.005984545E-1
1.019723882E0	-6.005984545E-1	9.851250648E0	6.897311211E-1
1.028126902E0	-4.193421602E-1	9.987641335E0	9.439685345E-1
1.036529923E0	-4.725824594E-1	9.948160172E0	1.355534077E0
1.044932944E0	-8.829515576E-1	9.729815483E0	1.576870084E0
1.053335965E0	-1.534995675E0	9.574281693E0	1.043270707E0
1.061738986E0	-1.951945066E0	9.716654778E0	8.081758618E-1
1.070142007E0	-1.456032634E0	9.811769485E0	1.268794179E0
1.078545027E0	-3.744767308E-1	9.686744690E0	2.073979139E0
1.086948048E0	3.409772217E-1	9.405587196E0	2.632703066E0
1.095351069E0	4.049852192E-1	9.354142189E0	2.788834810E0
1.103754090E0	2.745763958E-1	9.458230019E0	2.267797709E0
1.112157111E0	-3.014956415E-1	9.853045464E0	1.751546144E0
1.120560132E0	-1.091127157E0	1.004686451E1	9.146564603E-1
1.128963152E0	-1.277767301E0	9.833903313E0	7.603194118E-1
1.137366173E0	-7.998009920E-1	9.436694145E0	1.162911773E0
1.145769194E0	-1.369891018E-1	9.318847656E0	1.371087432E0
1.154172215E0	6.311069727E-1	9.759725571E0	1.231107235E0
1.162575236E0	8.554341197E-1	1.011147022E1	1.325623751E0
1.170978257E0	2.338984162E-1	1.010488987E1	1.348355532E0
1.179381277E0	-5.180460811E-1	9.786046028E0	9.702895880E-1
1.187784298E0	-5.503492355E-1	9.400203705E0	6.993024349E-1
1.196187319E0	-1.166501045E-1	9.282357216E0	1.107278705E0
1.204590340E0	3.481557071E-1	9.613762856E0	1.167697430E0
1.212993361E0	4.570291340E-1	1.023470020E1	1.047458172E0
1.221396382E0	5.820540786E-1	1.068215847E1	8.123632669E-1
1.229799402E0	9.248259664E-1	1.080778122E1	2.255235314E-1
1.238202423E0	1.472782373E0	1.081974602E1	9.571290575E-3
1.246605444E0	1.892124534E0	1.071087265E1	3.385843933E-1
1.255008465E0	2.277967215E0	1.039501953E1	8.817551732E-1
1.263411486E0	2.347358942E0	9.977472305E0	1.441675663E0
1.271814507E0	1.835294962E0	9.627521515E0	1.664208174E0
1.280217527E0	1.108475089E0	9.579665184E0	1.685743570E0
1.288620548E0	6.628118753E-1	9.820143700E0	1.730010748E0
1.297023569E0	5.898307562E-1	1.009292603E1	1.344168067E0
1.305426590E0	7.621139884E-1	1.026161957E1	1.126421213E0
1.313829611E0	1.062413216E0	1.022632599E1	1.225723386E0
1.322232632E0	1.389631748E0	1.006181908E1	1.426720500E0
1.330635652E0	1.649253011E0	9.929018021E0	1.515254974E0
1.339038673E0	1.832303882E0	9.987641335E0	1.576271892E0
1.347441694E0	1.730608940E0	1.000379372E1	1.657627940E0
1.355844715E0	1.348355532E0	9.836894035E0	1.450648785E0
1.364247736E0	9.696913958E-1	9.510273933E0	1.316052437E0
1.372650757E0	8.775677085E-1	9.323633194E0	1.289731383E0
1.381053777E0	1.054038405E0	9.221340179E0	1.518245935E0
1.389456798E0	1.409372568E0	9.135198593E0	1.621137381E0
1.397859819E0	1.748555183E0	9.144769669E0	1.521835208E0
1.406262840E0	1.800599098E0	9.230911255E0	1.650449395E0
1.414665861E0	1.617548108E0	9.315258980E0	1.699502230E0
1.423068882E0	1.530808330E0	9.303893089E0	1.687538147E0
1.431471902E0	1.498505235E0	9.218947411E0	1.729412556E0
1.439874923E0	1.465603828E0	9.110671997E0	1.596610904E0
1.448277944E0	1.413560033E0	9.083752632E0	1.561316729E0
1.456680965E0	1.403988719E0	9.108279228E0	1.409970760E0
1.465083986E0	1.728814363E0	9.210572243E0	1.175474167E0
1.473487007E0	2.062613010E0	9.327222824E0	1.098305583E0
1.481890027E0	2.041077614E0	9.318249702E0	1.369292736E0
1.490293048E0	1.925624013E0	9.226125717E0	1.506880045E0
1.498696069E0	1.835294962E0	9.244669914E0	1.378864050E0
1.507099090E0	1.748555183E0	9.407979965E0	1.399203062E0
1.515502111E0	1.766501307E0	9.424132347E0	1.267597795E0
1.523905132E0	1.951945066E0	9.448657990E0	1.097707391E0
1.532308152E0	2.109871387E0	9.527023315E0	1.010369420E0
1.540711173E0	2.145165443E0	9.592825890E0	9.888339639E-1
1.549114194E0	2.316252232E0	9.795019150E0	5.790630579E-1
1.557517215E0	2.489133835E0	1.005643559E1	5.467599630E-1
1.565920236E0	2.571087837E0	1.020120144E1	6.484549642E-1
1.574323257E0	2.467000246E0	1.027059269E1	5.964110494E-1
1.582726277E0	2.162513494E0	1.028255749E1	5.958128572E-1
1.591129298E0	1.709073544E0	1.023051357E1	5.503492355E-1
1.599532319E0	1.575075507E0	1.071864891E1	5.575276613E-1
1.607935340E0	1.460219979E0	1.077727318E1	3.768695518E-2
1.616338361E0	1.172483087E0	1.073480034E1	2.440679073E-1
1.624741382E0	9.948160052E-1	1.072163963E1	2.165504545E-1
1.633144402E0	1.051645517E0	1.081735325E1	-3.708875179E-2
1.641547423E0	9.942178130E-1	1.092443180E1	-7.956135273E-2
1.649950444E0	9.409775138E-1	1.082812023E1	-2.255235314E-1
1.658353465E0	6.981059909E-1	1.078504944E1	-5.982056726E-3
1.666756486E0	3.553341627E-1	1.069531918E1	1.561316848E-1
1.675159507E0	2.045863420E-1	1.066660500E1	1.034895778E-1
1.683562527E0	6.640082598E-2	1.135753250E1	1.360319614E0
1.691965548E0	-1.208375469E-1	1.304925823E1	2.334198475E0
1.700368569E0	-5.886343718E-1	1.505743504E1	2.129014015E0
1.708771590E0	-1.169492126E0	1.625085449E1	1.289133191E0
1.717174611E0	-1.838286042E0	1.586501217E1	6.017948985E-1
1.725577632E0	-2.379662037E0	1.420080376E1	5.036891699E-1
1.733980652E0	-2.580060959E0	1.249232864E1	8.608179688E-1
1.742383673E0	-2.021935225E0	1.165902805E1	1.436890006E0
1.750786694E0	-1.031306505E0	1.163569832E1	2.010569334E0
1.759189715E0	1.136590764E-1	1.188993549E1	2.362912416E0
1.767592736E0	1.483550072E0	1.219681549E1	2.569891453E0
1.775995757E0	3.619144201E0	1.236610699E1	1.770688772E0
1.784398777E0	6.064609051E0	1.360499096E1	1.915454507E0
1.792801798E0	6.891329288E0	1.486660671E1	3.860221148E0
1.801204819E0	5.846862316E0	1.400878048E1	4.095914364E0
1.809607840E0	4.055834293E0	1.208375454E1	3.495315790E0
1.818010861E0	2.805584431E0	1.040638542E1	3.362514019E0
1.826413882E0	2.440080881E0	9.333803177E0	3.070589542E0
1.834816902E0	2.609971285E0	8.992825508E0	1.986042738E0
1.843219923E0	2.635694027E0	9.585647583E0	9.206385016E-1
1.851622944E0	2.038086653E0	1.006062317E1	1.794617027E-1
1.860025965E0	1.092921734E0	1.025145054E1	-1.920240223E-1
1.868428986E0	2.177468538E-1	1.043629551E1	1.812563092E-1
1.876832007E0	-7.310073376E-1	9.661619186E0	8.775677085E-1
1.885235027E0	-1.389631748E0	8.438288689E0	1.078564763E0
1.893638048E0	-1.432702541E0	7.557730198E0	1.733001828E0
1.902041069E0	-7.483552694E-1	6.519245148E0	5.150550604E-1
1.910444090E0	4.133601189E-1	6.453442574E0	-9.343972206E-1
1.918847111E0	1.202991605E0	6.883552551E0	-1.208973646E0
1.927250132E0	1.602592945E0	7.178467751E0	-7.549355626E-1
1.935653152E0	1.888535261E0	7.227520943E0	-2.679961324E-1
1.944056173E0	2.066202402E0	7.351349354E0	-1.447657645E-1
1.952459194E0	1.828714728E0	7.225726128E0	-4.785645287E-3
1.960862215E0	1.329811215E0	6.634100914E0	-1.232303679E-1
1.969265236E0	9.637092948E-1	6.028716564E0	-4.510470629E-1
1.977668257E0	6.945167780E-1	5.629713535E0	-5.132604837E-1
1.986071277E0	6.604190469E-1	5.387440205E0	-4.091726840E-1
1.994474298E0	9.008977413E-1	5.426323414E0	-4.887340367E-1
2.002877319E0	1.241874933E0	5.840879917E0	-4.265206456E-1
2.011280340E0	1.610369682E0	6.294320107E0	-5.114658475E-1
2.019683361E0	2.006979942E0	6.745965004E0	-7.992027402E-1
2.028086382E0	2.280359983E0	7.058228493E0	-7.447660565E-1
2.036489402E0	2.476571321E0	7.221538544E0	-8.213363886E-1
2.044892423E0	2.589632273E0	7.318448067E0	-1.126421213E0
2.053295444E0	2.650649309E0	7.554739475E0	-1.344766378E0
2.061698465E0	2.530410051E0	7.789236069E0	-1.269990563E0
2.070101486E0	2.336591244E0	7.920841217E0	-1.065404296E0
2.078504507E0	2.331805706E0	7.944170952E0	-8.374879360E-1
2.086907527E0	2.803789854E0	8.140382767E0	-5.300102234E-1
2.095310548E0	3.432504177E0	8.427521706E0	-6.933203340E-1
2.103713569E0	3.847060680E0	8.884550095E0	-8.650053740E-1
2.112116590E0	3.869194269E0	9.357730865E0	-1.159322619E0
2.120519611E0	3.766302824E0	9.942776680E0	-1.307079315E0
2.128922632E0	3.812962770E0	1.052662468E1	-1.143769264E0
2.137325652E0	4.107878208E0	1.099442196E1	-6.969096065E-1
2.145728673E0	4.470989227E0	1.132283688E1	-2.542374134E-1
2.154131694E0	4.590630054E0	1.184865952E1	-1.016949583E-2
2.162534715E0	4.207180500E0	1.278006554E1	-4.366901144E-2
2.170937736E0	3.567100286E0	1.392263889E1	-2.434697002E-1
2.179340757E0	3.667000771E0	1.477448368E1	-2.937189937E-1
2.187743777E0	4.404588223E0	1.535115337E1	-6.628118753E-1
2.196146798E0	5.100301266E0	1.554437447E1	-8.291130662E-1
2.204549819E0	5.803193092E0	1.573221111E1	-2.279163599E-1
2.212952840E0	6.383452415E0	1.569811249E1	7.178468257E-2
2.221355861E0	6.678966045E0	1.526860142E1	-1.070788130E-1
2.229758882E0	6.801000118E0	1.446700573E1	-5.766702294E-1
2.238161902E0	7.044469833E0	1.335793209E1	-5.982056609E-4
2.246564923E0	7.688138962E0	1.204367447E1	1.135394335E0
2.254967944E0	8.565108299E0	1.086760235E1	1.834098577E0
2.263370965E0	9.069993973E0	1.001815033E1	1.989033818E0
2.271773986E0	8.571090698E0	9.319445610E0	1.898106575E0
2.280177007E0	7.595417500E0	8.563314438E0	1.154536963E0
2.288580027E0	7.040282249E0	8.006982803E0	1.950150430E-1
2.296983048E0	7.339983463E0	7.954938889E0	3.152543902E-1
2.305386069E0	7.981858253E0	8.190033913E0	1.500299811E0
2.313789090E0	8.565108299E0	8.629714966E0	2.288734913E0
2.322192111E0	8.414361000E0	9.849455833E0	2.081755638E0
2.330595132E0	6.459424496E0	1.364925861E1	9.302098155E-1
2.338998152E0	6.957131624E-1	2.118784714E1	-5.623133183E-1
2.347401173E0	-7.523034573E0	2.638864708E1	-2.283350945E0
2.355804194E0	-1.457169151E1	1.837089539E1	-7.420143127E0
2.364207215E0	-2.305065918E1	1.143171024E1	-1.498505235E0
2.372610236E0	-1.225783253E1	9.975677490E0	4.307679176E0
2.381013257E0	7.103094101E0	1.117448139E1	4.113262177E0
2.389416277E0	1.950569153E1	1.381914902E1	-1.009771109E0
2.397819298E0	1.676770401E1	1.305524063E1	-3.970889091E0
2.406222319E0	4.330410957E0	9.391230583E0	-1.956730723E0
2.414625340E0	-6.884748936E0	6.355337143E0	1.931007862E0
2.423028361E0	-1.227996540E1	6.385845661E0	3.949353695E0
2.431431382E0	-1.068455124E1	7.249654293E0	2.754737139E0
2.439834402E0	-6.139384747E0	8.026124954E0	6.999006271E-1
2.448237423E0	-2.541775942E0	8.539983749E0	0.000000000E0
2.456640444E0	-4.145565331E-1	8.563912392E0	2.554338276E-1
2.465043465E0	1.280160069E0	9.166305542E0	2.255235434E0
2.473446486E0	3.050250769E0	1.062054348E1	3.167499065E0
2.481849507E0	3.327219963E0	1.197547913E1	1.607378602E0
2.490252527E0	1.003789067E0	1.190010548E1	-2.051845491E-1
2.498655548E0	-2.758326292E0	1.060798073E1	-1.136590764E-1
2.507058569E0	-5.446064472E0	8.956933022E0	6.119644046E-1
2.515461590E0	-5.391029358E0	8.050651550E0	2.751746029E-2
2.523864611E0	-3.605385542E0	8.363512993E0	-4.857429862E-1
2.532267632E0	-1.890329838E0	9.355338097E0	5.832505226E-1
2.540670652E0	-7.860422134E-1	1.015334511E1	1.018744230E0
2.549073673E0	-5.144568682E-1	1.065643597E1	8.027920127E-1
2.557476694E0	-1.342373490E0	1.060020447E1	6.227321029E-1
2.565879715E0	-2.307877541E0	1.002473068E1	9.349954724E-1
2.574282736E0	-2.781058073E0	9.378668785E0	1.121037364E0
2.582685757E0	-2.638087034E0	9.229715347E0	7.836494446E-1
2.591088777E0	-1.901695848E0	9.507881165E0	-1.896311939E-1
2.599491798E0	-8.554341197E-1	1.013360405E1	-1.280160099E-1
2.607894819E0	7.058826834E-2	1.080419254E1	-3.008974493E-1
2.616297840E0	4.636093974E-1	1.126241779E1	1.489532143E-1
2.624700861E0	2.416750938E-1	1.115115166E1	9.972088337E-1
2.633103882E0	2.871387079E-2	1.061815071E1	9.601200819E-1
2.641506902E0	-1.022931710E-1	1.019462109E1	1.095314622E0
2.649909923E0	-2.237289101E-1	9.992427826E0	1.536790371E0
2.658312944E0	-3.463610709E-1	9.937392235E0	1.114457130E0
2.666715965E0	-1.956132501E-1	9.879964828E0	1.016949654E0
2.675118986E0	2.967100143E-1	9.915857315E0	8.111668825E-1
2.683522007E0	6.909275651E-1	1.004806042E1	9.726824164E-1
2.691925027E0	9.236295223E-1	1.015035343E1	9.840483069E-1
2.700328048E0	9.272187948E-1	1.023529911E1	1.116850019E0
2.708731069E0	7.441678643E-1	1.016829967E1	1.286142230E0
2.717134090E0	5.132604837E-1	1.002951622E1	1.111466169E0
2.725537111E0	3.146561682E-1	9.971489906E0	1.026520967E0
2.733940132E0	1.782652885E-1	9.935597420E0	9.667003751E-1
2.742343152E0	1.381855011E-1	9.867402077E0	9.595218897E-1
2.750746173E0	2.015953064E-1	9.738189697E0	8.464609981E-1
2.759149194E0	1.998006850E-1	9.233902931E0	5.718846321E-1
2.767552215E0	2.350948304E-1	9.183054924E0	9.840483069E-1
2.775955236E0	9.194421172E-1	1.006361389E1	8.434699774E-1
2.784358257E0	9.463613629E-1	1.029392338E1	1.776670814E-1
2.792761277E0	5.682953596E-1	1.001515961E1	7.483552694E-1
2.801164298E0	6.604190469E-1	9.515059471E0	9.266205430E-1
2.809567319E0	1.060618639E0	9.266205788E0	8.919246197E-1
2.817970340E0	1.251446247E0	9.183652878E0	9.852447510E-1
2.826373361E0	1.089332461E0	9.110074043E0	1.086939692E0
2.834776382E0	9.134600163E-1	9.102297783E0	7.980063558E-1
2.843179402E0	8.626125455E-1	9.201001167E0	8.644071817E-1
2.851582423E0	9.846464992E-1	9.352945328E0	7.668996453E-1
2.859985444E0	9.421738982E-1	9.577870369E0	9.074779749E-1
2.868388465E0	6.526423693E-1	9.723833084E0	9.589236975E-1
2.876791486E0	4.683950245E-1	9.754341125E0	7.986045480E-1
2.885194507E0	5.264210105E-1	9.728618622E0	6.975077987E-1
2.893597527E0	7.369893789E-1	9.789037704E0	6.945167780E-1
2.902000548E0	8.997012973E-1	9.899106979E0	4.121637046E-1
2.910403569E0	9.523434043E-1	1.011924744E1	1.034895778E-1
2.918806590E0	8.470591903E-1	1.040279675E1	-3.774677813E-1
2.927209611E0	7.118647099E-1	1.050449181E1	-8.937192559E-1
2.935612632E0	4.743770957E-1	1.049970531E1	-7.471588850E-1
2.944015652E0	2.392822644E-3	1.064327526E1	-2.895315289E-1
2.952418673E0	-7.004988194E-1	1.102493000E1	1.818545163E-1
2.960821694E0	-1.205384374E0	1.139462185E1	4.055834413E-1
2.969224715E0	-1.361516118E0	1.158784199E1	6.466603279E-1
2.977627736E0	-1.413560033E0	1.190668583E1	1.168295622E0
2.986030757E0	-1.759921074E0	1.300020504E1	2.356930256E0
2.994433777E0	-2.542972326E0	1.502453327E1	2.818745136E0
3.002836798E0	-3.617349625E0	1.721755600E1	2.314457655E0
3.011239819E0	-4.801796913E0	1.853420639E1	1.484746456E0
3.019642840E0	-6.188437462E0	1.797966957E1	1.209571838E0
3.028045861E0	-7.295117855E0	1.602712631E1	9.565308690E-1
3.036448882E0	-7.091728210E0	1.372523022E1	7.692924738E-1
3.044851902E0	-4.966901779E0	1.206221867E1	1.204187989E0
3.053254923E0	-8.183453679E-1	1.131984615E1	1.963909149E0
3.061657944E0	4.455435753E0	1.126181984E1	2.179861546E0
3.070060965E0	9.774680138E0	1.389392471E1	3.790230989E0
3.078463986E0	1.098006535E1	1.727976799E1	6.618547440E0
3.086867007E0	6.943971157E0	1.742812347E1	4.336392879E0
3.095270027E0	1.613958836E0	1.518545055E1	1.256830096E0
3.103673048E0	-2.212164640E0	1.224885941E1	8.237292171E-1
3.112076069E0	-3.485744476E0	9.044271469E0	1.250249892E-1
3.120479090E0	-1.982453585E0	7.568498135E0	2.548356056E-1
3.128882111E0	7.573283911E-1	7.808378696E0	9.708877802E-1
3.137285132E0	2.685345173E0	8.578866959E0	7.507480979E-1
3.145688152E0	3.121437073E0	8.678169250E0	3.828516304E-1
3.154091173E0	2.852244616E0	8.137989998E0	5.330012441E-1
3.162494194E0	2.357528448E0	7.343572617E0	8.051848412E-1
3.170897215E0	1.826920033E0	6.251847267E0	7.369893789E-1
3.179300236E0	1.311266780E0	5.000999451E0	3.972085714E-1
3.187703257E0	1.190429211E0	4.293920040E0	5.988038778E-1
3.196106277E0	1.570888042E0	3.992424488E0	6.951149702E-1
3.204509298E0	2.167299032E0	4.030709743E0	4.689932466E-1
3.212912319E0	2.649452925E0	4.342374802E0	1.782652885E-1
3.221315340E0	2.850450039E0	4.782055855E0	-1.106680483E-1
3.229718361E0	2.702693224E0	5.222933769E0	-1.423729509E-1
3.238121382E0	2.148754835E0	5.322834015E0	-1.483550072E-1
3.246524402E0	1.450648785E0	5.236692429E0	-3.026920557E-1
3.254927423E0	7.100701332E-1	4.989035130E0	-4.851447940E-1
3.263330444E0	2.261217386E-1	4.742574692E0	-3.984049559E-1
3.271733465E0	2.422732860E-1	4.807180882E0	-2.787638307E-1
3.280136486E0	6.137589812E-1	5.036293507E0	-3.960121572E-1
3.288539507E0	1.147956610E0	5.324030399E0	-6.891329288E-1
3.296942527E0	1.749153376E0	5.733202934E0	-8.243274093E-1
3.305345548E0	2.335993052E0	6.139982700E0	-7.800601721E-1
3.313748569E0	2.836691141E0	6.423532486E0	-7.854440212E-1
3.322151590E0	3.254837036E0	6.831508636E0	-9.212366939E-1
3.330554611E0	3.099303484E0	7.000202656E0	-1.005583763E0
3.338957632E0	2.852244616E0	7.100701332E0	-9.906286001E-1
3.347360652E0	2.830111027E0	7.183851719E0	-1.016949654E0
3.355763673E0	3.026322365E0	7.512865067E0	-1.160519004E0
3.364166694E0	3.215953588E0	7.950751305E0	-1.328614831E0
3.372569715E0	3.145963669E0	8.325227737E0	-1.632503271E0
3.380972736E0	2.730808735E0	8.775676727E0	-1.662413478E0
3.389375757E0	2.120040894E0	9.188439369E0	-1.669592023E0
3.397778777E0	1.567897081E0	9.602396965E0	-1.529013634E0
3.406181798E0	1.266401410E0	1.004387283E1	-1.438086390E0
3.414584819E0	1.237687469E0	1.071386337E1	-1.191027522E0
3.422987840E0	1.286142230E0	1.136291695E1	-8.997012973E-1
3.431390861E0	1.512862086E0	1.219202995E1	-7.304090858E-1
3.439793882E0	1.738385677E0	1.341715431E1	-4.983053207E-1
3.448196902E0	1.585843205E0	1.449751377E1	-6.831508875E-1
3.456599923E0	1.157527924E0	1.523031616E1	-9.104689956E-1
